"Istituzione","Contratto","Macrocategoria","Categoria","Tele Lavoro Uomini","Tele Lavoro Donne","Soggetti Turnazione Uomini","Soggetti Turnazione Donne","Soggetti Reperibilità Uomini","Soggeti Reperibilità Donne"
"IP9959","RALN","ND","CB","0","0","7","94","0","0"
"IP10444","RALN","ND","CB","0","0","0","12","0","0"
"IP10470","RALN","ND","CB","0","0","0","17","0","0"
"IP11030","PRTN","ND","CB","0","0","0,36","2,55","0","0"
"IP10581","RALN","ND","CB","0","0","0","3","0","0"
"IP11916","RALN","ND","CB","0","0","3","31","0","0"
"IP10175","RALN","ND","CB","0","0","2","6","0","0"
"IP10466","RALN","ND","CB","0","0","3","30","3","27"
"IP10362","RALN","ND","CB","0","0","0","7","0","0"
"IP10495","RALN","ND","CB","0","0","0","19","0","0"
"IP10695","RALN","ND","CB","0","0","0","3","0","0"
"IP11003","PRTN","ND","CB","0","0","20","85","0","0"
"IP12273","RALN","ND","CB","0","0","4","5","3","4"
"IP11018","PRTN","ND","CB","0","0","1","28","0","0"
"PA83","RALN","ND","CB","0","0","0","0","2","0"
"V9706","RALN","ND","CB","0","0","0","0","1","0"
"V9711","RALN","ND","CB","1","0","0","0","1","0"
"V9717","RALN","ND","CB","0","0","0","4","0","0"
"V9733","RALN","ND","CB","0","0","0","0","3","0"
"V9751","RALN","ND","CB","0","3","0","5","0","0"
"V9791","RALN","ND","CB","0","2","0","0","0","0"
"RS9211","PRBZ","ND","CB","2","13","97","1","145,5","4"
"RS9830","PRTN","ND","CB","4","50","23","17","307","0"
"RS9203","RESA","ND","CB","0","0","222","16","256","19"
"RS9204","RESI","ND","CB","0","0","101","44","20","4"
"RS9206","RETN","ND","CB","0","0","3","0","0","0"
"RS9208","REVA","ND","CB","0","0","70","34","83","21"
"Q9173","UNIV","ND","CB","0","0","0","0","5","3"
"Q9174","UNIV","ND","CB","0","1","1","0","0","0"
"Q9175","UNIV","ND","CB","0","0","7","7","4","4"
"Q9179","UNIV","ND","CB","1","2","0","0","0","0"
"Q9186","UNIV","ND","CB","0","0","0","0","1","0"
"Q9135","UNIV","ND","CB","0","0","15","9","0","0"
"Q9184","UNIV","ND","CB","0","0","0","0","1","0"
"Q9133","UNIV","ND","CB","0","0","10","6","6","2"
"Q9136","UNIV","ND","CB","0","0","16","21","0","0"
"Q9139","UNIV","ND","CB","0","0","5","0","7","0"
"Q9142","UNIV","ND","CB","0","1","2","0","11","2"
"Q9187","UNIV","ND","CB","1","0","0","0","0","0"
"Q9143","UNIV","ND","CB","0","0","21","12","0","0"
"Q9147","UNIV","ND","CB","0","0","45","45","8","6"
"Q9148","UNIV","ND","CB","0","0","1","0","0","0"
"Q9150","UNIV","ND","CB","0","0","0","0","1","0"
"Q9151","UNIV","ND","CB","1","0","0","0","0","0"
"Q9152","UNIV","ND","CB","0","0","3","4","0","0"
"Q9155","UNIV","ND","CB","0","0","4","0","5","0"
"Q9159","UNIV","ND","CB","0","0","2","3","0","0"
"Q9162","UNIV","ND","CB","0","2","0","0","0","0"
"Q9182","UNIV","ND","CB","0","0","0","0","1","0"
"Q9163","UNIV","ND","CB","0","0","3","3","0","0"
"Q9167","UNIV","ND","CB","0","3","9","6","0","0"
"Q9168","UNIV","ND","CB","0","1","23","22","0","0"
"Q9177","UNIV","ND","CB","0","0","8","8","0","0"
"Q9176","UNIV","ND","CB","0","0","2","1","0","0"
"Q9129","UNIV","ND","CB","0","0","1","1","0","0"
"AA8581","CNEL","ND","AB","1","0","0","0","0","0"
"AA8534","ENAC","ND","AB","0","0","40","7","15","5"
"AA57","UCAM","ND","AB","0","1","0","0","0","0"
"E8535","EPNE","ND","AB","5","13","5","2","5","0"
"F8522","EPNE","ND","AB","9","43","0","0","0","0"
"F8521","EPNE","ND","AB","4","6","0","0","0","0"
"Q9173","UNIV","PE","CE","0","1","0","0","4","5"
"Q9174","UNIV","PE","CE","0","1","0","0","0","0"
"Q9186","UNIV","PE","CE","0","1","0","0","0","0"
"Q9131","UNIV","PE","CE","0","1","0","0","0","0"
"Q9187","UNIV","PE","CE","1","1","0","0","0","0"
"Q9147","UNIV","PE","CE","0","0","0","0","1","0"
"Q9150","UNIV","PE","CE","1","0","0","0","1","0"
"Q9152","UNIV","PE","CE","0","1","0","0","0","0"
"Q9164","UNIV","PE","CE","0","1","0","0","0","0"
"Q9168","UNIV","PE","CE","1","2","0","0","0","0"
"U9493","SSNA","ND","SV","0","0","1","2","3","1"
"U9471","SSNA","ND","SV","0","0","1","2","0","0"
"U9674","SSNA","ND","SV","0","0","0","0","0","1"
"U9692","SSNA","ND","SV","0","0","0","1","0","0"
"U9564","SSNA","ND","SV","0","0","0","0","2","1"
"U9667","SSNA","ND","SV","0","0","0","0","1","0"
"U9678","SSNA","ND","SV","0","0","0","0","1","1"
"U9675","SSNA","ND","SV","0","0","0","0","0","1"
"U9577","SSNA","ND","SV","0","0","0","0","1","0"
"U9437","SSNA","ND","SV","0","0","0","0","2","0"
"U9489","SSNA","ND","SV","0","0","3","0","0","0"
"U10294","SSNA","ND","SV","0","0","0","0","1","2"
"U10859","SSNA","ND","SV","0","0","0","0","47","3"
"U9579","SSNA","ND","SV","0","0","0","0","10","0"
"U10515","SSNA","ND","SV","0","0","4","1","38","21"
"U9419","SSNA","ND","SV","0","0","0","0","2","4"
"U9550","SSNA","ND","SV","0","0","0","0","14","0"
"U9538","SSNA","ND","SV","0","0","41","22","43","22"
"U9544","SSNA","ND","SV","0","0","0","0","8","3"
"U9553","SSNA","ND","SV","0","0","0","0","11","1"
"U9597","SSNA","ND","SV","0","0","0","0","22","6"
"U10510","SSNA","ND","SV","0","0","0","0","98","12"
"U9421","SSNA","ND","SV","0","0","0","0","4","0"
"U10291","SSNA","ND","SV","0","0","0","0","53","28"
"U9508","SSNA","ND","SV","0","0","0","0","35","4"
"U9583","SSNA","ND","SV","0","0","0","0","20","1"
"U9636","SSNA","ND","SV","0","0","17","6","63","12"
"U9635","SSNA","ND","SV","0","0","27","2","27","2"
"U9573","SSNA","ND","SV","0","0","0","0","4","0"
"U9659","SSNA","ND","SV","0","0","0","0","77","48"
"U9574","SSNA","ND","SV","0","0","0","0","19","3"
"U10516","SSNA","ND","SV","0","0","0","0","27","5"
"U9595","SSNA","ND","SV","0","0","0","0","14","2"
"U9523","SSNA","ND","SV","0","0","45","12","44","11"
"U9541","SSNA","ND","SV","0","0","0","0","3","3"
"U9491","SSNA","ND","SV","0","0","0","0","30","15"
"U10509","SSNA","ND","SV","0","0","0","0","66","1"
"U9522","SSNA","ND","SV","0","0","78","24","100","37"
"U9422","SSNA","ND","SV","0","0","0","0","23","6"
"U9414","SSNA","ND","SV","0","0","10","4","0","0"
"U9539","SSNA","ND","SV","0","0","34","19","32","22"
"U9480","SSNA","ND","SV","0","0","0","0","8","3"
"U9412","SSNA","ND","SV","0","0","16","3","0","0"
"U9418","SSNA","ND","SV","0","0","0","0","12","4"
"U9430","SSNA","ND","SV","0","0","0","0","35","6"
"U10508","SSNA","ND","SV","0","0","47","4","100","7"
"U9581","SSNA","ND","SV","0","0","0","0","7","0"
"U9535","SSNA","ND","SV","0","0","37","15","25","9"
"U9519","SSNA","ND","SV","0","0","34","8","37","7"
"U9518","SSNA","ND","SV","0","0","26","7","26","6"
"U9420","SSNA","ND","SV","0","0","0","1","21","5"
"U9566","SSNA","ND","SV","0","0","0","0","13","1"
"U9477","SSNA","ND","SV","0","0","0","2","43","37"
"U10735","SSNA","ND","SV","0","0","116","9","137","9"
"U10750","SSNA","ND","SV","0","0","0","0","32","1"
"U10751","SSNA","ND","SV","0","0","22","0","90","3"
"U9562","SSNA","ND","SV","0","0","0","0","36","8"
"U9630","SSNA","ND","SV","0","0","0","0","12","4"
"U10545","SSNA","ND","SV","0","0","0","0","6","0"
"U9474","SSNA","ND","SV","0","0","3","7","0","0"
"U9473","SSNA","ND","SV","0","0","3","6","5","9"
"U9551","SSNA","ND","SV","0","0","0","0","3","0"
"U9533","SSNA","ND","SV","0","0","44","14","0","0"
"U9520","SSNA","ND","SV","0","0","37","15","39","11"
"U10620","SSNA","ND","SV","0","0","0","0","31","6"
"U9653","SSNA","ND","SV","0","3","0","0","51","27"
"U9654","SSNA","ND","SV","0","0","0","0","79","15"
"U9661","SSNA","ND","SV","0","0","0","0","39","15"
"U9665","SSNA","ND","SV","0","0","0","0","26","8"
"U9662","SSNA","ND","SV","0","0","0","0","18","14"
"U9655","SSNA","ND","SV","0","0","0","0","12","10"
"U9664","SSNA","ND","SV","0","0","0","0","48","22"
"U9656","SSNA","ND","SV","0","0","0","0","37","17"
"U9657","SSNA","ND","SV","0","0","0","0","34","6"
"U9658","SSNA","ND","SV","0","0","0","0","47","12"
"U9660","SSNA","ND","SV","0","0","0","0","45","17"
"U9663","SSNA","ND","SV","0","0","0","0","28","3"
"U9652","SSNA","ND","SV","0","0","0","0","60","15"
"U9476","SSNA","ND","SV","0","0","1","0","21","9"
"U9424","SSNA","ND","SV","0","0","0","0","27","5"
"U9425","SSNA","ND","SV","0","0","14","50","75","17"
"U9634","SSNA","ND","SV","0","0","0","0","17","6"
"U9413","SSNA","ND","SV","0","0","1","16","0","0"
"U9536","SSNA","ND","SV","0","0","40","20","40","17"
"U9514","SSNA","ND","SV","0","0","0","0","39","12"
"U9444","SSNA","ND","SV","0","0","9","2","9","2"
"U9543","SSNA","ND","SV","0","0","0","0","3","4"
"U10520","SSNA","ND","SV","0","0","0","1","42","17"
"U10521","SSNA","ND","SV","0","0","0","0","31","10"
"U9548","SSNA","ND","SV","0","0","0","0","20","1"
"U9602","SSNA","ND","SV","1","2","0","0","24","8"
"U9417","SSNA","ND","SV","0","0","2","2","10","7"
"U9695","SSNA","ND","SV","0","0","0","0","9","0"
"U9560","SSNA","ND","SV","0","0","0","0","13","3"
"U9563","SSNA","ND","SV","0","0","0","0","13","10"
"U9603","SSNA","ND","SV","0","0","31","4","33","2"
"U9433","SSNA","ND","SV","0","0","0","1","28","3"
"U10839","SSNA","ND","SV","0","0","0","0","21","8"
"U10831","SSNA","ND","SV","0","0","0","0","13","1"
"U10327","SSNA","ND","SV","0","0","0","0","43","9"
"U10326","SSNA","ND","SV","0","0","1","1","145","38"
"U10864","SSNA","ND","SV","0","0","0","0","4","3"
"U11805","SSNA","ND","SV","0","0","0","0","46","18"
"U11804","SSNA","ND","SV","0","0","33","11","46","14"
"U10899","SSNA","ND","SV","0","0","0","0","1","0"
"U9629","SSNA","ND","SV","0","0","21","2","33","2"
"U10738","SSNA","ND","SV","0","0","0","0","13","2"
"U10743","SSNA","ND","SV","0","0","0","0","35","2"
"U10741","SSNA","ND","SV","0","0","0","0","27","1"
"U10850","SSNA","ND","SV","0","0","9","3","25","5"
"U10852","SSNA","ND","SV","0","0","30","3","11","1"
"U10857","SSNA","ND","SV","0","0","0","0","32","3"
"U11894","SSNA","ND","SV","0","0","14","5","88","44"
"U9428","SSNA","ND","SV","0","0","0","0","28","0"
"U9431","SSNA","ND","SV","0","0","0","1","30","8"
"U9540","SSNA","ND","SV","0","0","0","0","10","7"
"U9549","SSNA","ND","SV","0","0","0","1","20","4"
"U9565","SSNA","ND","SV","0","0","0","0","12","3"
"U9556","SSNA","ND","SV","0","0","0","0","19","3"
"U9578","SSNA","ND","SV","0","0","0","0","15","2"
"U9575","SSNA","ND","SV","0","0","0","1","17","5"
"U9542","SSNA","ND","SV","0","0","0","2","10","1"
"U9545","SSNA","ND","SV","0","0","0","0","14","5"
"U9580","SSNA","ND","SV","0","0","0","0","9","6"
"U9576","SSNA","ND","SV","0","0","0","0","18","0"
"AP193","SSNA","ND","SV","0","0","0","0","3","1"
"AP192","SSNA","ND","SV","0","0","0","0","58","30"
"AP9841","SSNA","ND","SV","0","0","0","0","22","8"
"AP194","SSNA","ND","SV","0","0","0","0","42","7"
"AP202","SSNA","ND","SV","0","0","0","0","230","126"
"AP201","SSNA","ND","SV","0","0","0","0","16","8"
"AP10083","SSNA","ND","SV","0","0","0","0","12","10"
"AP195","SSNA","ND","SV","0","0","0","0","102","54"
"AP10081","SSNA","ND","SV","0","0","0","0","35","11"
"AP196","SSNA","ND","SV","0","0","113","90","88","60"
"AP200","SSNA","ND","SV","0","0","0","0","17","13"
"U11799","SSNA","ND","SI","0","0","499","1814","295","946"
"U10812","SSNA","ND","SI","0","0","250","1187","79","190"
"U10755","SSNA","ND","SI","0","0","374","368","152","102"
"U9493","SSNA","ND","SI","0","0","129","577","35","159"
"U9546","SSNA","ND","SI","0","0","165","555","74","176"
"U9670","SSNA","ND","SI","0","0","87","517","26","102"
"U9471","SSNA","ND","SI","0","0","450","572","0","0"
"U9674","SSNA","ND","SI","0","0","136","592","33","131"
"U9557","SSNA","ND","SI","0","0","207","479","197","422"
"U10753","SSNA","ND","SI","0","0","443","441","177","125"
"U9687","SSNA","ND","SI","0","0","120","341","98","192"
"U9682","SSNA","ND","SI","0","0","47","67","25","25"
"U9677","SSNA","ND","SI","0","0","167","739","70","169"
"U9693","SSNA","ND","SI","0","0","363","804","261","321"
"U9692","SSNA","ND","SI","0","0","156","864","47","169"
"U9689","SSNA","ND","SI","0","0","134","569","23","182"
"U9684","SSNA","ND","SI","0","0","154","322","91","134"
"U9673","SSNA","ND","SI","0","0","71","248","27","83"
"U9668","SSNA","ND","SI","0","0","185","767","78","261"
"U9564","SSNA","ND","SI","0","0","131","563","36","85"
"U9676","SSNA","ND","SI","0","0","50","190","42","87"
"U9525","SSNA","ND","SI","0","0","50","310","49","259"
"U9478","SSNA","ND","SI","0","0","157","631","137","525"
"U9681","SSNA","ND","SI","0","0","296","655","93","179"
"U10322","SSNA","ND","SI","0","0","90","286","114","339"
"U9680","SSNA","ND","SI","0","0","176","742","30","115"
"U9679","SSNA","ND","SI","0","0","140","435","80","126"
"U9559","SSNA","ND","SI","0","0","128","433","52","96"
"U9667","SSNA","ND","SI","0","0","143","775","35","160"
"U9691","SSNA","ND","SI","0","0","112","691","26","116"
"U9678","SSNA","ND","SI","0","0","123","534","86","240"
"U9675","SSNA","ND","SI","0","0","324","1128","105","279"
"U10289","SSNA","ND","SI","0","0","320","939","111","212"
"U9577","SSNA","ND","SI","0","0","309","1416","97","211"
"U9475","SSNA","ND","SI","0","0","287","890","62","139"
"U10048","SSNA","ND","SI","0","0","120","366","81","256"
"U10049","SSNA","ND","SI","0","0","15","81","3","6"
"U9690","SSNA","ND","SI","0","0","202","755","130","395"
"U9666","SSNA","ND","SI","0","0","77","365","35","107"
"U9685","SSNA","ND","SI","0","0","162","457","25","56"
"U9596","SSNA","ND","SI","0","0","127","701","66","228"
"U9686","SSNA","ND","SI","0","0","166","458","84","199"
"U9437","SSNA","ND","SI","0","0","231","570","20","8"
"U9486","SSNA","ND","SI","0","0","259","453","9","12"
"U9450","SSNA","ND","SI","0","0","165","400","75","152"
"U9571","SSNA","ND","SI","0","0","66","279","55","242"
"U9637","SSNA","ND","SI","0","0","83","572","47","201"
"U9489","SSNA","ND","SI","0","0","440","889","111","185"
"U9683","SSNA","ND","SI","0","0","143","238","6","26"
"U9472","SSNA","ND","SI","0","0","56","296","56","129"
"U9434","SSNA","ND","SI","0","0","427","931","84","124"
"U9591","SSNA","ND","SI","0","0","113","470","53","202"
"U9671","SSNA","ND","SI","0","0","69","445","31","129"
"U10294","SSNA","ND","SI","0","0","211","488","38","81"
"U10423","SSNA","ND","SI","0","0","153","805","38","181"
"U10182","SSNA","ND","SI","0","0","89","712","22","134"
"U10859","SSNA","ND","SI","0","0","630","952","37","38"
"U9579","SSNA","ND","SI","0","0","47","158","34","46"
"U10515","SSNA","ND","SI","0","0","139","714","66","247"
"U9419","SSNA","ND","SI","0","0","40","342","9","76"
"U9550","SSNA","ND","SI","0","0","60","423","20","73"
"U9538","SSNA","ND","SI","0","0","250","1052","167","579"
"U9544","SSNA","ND","SI","0","0","89","422","42","120"
"U9553","SSNA","ND","SI","0","0","85","427","63","130"
"U9597","SSNA","ND","SI","0","1","79","430","49","118"
"U10510","SSNA","ND","SI","0","0","660","1302","401","436"
"U9421","SSNA","ND","SI","0","0","58","346","11","61"
"U10291","SSNA","ND","SI","0","1","523","1560","138","373"
"U9508","SSNA","ND","SI","0","0","322","864","94","131"
"U9583","SSNA","ND","SI","0","0","65","342","18","42"
"U9636","SSNA","ND","SI","0","0","337","987","284","670"
"U9635","SSNA","ND","SI","0","0","119","330","74","157"
"U9415","SSNA","ND","SI","0","0","85","375","31","55"
"U9573","SSNA","ND","SI","0","0","51","153","30","45"
"U9659","SSNA","ND","SI","0","0","0","0","5","20"
"U9574","SSNA","ND","SI","0","0","150","623","75","152"
"U10516","SSNA","ND","SI","0","0","84","471","71","381"
"U9595","SSNA","ND","SI","0","0","55","468","35","262"
"U9523","SSNA","ND","SI","0","0","147","615","68","245"
"U9541","SSNA","ND","SI","0","0","72","253","53","73"
"U9491","SSNA","ND","SI","0","1","137","580","27","61"
"U10509","SSNA","ND","SI","0","0","267","420","230","218"
"U9522","SSNA","ND","SI","0","0","406","1691","368","1271"
"U9422","SSNA","ND","SI","0","0","20","106","2","66"
"U9414","SSNA","ND","SI","0","0","77","189","0","0"
"U9539","SSNA","ND","SI","0","0","217","665","157","337"
"U9480","SSNA","ND","SI","0","0","63","314","13","79"
"U9412","SSNA","ND","SI","0","0","105","587","62","177"
"U9418","SSNA","ND","SI","0","0","107","425","23","62"
"U9632","SSNA","ND","SI","0","0","34","120","22","65"
"U9430","SSNA","ND","SI","0","0","228","539","10","29"
"U10508","SSNA","ND","SI","0","0","708","1533","216","246"
"U9581","SSNA","ND","SI","0","0","91","390","37","70"
"U9535","SSNA","ND","SI","0","0","224","978","30","83"
"U9519","SSNA","ND","SI","0","0","94","743","45","214"
"U9518","SSNA","ND","SI","0","0","180","772","56","176"
"U9420","SSNA","ND","SI","0","0","32","150","9","50"
"U9566","SSNA","ND","SI","0","0","173","584","88","150"
"U9477","SSNA","ND","SI","0","0","396","1504","160","398"
"U10735","SSNA","ND","SI","0","0","964","679","755","451"
"U10750","SSNA","ND","SI","0","0","361","456","263","260"
"U10751","SSNA","ND","SI","0","0","571","627","348","232"
"U9562","SSNA","ND","SI","0","0","100","267","31","51"
"U9630","SSNA","ND","SI","0","0","93","329","42","114"
"U10545","SSNA","ND","SI","0","0","146","185","48","24"
"U10507","SSNA","ND","SI","0","0","129","921","98","377"
"U9474","SSNA","ND","SI","0","0","101","374","46","148"
"U9473","SSNA","ND","SI","0","0","165","832","80","223"
"U9551","SSNA","ND","SI","0","0","89","513","45","156"
"U9533","SSNA","ND","SI","0","0","124","478","6","11"
"U9520","SSNA","ND","SI","0","0","182","926","127","511"
"U10620","SSNA","ND","SI","0","0","200","524","49","89"
"U9653","SSNA","ND","SI","0","0","4","8","3","2"
"U9654","SSNA","ND","SI","0","0","3","10","9","34"
"U9662","SSNA","ND","SI","0","0","0","0","5","55"
"U9655","SSNA","ND","SI","0","0","1","3","0","10"
"U9664","SSNA","ND","SI","0","0","0","0","2","14"
"U9656","SSNA","ND","SI","0","0","3","1","4","3"
"U9657","SSNA","ND","SI","0","0","0","0","0","6"
"U9658","SSNA","ND","SI","0","0","13","21","13","13"
"U9660","SSNA","ND","SI","0","0","0","0","2","31"
"U9476","SSNA","ND","SI","0","0","129","515","32","130"
"U9423","SSNA","ND","SI","0","0","106","235","19","18"
"U9424","SSNA","ND","SI","0","0","129","440","4","6"
"U9425","SSNA","ND","SI","0","0","1238","652","38","22"
"U9634","SSNA","ND","SI","0","0","37","135","21","57"
"U9413","SSNA","ND","SI","0","0","64","415","10","77"
"U9536","SSNA","ND","SI","0","0","163","537","82","235"
"U9514","SSNA","ND","SI","0","0","173","566","47","62"
"U9444","SSNA","ND","SI","0","0","332","800","155","211"
"U9543","SSNA","ND","SI","0","0","92","383","37","128"
"U10518","SSNA","ND","SI","0","0","94","375","67","216"
"U10519","SSNA","ND","SI","0","0","180","711","134","427"
"U10520","SSNA","ND","SI","0","0","161","822","137","553"
"U10521","SSNA","ND","SI","0","0","129","791","98","542"
"U9548","SSNA","ND","SI","0","0","68","405","57","242"
"U9602","SSNA","ND","SI","1","3","334","1429","154","456"
"U9417","SSNA","ND","SI","0","0","94","145","70","79"
"U9695","SSNA","ND","SI","0","0","28","272","6","63"
"U9560","SSNA","ND","SI","0","0","51","298","20","106"
"U9563","SSNA","ND","SI","0","0","36","234","10","29"
"U9603","SSNA","ND","SI","0","0","95","497","80","350"
"U9433","SSNA","ND","SI","0","0","178","468","103","159"
"U10839","SSNA","ND","SI","0","0","195","711","93","203"
"U10831","SSNA","ND","SI","0","0","213","822","7","13"
"U10327","SSNA","ND","SI","0","0","210","581","115","175"
"U10326","SSNA","ND","SI","0","0","448","1974","51","128"
"U10864","SSNA","ND","SI","0","0","114","497","11","32"
"U11805","SSNA","ND","SI","0","0","226","636","99","175"
"U11804","SSNA","ND","SI","0","0","257","656","170","371"
"U10899","SSNA","ND","SI","1","0","65","398","5","30"
"U10739","SSNA","ND","SI","0","0","214","234","72","43"
"U9537","SSNA","ND","SI","0","0","234","506","85","163"
"U9629","SSNA","ND","SI","0","0","196","731","84","217"
"U10738","SSNA","ND","SI","0","0","234","184","109","38"
"U10743","SSNA","ND","SI","0","0","392","354","218","124"
"U10741","SSNA","ND","SI","0","0","503","490","178","68"
"U10850","SSNA","ND","SI","0","0","401","476","181","86"
"U10852","SSNA","ND","SI","0","0","348","337","119","45"
"U10857","SSNA","ND","SI","0","0","310","417","60","44"
"U11894","SSNA","ND","SI","0","0","601","2667","316","977"
"U10601","SSNA","ND","SI","0","0","1","17","0","0"
"U9672","SSNA","ND","SI","0","0","185","972","40","148"
"U10324","SSNA","ND","SI","0","0","178","389","54","79"
"U9426","SSNA","ND","SI","0","0","0","0","8","24"
"U9428","SSNA","ND","SI","0","0","91","276","21","28"
"U9431","SSNA","ND","SI","0","0","308","848","11","14"
"U9540","SSNA","ND","SI","0","0","113","488","60","113"
"U9549","SSNA","ND","SI","0","0","276","957","129","342"
"U9565","SSNA","ND","SI","0","0","343","827","110","98"
"U9556","SSNA","ND","SI","0","0","136","551","41","109"
"U9578","SSNA","ND","SI","0","0","131","497","67","148"
"U9575","SSNA","ND","SI","0","0","217","505","75","109"
"U9542","SSNA","ND","SI","0","0","98","452","47","96"
"U9545","SSNA","ND","SI","0","0","187","787","91","226"
"U9580","SSNA","ND","SI","0","0","101","380","63","97"
"U9576","SSNA","ND","SI","0","0","116","357","50","67"
"AA37","SSNA","ND","SI","0","0","87","281","10","25"
"AP9855","SSNA","ND","SI","0","0","0","0","0","1"
"AP202","SSNA","ND","SI","0","0","0","0","3","2"
"PU10539","SSNA","ND","SI","0","0","115","275","72","170"
"PU10574","SSNA","ND","SI","0","0","64","341","10","34"
"PU10749","SSNA","ND","SI","0","0","0","0","30","47"
"IP10841","SSNA","ND","SI","0","0","0","6","0","5"
"IP11873","SSNA","ND","SI","0","0","0","7","0","0"
"IP10842","SSNA","ND","SI","0","0","0","0","0","1"
"IP10471","SSNA","ND","SI","0","0","2","10","0","0"
"IP10569","SSNA","ND","SI","0","0","56","83","0","0"
"IP10490","SSNA","ND","SI","0","0","38","48","6","14"
"IP10535","SSNA","ND","SI","0","0","9","22","0","0"
"IP10456","SSNA","ND","SI","0","0","5","6","0","0"
"IP10710","SSNA","ND","SI","0","0","2","18","0","0"
"IP10428","SSNA","ND","SI","0","0","3","6","0","0"
"J8636","SSNA","ND","SI","0","0","12","70","15","69"
"J9694","SSNA","ND","SI","0","0","21","91","3","16"
"J10323","SSNA","ND","SI","0","0","213","580","47","130"
"J10944","SSNA","ND","SI","0","0","411","1095","106","146"
"J10551","SSNA","ND","SI","0","0","22","11","0","0"
"J8626","SSNA","ND","SI","0","0","77","187","10","23"
"J8624","SSNA","ND","SI","0","0","86","109","29","19"
"J8638","SSNA","ND","SI","0","0","65","114","16","21"
"J8632","SSNA","ND","SI","0","0","60","165","30","46"
"J8627","SSNA","ND","SI","0","0","34","88","11","12"
"J10321","SSNA","ND","SI","0","0","13","46","5","11"
"J8629","SSNA","ND","SI","0","0","5","157","2","50"
"J8628","SSNA","ND","SI","0","0","9","576","3","61"
"J8630","SSNA","ND","SI","0","0","120","168","17","19"
"J8633","SSNA","ND","SI","0","0","209","516","55","115"
"J8634","SSNA","ND","SI","0","0","14","43","22","34"
"RS9830","SCTN","CO","SA","0","3","0","0","0","0"
"U11799","SSNA","ME","MD","0","0","0","0","406","296"
"U10812","SSNA","ME","MD","0","0","219","163","204","119"
"U10755","SSNA","ME","MD","0","0","0","0","180","85"
"U9493","SSNA","ME","MD","0","0","0","0","105","81"
"U9546","SSNA","ME","MD","0","0","0","0","128","70"
"U9670","SSNA","ME","MD","0","0","44","47","116","73"
"U9471","SSNA","ME","MD","0","0","335","129","0","0"
"U9515","SSNA","ME","MD","0","0","171","83","178","84"
"U9674","SSNA","ME","MD","0","0","0","0","155","91"
"U9557","SSNA","ME","MD","0","0","0","0","177","134"
"U10753","SSNA","ME","MD","0","0","0","0","235","101"
"U9687","SSNA","ME","MD","0","0","87","77","106","63"
"U9682","SSNA","ME","MD","0","0","58","19","2","1"
"U9677","SSNA","ME","MD","0","0","176","175","162","116"
"U9693","SSNA","ME","MD","0","0","0","0","175","235"
"U9692","SSNA","ME","MD","0","0","120","88","151","87"
"U9684","SSNA","ME","MD","0","0","0","0","91","71"
"U9673","SSNA","ME","MD","0","0","31","27","83","52"
"U9668","SSNA","ME","MD","0","0","120","109","191","153"
"U9564","SSNA","ME","MD","0","0","0","0","148","114"
"U9676","SSNA","ME","MD","0","0","32","7","77","26"
"U9525","SSNA","ME","MD","0","0","0","0","34","40"
"U9478","SSNA","ME","MD","0","0","1","2","109","75"
"U9681","SSNA","ME","MD","0","0","173","165","158","107"
"U10322","SSNA","ME","MD","0","0","0","0","130","89"
"U9680","SSNA","ME","MD","0","0","0","0","123","83"
"U9679","SSNA","ME","MD","0","0","128","148","125","133"
"U9559","SSNA","ME","MD","0","0","87","57","162","70"
"U9667","SSNA","ME","MD","0","0","0","0","164","118"
"U9691","SSNA","ME","MD","0","0","101","85","137","86"
"U9678","SSNA","ME","MD","0","0","0","0","154","115"
"U9675","SSNA","ME","MD","0","0","150","174","297","240"
"U10289","SSNA","ME","MD","0","0","0","0","214","156"
"U9577","SSNA","ME","MD","0","0","119","115","225","173"
"U9475","SSNA","ME","MD","0","0","0","0","138","93"
"U10048","SSNA","ME","MD","0","0","4","6","127","91"
"U10049","SSNA","ME","MD","0","0","74","284","176","187"
"U9690","SSNA","ME","MD","0","0","197","161","187","121"
"U9666","SSNA","ME","MD","0","0","71","89","98","74"
"U9685","SSNA","ME","MD","0","0","99","70","89","44"
"U9596","SSNA","ME","MD","0","0","0","0","160","107"
"U9686","SSNA","ME","MD","0","0","112","102","131","88"
"U9437","SSNA","ME","MD","0","0","0","0","76","29"
"U9486","SSNA","ME","MD","0","0","0","0","214","59"
"U9450","SSNA","ME","MD","0","0","147","64","140","42"
"U9571","SSNA","ME","MD","0","0","0","0","76","45"
"U9637","SSNA","ME","MD","0","0","134","98","111","72"
"U9683","SSNA","ME","MD","0","0","59","68","37","36"
"U9472","SSNA","ME","MD","0","0","87","61","78","49"
"U9434","SSNA","ME","MD","0","0","0","0","185","91"
"U9591","SSNA","ME","MD","0","0","0","0","156","127"
"U9671","SSNA","ME","MD","0","0","44","28","97","46"
"U10294","SSNA","ME","MD","0","0","115","132","131","104"
"U10423","SSNA","ME","MD","0","0","112","107","177","103"
"U10182","SSNA","ME","MD","0","0","0","0","135","61"
"U10859","SSNA","ME","MD","0","0","1","1","601","177"
"U9579","SSNA","ME","MD","0","0","26","20","38","22"
"U10515","SSNA","ME","MD","0","0","180","117","223","151"
"U9419","SSNA","ME","MD","0","0","12","26","54","61"
