"Istituzione","Contratto","Categoria","Qualifica","Trattamento Iniziale Uomini","Fascia1_Uomini","Fascia2_Uomini","Fascia3_Uomini","Fascia4_Uomini","Fascia5_Uomini","Fascia6_Uomini","Trattamento Iniziale Donne","Fascia1_Donne","Fascia2_Donne","Fascia3_Donne","Fascia4_Donne","Fascia5_Donne","Fascia6_Donne"
"U9525","SSNA","LT","T16026","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
"U9525","SSNA","LT","T14E59","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9525","SSNA","LT","T13059","0","4","1","1","0","0","0","0","0","1","0","0","0","0"
"U9525","SSNA","LT","T13660","13","6","1","0","1","0","0","39","21","9","2","1","9","0"
"U9525","SSNA","LT","T12057","3","0","0","0","1","0","0","2","1","0","0","0","1","0"
"U9525","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9525","SSNA","LT","T11008","0","0","0","0","0","4","0","0","1","0","0","1","8","0"
"U9525","SSNA","LA","A18029","0","0","0","0","1","0","2","0","2","3","0","1","1","0"
"U9525","SSNA","LA","A16028","2","1","3","0","1","0","0","2","4","1","0","0","2","0"
"U9525","SSNA","LA","A14005","5","0","0","0","1","0","0","10","0","0","1","0","2","0"
"U9525","SSNA","LA","A13018","1","5","0","0","1","0","0","1","8","2","0","0","0","0"
"U9525","SSNA","LA","A12017","2","1","0","0","0","0","0","3","1","1","0","0","0","0"
"AP196","SSNA","ST","S18920","0","0","0","0","1","1","1","0","0","0","1","0","2","4"
"AP196","SSNA","ST","S16021","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"AP196","SSNA","SV","S18921","2","2","3","21","6","29","23","0","1","3","18","8","7","29"
"AP196","SSNA","SV","S16022","7","0","0","12","4","0","9","2","1","1","8","3","2","11"
"AP196","SSNA","LT","T18027","1","10","2","9","3","7","6","2","11","2","8","2","2","2"
"AP196","SSNA","LT","T16026","2","26","13","13","5","0","2","4","41","11","13","4","2","2"
"AP196","SSNA","LT","T14007","3","8","1","6","1","8","0","1","2","4","1","3","2","0"
"AP196","SSNA","LT","T14063","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"AP196","SSNA","LT","T13059","0","2","0","0","0","0","0","0","1","1","1","0","1","0"
"AP196","SSNA","LT","T12057","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"AP196","SSNA","LA","A18029","0","2","1","1","1","2","0","0","3","3","13","8","2","3"
"AP196","SSNA","LA","A16028","0","2","1","0","3","0","1","0","4","1","1","5","4","2"
"AP196","SSNA","LA","A14005","2","4","0","0","2","4","0","5","8","0","2","15","15","0"
"AP196","SSNA","LA","A13018","0","1","0","1","0","0","0","1","2","0","2","0","0","0"
"AP196","SSNA","LA","A12017","2","0","1","0","0","0","0","3","0","0","0","1","0","0"
"U9522","SSNA","SI","S18023","27","22","43","9","6","6","2","70","102","131","24","32","45","1"
"U9522","SSNA","SI","S16020","91","25","87","20","94","27","31","272","149","338","106","539","168","54"
"U9522","SSNA","SI","S14E52","0","0","1","5","0","0","0","0","0","0","13","0","0","0"
"U9522","SSNA","SI","S13052","0","0","0","0","0","3","0","0","0","0","0","0","2","0"
"U9522","SSNA","ST","S18920","9","6","20","27","0","0","3","8","10","34","34","0","0","2"
"U9522","SSNA","ST","S16021","24","18","3","1","12","3","0","44","24","13","4","22","9","0"
"U9522","SSNA","SV","S18921","5","6","47","10","0","0","2","3","6","19","5","2","2","8"
"U9522","SSNA","SV","S16022","14","1","7","2","18","5","0","25","1","8","1","21","2","0"
"U9522","SSNA","SF","S18922","6","0","13","9","0","0","2","16","8","50","29","0","0","1"
"U9522","SSNA","SF","S16019","9","3","7","2","8","3","0","42","28","24","7","28","18","0"
"U9522","SSNA","SF","S14E51","0","0","4","0","0","0","0","0","2","3","0","0","0","0"
"U9522","SSNA","LP","P16006","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U9522","SSNA","LT","T18025","0","1","2","0","0","0","0","1","10","16","8","0","0","0"
"U9522","SSNA","LT","T16024","1","0","0","0","0","0","0","10","1","8","0","23","1","0"
"U9522","SSNA","LT","T18027","4","5","3","1","1","0","0","0","0","0","0","0","0","0"
"U9522","SSNA","LT","T16026","19","5","3","2","5","0","0","6","0","0","0","2","0","0"
"U9522","SSNA","LT","T14007","2","6","6","3","5","0","0","0","2","3","2","2","0","0"
"U9522","SSNA","LT","T14E59","4","37","16","1","1","0","0","3","10","2","0","0","0","0"
"U9522","SSNA","LT","T13059","2","24","4","7","8","6","0","2","17","3","3","14","7","0"
"U9522","SSNA","LT","T13660","24","27","2","16","13","3","0","195","162","26","63","53","15","0"
"U9522","SSNA","LT","T12057","12","11","10","4","1","6","0","5","12","40","10","2","6","0"
"U9522","SSNA","LT","T12058","0","0","0","0","1","14","0","0","2","2","3","3","32","0"
"U9522","SSNA","LT","T11008","0","0","0","0","0","12","0","0","0","0","1","1","20","0"
"U9522","SSNA","LA","A18029","1","4","3","5","3","1","4","1","14","15","10","13","0","4"
"U9522","SSNA","LA","A16028","10","6","3","0","9","8","2","35","49","17","5","55","39","6"
"U9522","SSNA","LA","A14005","1","9","5","2","0","1","0","20","46","51","2","4","8","0"
"U9522","SSNA","LA","A13018","2","0","1","1","2","0","0","1","5","2","4","2","2","0"
"U9522","SSNA","LA","A12017","13","8","2","1","0","6","0","9","12","20","3","4","12","0"
"U9522","SSNA","LA","A11030","2","1","0","0","0","3","0","0","1","0","0","0","0","0"
"C3042","SCLA","DO","016132","0","0","0","0","4","1","0","0","0","0","1","0","0","0"
"C3042","SCLA","DO","014155","0","3","2","0","0","0","0","1","90","14","2","5","15","68"
"C3042","SCLA","DO","014143","0","0","2","2","10","7","0","0","0","0","0","0","0","0"
"U10350","SSNA","LT","T18027","4","6","3","4","2","1","1","2","0","2","1","3","1","0"
"U10350","SSNA","LT","T16026","7","20","5","0","5","3","1","3","4","0","0","0","3","1"
"U10350","SSNA","LT","T14007","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U10350","SSNA","LT","T14063","7","0","2","0","0","1","0","0","0","0","0","0","0","0"
"U10350","SSNA","LT","T14E59","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"U10350","SSNA","LT","T13059","0","0","0","1","1","2","0","0","0","1","0","0","0","0"
"U10350","SSNA","LT","T12057","2","15","0","0","0","0","0","0","1","0","0","0","0","0"
"U10350","SSNA","LA","A18029","2","4","2","2","0","0","1","4","6","4","7","2","2","4"
"U10350","SSNA","LA","A16028","2","2","0","0","1","1","2","10","6","1","8","7","5","8"
"U10350","SSNA","LA","A14005","4","1","4","2","1","2","0","11","13","2","7","1","6","0"
"U10350","SSNA","LA","A13018","1","1","0","0","0","1","0","1","1","0","1","0","2","0"
"U10350","SSNA","LA","A12017","0","1","2","0","0","0","0","1","4","2","0","1","1","0"
"IR9962","ERIC","RI","0D0089","1","0","0","0","0","0","0","3","0","0","0","0","0","0"
"IR9962","ERIC","RI","0D0397","1","0","0","0","0","0","0","7","0","0","0","0","0","0"
"IR9962","ERIC","RI","0D0093","8","0","0","0","0","0","0","32","0","0","0","0","0","0"
"IR9962","ERIC","TC","0D0398","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IR9962","ERIC","TC","0D0094","6","0","0","0","0","0","0","2","0","0","0","0","0","0"
"U10601","SSNA","SI","S18023","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"U10601","SSNA","SI","S16020","0","0","0","1","0","1","0","1","0","1","0","3","12","0"
"U10601","SSNA","ST","S18920","0","0","0","2","0","0","0","0","0","2","0","0","0","0"
"U10601","SSNA","ST","S16021","2","0","1","0","0","1","0","4","2","1","4","0","4","0"
"U10601","SSNA","SV","S18921","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U10601","SSNA","SV","S16022","0","0","0","0","0","0","1","0","0","0","1","1","2","0"
"U10601","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"U10601","SSNA","SF","S16019","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10601","SSNA","LT","T13660","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"U10601","SSNA","LT","T12057","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U10601","SSNA","LT","T11008","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U10601","SSNA","LA","A18029","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"U10601","SSNA","LA","A16028","5","0","0","0","2","0","0","7","2","2","0","0","0","0"
"U10601","SSNA","LA","A14005","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"U10601","SSNA","LA","A12017","0","0","0","0","0","0","0","0","0","2","0","2","0","0"
"IP10411","SSNA","SI","S16020","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"IP10411","SSNA","SF","S16019","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"IP10411","SSNA","LT","T14007","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"IP10411","SSNA","LT","T13660","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"IP10411","SSNA","LT","T12057","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10411","SSNA","LA","A18029","1","0","0","1","0","0","0","0","0","0","0","1","0","0"
"IP10411","SSNA","LA","A16028","0","0","0","0","0","0","0","1","0","0","0","0","3","0"
"IP10411","SSNA","LA","A14005","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"IP10411","SSNA","LA","A13018","2","0","0","0","0","2","0","0","0","0","0","0","0","0"
"IP10411","SSNA","LA","A12017","0","5","0","0","0","0","0","0","3","1","0","0","1","0"
"U9523","SSNA","SI","S18023","2","16","22","4","1","0","0","27","73","62","21","8","0","0"
"U9523","SSNA","SI","S16020","37","8","6","3","23","34","5","92","55","31","16","109","241","16"
"U9523","SSNA","SI","S14E52","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"U9523","SSNA","SI","S13052","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"U9523","SSNA","ST","S18920","0","1","2","12","0","0","0","0","1","0","10","0","0","0"
"U9523","SSNA","ST","S16021","9","4","4","1","5","4","0","20","2","4","3","12","14","0"
"U9523","SSNA","SV","S18921","0","3","3","13","0","0","0","0","2","0","4","0","0","0"
"U9523","SSNA","SV","S16022","5","3","6","1","8","6","0","3","0","1","0","5","7","1"
"U9523","SSNA","SF","S18922","0","0","0","2","0","0","0","2","1","5","16","0","0","0"
"U9523","SSNA","SF","S16019","1","3","1","0","3","6","0","13","11","5","2","11","29","0"
"U9523","SSNA","SF","S14E51","0","1","0","0","0","0","0","0","1","2","0","0","0","0"
"U9523","SSNA","LT","T18025","0","0","0","2","0","0","0","0","0","0","8","0","0","0"
"U9523","SSNA","LT","T16024","1","1","0","0","0","0","0","6","7","4","1","2","4","1"
"U9523","SSNA","LT","T18027","1","1","1","0","1","0","0","0","0","1","0","0","0","0"
"U9523","SSNA","LT","T16026","0","1","2","1","0","3","0","2","0","0","0","0","1","0"
"U9523","SSNA","LT","T14007","0","0","0","0","1","1","0","2","0","0","0","0","1","0"
"U9523","SSNA","LT","T14E59","6","12","7","4","0","0","0","2","1","0","0","0","1","0"
"U9523","SSNA","LT","T13059","0","0","0","0","1","7","0","0","0","0","0","5","10","0"
"U9523","SSNA","LT","T13660","6","5","1","0","3","3","0","40","62","37","29","18","19","0"
"U9523","SSNA","LT","T12057","1","8","5","0","4","8","0","15","1","1","1","2","11","0"
"U9523","SSNA","LT","T12058","0","0","0","0","1","0","0","0","0","0","0","1","5","0"
"U9523","SSNA","LT","T11008","0","2","5","1","0","8","0","0","1","0","0","3","40","0"
"U9523","SSNA","LA","A18029","0","0","0","0","0","1","0","2","3","6","0","0","4","0"
"U9523","SSNA","LA","A16028","1","0","0","2","1","3","0","6","5","4","4","15","32","0"
"U9523","SSNA","LA","A14005","3","1","0","4","0","1","0","17","3","7","33","4","21","0"
"U9523","SSNA","LA","A13018","4","4","0","1","0","0","0","18","43","2","2","3","2","0"
"U9523","SSNA","LA","A12017","1","0","1","0","2","1","0","4","4","0","2","7","3","0"
"U9523","SSNA","LA","A11030","5","5","2","0","1","2","0","1","0","0","0","0","1","0"
"CS12322","ERIC","RI","0D0093","0","0","11","0","0","0","0","0","0","3","0","0","0","0"
"U9539","SSNA","SI","S18023","8","12","0","2","1","0","1","16","40","21","18","0","0","1"
"U9539","SSNA","SI","S16020","33","43","33","33","53","26","9","68","159","106","89","296","119","37"
"U9539","SSNA","SI","S14E52","0","0","0","11","0","0","0","0","1","2","13","0","0","0"
"U9539","SSNA","ST","S18920","5","4","5","11","0","0","1","3","1","8","18","0","0","0"
"U9539","SSNA","ST","S16021","7","9","6","2","6","4","1","17","28","8","4","16","5","0"
"U9539","SSNA","SV","S18921","1","2","15","3","0","0","1","0","1","9","4","0","0","0"
"U9539","SSNA","SV","S16022","0","0","4","2","9","2","0","1","2","1","0","8","0","0"
"U9539","SSNA","SF","S18922","0","0","1","1","0","0","0","1","5","9","22","0","0","0"
"U9539","SSNA","SF","S16019","2","2","0","1","2","1","0","20","10","12","6","11","1","1"
"U9539","SSNA","SF","S13051","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9539","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","6","5","0","0","0"
"U9539","SSNA","LT","T16024","0","0","0","0","0","0","0","10","1","1","3","2","1","0"
"U9539","SSNA","LT","T18027","4","0","0","0","0","0","0","1","0","1","0","0","0","1"
"U9539","SSNA","LT","T16026","6","0","0","2","4","0","0","0","0","0","0","0","0","0"
"U9539","SSNA","LT","T14007","0","1","1","0","1","0","0","1","0","0","0","0","0","0"
"U9539","SSNA","LT","T14E59","0","24","8","0","0","1","0","0","2","3","0","0","0","0"
"U9539","SSNA","LT","T13059","0","0","0","3","9","1","0","1","1","0","1","2","3","0"
"U9539","SSNA","LT","T13660","16","1","8","2","17","0","0","114","19","42","4","16","0","0"
"U9539","SSNA","LT","T12057","4","1","4","1","2","2","0","13","0","1","0","0","5","0"
"U9539","SSNA","LT","T12058","0","0","0","2","0","15","0","0","0","0","1","8","10","0"
"U9539","SSNA","LT","T11008","0","0","0","0","0","7","0","0","0","0","0","0","5","0"
"U9539","SSNA","LA","A18029","9","0","1","1","0","0","0","8","1","0","0","0","0","1"
"U9539","SSNA","LA","A16028","4","4","0","5","5","0","0","19","2","1","19","7","0","0"
"U9539","SSNA","LA","A14005","13","13","2","0","1","2","0","16","33","6","1","1","5","0"
"U9539","SSNA","LA","A13018","0","0","0","0","5","0","0","1","1","0","1","8","4","0"
"U9539","SSNA","LA","A12017","3","0","0","6","0","7","0","13","2","0","5","0","13","0"
"U9539","SSNA","LA","A11030","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9535","SSNA","SI","S18023","0","1","3","4","2","3","0","0","4","19","29","6","2","3"
"U9535","SSNA","SI","S16020","28","6","13","27","41","120","22","105","70","52","139","183","752","56"
"U9535","SSNA","SI","S14E52","0","0","3","0","0","0","0","0","0","5","0","0","0","0"
"U9535","SSNA","ST","S18920","0","1","2","15","0","0","0","1","0","0","35","1","0","0"
"U9535","SSNA","ST","S16021","12","3","3","6","9","18","0","7","4","7","22","27","40","2"
"U9535","SSNA","ST","S14054","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"U9535","SSNA","SV","S18921","0","0","2","22","0","0","2","0","0","0","6","1","0","2"
"U9535","SSNA","SV","S16022","2","0","1","4","6","26","0","3","1","1","2","4","17","0"
"U9535","SSNA","SF","S18922","0","1","0","5","0","1","0","0","0","0","30","0","0","0"
"U9535","SSNA","SF","S16019","4","3","2","3","7","2","0","34","16","1","16","13","24","0"
"U9535","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"U9535","SSNA","LP","P16006","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9535","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","9","0","0","0"
"U9535","SSNA","LT","T16024","0","0","0","0","0","0","0","2","0","1","3","3","14","1"
"U9535","SSNA","LT","T18027","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9535","SSNA","LT","T16026","0","0","3","8","0","0","0","4","0","0","1","0","0","0"
"U9535","SSNA","LT","T14007","3","1","1","4","0","0","0","1","0","0","0","0","0","0"
"U9535","SSNA","LT","T14E59","0","7","14","1","0","0","0","0","1","0","0","0","0","0"
"U9535","SSNA","LT","T13059","0","0","0","3","9","1","0","0","0","0","6","6","0","0"
"U9535","SSNA","LT","T13660","25","4","3","9","22","0","0","184","62","23","76","30","1","0"
"U9535","SSNA","LT","T12057","5","1","9","3","1","3","0","6","11","7","2","0","2","0"
"U9535","SSNA","LT","T12058","0","0","0","0","0","4","0","0","0","0","2","0","15","0"
"U9535","SSNA","LT","T11008","1","0","1","3","1","29","0","1","0","3","3","1","26","0"
"U9535","SSNA","LA","A18029","0","0","0","6","0","0","3","1","0","1","7","0","0","2"
"U9535","SSNA","LA","A16028","1","1","6","1","19","0","0","5","0","15","3","48","0","1"
"U9535","SSNA","LA","A14005","8","1","17","1","0","2","0","31","4","23","2","0","5","0"
"U9535","SSNA","LA","A13018","1","0","2","1","1","0","0","5","0","3","11","5","1","0"
"U9535","SSNA","LA","A12017","2","0","6","1","0","0","0","10","9","9","0","0","0","0"
"U9535","SSNA","LA","A11030","3","0","0","0","0","0","0","1","0","0","0","1","2","0"
"U9521","SSNA","SI","S18023","4","6","1","1","1","1","0","15","33","2","13","8","2","1"
"U9521","SSNA","SI","S16020","81","21","15","43","30","5","2","239","105","74","236","211","28","6"
"U9521","SSNA","ST","S18920","0","2","3","1","7","0","1","1","0","7","0","3","0","0"
"U9521","SSNA","ST","S16021","18","3","2","8","9","1","0","34","4","6","18","7","2","0"
"U9521","SSNA","SV","S18921","0","0","16","2","7","0","0","0","0","1","0","1","0","0"
"U9521","SSNA","SV","S16022","2","1","0","1","0","0","0","5","0","1","0","2","0","0"
"U9521","SSNA","SF","S18922","0","0","2","1","1","0","0","0","0","8","4","4","0","0"
"U9521","SSNA","SF","S16019","4","0","1","3","2","0","0","10","1","2","9","5","0","0"
"U9521","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"U9521","SSNA","LT","T18025","0","0","0","0","1","0","0","0","0","3","0","5","0","0"
"U9521","SSNA","LT","T16024","0","0","0","0","1","0","0","5","0","2","2","1","0","0"
"U9521","SSNA","LT","T18027","0","0","0","0","2","0","0","0","0","0","0","1","0","0"
"U9521","SSNA","LT","T16026","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9521","SSNA","LT","T14007","4","0","0","0","1","0","0","0","0","0","0","0","0","0"
"U9521","SSNA","LT","T14E59","3","0","2","1","0","0","0","1","1","0","1","0","0","0"
"U9521","SSNA","LT","T13059","0","3","0","4","1","4","0","1","0","0","7","0","2","0"
"U9521","SSNA","LT","T13660","23","5","8","5","14","0","0","135","20","62","15","33","1","0"
"U9521","SSNA","LT","T12057","2","4","0","2","3","1","0","7","2","0","1","8","1","0"
"U9521","SSNA","LT","T12058","0","1","0","0","1","3","0","0","0","1","0","2","11","0"
"U9521","SSNA","LT","T11008","0","0","0","0","4","2","0","0","0","1","3","2","4","0"
"U9521","SSNA","LA","A18029","0","3","0","0","1","2","0","14","9","0","0","4","13","0"
"U9521","SSNA","LA","A16028","2","1","1","2","2","0","0","5","5","1","16","10","0","0"
"U9521","SSNA","LA","A14005","5","0","0","0","0","0","0","20","0","1","2","5","8","0"
"U9521","SSNA","LA","A13018","5","0","2","0","1","0","0","14","3","3","2","3","0","0"
"U9521","SSNA","LA","A12017","5","0","0","0","0","3","0","9","5","0","2","1","2","0"
"U9521","SSNA","LA","A11030","0","1","0","0","0","0","0","3","1","0","1","1","1","0"
"U9538","SSNA","SI","S18023","13","10","15","5","1","5","1","13","23","30","19","10","10","2"
"U9538","SSNA","SI","S16020","34","20","30","40","67","40","23","168","102","132","156","347","242","91"
"U9538","SSNA","SI","S14E52","0","0","2","0","0","0","0","0","0","4","0","0","0","0"
"U9538","SSNA","ST","S18920","1","2","5","11","27","1","1","3","2","15","12","26","0","0"
"U9538","SSNA","ST","S16021","12","8","9","3","2","7","7","10","22","13","10","11","23","5"
"U9538","SSNA","SV","S18921","1","0","3","8","17","0","0","1","0","3","2","7","1","1"
"U9538","SSNA","SV","S16022","6","2","4","3","1","1","6","7","3","1","1","5","1","4"
"U9538","SSNA","SF","S18922","1","2","2","0","5","0","0","0","1","7","5","25","0","2"
"U9538","SSNA","SF","S16019","5","0","0","1","2","0","5","14","4","1","0","14","13","8"
"U9538","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"U9538","SSNA","SF","S13051","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9538","SSNA","LT","T18025","0","0","1","0","0","0","0","1","5","2","5","0","0","0"
"U9538","SSNA","LT","T16024","0","0","1","0","0","0","0","15","6","0","4","3","0","0"
"U9538","SSNA","LT","T18027","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"U9538","SSNA","LT","T16026","6","1","1","0","1","0","0","5","0","0","1","2","0","0"
"U9538","SSNA","LT","T14007","1","2","0","7","0","0","0","2","0","0","0","0","0","0"
"U9538","SSNA","LT","T14E59","0","1","7","0","0","0","0","0","0","3","0","0","0","0"
"U9538","SSNA","LT","T13059","0","0","2","1","5","2","0","1","0","0","3","8","0","0"
"U9538","SSNA","LT","T13660","32","3","10","9","7","2","0","127","20","128","7","60","0","0"
"U9538","SSNA","LT","T12057","10","4","6","15","1","1","0","19","4","17","11","0","1","0"
"U9538","SSNA","LT","T12058","0","0","1","1","0","4","0","0","0","1","3","4","13","0"
"U9538","SSNA","LT","T11008","0","0","1","0","1","3","0","0","0","0","0","0","1","0"
"U9538","SSNA","LA","A18029","1","1","0","4","1","0","2","4","2","0","13","6","1","3"
"U9538","SSNA","LA","A16028","3","1","1","9","1","1","0","8","3","9","36","35","0","1"
"U9538","SSNA","LA","A14005","9","7","7","0","0","1","0","17","23","13","9","1","5","0"
"U9538","SSNA","LA","A13018","2","0","0","0","2","0","0","5","2","2","0","3","0","0"
"U9538","SSNA","LA","A12017","17","7","7","0","1","1","0","11","5","8","4","1","1","0"
"U9538","SSNA","LA","A11030","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9534","SSNA","SI","S18023","0","0","1","0","3","1","0","0","4","4","0","32","3","1"
"U9534","SSNA","SI","S16020","109","27","61","60","91","50","31","462","119","235","199","278","156","17"
"U9534","SSNA","SI","S14E52","0","0","0","17","0","0","0","0","0","0","7","0","0","0"
"U9534","SSNA","SI","S13052","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"U9534","SSNA","ST","S18920","0","0","0","1","32","0","0","0","0","0","1","36","0","0"
"U9534","SSNA","ST","S16021","36","10","8","13","2","4","0","94","16","30","32","14","4","0"
"U9534","SSNA","SV","S18921","0","0","2","0","0","0","0","1","0","0","0","0","0","0"
"U9534","SSNA","SF","S18922","0","0","0","0","1","0","0","0","0","0","0","16","0","0"
"U9534","SSNA","SF","S16019","4","0","0","3","1","0","0","11","0","4","4","6","3","0"
"U9534","SSNA","SF","S14E51","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9534","SSNA","LT","T18027","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"U9534","SSNA","LT","T16026","6","1","0","0","1","0","0","4","0","0","0","0","0","0"
"U9534","SSNA","LT","T14007","16","3","0","2","3","1","0","26","0","1","0","2","0","0"
"U9534","SSNA","LT","T14E59","0","3","2","14","0","0","0","0","0","0","0","0","0","0"
"U9534","SSNA","LT","T13059","10","4","3","10","4","3","0","3","7","1","10","5","0","0"
"U9534","SSNA","LT","T13660","33","12","11","1","17","5","0","215","34","90","6","45","14","0"
"U9534","SSNA","LT","T12057","5","1","21","0","4","3","0","18","1","27","1","1","17","0"
"U9534","SSNA","LT","T12058","0","0","0","0","2","1","0","0","0","0","0","3","18","0"
"U9534","SSNA","LT","T11008","0","0","1","0","2","5","0","0","0","1","0","13","30","0"
"U9534","SSNA","LA","A18029","3","1","1","0","1","0","0","10","6","3","1","4","2","1"
"U9534","SSNA","LA","A16028","15","4","0","2","3","0","0","74","9","1","4","5","2","0"
"U9534","SSNA","LA","A14005","10","2","5","2","8","3","0","44","5","27","9","10","2","0"
"U9534","SSNA","LA","A13018","2","0","0","1","0","0","0","5","2","2","1","1","0","0"
"U9534","SSNA","LA","A12017","5","0","4","0","0","1","0","4","2","10","1","2","2","0"
"U9533","SSNA","SI","S18023","0","0","3","2","0","0","0","0","1","12","9","2","1","1"
"U9533","SSNA","SI","S16020","11","17","15","44","45","7","3","32","37","60","144","338","36","1"
"U9533","SSNA","SI","S14E52","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"U9533","SSNA","ST","S18920","0","0","9","0","0","0","0","0","0","13","0","1","1","0"
"U9533","SSNA","ST","S16021","7","3","2","5","6","0","0","10","5","7","10","6","2","1"
"U9533","SSNA","SV","S18921","0","0","17","0","0","0","0","0","0","2","1","0","0","0"
"U9533","SSNA","SV","S16022","3","1","10","5","18","2","0","6","0","6","1","5","0","0"
"U9533","SSNA","SF","S18922","0","0","3","0","0","0","1","0","0","13","1","0","0","0"
"U9533","SSNA","SF","S16019","0","1","2","2","3","0","0","9","8","10","12","16","0","0"
"U9533","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","5","2","0","0","0"
"U9533","SSNA","LT","T16024","0","0","0","1","1","0","0","7","2","4","4","17","2","2"
"U9533","SSNA","LT","T18027","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9533","SSNA","LT","T16026","2","1","0","3","0","0","0","1","0","0","0","0","0","0"
"U9533","SSNA","LT","T14007","9","1","1","2","1","0","0","1","0","0","0","0","0","0"
"U9533","SSNA","LT","T14E59","0","1","11","0","0","0","0","0","0","3","0","0","0","0"
"U9533","SSNA","LT","T13059","0","4","3","2","0","0","0","0","1","0","4","0","0","0"
"U9533","SSNA","LT","T13660","3","1","5","6","0","0","0","19","53","31","58","3","0","0"
"U9533","SSNA","LT","T12057","4","8","0","3","0","1","0","13","9","2","0","0","2","0"
"U9533","SSNA","LT","T12058","0","0","0","1","0","0","0","0","0","1","1","0","3","0"
"U9533","SSNA","LT","T11008","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"U9533","SSNA","LA","A18029","1","0","0","4","0","0","0","0","0","0","2","0","1","4"
"U9533","SSNA","LA","A16028","2","0","3","6","0","0","0","3","7","3","42","3","1","0"
"U9533","SSNA","LA","A14005","4","2","0","9","0","2","0","20","12","4","26","3","2","0"
"U9533","SSNA","LA","A13018","1","2","0","1","0","0","0","2","7","1","2","0","3","0"
"U9533","SSNA","LA","A12017","1","2","0","6","0","3","0","1","3","1","5","0","1","0"
"U10351","SSNA","SI","S18023","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U10351","SSNA","LT","T18027","8","3","1","2","1","0","0","8","4","0","0","0","0","0"
"U10351","SSNA","LT","T16026","27","9","4","6","6","1","3","6","0","1","0","0","0","2"
"U10351","SSNA","LT","T14007","4","2","3","2","1","0","0","2","0","0","0","1","1","0"
"U10351","SSNA","LT","T14063","17","3","1","6","0","0","0","2","1","1","2","0","0","0"
"U10351","SSNA","LT","T14E59","0","0","5","2","0","0","0","0","0","0","0","0","0","0"
"U10351","SSNA","LT","T13059","2","1","0","2","0","2","0","3","0","0","1","0","0","0"
"U10351","SSNA","LT","T12057","19","0","2","0","0","0","0","6","1","1","0","0","1","0"
"U10351","SSNA","LA","A18029","0","2","2","1","2","0","0","6","8","3","1","3","0","0"
"U10351","SSNA","LA","A16028","4","2","1","0","2","2","0","12","5","5","12","4","1","1"
