"Istituzione","Contratto","Categoria","Qualifica","Causale Assunzione","Uomini","Donne"
"U9571","SSNA","LT","T16026","A30","1","0"
"U9571","SSNA","LT","T13660","A30","0","3"
"U9571","SSNA","LA","A18029","A30","1","0"
"U10521","SSNA","MD","SD0035","A30","0","4"
"U10521","SSNA","MD","SD0035","A30","3","0"
"U10521","SSNA","SI","S16020","A30","0","4"
"U10521","SSNA","ST","S16021","A30","0","1"
"U10521","SSNA","LT","T13660","A30","0","4"
"U10521","SSNA","LA","A13018","A30","0","1"
"U10520","SSNA","MD","SD0035","A30","0","5"
"U10520","SSNA","MD","SD0035","A30","4","0"
"U10520","SSNA","MD","SD0036","A30","1","0"
"U10520","SSNA","DS","SD0A38","A30","0","1"
"U10520","SSNA","SI","S16020","A30","0","9"
"U10520","SSNA","ST","S16021","A30","0","2"
"U10520","SSNA","ST","S16021","A30","1","0"
"U10520","SSNA","LT","T16024","A30","1","0"
"U10520","SSNA","LT","T13660","A30","0","3"
"U9548","SSNA","MD","SD0035","A30","0","3"
"U9548","SSNA","MD","SD0035","A30","1","0"
"U9548","SSNA","MD","SD0036","A30","1","0"
"U9548","SSNA","SI","S16020","A30","0","5"
"U9548","SSNA","SI","S16020","A30","1","0"
"U9548","SSNA","ST","S16021","A30","0","1"
"U9548","SSNA","LT","T13660","A30","0","2"
"U9548","SSNA","LT","T13660","A30","2","0"
"U9548","SSNA","LA","A14005","A30","0","1"
"U9596","SSNA","MD","SD0035","A30","0","2"
"U9596","SSNA","MD","SD0035","A30","2","0"
"U9596","SSNA","SI","S16020","A30","0","5"
"U9596","SSNA","SI","S16020","A30","1","0"
"U9596","SSNA","LT","T13660","A30","0","3"
"U9595","SSNA","MD","SD0035","A30","0","2"
"U9595","SSNA","SI","S16020","A30","1","0"
"U9595","SSNA","LT","T13660","A30","0","1"
"U10516","SSNA","MD","SD0035","A30","0","4"
"U10516","SSNA","SI","S16020","A30","0","9"
"U10516","SSNA","SI","S16020","A30","2","0"
"U10516","SSNA","LT","T13660","A30","0","3"
"U9591","SSNA","MD","SD0035","A30","0","4"
"U9591","SSNA","MD","SD0035","A30","6","0"
"U9591","SSNA","MD","SD0036","A30","0","1"
"U9591","SSNA","MD","SD0036","A30","1","0"
"U9591","SSNA","SI","S16020","A30","0","6"
"U9591","SSNA","SI","S16020","A30","2","0"
"U9591","SSNA","ST","S16021","A30","1","0"
"U9591","SSNA","LT","T13660","A30","0","3"
"U9591","SSNA","LT","T13660","A30","1","0"
"U9591","SSNA","LA","A14005","A30","0","2"
"U10515","SSNA","SI","S16020","A30","0","1"
"U10515","SSNA","SI","S16020","A30","1","0"
"U10515","SSNA","ST","S16021","A30","0","3"
"U10515","SSNA","LT","T13660","A30","0","2"
"U10515","SSNA","LT","T13660","A30","4","0"
"U10515","SSNA","LA","A14005","A30","0","2"
"U9561","SSNA","MD","SD0035","A30","0","1"
"U9561","SSNA","MD","SD0035","A30","2","0"
"U9561","SSNA","ST","S16021","A30","0","2"
"U9561","SSNA","LA","A16028","A30","1","0"
"U9560","SSNA","MD","SD0035","A30","0","2"
"U9560","SSNA","MD","SD0035","A30","1","0"
"U9560","SSNA","MD","SD0036","A30","0","1"
"U9560","SSNA","SI","S16020","A30","0","5"
"U9560","SSNA","SI","S16020","A30","1","0"
"U9560","SSNA","ST","S16021","A30","0","2"
"U9560","SSNA","ST","S16021","A30","1","0"
"U9560","SSNA","LT","T14063","A30","1","0"
"U9560","SSNA","LT","T13660","A30","0","1"
"U9560","SSNA","LA","A18029","A30","1","0"
"U9564","SSNA","MD","SD0035","A30","0","13"
"U9564","SSNA","MD","SD0035","A30","18","0"
"U9564","SSNA","SI","S16020","A30","0","5"
"U9564","SSNA","ST","S16021","A30","0","1"
"U9564","SSNA","SV","S16022","A30","0","1"
"U9564","SSNA","SF","S16019","A30","0","1"
"U9564","SSNA","LT","T13660","A30","0","1"
"U9562","SSNA","MD","SD0035","A30","0","1"
"U9562","SSNA","MD","SD0035","A30","1","0"
"U9562","SSNA","DS","SD0A12","A30","0","1"
"U9562","SSNA","SI","S16020","A30","0","3"
"U9562","SSNA","SI","S16020","A30","2","0"
"U9562","SSNA","ST","S16021","A30","0","2"
"U9562","SSNA","LT","T13660","A30","0","1"
"U9563","SSNA","MD","SD0035","A30","0","1"
"U9563","SSNA","MD","SD0035","A30","1","0"
"U9563","SSNA","SI","S16020","A30","0","5"
"U9563","SSNA","ST","S16021","A30","0","1"
"U9563","SSNA","ST","S16021","A30","1","0"
"U9563","SSNA","LT","T13660","A30","0","1"
"U9597","SSNA","MD","SD0035","A30","0","1"
"U9597","SSNA","MD","SD0035","A30","2","0"
"U9597","SSNA","SI","S16020","A30","0","3"
"U9597","SSNA","ST","S16021","A30","0","1"
"U9597","SSNA","LT","T13660","A30","0","4"
"U9597","SSNA","LT","T13660","A30","1","0"
"U10903","SSNA","MD","SD0E34","A30","0","1"
"U10903","SSNA","MD","SD0035","A30","0","1"
"U10903","SSNA","MD","SD0035","A30","4","0"
"U10903","SSNA","DS","SD0A12","A30","1","0"
"U10903","SSNA","SI","S16020","A30","3","0"
"U10903","SSNA","ST","S16021","A30","3","0"
"U9471","SSNA","MD","SD0035","A30","0","4"
"U9471","SSNA","MD","SD0035","A30","3","0"
"U9471","SSNA","DA","AD0032","A30","0","1"
"U9471","SSNA","SI","S16020","A30","0","7"
"U9471","SSNA","SI","S16020","A30","5","0"
"U9471","SSNA","ST","S16021","A30","1","0"
"U9471","SSNA","LT","T14E59","A30","1","0"
"U9471","SSNA","LT","T13660","A30","0","8"
"U9471","SSNA","LT","T13660","A30","8","0"
"U9471","SSNA","LA","A16028","A30","0","1"
"U9472","SSNA","MD","SD0035","A30","0","3"
"U9472","SSNA","MD","SD0035","A30","2","0"
"U9472","SSNA","LA","A14005","A30","1","0"
"U10735","SSNA","MD","SD0035","A30","0","1"
"U10735","SSNA","MD","SD0035","A30","3","0"
"U10735","SSNA","DS","SD0A38","A30","0","2"
"U10735","SSNA","DS","SD0A65","A30","0","1"
"U10735","SSNA","DP","PD0A45","A30","1","0"
"U10735","SSNA","DA","AD0A31","A30","0","1"
"U10735","SSNA","SI","S16020","A30","0","7"
"U10735","SSNA","SI","S16020","A30","3","0"
"U10735","SSNA","ST","S16021","A30","0","1"
"U10735","SSNA","LT","T13660","A30","1","0"
"U10735","SSNA","LA","A13018","A30","0","1"
"U10735","SSNA","LA","A11030","A30","0","1"
"PU9821","SSNA","MD","SD0035","A30","1","0"
"PU9821","SSNA","SI","S16020","A30","0","1"
"PU9821","SSNA","SI","S16020","A30","1","0"
"J8624","SSNA","DA","AD0A31","A30","1","0"
"J8624","SSNA","SI","S16020","A30","1","0"
"U10751","SSNA","MD","SD0035","A30","0","1"
"U10751","SSNA","MD","SD0035","A30","4","0"
"U10751","SSNA","DS","SD0A38","A30","0","1"
"U10751","SSNA","SI","S18023","A30","0","1"
"U10751","SSNA","SI","S16020","A30","0","20"
"U10751","SSNA","SI","S16020","A30","15","0"
"U10751","SSNA","ST","S16021","A30","0","1"
"U10751","SSNA","LT","T11008","A30","0","1"
"U10751","SSNA","LA","A14005","A30","1","0"
"U10751","SSNA","LA","A12017","A30","0","1"
"U10751","SSNA","LA","A12017","A30","1","0"
"U10751","SSNA","LA","A11030","A30","1","0"
"U10750","SSNA","MD","SD0035","A30","0","6"
"U10750","SSNA","MD","SD0035","A30","8","0"
"U10750","SSNA","SI","S16020","A30","0","10"
"U10750","SSNA","SI","S16020","A30","11","0"
"U10750","SSNA","SI","S14056","A30","0","1"
"U10750","SSNA","ST","S16021","A30","0","1"
"U10750","SSNA","ST","S16021","A30","1","0"
"U10750","SSNA","LT","T18027","A30","1","0"
"U10750","SSNA","LT","T14007","A30","1","0"
"U10750","SSNA","LA","A14005","A30","0","1"
"U10750","SSNA","LA","A12017","A30","0","1"
"K8644","SSNA","ST","S16021","A30","0","1"
"K8644","SSNA","LA","A14005","A30","1","0"
"U9486","SSNA","DT","TD0S01","A30","1","0"
"U9486","SSNA","SI","S16020","A30","0","2"
"U9486","SSNA","SI","S16020","A30","2","0"
"U9486","SSNA","ST","S16021","A30","1","0"
"U10859","SSNA","MD","SD0035","A30","0","1"
"U10859","SSNA","MD","SD0035","A30","4","0"
"U10859","SSNA","MV","SD0A73","A30","1","0"
"U10859","SSNA","DP","PD0A09","A30","1","0"
"U10859","SSNA","DA","AD0S31","A30","1","0"
"U10859","SSNA","SI","S16020","A30","0","6"
"U10859","SSNA","SI","S16020","A30","5","0"
"U10859","SSNA","LA","A16028","A30","0","2"
"U10859","SSNA","LA","A16028","A30","1","0"
"U10859","SSNA","LA","A14005","A30","0","1"
"U10859","SSNA","LA","A14005","A30","1","0"
"U10859","SSNA","LA","A13018","A30","1","0"
"U10859","SSNA","LA","A11030","A30","0","1"
"U9450","SSNA","MD","SD0035","A30","0","1"
"U9450","SSNA","MD","SD0035","A30","1","0"
"U9450","SSNA","DS","SD0A12","A30","0","1"
"U9450","SSNA","ST","S16021","A30","1","0"
"U9450","SSNA","LA","A16028","A30","0","1"
"U9450","SSNA","LA","A14005","A30","0","1"
"U10733","SSNA","MD","SD0035","A30","0","2"
"U10733","SSNA","DP","PD0A09","A30","0","1"
"U9463","SSNA","MD","SD0035","A30","0","3"
"U9463","SSNA","DT","TD0A01","A30","1","0"
"U9463","SSNA","SI","S16020","A30","0","2"
"U9463","SSNA","SI","S16020","A30","3","0"
"U9463","SSNA","ST","S16021","A30","1","0"
"U10734","SSNA","MD","SD0E34","A30","1","0"
"U10734","SSNA","MD","SD0035","A30","0","1"
"U10734","SSNA","MD","SD0035","A30","3","0"
"U10734","SSNA","SI","S16020","A30","0","5"
"U10734","SSNA","SI","S16020","A30","5","0"
"U10734","SSNA","ST","S16021","A30","1","0"
"U10734","SSNA","LT","T13660","A30","1","0"
"U10734","SSNA","LA","A14005","A30","1","0"
"U9460","SSNA","MD","SD0035","A30","1","0"
"U9459","SSNA","MD","SD0035","A30","2","0"
"U9459","SSNA","DS","SD0A38","A30","1","0"
"U9459","SSNA","SI","S16020","A30","0","1"
"U10812","SSNA","MD","SD0E34","A30","1","0"
"U10812","SSNA","MD","SD0035","A30","0","7"
"U10812","SSNA","MD","SD0035","A30","3","0"
"U10812","SSNA","DT","TD0S70","A30","0","1"
"U10812","SSNA","SI","S16020","A30","0","8"
"U10812","SSNA","SI","S16020","A30","1","0"
"U10812","SSNA","ST","S16021","A30","0","5"
"U10812","SSNA","ST","S16021","A30","1","0"
"U10812","SSNA","LT","T13660","A30","0","1"
"U10812","SSNA","LT","T12057","A30","1","0"
"U10812","SSNA","LA","A16028","A30","1","0"
"U10812","SSNA","LA","A14005","A30","1","0"
"U9580","SSNA","MD","SD0035","A30","0","4"
"U9580","SSNA","MD","SD0035","A30","2","0"
"U9580","SSNA","DS","SD0A65","A30","0","1"
"U9580","SSNA","SI","S16020","A30","0","4"
"U9580","SSNA","SI","S16020","A30","3","0"
"U9580","SSNA","ST","S16021","A30","0","1"
"U9580","SSNA","SF","S16019","A30","0","1"
"U9580","SSNA","LT","T13660","A30","0","2"
"U9583","SSNA","MD","SD0035","A30","0","1"
"U9583","SSNA","MD","SD0035","A30","3","0"
"U9583","SSNA","MD","SD0036","A30","1","0"
"U9583","SSNA","ST","S16021","A30","0","2"
"U9543","SSNA","MD","SD0035","A30","0","2"
"U9543","SSNA","DA","AD0A31","A30","1","0"
"U9543","SSNA","SI","S16020","A30","0","1"
"U9543","SSNA","SI","S16020","A30","1","0"
"U9543","SSNA","LA","A16028","A30","1","0"
"U9543","SSNA","LA","A14005","A30","0","1"
"U9543","SSNA","LA","A12017","A30","0","1"
"U9543","SSNA","LA","A12017","A30","1","0"
"U9542","SSNA","MD","SD0035","A30","0","1"
"U9542","SSNA","SI","S16020","A30","0","2"
"U9542","SSNA","LT","T13660","A30","0","1"
"U9542","SSNA","LA","A18029","A30","0","1"
"U9542","SSNA","LA","A14005","A30","0","2"
"U9577","SSNA","MD","SD0035","A30","0","2"
"U9577","SSNA","MD","SD0035","A30","1","0"
"U9577","SSNA","SI","S16020","A30","0","3"
"U9577","SSNA","SI","S16020","A30","1","0"
"U9577","SSNA","ST","S16021","A30","0","6"
"U9577","SSNA","ST","S16021","A30","2","0"
"U9577","SSNA","SF","S16019","A30","0","1"
"U9577","SSNA","LT","T18027","A30","0","1"
"U9577","SSNA","LT","T12057","A30","2","0"
"U9577","SSNA","LA","A18029","A30","0","1"
"U9577","SSNA","LA","A16028","A30","0","3"
"U9577","SSNA","LA","A14005","A30","0","3"
"U9577","SSNA","LA","A14005","A30","1","0"
"J10321","SSNA","MD","SD0035","A30","0","2"
"J10321","SSNA","DS","SD0A38","A30","0","1"
"J10321","SSNA","DA","AD0032","A30","0","1"
"J10321","SSNA","DA","AD0A31","A30","1","0"
"J10321","SSNA","SI","S16020","A30","0","2"
"J10321","SSNA","ST","S16021","A30","0","1"
"J10321","SSNA","ST","S16021","A30","1","0"
"J10321","SSNA","LT","T13660","A30","0","1"
"J10321","SSNA","LA","A14005","A30","0","1"
"U9575","SSNA","MD","SD0035","A30","0","3"
"U9575","SSNA","MD","SD0035","A30","1","0"
"U9575","SSNA","DP","PD0046","A30","1","0"
"U9575","SSNA","SI","S18023","A30","0","1"
"U9575","SSNA","SI","S16020","A30","0","9"
"U9575","SSNA","SI","S16020","A30","3","0"
"U9575","SSNA","ST","S16021","A30","0","1"
"U9575","SSNA","SV","S16022","A30","0","1"
"U9575","SSNA","SF","S16019","A30","0","1"
"U9575","SSNA","LT","T16026","A30","1","0"
"U9575","SSNA","LT","T13660","A30","0","4"
"U9575","SSNA","LT","T12057","A30","2","0"
"U9575","SSNA","LA","A18029","A30","0","1"
"U9575","SSNA","LA","A16028","A30","0","1"
"U9575","SSNA","LA","A16028","A30","2","0"
"U9575","SSNA","LA","A14005","A30","0","1"
"U9574","SSNA","MD","SD0035","A30","0","2"
"U9574","SSNA","MD","SD0036","A30","2","0"
"U9574","SSNA","SI","S16020","A30","0","2"
"U9574","SSNA","SI","S16020","A30","2","0"
"U9574","SSNA","ST","S16021","A30","0","1"
"U9574","SSNA","SF","S16019","A30","0","1"
"U9574","SSNA","LT","T13660","A30","0","1"
"U9574","SSNA","LT","T13660","A30","1","0"
"U9576","SSNA","MD","SD0035","A30","0","4"
"U9576","SSNA","MD","SD0035","A30","5","0"
"U9576","SSNA","MD","SD0036","A30","1","0"
"U9576","SSNA","DS","SD0A38","A30","0","1"
"U9576","SSNA","SI","S18023","A30","0","3"
"U9576","SSNA","SI","S16020","A30","0","23"
"U9576","SSNA","SI","S16020","A30","2","0"
"U9576","SSNA","ST","S16021","A30","1","0"
"U9576","SSNA","SF","S16019","A30","0","6"
"U9576","SSNA","SF","S16019","A30","2","0"
"U9576","SSNA","LT","T13660","A30","0","7"
"U9576","SSNA","LT","T13660","A30","2","0"
"U9576","SSNA","LT","T11008","A30","0","2"
"U9576","SSNA","LT","T11008","A30","1","0"
"U9576","SSNA","LA","A16028","A30","0","1"
"U9576","SSNA","LA","A14005","A30","2","0"
"U9576","SSNA","LA","A13018","A30","0","1"
"U9565","SSNA","MD","SD0035","A30","0","2"
"U9565","SSNA","MD","SD0035","A30","9","0"
"U9565","SSNA","MD","SD0036","A30","0","1"
"U9565","SSNA","MD","SD0036","A30","1","0"
"U9565","SSNA","SI","S16020","A30","0","8"
"U9565","SSNA","ST","S16021","A30","1","0"
"U9565","SSNA","LA","A16028","A30","0","2"
"U9565","SSNA","LA","A14005","A30","0","1"
"U9565","SSNA","LA","A12017","A30","1","0"
"U9573","SSNA","SI","S16020","A30","0","5"
"U9573","SSNA","SI","S16020","A30","1","0"
"U9573","SSNA","ST","S16021","A30","0","1"
"U9573","SSNA","LT","T13660","A30","0","2"
"U9573","SSNA","LT","T13660","A30","1","0"
"U9566","SSNA","MD","SD0035","A30","0","4"
"U9566","SSNA","MD","SD0035","A30","2","0"
"U9566","SSNA","MD","SD0036","A30","1","0"
"U9566","SSNA","SI","S16020","A30","0","2"
"U9566","SSNA","ST","S16021","A30","0","3"
"U9566","SSNA","ST","S16021","A30","1","0"
"U9566","SSNA","LA","A14005","A30","0","1"
"U9556","SSNA","MD","SD0035","A30","1","0"
"U9556","SSNA","DA","AD0032","A30","1","0"
"U9556","SSNA","SI","S16020","A30","0","9"
"U9556","SSNA","SI","S16020","A30","1","0"
"U9556","SSNA","LA","A16028","A30","0","2"
"U9556","SSNA","LA","A12017","A30","1","0"
"U9579","SSNA","MD","SD0035","A30","1","0"
"U9579","SSNA","SI","S16020","A30","0","2"
"U9579","SSNA","ST","S16021","A30","0","1"
"U9578","SSNA","SI","S16020","A30","0","2"
"U9578","SSNA","ST","S16021","A30","1","0"
"U9578","SSNA","SV","S16022","A30","1","0"
"U9578","SSNA","LT","T13660","A30","0","3"
"U9578","SSNA","LA","A14005","A30","0","1"
"U9578","SSNA","LA","A14005","A30","2","0"
"U9541","SSNA","MD","SD0035","A30","0","1"
"U9541","SSNA","MD","SD0035","A30","1","0"
"U9541","SSNA","SI","S16020","A30","0","2"
"U9541","SSNA","SI","S16020","A30","1","0"
"U9541","SSNA","ST","S16021","A30","0","1"
"U9541","SSNA","SV","S16022","A30","0","1"
"U9541","SSNA","LA","A16028","A30","0","1"
"U9553","SSNA","MD","SD0035","A30","0","2"
"U9553","SSNA","MD","SD0035","A30","4","0"
"U9553","SSNA","DA","AD0032","A30","0","1"
"U9553","SSNA","DA","AD0S31","A30","1","0"
"U9553","SSNA","SI","S16020","A30","0","7"
"U9553","SSNA","SI","S16020","A30","1","0"
"U9553","SSNA","ST","S16021","A30","1","0"
"U9553","SSNA","SV","S16022","A30","0","2"
"U9553","SSNA","LT","T13660","A30","0","2"
"U9553","SSNA","LA","A12017","A30","0","1"
"U9551","SSNA","MD","SD0035","A30","0","1"
"U9551","SSNA","MD","SD0035","A30","1","0"
"U9551","SSNA","DA","AD0A31","A30","1","0"
"U9551","SSNA","SI","S16020","A30","0","2"
"U9551","SSNA","ST","S16021","A30","0","2"
"U9551","SSNA","LT","T13660","A30","0","2"
"U9551","SSNA","LA","A16028","A30","1","0"
"U9549","SSNA","MD","SD0035","A30","0","2"
"U9549","SSNA","MD","SD0035","A30","4","0"
"U9549","SSNA","SI","S16020","A30","0","8"
"U9549","SSNA","SI","S16020","A30","4","0"
"U9549","SSNA","ST","S16021","A30","0","2"
"U9549","SSNA","SV","S16022","A30","0","1"
"U9549","SSNA","SF","S16019","A30","0","1"
"U9549","SSNA","LT","T13660","A30","0","1"
"U9549","SSNA","LT","T13660","A30","1","0"
"U9549","SSNA","LA","A16028","A30","1","0"
"U9549","SSNA","LA","A14005","A30","0","1"
"AA11101","SSNA","MD","SD0035","A30","3","0"
"AA11101","SSNA","DT","TD0S70","A30","1","0"
"AA11101","SSNA","DA","AD0A31","A30","0","1"
"AA11101","SSNA","SI","S18023","A30","0","1"
"U9436","SSNA","SI","S16020","A30","0","2"
"U9437","SSNA","MD","SD0035","A30","0","1"
"U9437","SSNA","MD","SD0035","A30","1","0"
"U9437","SSNA","DA","AD0032","A30","0","1"
"U9437","SSNA","SI","S18023","A30","0","1"
"U9437","SSNA","SI","S16020","A30","0","2"
"U9434","SSNA","MD","SD0036","A30","2","0"
"U9434","SSNA","DA","AD0032","A30","1","0"
"U9434","SSNA","SI","S16020","A30","0","5"
"U9434","SSNA","SI","S16020","A30","2","0"
"U9423","SSNA","MD","SD0E34","A30","0","1"
"U9423","SSNA","MD","SD0035","A30","0","2"
"U9423","SSNA","LT","T11008","A30","1","0"
"U9423","SSNA","LA","A12017","A30","1","0"
"U9424","SSNA","MD","SD0035","A30","0","1"
"U9424","SSNA","MD","SD0035","A30","2","0"
"U9424","SSNA","SI","S16020","A30","0","2"
"U9424","SSNA","SI","S16020","A30","1","0"
"U9424","SSNA","DG","0D0482","A30","1","0"
"U9425","SSNA","MD","SD0035","A30","1","0"
"U9425","SSNA","DT","TD0A70","A30","0","1"
"U9425","SSNA","SI","S18023","A30","1","0"
"U9425","SSNA","SI","S16020","A30","0","6"
"U9425","SSNA","LA","A14005","A30","0","1"
"U9427","SSNA","LA","A13018","A30","0","1"
"U10330","SSNA","MD","SD0036","A30","1","0"
"U10330","SSNA","DA","AD0032","A30","0","1"
"U10330","SSNA","SI","S16020","A30","0","1"
"U10330","SSNA","SI","S16020","A30","2","0"
"U10330","SSNA","LT","T13059","A30","1","0"
"U10330","SSNA","LA","A16028","A30","0","1"
"PU11803","SSNA","SI","S16020","A30","0","4"
"PU11803","SSNA","SI","S16020","A30","2","0"
"PU11803","SSNA","LA","A13018","A30","1","0"
"J8638","SSNA","LA","A14005","A30","0","1"
"J8637","SSNA","SI","S16020","A30","1","0"
"J8637","SSNA","LT","T11008","A30","0","1"
"U9426","SSNA","LA","A12017","A30","1","0"
"U10324","SSNA","LA","A14005","A30","0","2"
"U10324","SSNA","LA","A12017","A30","0","1"
"U9431","SSNA","MD","SD0035","A30","1","0"
"U9431","SSNA","SI","S16020","A30","0","5"
"U9431","SSNA","SI","S16020","A30","3","0"
"U9431","SSNA","LA","A14005","A30","1","0"
"U9428","SSNA","MD","SD0035","A30","0","1"
"U9428","SSNA","SI","S16020","A30","0","6"
"U9428","SSNA","SI","S16020","A30","4","0"
"U9428","SSNA","ST","S16021","A30","0","1"
"U9428","SSNA","LA","A14005","A30","0","1"
"U9428","SSNA","LA","A13018","A30","0","1"
"U9429","SSNA","SI","S16020","A30","0","3"
"U9429","SSNA","SI","S16020","A30","1","0"
"U9429","SSNA","LT","T11008","A30","2","0"
"U9435","SSNA","SI","S16020","A30","0","1"
"U9433","SSNA","MD","SD0035","A30","1","0"
"U9433","SSNA","SI","S16020","A30","0","1"
"U9433","SSNA","SI","S16020","A30","1","0"
"U9430","SSNA","MD","SD0035","A30","0","1"
"U9430","SSNA","MD","SD0035","A30","2","0"
"U9430","SSNA","SI","S16020","A30","0","3"
"U10753","SSNA","MD","SD0035","A30","1","0"
"U10753","SSNA","SI","S16020","A30","0","12"
"U10753","SSNA","SI","S16020","A30","13","0"
"PU10752","SSNA","MD","SD0597","A30","1","0"
"PU10752","SSNA","DS","SD0A38","A30","0","1"
"U10746","SSNA","MD","SD0035","A30","0","1"
"U10746","SSNA","MD","SD0035","A30","1","0"
"U10746","SSNA","SI","S16020","A30","0","23"
"U10746","SSNA","SI","S16020","A30","20","0"
"U10746","SSNA","ST","S16021","A30","0","4"
"U10746","SSNA","ST","S16021","A30","1","0"
"U10743","SSNA","MD","SD0035","A30","1","0"
"U10743","SSNA","MD","SD0036","A30","1","0"
"U10743","SSNA","SI","S16020","A30","0","6"
"U10743","SSNA","SI","S16020","A30","10","0"
"U10743","SSNA","ST","S16021","A30","0","1"
"U10743","SSNA","ST","S16021","A30","5","0"
"U10743","SSNA","LT","T13660","A30","0","1"
"PU10749","SSNA","SI","S16020","A30","0","19"
"PU10749","SSNA","SI","S16020","A30","17","0"
"U10769","SSNA","SI","S16020","A30","0","10"
"U10769","SSNA","SI","S16020","A30","11","0"
"U10769","SSNA","SF","S16019","A30","1","0"
"U10769","SSNA","LT","T16024","A30","0","1"
"U10850","SSNA","MD","SD0035","A30","1","0"
"U10850","SSNA","SI","S16020","A30","0","5"
"U10850","SSNA","SI","S16020","A30","2","0"
"U10850","SSNA","ST","S16021","A30","3","0"
"U10850","SSNA","SF","S16019","A30","1","0"
"PU10744","SSNA","SI","S16020","A30","0","7"
"PU10744","SSNA","SI","S16020","A30","6","0"
"U10740","SSNA","SI","S16020","A30","1","0"
"U10739","SSNA","SI","S16020","A30","0","6"
"U10739","SSNA","SI","S16020","A30","5","0"
"U10741","SSNA","SI","S16020","A30","0","7"
"U10741","SSNA","SI","S16020","A30","2","0"
"U10741","SSNA","SF","S16019","A30","1","0"
"U10738","SSNA","SI","S16020","A30","0","1"
"U10738","SSNA","SI","S16020","A30","2","0"
"U10857","SSNA","MD","SD0035","A30","0","1"
"U10857","SSNA","SI","S16020","A30","0","3"
"U10857","SSNA","SI","S16020","A30","7","0"
"U10857","SSNA","ST","S16021","A30","2","0"
"U10742","SSNA","MD","SD0035","A30","0","1"
"U10742","SSNA","SI","S16020","A30","0","1"
"U10742","SSNA","SI","S16020","A30","5","0"
"U9419","SSNA","PC","000061","A30","1","0"
"U9420","SSNA","SI","S16020","A30","0","5"
"U9420","SSNA","SF","S16019","A30","0","1"
"U9420","SSNA","LT","T13660","A30","1","0"
"U9420","SSNA","LA","A14005","A30","1","0"
"U9420","SSNA","LA","A12017","A30","1","0"
"U9421","SSNA","MD","SD0035","A30","1","0"
"U9421","SSNA","DA","AD0A31","A30","0","1"
"U9421","SSNA","SI","S16020","A30","0","7"
"U9421","SSNA","SI","S16020","A30","2","0"
"U9421","SSNA","ST","S16021","A30","1","0"
"U9421","SSNA","LT","T13660","A30","0","3"
"IP10855","SSNA","SI","S18023","A30","1","0"
"IP10842","SSNA","LA","A14005","A30","0","1"
"IP10471","SSNA","SF","S16019","A30","0","1"
"IP10710","SSNA","SI","S16020","A30","0","1"
"J8636","SSNA","SI","S16020","A30","0","1"
"U9422","SSNA","SI","S16020","A30","0","1"
"U9422","SSNA","SV","S16022","A30","1","0"
"U9422","SSNA","LT","T13660","A30","1","0"
"PU10574","SSNA","MD","SD0035","A30","0","2"
"PU10574","SSNA","MD","SD0035","A30","7","0"
"PU10574","SSNA","SI","S16020","A30","0","2"
"PU10574","SSNA","SI","S16020","A30","1","0"
"U9629","SSNA","MD","SD0035","A30","0","8"
"U9629","SSNA","MD","SD0035","A30","5","0"
"U9629","SSNA","SI","S18023","A30","0","1"
"U9629","SSNA","SI","S16020","A30","0","11"
"U9629","SSNA","SI","S16020","A30","5","0"
"U9629","SSNA","ST","S16021","A30","0","1"
"U9629","SSNA","SF","S16019","A30","0","6"
"U9629","SSNA","LT","T16024","A30","0","2"
"U9629","SSNA","LT","T13660","A30","0","1"
"U9629","SSNA","LT","T13660","A30","1","0"
"U9629","SSNA","LT","T12057","A30","1","0"
"U9630","SSNA","SI","S16020","A30","0","3"
"U9630","SSNA","SI","S16020","A30","1","0"
"U9630","SSNA","SF","S16019","A30","0","1"
"U9630","SSNA","LT","T13660","A30","0","10"
"U9630","SSNA","LT","T13660","A30","1","0"
"U9633","SSNA","MD","SD0035","A30","1","0"
"U9633","SSNA","MV","SD0A73","A30","1","0"
"U9633","SSNA","SI","S16020","A30","0","8"
"U9633","SSNA","SI","S16020","A30","3","0"
"U9633","SSNA","ST","S16021","A30","0","3"
"U9633","SSNA","LT","T13059","A30","1","0"
"U9633","SSNA","LT","T13660","A30","0","3"
"U9633","SSNA","LT","T13660","A30","1","0"
"U9646","SSNA","MD","SD0035","A30","3","0"
"U9646","SSNA","DS","SD0A41","A30","1","0"
"U9646","SSNA","DT","TD0A01","A30","1","0"
"U9646","SSNA","SI","S16020","A30","0","1"
"U9646","SSNA","SI","S16020","A30","2","0"
"U9646","SSNA","LT","T13660","A30","0","1"
"U9646","SSNA","LT","T13660","A30","2","0"
"PU10539","SSNA","MD","SD0035","A30","0","2"
"PU10539","SSNA","MD","SD0035","A30","2","0"
"PU10539","SSNA","SI","S16020","A30","0","1"
"PU10539","SSNA","SI","S16020","A30","2","0"
"PU10539","SSNA","LA","A16028","A30","1","0"
"U9636","SSNA","MD","SD0035","A30","0","18"
"U9636","SSNA","MD","SD0035","A30","13","0"
"U9636","SSNA","MD","SD0036","A30","0","1"
"U9636","SSNA","MD","SD0036","A30","1","0"
"U9636","SSNA","DS","SD0A65","A30","0","5"
"U9636","SSNA","DS","SD0A65","A30","1","0"
"U9636","SSNA","DS","SD0064","A30","0","1"
"U9636","SSNA","ST","S16021","A30","0","4"
"U9636","SSNA","ST","S16021","A30","2","0"
