"Istituzione","Contratto","Categoria","Qualifica","Trattamento Iniziale Uomini","Fascia1_Uomini","Fascia2_Uomini","Fascia3_Uomini","Fascia4_Uomini","Fascia5_Uomini","Fascia6_Uomini","Trattamento Iniziale Donne","Fascia1_Donne","Fascia2_Donne","Fascia3_Donne","Fascia4_Donne","Fascia5_Donne","Fascia6_Donne"
"U9533","SSNA","LT","T13059","0","4","3","1","0","0","0","0","1","0","4","0","0","0"
"U9533","SSNA","LT","T13660","4","1","5","5","0","0","0","27","55","31","57","3","0","0"
"U9533","SSNA","LT","T12057","4","7","0","2","0","1","0","12","9","2","0","0","2","0"
"U9533","SSNA","LT","T12058","0","0","0","1","0","0","0","0","0","1","1","0","3","0"
"U9533","SSNA","LT","T11008","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"U9533","SSNA","LA","A18029","1","0","0","4","0","0","0","0","0","0","2","0","1","4"
"U9533","SSNA","LA","A16028","2","0","2","5","0","0","0","3","7","2","39","3","1","0"
"U9533","SSNA","LA","A14005","4","2","0","9","0","2","0","24","13","4","25","3","2","0"
"U9533","SSNA","LA","A13018","1","2","0","1","0","0","0","2","7","1","1","0","1","0"
"U9533","SSNA","LA","A12017","1","2","0","6","0","3","0","1","3","1","4","0","1","0"
"ER11079","SSNA","SI","S18023","0","0","0","0","0","0","0","0","0","0","1","3","0","0"
"ER11079","SSNA","SI","S16020","33","2","3","3","9","0","0","111","18","10","13","50","4","18"
"ER11079","SSNA","ST","S16021","12","2","2","0","1","0","0","18","5","5","1","3","0","0"
"ER11079","SSNA","SF","S16019","1","0","0","0","0","0","0","0","2","1","4","0","0","0"
"ER11079","SSNA","LT","T16026","3","1","0","0","0","0","0","4","0","0","0","0","0","0"
"ER11079","SSNA","LT","T14007","4","0","2","0","0","0","0","0","0","0","0","0","0","0"
"ER11079","SSNA","LT","T13059","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"ER11079","SSNA","LT","T13660","5","0","0","0","0","0","0","41","0","0","0","0","0","0"
"ER11079","SSNA","LT","T12057","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ER11079","SSNA","LT","T11008","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"ER11079","SSNA","LA","A18029","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"ER11079","SSNA","LA","A16028","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"ER11079","SSNA","LA","A14005","4","0","1","1","0","0","0","15","0","14","11","3","2","0"
"ER11079","SSNA","LA","A13018","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"ER11079","SSNA","LA","A12017","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9518","SSNA","SI","S18023","0","1","0","3","1","2","0","0","0","0","13","2","16","2"
"U9518","SSNA","SI","S16020","32","6","11","14","31","11","80","154","23","83","97","127","50","408"
"U9518","SSNA","SI","S14E52","0","0","0","2","0","0","0","0","0","0","4","0","0","0"
"U9518","SSNA","SI","S13052","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9518","SSNA","ST","S18920","0","0","0","0","18","0","0","0","0","0","0","16","0","0"
"U9518","SSNA","ST","S16021","15","2","3","3","0","3","4","23","5","3","5","6","4","13"
"U9518","SSNA","SV","S18921","0","0","0","0","11","0","0","0","0","0","0","5","1","0"
"U9518","SSNA","SV","S16022","1","0","0","1","2","3","12","0","0","1","0","0","0","5"
"U9518","SSNA","SF","S18922","0","0","0","0","2","0","1","0","0","0","3","8","0","0"
"U9518","SSNA","SF","S16019","0","1","0","0","1","1","0","5","0","0","3","2","2","8"
"U9518","SSNA","SF","S14E51","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9518","SSNA","SF","S13051","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U9518","SSNA","LP","P16006","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9518","SSNA","LT","T18025","0","0","0","1","0","0","0","0","0","1","7","2","0","0"
"U9518","SSNA","LT","T16024","1","0","0","0","0","0","1","11","0","0","1","0","0","7"
"U9518","SSNA","LT","T18027","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9518","SSNA","LT","T16026","1","0","0","1","0","2","0","0","0","0","0","0","0","0"
"U9518","SSNA","LT","T14007","6","2","2","0","0","0","0","1","0","1","0","0","0","0"
"U9518","SSNA","LT","T14063","2","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9518","SSNA","LT","T14E59","0","1","0","24","0","0","0","0","0","0","5","0","0","0"
"U9518","SSNA","LT","T13059","0","0","5","1","10","10","0","0","0","1","0","2","4","0"
"U9518","SSNA","LT","T13660","15","0","2","3","0","5","0","171","4","10","9","8","10","0"
"U9518","SSNA","LT","T12057","20","0","1","0","0","1","0","18","1","2","0","0","2","0"
"U9518","SSNA","LT","T12058","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"U9518","SSNA","LT","T11008","0","0","0","0","1","2","0","0","0","0","0","0","3","0"
"U9518","SSNA","LA","A18029","0","0","0","1","0","0","0","0","0","0","0","1","4","1"
"U9518","SSNA","LA","A16028","4","0","0","2","1","13","0","6","2","0","9","6","24","1"
"U9518","SSNA","LA","A14005","14","0","0","9","3","5","0","31","1","2","23","11","7","0"
"U9518","SSNA","LA","A13018","0","0","0","1","1","2","0","1","0","1","0","2","2","0"
"U9518","SSNA","LA","A12017","1","1","2","0","1","0","0","2","1","4","0","0","0","0"
"U9518","SSNA","LA","A11030","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"AP10083","SSNA","ST","S18920","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"AP10083","SSNA","ST","S16021","0","0","0","0","0","0","1","0","2","0","0","0","0","3"
"AP10083","SSNA","SV","S18921","0","0","0","0","0","4","1","0","0","0","0","0","3","0"
"AP10083","SSNA","SV","S16022","0","0","0","0","0","0","12","0","0","0","0","0","0","14"
"AP10083","SSNA","LT","T18027","0","0","1","0","1","0","0","0","1","0","0","0","0","0"
"AP10083","SSNA","LT","T16026","0","15","0","0","1","0","1","0","17","0","1","0","0","0"
"AP10083","SSNA","LT","T14007","0","11","0","0","0","1","0","0","2","0","0","0","0","0"
"AP10083","SSNA","LT","T14063","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"AP10083","SSNA","LT","T13059","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"AP10083","SSNA","LT","T12057","0","0","1","2","0","0","0","0","0","0","0","1","1","0"
"AP10083","SSNA","LT","T11008","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"AP10083","SSNA","LA","A18029","0","0","0","1","0","0","1","0","1","0","1","0","0","1"
"AP10083","SSNA","LA","A16028","0","2","0","2","0","0","0","0","1","0","3","0","0","1"
"AP10083","SSNA","LA","A14005","0","4","0","4","0","0","0","0","4","2","3","0","4","0"
"AP10083","SSNA","LA","A13018","0","2","0","3","0","0","0","0","1","0","0","0","2","0"
"AP10083","SSNA","LA","A12017","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"U10327","SSNA","SI","S18023","0","0","0","9","6","3","1","0","1","4","49","20","7","1"
"U10327","SSNA","SI","S16020","7","15","20","22","53","27","137","7","64","69","62","94","63","514"
"U10327","SSNA","SI","S14E52","0","0","1","14","0","0","0","0","0","23","48","0","0","0"
"U10327","SSNA","ST","S18920","0","0","0","8","6","5","0","0","0","0","14","4","5","0"
"U10327","SSNA","ST","S16021","0","1","3","5","3","3","54","1","1","6","4","7","8","103"
"U10327","SSNA","ST","S00062","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U10327","SSNA","SV","S18921","0","0","1","0","0","1","0","0","0","0","3","2","0","0"
"U10327","SSNA","SV","S16022","0","0","1","0","0","0","17","0","0","1","0","0","0","4"
"U10327","SSNA","SF","S18922","0","0","0","1","0","0","0","0","0","0","5","0","2","0"
"U10327","SSNA","SF","S16019","0","0","1","0","3","1","3","0","0","4","0","0","3","33"
"U10327","SSNA","LP","P16006","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"U10327","SSNA","LT","T18025","0","0","0","1","0","0","0","0","1","1","12","10","1","0"
"U10327","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","0","1","2","3","22"
"U10327","SSNA","LT","T18027","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"U10327","SSNA","LT","T16026","2","5","0","1","1","0","0","0","0","0","0","0","0","0"
"U10327","SSNA","LT","T14007","25","11","5","6","2","0","0","3","0","1","0","0","0","0"
"U10327","SSNA","LT","T14E59","2","1","10","0","0","0","0","0","0","0","0","0","0","0"
"U10327","SSNA","LT","T13059","3","7","7","7","5","15","0","1","2","0","5","3","1","0"
"U10327","SSNA","LT","T13660","55","1","0","14","0","0","0","63","0","3","16","0","0","0"
"U10327","SSNA","LT","T12057","32","4","7","0","3","11","0","11","2","7","2","0","9","0"
"U10327","SSNA","LT","T12058","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"U10327","SSNA","LT","T11008","0","6","1","8","3","22","0","0","12","1","4","5","7","0"
"U10327","SSNA","LA","A18029","0","2","3","1","0","2","0","0","4","12","6","1","3","1"
"U10327","SSNA","LA","A16028","1","9","0","5","2","1","5","1","18","0","11","1","5","0"
"U10327","SSNA","LA","A14005","22","2","0","3","9","3","0","22","3","0","2","8","2","0"
"U10327","SSNA","LA","A13018","1","2","1","2","1","1","0","0","2","4","2","0","1","0"
"U10327","SSNA","LA","A12017","8","1","0","2","2","2","0","3","0","1","1","2","2","0"
"U10327","SSNA","LA","A11030","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"U9412","SSNA","SI","S18023","9","2","4","0","0","0","0","22","11","15","1","0","0","0"
"U9412","SSNA","SI","S16020","30","17","15","66","7","1","0","143","142","128","455","31","4","2"
"U9412","SSNA","SI","S14E52","0","4","0","0","0","0","0","0","14","0","0","0","0","0"
"U9412","SSNA","SI","S13052","0","0","0","0","0","1","0","0","0","0","0","1","1","0"
"U9412","SSNA","ST","S18920","3","2","6","0","0","0","0","2","0","3","0","0","0","0"
"U9412","SSNA","ST","S16021","21","3","8","22","0","0","0","19","5","9","42","2","1","1"
"U9412","SSNA","SV","S18921","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9412","SSNA","SV","S16022","6","5","2","9","0","0","0","2","1","0","6","4","0","0"
"U9412","SSNA","SF","S18922","3","0","1","0","0","0","0","5","0","3","0","0","0","0"
"U9412","SSNA","SF","S16019","4","0","2","6","0","0","0","34","1","13","48","0","0","0"
"U9412","SSNA","LT","T18025","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"U9412","SSNA","LT","T16024","0","0","0","1","0","0","0","4","0","0","13","0","0","0"
"U9412","SSNA","LT","T16026","7","5","0","0","0","0","0","3","1","0","0","0","0","0"
"U9412","SSNA","LT","T14007","10","1","0","0","0","1","0","0","0","0","0","0","1","0"
"U9412","SSNA","LT","T14063","6","2","2","0","0","0","0","2","0","0","0","0","0","0"
"U9412","SSNA","LT","T14E59","10","0","2","0","0","0","0","0","0","0","0","0","0","0"
"U9412","SSNA","LT","T13059","9","2","4","1","0","4","0","1","2","2","1","0","0","0"
"U9412","SSNA","LT","T13660","18","13","6","15","0","0","0","117","71","25","23","2","0","0"
"U9412","SSNA","LT","T12057","20","2","28","2","0","6","0","2","2","10","3","0","2","0"
"U9412","SSNA","LT","T12058","1","0","0","0","0","0","0","0","0","0","0","0","3","0"
"U9412","SSNA","LT","T11008","1","0","0","0","3","7","0","0","0","0","0","0","11","0"
"U9412","SSNA","LA","A18029","0","1","2","0","0","0","1","0","0","2","1","0","0","0"
"U9412","SSNA","LA","A16028","2","6","6","3","0","1","0","3","6","9","0","0","1","0"
"U9412","SSNA","LA","A14005","6","0","5","0","1","10","0","14","4","14","4","3","21","0"
"U9412","SSNA","LA","A13018","3","0","0","1","0","0","0","9","2","7","3","1","0","0"
"U9412","SSNA","LA","A12017","17","1","2","0","0","4","0","30","6","7","1","1","23","0"
"U9412","SSNA","LA","A11030","0","0","0","0","0","2","0","0","0","0","0","0","4","0"
"ER10862","SSNA","SI","S18023","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ER10862","SSNA","LA","A18029","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ER10862","SSNA","LA","A16028","0","0","1","1","1","1","0","0","2","3","1","1","0","0"
"ER10862","SSNA","LA","A14005","0","0","0","0","0","1","0","0","2","0","0","0","3","0"
"ER10862","SSNA","LA","A12017","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"AP194","SSNA","ST","S18920","0","0","1","1","0","1","0","0","1","2","4","0","1","0"
"AP194","SSNA","ST","S16021","0","0","0","0","3","10","0","0","0","1","1","5","9","0"
"AP194","SSNA","SV","S18921","0","1","7","5","0","0","0","0","0","2","1","0","0","0"
"AP194","SSNA","SV","S16022","0","0","1","4","4","21","0","0","1","0","1","0","4","0"
"AP194","SSNA","LT","T18027","0","0","3","1","1","1","1","0","0","0","0","0","0","1"
"AP194","SSNA","LT","T16026","10","14","8","11","1","1","0","7","15","6","17","0","0","0"
"AP194","SSNA","LT","T14007","2","8","4","4","0","1","0","6","14","0","4","0","0","0"
"AP194","SSNA","LT","T12057","1","0","0","0","0","2","0","0","1","0","0","0","1","0"
"AP194","SSNA","LT","T11008","0","0","0","0","0","2","0","0","0","1","1","0","0","0"
"AP194","SSNA","LA","A18029","0","0","1","0","0","0","0","0","0","1","0","0","1","0"
"AP194","SSNA","LA","A16028","0","1","1","1","1","1","0","0","1","0","0","0","1","0"
"AP194","SSNA","LA","A14005","0","0","1","0","1","4","0","0","1","2","0","1","3","0"
"AP194","SSNA","LA","A13018","0","0","0","0","0","1","0","0","1","2","0","0","0","0"
"AP194","SSNA","LA","A12017","0","1","0","0","0","1","0","8","4","0","0","0","0","0"
"AP194","SSNA","LA","A11030","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"U9414","SSNA","SI","S18023","0","0","2","4","0","4","8","0","0","2","12","5","12","38"
"U9414","SSNA","SI","S16020","9","5","18","37","40","132","106","34","42","58","156","119","459","451"
"U9414","SSNA","SI","S14E52","0","0","1","0","3","10","0","0","0","2","1","4","30","0"
"U9414","SSNA","ST","S18920","0","0","0","1","2","4","4","0","0","1","1","3","5","1"
"U9414","SSNA","ST","S16021","2","4","1","11","2","13","25","1","2","6","10","8","48","42"
"U9414","SSNA","SV","S18921","0","0","0","0","0","5","2","0","0","0","0","0","4","3"
"U9414","SSNA","SV","S16022","3","0","5","2","1","3","28","4","3","3","2","0","3","47"
"U9414","SSNA","SF","S18922","0","0","0","0","0","3","0","0","0","0","0","0","5","12"
"U9414","SSNA","SF","S16019","1","5","2","9","5","11","12","9","18","17","17","7","42","72"
"U9414","SSNA","LT","T18025","0","0","0","0","0","0","1","0","0","0","0","0","0","17"
"U9414","SSNA","LT","T16024","0","1","0","0","0","1","0","1","1","0","0","2","10","15"
"U9414","SSNA","LT","T18027","0","0","0","2","2","0","0","0","0","0","0","0","0","0"
"U9414","SSNA","LT","T16026","2","0","0","0","2","2","1","0","0","2","1","0","0","0"
"U9414","SSNA","LT","T14007","0","0","0","0","1","5","0","0","0","0","1","0","1","0"
"U9414","SSNA","LT","T14063","0","0","0","6","3","2","0","0","0","0","0","0","0","0"
"U9414","SSNA","LT","T14E59","0","0","4","22","28","2","0","0","0","0","2","1","0","0"
"U9414","SSNA","LT","T13059","0","1","5","5","10","59","0","0","3","0","3","5","29","0"
"U9414","SSNA","LT","T13660","6","3","3","2","8","63","0","18","37","39","57","27","183","0"
"U9414","SSNA","LT","T12057","1","5","9","3","0","34","0","0","7","6","10","2","22","0"
"U9414","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","0","2","0","6","0"
"U9414","SSNA","LT","T11008","0","0","0","0","1","23","0","0","0","1","1","0","34","0"
"U9414","SSNA","LA","A18029","0","0","1","2","1","1","6","0","0","2","0","1","1","2"
"U9414","SSNA","LA","A16028","0","0","5","7","1","3","8","0","0","10","8","5","6","27"
"U9414","SSNA","LA","A14005","0","0","1","5","10","33","0","1","3","10","28","15","147","0"
"U9414","SSNA","LA","A13018","0","0","1","9","6","16","0","1","6","3","21","18","60","0"
"U9414","SSNA","LA","A12017","0","0","0","2","1","21","0","0","4","2","10","1","61","0"
"U9414","SSNA","LA","A11030","0","0","0","0","0","4","0","0","0","0","0","1","2","0"
"J10944","SSNA","SI","S18023","0","1","3","3","3","3","5","0","5","17","7","32","11","9"
"J10944","SSNA","SI","S16020","64","44","29","83","73","127","56","211","144","110","224","208","585","71"
"J10944","SSNA","SI","S14E52","0","0","0","7","0","0","0","0","0","0","15","0","0","0"
"J10944","SSNA","SI","S13052","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"J10944","SSNA","ST","S18920","1","0","2","4","0","6","0","1","0","1","1","0","4","0"
"J10944","SSNA","ST","S16021","28","6","2","9","13","62","6","22","13","8","16","23","87","10"
"J10944","SSNA","SV","S16022","0","0","0","1","0","2","0","0","0","0","2","1","5","2"
"J10944","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"J10944","SSNA","SF","S16019","4","1","0","2","3","1","2","12","9","5","1","4","10","10"
"J10944","SSNA","LP","P16006","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"J10944","SSNA","LT","T16024","0","0","0","0","0","0","0","4","0","0","0","0","1","0"
"J10944","SSNA","LT","T18027","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"J10944","SSNA","LT","T16026","4","3","0","0","4","3","1","8","1","0","0","1","3","0"
"J10944","SSNA","LT","T14007","2","1","2","1","1","0","0","1","0","0","0","0","0","0"
"J10944","SSNA","LT","T14063","0","0","0","0","1","0","0","0","2","0","0","0","0","0"
"J10944","SSNA","LT","T14E59","2","13","3","5","0","0","0","0","2","0","0","0","0","0"
"J10944","SSNA","LT","T13059","1","0","8","9","45","18","0","0","0","1","8","3","3","0"
"J10944","SSNA","LT","T13660","34","2","16","51","31","1","0","164","25","60","103","41","5","0"
"J10944","SSNA","LT","T12057","16","6","9","0","7","28","0","19","3","2","0","2","9","0"
"J10944","SSNA","LT","T12058","0","0","0","0","2","8","0","0","0","0","2","3","8","0"
"J10944","SSNA","LT","T11008","0","0","0","1","1","47","0","0","0","0","0","1","30","0"
"J10944","SSNA","LA","A18029","3","3","1","0","0","3","0","5","4","3","2","1","6","0"
"J10944","SSNA","LA","A16028","6","2","0","0","2","2","2","9","14","2","0","12","6","1"
"J10944","SSNA","LA","A14005","7","5","0","1","7","6","0","24","34","2","0","43","11","0"
"J10944","SSNA","LA","A13018","0","0","8","3","1","1","0","0","1","18","8","1","0","0"
"J10944","SSNA","LA","A12017","0","0","2","0","9","5","0","3","1","5","1","16","11","0"
"J10944","SSNA","LA","A11030","0","0","0","0","1","3","0","0","0","0","0","0","1","0"
"J8628","SSNA","SI","S18023","0","0","0","0","0","0","0","0","0","0","0","0","1","32"
"J8628","SSNA","SI","S16020","1","3","1","0","0","3","2","10","59","15","37","54","45","550"
"J8628","SSNA","ST","S18920","0","0","0","0","0","0","24","0","0","0","0","0","0","13"
"J8628","SSNA","ST","S16021","0","7","2","1","0","5","33","1","6","0","4","3","5","30"
"J8628","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"J8628","SSNA","SF","S16019","1","0","1","0","0","0","2","0","1","0","3","1","0","6"
"J8628","SSNA","LP","P16006","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"J8628","SSNA","LT","T18025","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"J8628","SSNA","LT","T18027","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"J8628","SSNA","LT","T16026","0","0","0","1","0","0","2","1","4","0","0","0","0","1"
"J8628","SSNA","LT","T14007","0","5","0","0","0","1","0","0","0","0","1","0","1","0"
"J8628","SSNA","LT","T14063","0","0","0","1","0","1","0","0","0","0","0","0","2","0"
"J8628","SSNA","LT","T14E59","0","0","0","3","2","12","0","0","0","0","0","0","0","0"
"J8628","SSNA","LT","T13059","0","0","0","0","1","25","0","0","0","0","0","1","17","0"
"J8628","SSNA","LT","T13660","2","17","0","2","2","5","0","5","53","1","29","7","28","0"
"J8628","SSNA","LT","T12057","2","6","0","1","6","18","0","0","1","0","3","16","8","0"
"J8628","SSNA","LT","T12058","0","0","0","0","0","3","0","0","0","0","2","2","7","0"
"J8628","SSNA","LT","T11008","0","0","0","0","0","3","0","0","0","0","3","0","10","0"
"J8628","SSNA","LA","A18029","1","0","0","0","0","0","0","0","0","0","0","4","0","1"
"J8628","SSNA","LA","A16028","0","0","1","0","1","0","3","0","0","1","1","2","0","13"
"J8628","SSNA","LA","A14005","0","0","0","2","0","4","0","0","0","0","13","0","19","0"
"J8628","SSNA","LA","A13018","0","1","0","0","0","2","0","0","0","0","0","0","11","0"
"J8628","SSNA","LA","A12017","0","3","0","0","0","0","0","1","38","1","3","1","2","0"
"J8628","SSNA","LA","A11030","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"AA37","SSNA","SI","S18023","0","0","4","1","5","0","0","0","1","5","16","5","5","5"
"AA37","SSNA","SI","S16020","28","11","16","6","40","5","2","82","37","60","24","256","11","0"
"AA37","SSNA","SI","S14056","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"AA37","SSNA","SI","S14E52","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"AA37","SSNA","ST","S18920","0","0","3","4","3","1","0","0","0","2","10","2","1","0"
"AA37","SSNA","ST","S16021","10","6","5","0","21","1","0","20","10","7","4","37","1","0"
"AA37","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","2","2","1","0","0"
"AA37","SSNA","SF","S16019","2","1","2","0","0","0","0","5","0","9","0","3","1","0"
"AA37","SSNA","LT","T16024","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"AA37","SSNA","LT","T18027","0","0","2","4","0","0","0","0","0","3","1","0","2","0"
"AA37","SSNA","LT","T16026","0","1","0","4","2","0","0","2","0","0","0","0","0","0"
"AA37","SSNA","LT","T14007","5","2","1","0","0","0","0","0","0","0","0","0","0","0"
"AA37","SSNA","LT","T14E59","4","2","8","0","0","0","0","0","0","0","0","0","0","0"
"AA37","SSNA","LT","T13059","13","3","8","1","5","1","0","3","10","6","0","5","0","0"
"AA37","SSNA","LT","T13660","19","11","5","2","4","0","0","64","57","15","11","11","0","0"
"AA37","SSNA","LT","T12057","4","8","6","0","0","0","0","0","9","29","0","0","2","0"
"AA37","SSNA","LT","T12058","0","0","0","0","1","0","0","0","0","0","1","0","1","0"
"AA37","SSNA","LT","T11008","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
"AA37","SSNA","LA","A18029","0","0","1","4","0","3","0","0","4","0","2","0","1","0"
"AA37","SSNA","LA","A16028","0","1","5","0","1","2","1","3","2","16","4","11","1","0"
"AA37","SSNA","LA","A14005","16","2","0","0","0","0","0","43","7","1","5","2","5","0"
"AA37","SSNA","LA","A13018","9","0","2","0","3","0","0","17","4","6","1","1","0","0"
"AA37","SSNA","LA","A12017","1","0","1","0","0","0","0","1","0","1","0","1","1","0"
"U9415","SSNA","SI","S18023","0","0","0","0","0","1","1","0","0","0","7","5","9","2"
"U9415","SSNA","SI","S16020","29","14","17","29","17","4","1","105","75","112","131","156","29","5"
"U9415","SSNA","SI","S14E52","0","0","0","2","0","0","0","0","0","1","11","0","0","0"
"U9415","SSNA","ST","S18920","0","0","2","2","0","0","0","0","0","2","1","0","1","0"
"U9415","SSNA","ST","S16021","11","2","1","3","5","1","0","12","7","2","6","12","1","1"
"U9415","SSNA","ST","S00062","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"U9415","SSNA","SV","S18921","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"U9415","SSNA","SV","S16022","2","0","0","1","9","1","0","4","1","0","1","2","2","1"
"U9415","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9415","SSNA","SF","S16019","4","0","1","1","0","0","0","32","3","8","17","13","9","3"
"U9415","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9415","SSNA","LT","T16024","0","0","0","0","0","0","0","2","0","1","3","4","1","0"
"U9415","SSNA","LT","T16026","2","0","3","1","2","0","0","0","0","1","1","0","0","0"
"U9415","SSNA","LT","T14007","5","1","0","0","0","1","0","7","0","0","0","0","0","0"
"U9415","SSNA","LT","T14063","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"U9415","SSNA","LT","T14E59","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"U9415","SSNA","LT","T13059","6","0","1","0","2","6","0","6","2","1","1","0","0","0"
"U9415","SSNA","LT","T13660","23","3","0","2","0","0","0","81","11","9","14","4","6","0"
"U9415","SSNA","LT","T12057","9","5","4","1","2","1","0","1","3","2","0","1","0","0"
"U9415","SSNA","LT","T12058","0","0","0","0","1","0","0","0","1","0","2","0","2","0"
"U9415","SSNA","LT","T11008","0","1","8","2","1","7","0","0","5","12","15","1","32","0"
"U9415","SSNA","LA","A18029","0","0","0","0","1","0","0","0","1","0","1","1","0","0"
"U9415","SSNA","LA","A16028","0","2","1","0","2","0","0","7","10","1","3","6","2","0"
"U9415","SSNA","LA","A14005","2","2","2","1","3","2","0","15","5","6","9","34","9","0"
"U9415","SSNA","LA","A13018","3","1","3","2","0","0","0","17","2","1","1","3","2","0"
"U9415","SSNA","LA","A12017","3","0","1","0","5","0","0","20","1","2","4","10","4","0"
"U9415","SSNA","LA","A11030","0","0","0","0","0","1","0","0","0","1","1","0","1","0"
"U9413","SSNA","SI","S18023","0","2","4","1","0","0","0","1","19","26","2","2","1","0"
"U9413","SSNA","SI","S16020","51","29","28","116","5","8","5","311","200","139","714","67","29","3"
"U9413","SSNA","SI","S14056","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"U9413","SSNA","SI","S14E52","1","4","0","0","0","0","0","4","13","0","0","0","0","0"
"U9413","SSNA","SI","S13052","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"U9413","SSNA","ST","S18920","0","1","2","2","0","0","0","0","2","2","0","0","0","0"
"U9413","SSNA","ST","S16021","22","8","9","30","5","5","0","22","14","21","71","20","8","3"
"U9413","SSNA","SV","S18921","0","1","2","0","0","0","0","1","0","0","0","0","0","0"
"U9413","SSNA","SV","S16022","3","1","0","14","1","0","0","2","1","0","3","0","0","0"
"U9413","SSNA","SF","S18922","0","0","2","0","0","0","0","0","3","6","0","0","0","0"
"U9413","SSNA","SF","S16019","7","2","3","14","3","7","0","43","15","8","64","7","32","0"
"U9413","SSNA","SF","S14053","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9413","SSNA","LT","T18025","0","0","1","0","0","0","0","1","0","2","0","0","0","0"
"U9413","SSNA","LT","T16024","0","1","0","0","0","0","0","0","4","5","6","0","0","1"
"U9413","SSNA","LT","T18027","9","0","0","0","0","0","0","2","0","0","1","1","0","0"
"U9413","SSNA","LT","T16026","15","1","0","1","0","0","0","3","1","0","1","0","0","0"
"U9413","SSNA","LT","T14007","4","1","0","0","0","0","0","2","0","0","0","0","0","0"
"U9413","SSNA","LT","T14E59","33","13","0","0","0","0","0","5","0","0","0","0","0","0"
"U9413","SSNA","LT","T13059","17","34","3","12","2","0","0","14","5","0","3","0","0","0"
"U9413","SSNA","LT","T13660","28","18","4","18","0","0","0","210","71","34","24","1","0","0"
"U9413","SSNA","LT","T12057","44","4","5","4","4","2","0","88","4","1","2","3","1","0"
"U9413","SSNA","LT","T12058","0","0","0","0","2","0","0","0","0","0","0","2","1","0"
"U9413","SSNA","LT","T11008","2","0","0","1","8","3","0","8","0","0","0","13","10","0"
"U9413","SSNA","LA","A18029","7","0","1","1","0","1","0","16","1","2","1","0","0","0"
