"Istituzione","Contratto","Categoria","Qualifica","Causale Cessazione","Uomini","Donne"
"C5105","RALN","CC","042000","C18","0","1"
"N8704","RALN","CD","049000","C18","1","0"
"N8704","RALN","CC","046000","C18","1","1"
"N8704","RALN","CB","0B7A00","C18","1","0"
"N8704","RALN","CB","037493","C18","0","1"
"C6007","RALN","CB","038490","C18","0","1"
"CS9926","RALN","CD","057000","C18","0","1"
"C2319","RALN","FP","0D0103","C18","1","0"
"CS9917","RALN","CC","042000","C18","0","1"
"C2474","RALN","CC","042000","C18","0","1"
"C2474","RALN","DI","0D0164","C18","1","0"
"N10926","RALN","CD","057000","C18","1","0"
"C806","RALN","CD","050000","C18","0","1"
"C806","RALN","CC","056000","C18","0","1"
"C1103","RALN","FP","0D0103","C18","0","1"
"C1180","RALN","CB","055000","C18","1","0"
"C1612","RALN","FP","0D0102","C18","1","0"
"C1625","RALN","CC","042000","C18","1","0"
"C7664","RALN","CC","046000","C18","1","1"
"CS10168","RALN","CD","058000","C18","0","1"
"C1685","RALN","FP","0D0103","C18","0","1"
"C1891","RALN","CC","045000","C18","0","1"
"N8703","RALN","CD","049000","C18","1","0"
"N8703","RALN","CC","046000","C18","0","1"
"N8703","RALN","CC","045000","C18","0","2"
"N8703","RALN","CC","056000","C18","0","1"
"C2243","RALN","FP","0D0103","C18","1","0"
"CS9929","RALN","CD","057000","C18","0","1"
"C2734","RALN","CB","054000","C18","1","0"
"C4409","RALN","CB","032000","C18","0","1"
"C4409","RALN","DI","0D0164","C18","1","0"
"C2431","RALN","CD","049000","C18","0","1"
"C2431","RALN","CD","057000","C18","1","0"
"C7079","RALN","CD","051489","C18","0","3"
"C7079","RALN","CD","050000","C18","0","1"
"C7079","RALN","CD","049000","C18","0","2"
"C7079","RALN","CD","057000","C18","0","3"
"C7079","RALN","CC","045000","C18","0","2"
"C7079","RALN","CC","043000","C18","2","2"
"C7079","RALN","CC","042000","C18","0","1"
"C7079","RALN","CC","056000","C18","0","1"
"C7079","RALN","CB","036495","C18","0","1"
"C7079","RALN","CB","034000","C18","0","1"
"C7079","RALN","DI","0D0164","C18","0","1"
"PA93","RALN","CB","0B7A00","C18","1","0"
"C7884","RALN","CD","050000","C18","0","1"
"C3205","RALN","CB","0B7A00","C18","1","0"
"C7821","RALN","FP","0D0103","C18","1","0"
"C3419","RALN","FP","0D0103","C18","1","0"
"C3535","RALN","CC","042000","C18","0","1"
"C3881","RALN","CC","056000","C18","1","1"
"C5068","RALN","CD","049000","C18","0","1"
"C5068","RALN","CD","057000","C18","0","1"
"C5068","RALN","CC","056000","C18","0","1"
"C5538","RALN","CD","049000","C18","0","1"
"C5739","RALN","CC","056000","C18","1","0"
"C6004","RALN","CC","045000","C18","0","1"
"C6004","RALN","CC","043000","C18","0","1"
"C6004","RALN","CC","056000","C18","1","0"
"C6031","RALN","FP","0D0103","C18","1","0"
"C6046","RALN","FP","0D0103","C18","0","1"
"C6435","RALN","CB","055000","C18","1","0"
"C6721","RALN","CC","056000","C18","1","0"
"C6888","RALN","CD","057000","C18","0","1"
"C6888","RALN","CC","042000","C18","0","1"
"C6944","RALN","FP","0D0103","C18","0","1"
"C7221","RALN","FP","0D0485","C18","1","0"
"C7750","RALN","CC","045000","C18","0","1"
"C7750","RALN","CB","036494","C18","1","0"
"C7965","RALN","CB","034000","C18","0","1"
"C7745","RALN","FP","0D0485","C18","0","1"
"C8097","RALN","FP","0D0103","C18","0","1"
"C8135","RALN","FP","0D0103","C18","1","0"
"C2731","RALN","CB","037492","C18","0","1"
"CS10265","RALN","CB","034000","C18","0","1"
"P9049","RALN","CC","046000","C18","0","2"
"P9049","RALN","CC","042000","C18","0","1"
"P9049","RALN","CC","056000","C18","1","0"
"P9049","RALN","CB","037492","C18","0","2"
"P9049","RALN","CB","032000","C18","1","0"
"C1077","RALN","CD","057000","C18","1","0"
"N10921","RALN","CD","051488","C18","0","1"
"N10921","RALN","CD","050000","C18","0","3"
"N10921","RALN","CD","049000","C18","0","3"
"N10921","RALN","CC","042000","C18","0","1"
"N10921","RALN","CB","0B7A00","C18","0","1"
"N10921","RALN","CB","038490","C18","0","1"
"N10921","RALN","CB","038491","C18","0","1"
"N10921","RALN","CB","037493","C18","0","1"
"N10921","RALN","CB","036495","C18","0","6"
"N10921","RALN","CB","055000","C18","1","0"
"N10921","RALN","CB","034000","C18","0","1"
"N10921","RALN","DI","0D0164","C18","0","1"
"C6892","RALN","CC","056000","C18","0","1"
"C4420","RALN","CC","056000","C18","0","1"
"C1095","RALN","CC","045000","C18","1","0"
"C1161","RALN","CD","052487","C18","0","1"
"C1161","RALN","CB","038490","C18","1","0"
"C1225","RALN","CD","051489","C18","1","0"
"C1569","RALN","CC","043000","C18","1","0"
"C1710","RALN","CD","052486","C18","1","0"
"C1710","RALN","CD","049000","C18","1","0"
"C1710","RALN","CD","057000","C18","0","2"
"C1710","RALN","CC","056000","C18","0","1"
"C1710","RALN","CB","032000","C18","1","0"
"C1897","RALN","CD","049000","C18","0","1"
"C1897","RALN","CB","032000","C18","1","0"
"C2091","RALN","FP","0D0103","C18","1","0"
"C2187","RALN","CB","055000","C18","1","0"
"N10923","RALN","CD","052487","C18","0","4"
"N10923","RALN","CD","051489","C18","0","1"
"N10923","RALN","CD","049000","C18","0","3"
"N10923","RALN","CC","046000","C18","0","1"
"N10923","RALN","CC","045000","C18","1","1"
"N10923","RALN","CC","056000","C18","0","1"
"N10923","RALN","CB","038491","C18","1","2"
"N10923","RALN","CB","037493","C18","0","3"
"N10923","RALN","CB","036495","C18","0","1"
"N10923","RALN","CB","034000","C18","0","1"
"N10923","RALN","CB","032000","C18","0","1"
"N10924","RALN","CD","0D6A00","C18","1","0"
"N10924","RALN","CD","052486","C18","0","1"
"N10924","RALN","CD","051488","C18","0","1"
"N10924","RALN","CD","057000","C18","0","1"
"N10924","RALN","CC","046000","C18","1","0"
"N10924","RALN","CC","045000","C18","0","1"
"N10924","RALN","CC","042000","C18","0","2"
"N10924","RALN","DI","0D0164","C18","2","0"
"C5135","RALN","CD","051489","C18","1","1"
"C5135","RALN","CC","046000","C18","1","3"
"C5135","RALN","CC","045000","C18","1","1"
"C5135","RALN","CC","056000","C18","0","1"
"C5135","RALN","CB","0B7000","C18","2","1"
"C5135","RALN","CB","038490","C18","1","0"
"C5135","RALN","CB","038491","C18","1","0"
"UC12426","RALN","CC","056000","C18","1","0"
"UC10248","RALN","CC","042000","C18","1","0"
"C2705","RALN","CD","051489","C18","1","0"
"C2705","RALN","CD","049000","C18","1","0"
"C2705","RALN","CC","042000","C18","1","0"
"C2705","RALN","CC","056000","C18","1","0"
"C2874","RALN","CC","056000","C18","0","1"
"C3272","RALN","CD","049000","C18","0","1"
"C3272","RALN","CB","032000","C18","1","0"
"C3565","RALN","CC","043000","C18","0","1"
"C3837","RALN","FP","0D0485","C18","0","1"
"C4639","RALN","CC","046000","C18","0","1"
"C4685","RALN","CC","046000","C18","0","1"
"C5000","RALN","CC","046000","C18","1","0"
"C5000","RALN","CB","034000","C18","1","0"
"C5092","RALN","CD","050000","C18","0","1"
"C5143","RALN","CC","046000","C18","0","1"
"C5143","RALN","CC","045000","C18","1","1"
"C5143","RALN","CB","038491","C18","1","0"
"C5322","RALN","FP","0D0103","C18","1","0"
"C5407","RALN","FP","0D0103","C18","0","1"
"C5407","RALN","CB","038490","C18","1","0"
"C5416","RALN","CD","051489","C18","1","0"
"C5818","RALN","CD","050000","C18","0","1"
"C5863","RALN","CC","046000","C18","0","1"
"C5863","RALN","CC","042000","C18","0","1"
"C5933","RALN","CD","058000","C18","0","1"
"C6122","RALN","CC","042000","C18","0","1"
"C6420","RALN","CD","049000","C18","1","2"
"C6420","RALN","CC","046000","C18","0","1"
"C6420","RALN","CC","045000","C18","0","1"
"C6420","RALN","CC","042000","C18","2","0"
"C6420","RALN","CB","0B7A00","C18","1","0"
"C6420","RALN","CB","037492","C18","1","0"
"C6420","RALN","CB","036494","C18","1","0"
"C6769","RALN","FP","0D0103","C18","0","1"
"C7167","RALN","CC","056000","C18","0","1"
"C8106","RALN","CD","049000","C18","0","1"
"D8341","RALN","CB","038490","C18","0","1"
"P9029","RALN","CD","050000","C18","0","1"
"P9029","RALN","CD","057000","C18","1","1"
"P9029","RALN","CC","046000","C18","0","1"
"P9029","RALN","CC","045000","C18","0","1"
"P9029","RALN","CC","042000","C18","1","0"
"P9029","RALN","CC","056000","C18","0","1"
"N10871","RALN","CD","052486","C18","1","3"
"N10871","RALN","CD","051488","C18","0","1"
"N10871","RALN","CD","050000","C18","2","1"
"N10871","RALN","CD","057000","C18","1","0"
"N10871","RALN","CC","045000","C18","2","0"
"N10871","RALN","CC","043000","C18","1","0"
"N10871","RALN","CB","038490","C18","1","0"
"N10871","RALN","CB","036494","C18","0","2"
"C4920","RALN","CC","056000","C18","0","1"
"C7551","RALN","DI","0D0164","C18","2","0"
"PA100","RALN","CC","045000","C18","0","1"
"PA100","RALN","CC","056000","C18","0","1"
"C2973","RALN","FP","0D0485","C18","0","1"
"C4376","RALN","FP","0D0485","C18","0","1"
"C5102","RALN","FP","0D0103","C18","1","0"
"C5670","RALN","FP","0D0103","C18","1","0"
"C5953","RALN","CC","056000","C18","1","0"
"P9038","RALN","CD","051489","C18","1","0"
"P9038","RALN","CD","049000","C18","0","1"
"P9038","RALN","CD","057000","C18","0","1"
"P9038","RALN","CC","043000","C18","0","1"
"P9038","RALN","CC","042000","C18","0","2"
"P9038","RALN","CC","056000","C18","0","2"
"P9038","RALN","CB","034000","C18","1","0"
"C2082","RALN","CD","050000","C18","1","0"
"C5740","RALN","CC","045000","C18","1","0"
"C6265","RALN","FP","0D0103","C18","0","1"
"C7206","RALN","CC","056000","C18","0","1"
"C7399","RALN","CC","056000","C18","0","1"
"C7873","RALN","CC","056000","C18","0","1"
"C7932","RALN","CD","049000","C18","0","1"
"C8001","RALN","FP","0D0102","C18","0","1"
"P9122","RALN","CD","050000","C18","0","1"
"P9122","RALN","CD","057000","C18","0","1"
"P9122","RALN","CC","056000","C18","0","1"
"UC10500","RALN","CC","045000","C18","1","0"
"UC10500","RALN","CC","043000","C18","1","0"
"UC10500","RALN","CC","056000","C18","1","0"
"C3307","RALN","FP","0D0103","C18","0","1"
"C2331","RALN","CD","049000","C18","1","0"
"C4910","RALN","CD","049000","C18","1","0"
"C4910","RALN","CC","045000","C18","0","1"
"P9081","RALN","CC","043000","C18","0","1"
"P9081","RALN","CC","056000","C18","0","2"
"C555","RALN","CB","055000","C18","1","0"
"C896","RALN","CD","049000","C18","0","1"
"C1047","RALN","CD","052487","C18","0","1"
"C1025","RALN","CD","050000","C18","1","0"
"C1025","RALN","CC","042000","C18","0","1"
"C1025","RALN","CC","056000","C18","0","1"
"C1025","RALN","CB","055000","C18","2","0"
"C1363","RALN","CD","049000","C18","0","1"
"C1363","RALN","CC","056000","C18","1","0"
"CS10243","RALN","CD","0D6A00","C18","0","1"
"CS10615","RALN","CD","0D6A00","C18","1","0"
"CS10615","RALN","CD","052487","C18","1","0"
"CS10615","RALN","CD","051489","C18","1","0"
"CS10615","RALN","CC","046000","C18","2","2"
"CS10615","RALN","CC","045000","C18","1","1"
"CS10615","RALN","CC","043000","C18","2","0"
"CS10615","RALN","CC","042000","C18","2","0"
"C4966","RALN","CB","054000","C18","1","0"
"C3254","RALN","FP","0D0103","C18","1","0"
"C3504","RALN","CC","056000","C18","1","0"
"C3796","RALN","CD","052487","C18","1","0"
"C3796","RALN","CD","051488","C18","0","1"
"C3796","RALN","CC","046000","C18","1","2"
"C3796","RALN","CC","043000","C18","1","1"
"C3796","RALN","CC","056000","C18","1","0"
"C3796","RALN","CB","036494","C18","3","1"
"C4217","RALN","CD","051489","C18","1","1"
"C4217","RALN","CC","046000","C18","0","2"
"C4217","RALN","CC","042000","C18","0","1"
"C4217","RALN","CB","036494","C18","1","0"
"C4217","RALN","CB","032000","C18","1","0"
"C5051","RALN","FP","0D0485","C18","1","0"
"C5614","RALN","CB","055000","C18","1","0"
"C7487","RALN","CD","050000","C18","0","1"
"C7487","RALN","CC","056000","C18","0","2"
"C7593","RALN","CB","055000","C18","0","1"
"C7947","RALN","CD","049000","C18","2","2"
"C7947","RALN","CC","043000","C18","0","1"
"C7947","RALN","CA","028000","C18","1","0"
"C7947","RALN","CA","053000","C18","1","0"
"C601","RALN","CD","057000","C18","0","1"
"C601","RALN","CC","056000","C18","0","2"
"P9034","RALN","CD","0D6A00","C18","0","1"
"P9034","RALN","CD","058000","C18","1","0"
"P9034","RALN","CD","050000","C18","0","1"
"P9034","RALN","CD","049000","C18","0","1"
"P9034","RALN","CD","057000","C18","1","0"
"P9034","RALN","CC","043000","C18","0","5"
"P9034","RALN","CC","042000","C18","0","1"
"C1465","RALN","CC","045000","C18","0","1"
"C1972","RALN","FP","0D0103","C18","1","0"
"N8676","RALN","CD","0D6A00","C18","2","1"
"N8676","RALN","CD","050000","C18","1","0"
"N8676","RALN","CD","049000","C18","0","1"
"N8676","RALN","CB","0B7A00","C18","1","0"
"N8676","RALN","CB","038490","C18","1","0"
"C4416","RALN","CC","056000","C18","0","1"
"C7902","RALN","CC","056000","C18","2","0"
"P9121","RALN","CD","052486","C18","1","0"
"P9121","RALN","CD","057000","C18","1","2"
"P9121","RALN","CC","043000","C18","2","0"
"P9121","RALN","CC","042000","C18","0","2"
"P9121","RALN","CC","056000","C18","0","1"
"C543","RALN","CC","056000","C18","1","0"
"N10935","RALN","CD","0D6A00","C18","0","1"
"N10935","RALN","CC","046000","C18","0","1"
"C814","RALN","CC","046000","C18","1","1"
"C814","RALN","CC","042000","C18","0","1"
"N10910","RALN","CD","051489","C18","0","1"
"N10910","RALN","CC","042000","C18","1","0"
"N10910","RALN","CB","036494","C18","0","1"
"N10910","RALN","CB","034000","C18","0","2"
"C3902","RALN","CC","056000","C18","1","0"
"C5783","RALN","CD","050000","C18","0","1"
"C5787","RALN","CB","036494","C18","0","1"
"C7292","RALN","CD","058000","C18","0","1"
"C7668","RALN","FP","0D0485","C18","1","0"
"C8022","RALN","CC","042000","C18","0","1"
"R9193","RALN","CD","0D6A00","C18","0","1"
"R9193","RALN","CD","052487","C18","1","0"
"R9193","RALN","CD","058000","C18","1","0"
"R9193","RALN","CD","050000","C18","0","3"
"R9193","RALN","CC","046000","C18","1","8"
"CM9080","RALN","CD","0D6A00","C18","1","0"
"CM9080","RALN","CD","051489","C18","0","1"
"C4818","RALN","CD","0D6A00","C18","0","1"
"C4818","RALN","CD","058000","C18","2","1"
"C4818","RALN","CD","057000","C18","0","3"
"C4818","RALN","CC","046000","C18","3","6"
"C4818","RALN","CC","045000","C18","0","2"
"C4818","RALN","CC","043000","C18","1","1"
"C4818","RALN","CC","056000","C18","1","7"
"CS11915","RALN","CD","058000","C18","1","0"
"C1889","RALN","FP","0D0102","C18","0","1"
"C257","RALN","CC","056000","C18","1","1"
"C427","RALN","CC","042000","C18","1","0"
"C3187","RALN","CC","045000","C18","0","1"
"C1278","RALN","FP","0D0102","C18","1","0"
"C1599","RALN","CD","0D6A00","C18","1","0"
"C6426","RALN","FP","0D0103","C18","0","1"
"C6452","RALN","FP","0D0103","C18","1","0"
"C6452","RALN","CD","057000","C18","1","0"
"C5099","RALN","CB","036495","C18","1","0"
"C1721","RALN","FP","0D0103","C18","0","1"
"C1737","RALN","FP","0D0103","C18","0","1"
"C3406","RALN","CC","056000","C18","2","1"
"C3406","RALN","DI","0D0165","C18","2","0"
"C4071","RALN","FP","0D0102","C18","0","1"
"C4071","RALN","CD","057000","C18","1","0"
"C4233","RALN","FP","0D0103","C18","1","0"
"C5810","RALN","FP","0D0103","C18","1","0"
"C6296","RALN","CD","051489","C18","1","0"
"C6296","RALN","CC","056000","C18","0","1"
"P9105","RALN","FP","0D0102","C18","1","0"
"P9105","RALN","CD","0D6A00","C18","0","1"
"P9105","RALN","CD","058000","C18","0","1"
"P9105","RALN","CD","049000","C18","0","1"
"P9105","RALN","CD","057000","C18","2","6"
"P9105","RALN","CC","046000","C18","1","0"
"P9105","RALN","CC","045000","C18","0","1"
"P9105","RALN","CC","043000","C18","0","1"
"P9105","RALN","CC","056000","C18","0","1"
"C5707","RALN","FP","0D0103","C18","1","0"
"C449","RALN","FP","0D0103","C18","0","1"
"C605","RALN","FP","0D0103","C18","0","1"
"C1334","RALN","FP","0D0103","C18","1","0"
"C2868","RALN","FP","0D0103","C18","1","0"
"C2868","RALN","CD","050000","C18","1","0"
"C5364","RALN","FP","0D0103","C18","1","0"
"C5634","RALN","CD","050000","C18","1","0"
"C6281","RALN","FP","0D0102","C18","1","0"
"UC11098","RALN","CD","057000","C18","1","2"
"C7829","RALN","FP","0D0485","C18","0","1"
"C7989","RALN","FP","0D0102","C18","1","0"
"C7989","RALN","CC","042000","C18","1","0"
"C626","RALN","CD","057000","C18","1","0"
"P9035","RALN","CD","052487","C18","1","0"
"C625","RALN","FP","0D0103","C18","0","1"
"C1315","RALN","FP","0D0103","C18","1","0"
"C4761","RALN","CD","050000","C18","1","0"
"C4939","RALN","FP","0D0103","C18","0","1"
"C6558","RALN","FP","0D0103","C18","0","1"
"C290","RALN","FP","0D0103","C18","1","0"
"C1770","RALN","CC","046000","C18","0","1"
"C540","RALN","FP","0D0102","C18","1","0"
"C1270","RALN","FP","0D0485","C18","1","0"
"C1271","RALN","FP","0D0103","C18","0","1"
"C1341","RALN","CC","043000","C18","1","0"
"C1524","RALN","CC","056000","C18","0","1"
"C1614","RALN","FP","0D0103","C18","0","1"
"C1379","RALN","FP","0D0485","C18","0","1"
"C1860","RALN","FP","0D0485","C18","0","1"
"C3980","RALN","DI","0D0164","C18","1","0"
"C3805","RALN","FP","0D0485","C18","1","0"
"C5391","RALN","FP","0D0103","C18","0","1"
"C5759","RALN","FP","0D0485","C18","1","0"
"C6572","RALN","FP","0D0103","C18","0","1"
"C6607","RALN","FP","0D0485","C18","1","0"
"C7472","RALN","FP","0D0485","C18","0","1"
"C7784","RALN","FP","0D0485","C18","1","0"
"C849","RALN","CC","042000","C18","0","1"
"P9040","RALN","DI","0D0164","C18","1","0"
"C772","RALN","FP","0D0485","C18","0","1"
"C1191","RALN","FP","0D0103","C18","0","1"
"C1691","RALN","FP","0D0103","C18","0","1"
"C2009","RALN","FP","0D0102","C18","0","1"
"C2362","RALN","FP","0D0485","C18","0","1"
"C3389","RALN","FP","0D0485","C18","0","1"
"C4362","RALN","FP","0D0103","C18","1","0"
"C5146","RALN","FP","0D0485","C18","0","1"
"C6454","RALN","FP","0D0103","C18","0","1"
"C6513","RALN","FP","0D0103","C18","0","1"
"C6523","RALN","FP","0D0103","C18","1","0"
"V9794","RALN","CC","056000","C18","1","0"
"C7929","RALN","CC","042000","C18","1","0"
"N8802","RALN","CD","052487","C18","1","0"
"P9125","RALN","CD","0D6A00","C18","0","1"
"P9125","RALN","CD","057000","C18","4","2"
"P9125","RALN","CC","046000","C18","1","6"
"P9125","RALN","CC","045000","C18","2","2"
"P9125","RALN","CC","043000","C18","1","1"
"P9125","RALN","CC","042000","C18","1","2"
"P9125","RALN","CC","056000","C18","3","3"
"P9125","RALN","CB","0B7A00","C18","1","1"
"C737","RALN","CC","056000","C18","1","0"
"C1092","RALN","CD","050000","C18","1","0"
"C1126","RALN","CC","046000","C18","0","1"
"C1306","RALN","FP","0D0103","C18","1","0"
"UC8801","RALN","CD","057000","C18","1","0"
"C5347","RALN","CC","056000","C18","1","0"
"C2497","RALN","FP","0D0102","C18","0","1"
"C2815","RALN","FP","0D0485","C18","1","0"
"C3210","RALN","CD","052487","C18","0","1"
"C3501","RALN","FP","0D0102","C18","1","0"
"C4318","RALN","FP","0D0103","C18","1","0"
"C4836","RALN","CD","050000","C18","1","0"
"UC9700","RALN","CD","051489","C18","1","0"
"UC9700","RALN","CC","046000","C18","1","0"
"UC9700","RALN","CB","0B7A00","C18","2","0"
"UC9700","RALN","CB","038491","C18","1","0"
"C5339","RALN","CD","050000","C18","1","0"
"C6175","RALN","CC","056000","C18","0","1"
"C6358","RALN","CC","042000","C18","1","0"
"C6470","RALN","FP","0D0102","C18","1","0"
"C6605","RALN","CD","049000","C18","0","1"
"C7621","RALN","CD","057000","C18","0","1"
"C383","RALN","FP","0D0485","C18","0","1"
"C394","RALN","FP","0D0102","C18","1","0"
"C7431","RALN","CC","056000","C18","0","1"
"C7973","RALN","CC","042000","C18","0","1"
"C7973","RALN","DI","0D0164","C18","0","1"
"P9124","RALN","CD","0D6A00","C18","1","1"
"P9124","RALN","CD","0D6000","C18","1","0"
"P9124","RALN","CD","052486","C18","1","2"
"P9124","RALN","CD","052487","C18","0","1"
"P9124","RALN","CD","051489","C18","0","1"
"P9124","RALN","CD","050000","C18","0","1"
"P9124","RALN","CD","049000","C18","1","1"
"P9124","RALN","CC","046000","C18","2","5"
"P9124","RALN","CC","045000","C18","1","0"
"P9124","RALN","CC","042000","C18","1","0"
"P9124","RALN","CB","037492","C18","0","1"
"P9124","RALN","CB","032000","C18","3","2"
"C972","RALN","FP","0D0103","C18","0","1"
"C1659","RALN","CB","054000","C18","1","0"
"C4513","RALN","CC","056000","C18","0","1"
"C2680","RALN","CB","054000","C18","1","0"
"C2861","RALN","FP","0D0103","C18","1","0"
"UC10136","RALN","CD","052487","C18","0","1"
"UC10136","RALN","CD","051489","C18","2","0"
"UC10136","RALN","CD","049000","C18","2","1"
"UC10136","RALN","CC","046000","C18","1","2"
"UC10136","RALN","CC","045000","C18","1","0"
"UC10136","RALN","CC","043000","C18","2","1"
"UC10136","RALN","CC","042000","C18","1","1"
"UC10136","RALN","CC","056000","C18","1","0"
"UC10136","RALN","CB","0B7A00","C18","0","1"
"UC10136","RALN","CB","037492","C18","1","0"
"UC10136","RALN","CB","037493","C18","0","1"
"UC10136","RALN","CB","034000","C18","0","3"
"UC10136","RALN","CB","032000","C18","0","1"
"C4707","RALN","CC","043000","C18","1","0"
"C4809","RALN","FP","0D0103","C18","0","1"
"C5716","RALN","CC","046000","C18","0","1"
"C5716","RALN","CB","034000","C18","0","1"
"C6153","RALN","CD","051489","C18","1","0"
"C6153","RALN","CC","056000","C18","1","0"
"C6429","RALN","FP","0D0103","C18","1","0"
"C6832","RALN","CD","052487","C18","0","1"
"C6832","RALN","CB","038490","C18","0","1"
"C7507","RALN","CC","043000","C18","0","1"
"C7507","RALN","CB","038490","C18","0","1"
"C7545","RALN","CD","051489","C18","0","1"
"C7824","RALN","CC","046000","C18","0","1"
"C7824","RALN","CC","056000","C18","1","0"
"C8057","RALN","CC","056000","C18","0","1"
"C8238","RALN","CC","042000","C18","0","1"
"C204","RALN","FP","0D0103","C18","1","0"
"C204","RALN","DF","0D0098","C18","1","1"
"UC10795","RALN","CC","056000","C18","1","0"
"ER9953","RALN","CD","049000","C18","1","0"
"C5131","RALN","CC","056000","C18","0","1"
"P9086","RALN","CD","0D6A00","C18","2","1"
"P9086","RALN","CD","052487","C18","1","0"
"P9086","RALN","CD","058000","C18","0","1"
"P9086","RALN","CD","050000","C18","1","0"
"P9086","RALN","CD","049000","C18","0","2"
"P9086","RALN","CC","046000","C18","0","3"
"P9086","RALN","CC","045000","C18","1","5"
"P9086","RALN","CC","043000","C18","1","0"
"P9086","RALN","CC","042000","C18","1","0"
"P9086","RALN","CC","056000","C18","0","3"
"P9086","RALN","CB","0B7A00","C18","0","2"
"P9086","RALN","CB","038490","C18","0","1"
"P9086","RALN","CB","037492","C18","0","1"
"P9086","RALN","CB","036494","C18","1","1"
"C560","RALN","CD","051489","C18","0","1"
"C560","RALN","CD","050000","C18","1","0"
"C560","RALN","CC","046000","C18","0","1"
"C560","RALN","CC","045000","C18","1","2"
"C581","RALN","CC","046000","C18","0","1"
"C711","RALN","CD","052487","C18","2","0"
"C711","RALN","CD","050000","C18","0","1"
"C711","RALN","CC","045000","C18","1","1"
"C711","RALN","CC","042000","C18","0","1"
"C711","RALN","CC","056000","C18","0","2"
"C711","RALN","CB","034000","C18","0","1"
"C711","RALN","CB","032000","C18","1","0"
"UC10160","RALN","CC","056000","C18","0","1"
"C1170","RALN","CD","051489","C18","0","1"
"C1170","RALN","CC","043000","C18","0","1"
"C1170","RALN","CC","056000","C18","0","1"
"C1257","RALN","CD","0D6A00","C18","1","0"
"C1257","RALN","CD","051488","C18","0","1"
"C1257","RALN","CD","051489","C18","1","0"
"C1257","RALN","CD","049000","C18","0","1"
"C1257","RALN","CC","046000","C18","0","3"
"C1257","RALN","CC","045000","C18","0","1"
"C1257","RALN","CC","043000","C18","2","1"
"C1257","RALN","CC","056000","C18","0","1"
"C1257","RALN","CB","0B7A00","C18","0","1"
"UC10445","RALN","CC","056000","C18","1","0"
"UC9891","RALN","CC","042000","C18","1","1"
"C1694","RALN","CD","057000","C18","0","1"
"C2224","RALN","CC","042000","C18","0","1"
"C2356","RALN","CD","057000","C18","0","1"
"C2356","RALN","CC","046000","C18","0","1"
"C2356","RALN","CC","042000","C18","1","1"
"C2356","RALN","CB","038490","C18","1","0"
"C2356","RALN","CB","034000","C18","1","0"
"UC11888","RALN","CD","0D6A00","C18","1","0"
"UC11888","RALN","CD","0D6000","C18","0","1"
"UC11888","RALN","CD","052487","C18","1","0"
"UC11888","RALN","CD","051488","C18","1","0"
"UC11888","RALN","CD","051489","C18","3","4"
"UC11888","RALN","CD","050000","C18","1","0"
"UC11888","RALN","CD","049000","C18","1","1"
"UC11888","RALN","CD","057000","C18","1","2"
"UC11888","RALN","CC","046000","C18","2","6"
"UC11888","RALN","CC","045000","C18","1","1"
"UC11888","RALN","CC","043000","C18","0","2"
"UC11888","RALN","CC","042000","C18","2","2"
"UC11888","RALN","CC","056000","C18","4","2"
"UC11888","RALN","CB","0B7A00","C18","4","1"
"UC11888","RALN","CB","0B7000","C18","0","1"
"UC11888","RALN","CB","038491","C18","1","0"
"UC11888","RALN","CB","037493","C18","0","1"
"UC11888","RALN","CB","036495","C18","2","1"
"UC11888","RALN","CB","034000","C18","0","1"
"UC11888","RALN","CB","054000","C18","0","1"
"CS11911","RALN","CD","050000","C18","0","1"
"CS11911","RALN","CC","042000","C18","1","0"
"CS11911","RALN","DI","0D0164","C18","0","1"
"C6986","RALN","CD","0D6A00","C18","1","0"
"C6986","RALN","CC","045000","C18","0","1"
"C2746","RALN","CD","049000","C18","1","0"
"C2746","RALN","CC","043000","C18","0","1"
"C3094","RALN","CC","045000","C18","0","1"
"C3260","RALN","CC","045000","C18","1","0"
"C3268","RALN","FP","0D0103","C18","0","1"
"C3771","RALN","CC","042000","C18","1","0"
"C3833","RALN","CC","042000","C18","1","0"
"C3901","RALN","CC","042000","C18","0","1"
"C4176","RALN","CD","058000","C18","1","0"
"C4265","RALN","CD","057000","C18","1","0"
"C4457","RALN","CD","051488","C18","1","0"
"C4457","RALN","CD","049000","C18","1","0"
"C4917","RALN","FP","0D0103","C18","0","1"
"UC10025","RALN","CD","051489","C18","1","0"
"UC10025","RALN","CD","050000","C18","0","1"
"UC10025","RALN","CC","046000","C18","0","1"
"UC10025","RALN","CC","045000","C18","1","0"
"UC10025","RALN","CC","042000","C18","0","1"
"UC10025","RALN","CC","056000","C18","1","0"
"UC10025","RALN","CB","038491","C18","0","1"
"C5518","RALN","CC","056000","C18","1","0"
"C6235","RALN","FP","0D0103","C18","0","1"
"C6237","RALN","CB","055000","C18","0","1"
"C6298","RALN","CC","046000","C18","0","1"
"C6817","RALN","FP","0D0103","C18","0","1"
"C7466","RALN","CC","056000","C18","1","1"
"C7705","RALN","CD","057000","C18","1","0"
"C7999","RALN","CC","045000","C18","0","1"
"C8018","RALN","CC","042000","C18","1","0"
"C8052","RALN","CC","046000","C18","1","0"
"V9792","RALN","CD","0D6A00","C18","0","2"
"V9792","RALN","CD","0D6000","C18","3","3"
