ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE
C6482;RALN;ND;CC;0;0;20;5;4;2
C6482;RALN;ND;CB;0;0;0;4;0;2
C6482;RALN;ND;CD;0;0;3;2;1;2
C931;RALN;ND;CB;0;0;0;0;2;2
C931;RALN;ND;CC;0;0;33;7;30;5
C931;RALN;ND;CD;0;0;2;1;0;0
C1063;RALN;ND;CB;0;0;0;0;1;0
C1063;RALN;ND;CD;0;0;0;0;0;1
C1063;RALN;ND;CC;0;0;5;2;1;0
C3283;RALN;ND;CD;0;0;0;0;1;0
C3283;RALN;ND;CC;0;0;3;0;0;0
C335;RALN;ND;CD;0;0;2;0;2;1
C335;RALN;ND;CB;0;0;0;0;1;0
C335;RALN;ND;CA;0;0;0;0;1;0
C335;RALN;ND;CC;0;0;5;4;5;3
C2249;RALN;ND;CB;0;0;6;0;0;0
C2249;RALN;ND;CD;1;2;11;6;11;3
C2249;RALN;ND;CC;0;1;34;32;32;17
C927;RALN;ND;CB;0;0;3;0;4;1
C927;RALN;ND;CC;0;0;3;0;3;2
IP11004;PRTN;NF;CA;0;0;1;8;0;0
IP11004;PRTN;NF;CC;0;0;1;4;1;4
IP11004;PRTN;NF;CB;0;0;0;10;0;0
C1856;RALN;ND;CB;0;0;0;0;2;0
C1856;RALN;ND;CC;0;0;1;2;4;2
PA9873;RALN;ND;CD;1;0;0;0;0;0
C4618;RALN;ND;CC;0;0;9;3;1;0
C4618;RALN;ND;CB;0;0;0;0;12;1
C4618;RALN;ND;CD;0;0;2;1;1;0
C8043;RALN;ND;CB;0;0;0;0;0;2
C8043;RALN;ND;CD;0;0;0;0;0;1
C8143;RALN;ND;CD;0;0;0;0;1;0
C3522;RALN;ND;CD;0;0;3;0;7;2
C3522;RALN;ND;CC;0;0;42;22;55;30
C3522;RALN;ND;CB;0;0;0;0;8;1
C3489;RALN;ND;CB;0;0;0;0;3;0
C3489;RALN;ND;CD;0;0;5;0;6;0
C3489;RALN;ND;CC;0;0;6;1;10;0
M8665;MNST;MM;PC;0;0;450;275;0;0
M8665;MNST;MM;3A;1;0;303;427;17;21
M8665;MNST;MM;MS;0;0;23;29;0;0
M8665;MNST;MM;2A;0;0;3118;2676;37;40
M8665;MNST;MM;1A;0;0;292;112;2;7
C6067;RALN;ND;CD;0;0;0;0;1;0
C2704;RALN;ND;CC;0;0;3;3;3;3
C2704;RALN;ND;CD;0;0;1;0;1;0
C1520;RALN;ND;CB;0;0;0;0;8;0
C1520;RALN;ND;CD;0;0;0;0;1;0
C2577;RALN;ND;CD;0;0;0;1;0;0
C2577;RALN;ND;CC;0;0;1;0;0;0
C7451;RALN;ND;CB;0;0;2;0;4;0
C7451;RALN;ND;CD;0;0;5;5;4;3
C7451;RALN;ND;CC;0;0;22;27;13;10
C3620;RALN;ND;CC;0;0;3;0;3;0
C7118;RALN;ND;CA;0;0;0;0;2;0
C7118;RALN;ND;CD;0;0;1;0;1;0
C7118;RALN;ND;CC;0;0;5;3;0;0
C4666;RALN;ND;CB;0;0;0;0;5;0
C4666;RALN;ND;CC;0;0;2;0;1;0
C5674;RALN;ND;CC;0;0;3;2;0;0
C5674;RALN;ND;CD;0;0;1;0;0;0
U9477;SSNA;ME;LT;0;0;139;383;73;22
U9477;SSNA;ME;SV;0;0;0;1;42;40
U9477;SSNA;ME;MV;0;0;0;0;42;14
U9477;SSNA;ME;MD;0;0;0;0;43;25
U9477;SSNA;ME;ST;0;0;50;138;30;49
U9477;SSNA;ME;DS;0;0;0;0;1;12
U9477;SSNA;ME;SF;0;0;2;12;0;0
U9477;SSNA;ME;SI;0;0;388;1442;159;427
C3695;RALN;ND;CD;0;0;0;1;0;0
C3695;RALN;ND;CC;0;0;4;1;0;0
C7043;RALN;ND;CB;0;0;0;0;5;0
C7043;RALN;ND;CC;0;0;5;4;2;0
C7043;RALN;ND;CD;0;0;0;1;0;0
P9113;RALN;ND;CC;0;0;11;2;6;0
P9113;RALN;ND;CD;0;0;2;0;1;0
P9113;RALN;ND;CB;0;0;0;0;36;0
C1527;RALN;ND;CC;0;0;0;0;0;1
C1527;RALN;ND;CB;0;0;1;0;0;0
C5775;PRBZ;NF;CB;0;0;0;0;1;0
AG9847;AGFI;2F;2A;44;59;32;45;0;0
AG9847;AGFI;2F;3A;70;222;17;49;0;0
C1759;RALN;ND;CB;0;0;2;0;17;1
C1759;RALN;ND;CC;0;0;14;11;2;2
C1759;RALN;ND;CD;0;0;2;3;2;3
C3972;RALN;ND;CD;0;0;8;4;0;0
C3972;RALN;ND;CA;0;0;1;0;0;0
C3972;RALN;ND;CC;0;0;20;14;0;0
C3972;RALN;ND;CB;0;0;13;4;0;0
C5114;RALN;ND;CD;0;0;1;0;1;1
C5114;RALN;ND;CB;0;0;0;0;1;1
C5114;RALN;ND;CC;0;0;5;3;1;1
C2203;RALN;ND;CC;0;0;1;1;0;0
C7574;RALN;ND;CA;0;0;12;0;11;1
C7574;RALN;ND;CB;0;0;4;1;9;4
C7574;RALN;ND;CD;0;0;2;0;3;5
C7574;RALN;ND;CC;0;0;58;7;61;6
C3113;RALN;ND;CC;0;0;12;1;0;3
C3113;RALN;ND;CB;0;0;0;0;1;0
U9476;SSNA;ME;MV;0;0;0;0;40;6
U9476;SSNA;ME;LA;0;0;1;6;0;0
U9476;SSNA;ME;MD;0;0;250;285;262;241
U9476;SSNA;ME;DS;0;0;1;9;7;27
U9476;SSNA;ME;SF;0;0;1;14;0;0
U9476;SSNA;ME;LT;0;0;167;536;61;32
U9476;SSNA;ME;ST;0;0;65;167;50;72
U9476;SSNA;ME;SV;0;0;0;1;23;20
U9476;SSNA;ME;SI;0;0;373;1550;156;507
U9476;SSNA;ME;DP;0;0;0;0;4;0
C2918;REFR;SC;XA;0;0;3;1;0;0
V9715;RALN;ND;CC;1;4;0;0;0;0
U9480;SSNA;ME;LT;0;0;69;164;41;12
U9480;SSNA;ME;ST;0;0;18;18;17;15
U9480;SSNA;ME;SV;0;0;0;0;10;3
U9480;SSNA;ME;DP;0;0;0;0;0;1
U9480;SSNA;ME;LA;0;0;1;3;0;0
U9480;SSNA;ME;MV;0;0;0;0;5;1
U9480;SSNA;ME;MD;0;0;45;73;48;51
U9480;SSNA;ME;SI;0;0;78;355;32;135
C6771;RALN;ND;CC;0;0;0;7;0;2
C6761;RALN;ND;CC;0;0;0;0;0;1
C6761;RALN;ND;CB;0;0;0;0;1;0
C7020;RALN;ND;CB;0;0;0;0;11;0
C7020;RALN;ND;CD;0;0;1;0;0;0
C7020;RALN;ND;CC;0;0;10;3;1;0
Q9147;UNIV;ND;CC;0;1;3;1;4;0
Q9147;UNIV;ND;CB;1;0;42;40;7;8
Q9147;UNIV;ND;CE;0;0;0;0;1;0
Q9147;UNIV;ND;CD;1;7;0;0;7;1
UC12493;REFR;SC;XS;0;0;19;7;0;0
UC12493;REFR;SC;XB;0;0;4;1;0;0
IP13049;SSNA;ME;SI;0;0;3;1;0;0
D8320;EN60;ND;LI;0;0;10;15;57;14
C3951;RALN;ND;CC;0;0;3;1;0;0
C7066;RALN;ND;CB;0;0;0;0;0;1
C7066;RALN;ND;CC;0;0;2;1;2;1
IR8540;ERIC;ND;TC;1;0;0;0;0;0
IR8540;ERIC;ND;4L;0;0;0;0;6;0
IR8540;ERIC;ND;5L;0;1;0;0;3;0
IR8540;ERIC;ND;6L;0;0;0;0;3;0
C5099;RALN;ND;CC;0;0;10;3;10;3
C5099;RALN;ND;CB;0;0;1;0;6;0
C5099;RALN;ND;CD;0;0;0;0;0;1
C1544;RALN;ND;CB;0;0;0;0;1;0
C1544;RALN;ND;CC;0;0;0;0;0;1
C4860;RALN;ND;CC;0;0;6;0;0;2
C8139;PRBZ;NF;CC;0;0;0;0;1;0
C8139;PRBZ;NF;CB;0;0;0;0;9;0
C1300;RALN;ND;CC;0;0;2;0;0;0
C3289;RALN;ND;CB;0;0;0;0;8;0
C3289;RALN;ND;CC;0;0;1;2;1;0
C884;RALN;ND;CC;0;0;4;0;0;0
C6946;RALN;ND;CC;3;0;0;0;0;0
U10753;SSNA;ME;LT;0;0;143;55;25;6
U10753;SSNA;ME;SF;0;0;0;3;0;0
U10753;SSNA;ME;SI;0;0;378;381;147;115
U10753;SSNA;ME;DT;0;0;0;0;1;0
U10753;SSNA;ME;DP;0;0;0;0;2;0
U10753;SSNA;ME;ST;0;0;46;46;34;29
U10753;SSNA;ME;LA;0;0;4;0;1;0
U10753;SSNA;ME;DS;0;0;0;0;3;5
U10753;SSNA;ME;MD;0;0;1;0;189;95
P9042;RALN;ND;CB;0;0;0;0;17;0
P9042;RALN;ND;CC;0;0;0;0;18;2
P9042;RALN;ND;CD;0;0;0;0;1;0
P9042;RALN;ND;CA;0;0;0;0;3;0
LS11942;LS13;NF;LI;32;44;0;0;9;0
CS10096;RALN;ND;CB;0;0;0;12;0;12
C4571;RALN;ND;CA;0;0;0;0;1;0
C4571;RALN;ND;CB;0;0;0;0;1;0
C4571;RALN;ND;CC;0;0;3;0;3;0
IR8545;ERIC;ND;6L;8;21;163;74;135;17
IR8545;ERIC;ND;5L;6;20;52;63;74;19
IR8545;ERIC;ND;8L;1;0;34;10;17;1
IR8545;ERIC;ND;7L;2;8;48;30;21;2
IR8545;ERIC;ND;RI;12;23;0;0;0;0
IR8545;ERIC;ND;4L;10;10;94;66;172;36
IR8545;ERIC;ND;TC;5;19;0;0;0;0
C481;PRBZ;NF;CA;0;0;0;2;0;0
C481;PRBZ;NF;CB;0;0;3;3;19;0
C481;PRBZ;NF;PC;0;0;0;0;4;0
Q9139;UNIV;ND;CC;0;0;2;0;10;1
Q9139;UNIV;ND;CB;0;0;4;0;3;0
Q9139;UNIV;ND;CD;0;0;0;0;7;0
IP10704;RALN;ND;CB;0;0;2;11;0;0
IP10704;RALN;ND;CD;0;0;0;1;0;0
LS11994;LS13;NF;LI;0;0;0;0;6;0
IC8547;EPNE;ME;AC;0;1;0;0;0;0
C1016;RALN;ND;CD;0;0;2;0;1;0
C1016;RALN;ND;CC;0;0;1;1;2;1
C1016;RALN;ND;CB;0;0;0;0;4;0
C3308;RALN;ND;CC;0;0;4;1;0;0
C3308;RALN;ND;CD;0;0;0;1;0;0
C7220;RALN;ND;CC;0;0;5;0;7;0
C2703;RALN;ND;CB;0;0;0;0;1;0
C2703;RALN;ND;CC;0;0;5;0;5;2
C2703;RALN;ND;CD;0;0;0;0;0;1
C634;RALN;ND;CD;0;0;0;0;0;1
C634;RALN;ND;CC;0;0;0;0;5;3
C634;RALN;ND;CB;1;0;0;0;0;0
C2260;RALN;ND;CC;0;0;1;1;0;0
C2260;RALN;ND;CD;0;0;1;0;0;0
C7166;RALN;ND;CD;0;0;0;1;0;0
C7166;RALN;ND;CC;0;0;4;1;2;0
C7166;RALN;ND;CB;0;0;0;0;5;0
C5163;RALN;ND;CB;0;0;1;0;3;0
C5163;RALN;ND;CC;0;0;9;1;7;1
C5163;RALN;ND;CD;0;0;1;0;0;0
U10509;SSNA;ME;DT;0;0;0;0;1;0
U10509;SSNA;ME;SV;0;0;0;0;66;2
U10509;SSNA;ME;LT;0;0;134;66;72;4
U10509;SSNA;ME;LA;0;0;4;0;2;0
U10509;SSNA;ME;ST;0;0;42;30;41;28
U10509;SSNA;ME;SF;0;0;0;1;0;2
U10509;SSNA;ME;MV;0;0;0;0;54;4
U10509;SSNA;ME;MD;0;0;0;0;185;108
U10509;SSNA;ME;DS;0;0;0;0;3;8
U10509;SSNA;ME;SI;0;0;218;384;187;151
C4464;RALN;ND;CD;0;0;3;1;0;0
C4464;RALN;ND;CB;0;0;9;1;0;0
C4464;RALN;ND;CC;0;0;6;4;0;0
ER10604;RALN;ND;CD;1;2;0;0;0;0
ER10604;RALN;ND;CC;0;2;0;0;0;0
ER10604;RALN;ND;CB;1;0;0;0;0;0
AP192;SSNA;ME;LA;5;22;0;0;0;0
AP192;SSNA;ME;DT;0;0;0;0;3;1
AP192;SSNA;ME;SV;5;3;0;0;40;25
AP192;SSNA;ME;DS;0;0;0;0;2;11
AP192;SSNA;ME;LT;22;24;9;2;38;15
C7758;RALN;ND;CD;0;0;1;0;0;1
C7758;RALN;ND;CC;0;0;2;0;0;2
C7758;RALN;ND;CB;0;0;0;0;4;1
C2852;RALN;ND;CB;0;0;0;0;1;1
C2852;RALN;ND;CC;0;0;0;0;1;2
CS10052;RALN;ND;CD;0;0;0;0;3;32
CS10052;RALN;ND;CC;0;0;0;2;0;4
CS10052;RALN;ND;CB;0;0;0;8;2;43
C1278;RALN;ND;CD;0;0;1;0;0;0
C1278;RALN;ND;CB;0;0;0;0;3;0
C1278;RALN;ND;CC;0;0;15;2;1;2
C4273;RALN;ND;CC;0;0;0;0;1;0
C4273;RALN;ND;CA;0;0;0;0;1;0
C4273;RALN;ND;CB;0;0;0;0;1;0
C4171;RALN;ND;CC;0;0;9;7;13;7
C4171;RALN;ND;CD;0;0;2;0;3;0
C4171;RALN;ND;CB;0;0;0;0;1;0
C6423;RALN;ND;CD;0;0;0;0;0;1
C6423;RALN;ND;CC;0;0;0;0;1;1
C6423;RALN;ND;CB;0;0;0;0;6;0
C1086;RALN;ND;CB;0;0;0;0;1;0
C5289;RALN;ND;CC;0;0;4;0;0;0
C5289;RALN;ND;CD;0;0;1;0;0;0
C4248;RALN;ND;CC;0;0;2;4;0;3
C4248;RALN;ND;CD;0;0;1;0;0;0
C4248;RALN;ND;CB;0;0;0;0;2;1
C2546;RALN;ND;CD;0;0;3;0;0;0
C2546;RALN;ND;CB;0;0;0;0;11;0
C2546;RALN;ND;CC;0;0;12;6;4;0
C1173;RALN;ND;CB;0;0;0;0;2;1
C1173;RALN;ND;CC;0;0;4;0;6;2
C1173;RALN;ND;CD;0;0;1;0;1;1
C261;RALN;ND;CC;0;0;0;0;0;2
C261;RALN;ND;CB;0;0;0;0;1;0
C738;RALN;ND;CC;0;0;4;0;2;1
C738;RALN;ND;CB;0;0;4;0;4;0
C2394;REFR;SC;CB;0;0;0;2;0;0
P9031;RALN;ND;CC;0;0;4;0;11;0
P9031;RALN;ND;CB;0;0;0;0;19;0
P9031;RALN;ND;CD;0;0;10;0;17;0
U9413;SSNA;ME;DT;0;0;65;318;54;4
U9413;SSNA;ME;SF;0;0;22;42;1;15
U9413;SSNA;ME;DS;0;0;0;0;2;13
U9413;SSNA;ME;ST;0;0;0;0;19;5
U9413;SSNA;ME;LA;0;0;1;11;3;1
U9413;SSNA;ME;MD;0;0;0;0;195;157
U9413;SSNA;ME;SI;0;0;127;673;8;72
U9413;SSNA;ME;SV;0;0;1;13;0;0
U9413;SSNA;ME;MV;0;0;0;0;11;1
RS9203;RESA;NF;CA;1;0;684;104;695;113
RS9203;RESA;NF;CB;1;1;223;15;250;21
RS9203;RESA;NF;CC;0;2;9;1;46;16
RS9203;RESA;NF;CD;0;2;8;5;32;9
C1804;RALN;ND;CB;0;0;1;0;0;0
C1804;RALN;ND;CC;0;0;6;3;6;3
C957;RALN;ND;CC;0;0;4;0;2;2
C957;RALN;ND;CA;0;0;0;0;1;0
C957;RALN;ND;CB;0;0;0;0;5;1
C1262;RALN;ND;CC;0;0;2;0;0;0
C4732;REVA;SC;CC;0;0;0;0;2;1
C4732;REVA;SC;CB;0;0;0;0;3;0
T9319;RALN;ND;CB;0;0;0;1;0;0
C3787;RALN;ND;CB;0;0;2;0;0;1
C3787;RALN;ND;CC;0;0;3;0;0;0
C3787;RALN;ND;CD;0;0;0;0;0;1
C3072;RALN;ND;CC;0;0;0;0;1;0
C8076;RALN;ND;CC;0;0;1;0;0;0
IP11839;RALN;ND;CB;0;0;2;8;0;0
IP11020;PRTN;NF;CC;0;0;0;10;0;0
IP11020;PRTN;NF;CB;0;0;8;32;1;0
C237;RALN;ND;CC;0;0;0;2;1;0
C7021;RALN;ND;CB;0;0;0;0;1;0
C7021;RALN;ND;CC;0;0;1;2;1;0
C7021;RALN;ND;CD;0;0;1;0;0;1
P9043;RALN;ND;CB;1;1;4;0;42;1
P9043;RALN;ND;CC;0;3;57;2;74;4
P9043;RALN;ND;CD;2;2;7;1;19;1
AP199;SSNA;ME;DT;0;0;0;0;2;1
AP199;SSNA;ME;LT;0;0;0;0;57;9
AP199;SSNA;ME;ST;0;0;0;0;2;1
AP199;SSNA;ME;DP;0;0;0;0;3;0
AP199;SSNA;ME;DS;0;0;0;0;8;2
AP199;SSNA;ME;SV;0;0;0;0;44;4
IP12417;RALN;ND;CC;0;0;1;9;0;0
IP12417;RALN;ND;CB;0;0;5;32;0;0
C1869;RALN;ND;CB;0;1;0;0;0;0
C1869;RALN;ND;CC;0;1;0;0;0;0
C1342;RALN;ND;CD;0;0;0;0;0;1
C1342;RALN;ND;CB;0;0;0;0;0;1
LS12103;LS13;NF;LI;0;1;0;0;0;0
V12605;RESI;NF;CC;1;1;0;0;0;0
C7619;RALN;ND;CB;0;0;0;0;1;0
C7619;RALN;ND;CA;0;0;0;0;1;0
C754;RALN;ND;CB;0;0;6;1;6;0
C754;RALN;ND;CD;0;0;3;0;12;0
C754;RALN;ND;CC;0;0;45;16;56;15
C5773;RALN;ND;CD;0;0;0;0;0;1
C2560;RALN;ND;CA;0;0;0;0;0;2
C2560;RALN;ND;CC;0;0;7;4;8;5
C2560;RALN;ND;CD;0;0;2;0;2;1
C3836;RALN;ND;CB;0;0;0;0;1;0
C3836;RALN;ND;CC;0;0;3;0;3;0
C449;RALN;ND;CD;0;0;2;0;2;2
C449;RALN;ND;CB;0;0;3;0;2;0
C449;RALN;ND;CC;0;0;12;8;17;10
C449;RALN;ND;CA;0;0;2;0;1;0
C5948;RALN;ND;CC;0;0;3;2;0;0
C5948;RALN;ND;CD;0;0;1;0;0;0
C7445;RALN;ND;CD;0;0;1;0;0;0
C7445;RALN;ND;CC;0;0;5;0;0;0
C2072;RALN;ND;CB;0;0;214;18;231;20
C2072;RALN;ND;CD;0;0;11;11;26;7
C2072;RALN;ND;CA;0;0;35;2;80;4
C2072;RALN;ND;CC;0;0;316;44;334;35
C1332;RALN;ND;CC;0;0;2;1;2;1
C1332;RALN;ND;CD;0;0;2;0;2;0
C7582;RALN;ND;CB;0;0;0;0;3;0
C7582;RALN;ND;CC;0;0;0;0;5;0
C7108;RALN;ND;CB;0;0;0;0;2;1
C7108;RALN;ND;CC;0;0;7;2;9;3
C7108;RALN;ND;CD;0;0;0;0;1;3
CS10072;RALN;ND;CC;0;1;0;0;0;0
C6555;RALN;ND;CB;0;1;2;2;3;0
C6555;RALN;ND;CD;0;0;4;0;8;0
C6555;RALN;ND;CC;0;0;7;4;8;1
IP10466;RALN;ND;CB;0;0;4;31;3;27
IP10466;RALN;ND;CD;0;0;0;6;0;0
C2474;RALN;ND;CB;0;1;6;3;10;3
C2474;RALN;ND;CA;0;0;0;0;2;0
C2474;RALN;ND;CC;0;1;19;27;27;10
C2474;RALN;ND;CD;0;1;5;1;5;1
OC9829;MNST;MM;3A;0;6;0;0;0;0
OC9829;MNST;MM;2A;0;11;0;0;0;0
C916;RALN;ND;CB;0;0;0;0;2;2
C4634;RALN;ND;CD;0;0;3;0;0;0
AU10079;AUIN;ND;LI;30;68;10;0;0;0
C5924;RALN;ND;CB;0;0;0;0;3;1
C5924;RALN;ND;CA;0;0;0;0;2;0
C5924;RALN;ND;CC;0;0;14;8;16;6
C5924;RALN;ND;CD;0;0;0;0;1;1
UC10438;RALN;ND;CC;0;0;0;0;3;2
UC10438;RALN;ND;CB;0;0;0;0;8;3
C6984;PRBZ;NF;CA;0;0;0;0;1;0
C3575;RALN;ND;CC;0;0;3;0;1;1
C4703;RALN;ND;CC;0;0;1;2;0;0
C4703;RALN;ND;CB;0;0;1;0;1;0
N8779;PRBZ;NF;CB;0;1;20;59;8;40
N8779;PRBZ;NF;CA;0;0;4;19;5;0
N8779;PRBZ;NF;CC;0;0;0;0;1;1
N8779;PRBZ;NF;CD;0;0;2;5;0;2
C5864;RALN;ND;CC;0;0;2;0;0;0
C2114;RALN;ND;CC;0;0;0;0;4;1
C2114;RALN;ND;CB;0;0;0;0;10;0
C2114;RALN;ND;CD;0;0;0;0;2;0
C4036;RALN;ND;CC;0;0;8;0;0;0
C1204;REFR;SC;CC;0;0;1;0;0;0
C1204;REFR;SC;CD;0;0;1;0;0;0
C629;RALN;ND;CC;0;0;3;0;3;2
C6858;PRBZ;NF;CB;0;0;0;0;7;0
C6858;PRBZ;NF;CC;0;0;0;0;1;0
C1664;RALN;ND;CC;0;0;0;2;0;0
C4712;RALN;ND;CD;0;1;8;3;10;3
C4712;RALN;ND;CB;0;1;4;11;5;0
C4712;RALN;ND;CC;1;0;46;20;38;15
C3135;RALN;ND;CC;0;0;13;9;0;0
C3135;RALN;ND;CD;0;0;3;1;1;0
C3135;RALN;ND;CB;0;0;0;0;1;0
C1792;REFR;SC;XA;0;0;1;0;0;0
C296;RALN;ND;CB;0;0;3;1;0;0
C296;RALN;ND;CD;0;0;1;3;0;0
C296;RALN;ND;CC;0;0;3;2;0;0
N8717;REVA;SC;CB;0;0;0;15;0;0
C644;REFR;SC;XA;0;0;5;1;0;0
C7877;RALN;ND;CC;0;0;16;13;28;13
C7877;RALN;ND;CB;0;1;4;1;14;2
C7877;RALN;ND;CD;0;1;12;1;17;4
C4195;RALN;ND;CC;0;0;4;2;6;5
C512;RALN;ND;CC;0;0;4;1;5;1
C5171;RALN;ND;CB;0;0;0;0;10;1
C5171;RALN;ND;CC;0;0;8;2;14;4
C5171;RALN;ND;CD;0;0;1;0;2;0
IP10537;RALN;ND;CB;0;0;3;47;2;16
C5513;RALN;ND;CC;0;0;12;15;13;13
C5513;RALN;ND;CB;0;0;1;2;16;0
C5513;RALN;ND;CD;0;0;3;1;7;2
C1724;RALN;ND;CD;0;0;0;0;2;1
C1724;RALN;ND;CC;0;0;6;5;1;3
C1724;RALN;ND;CB;0;0;0;0;2;1
M8659;MNST;MM;2A;0;0;1253;122;1303;85
M8659;MNST;MM;1A;0;0;9;0;21;9
M8659;MNST;MM;3A;0;0;89;11;70;2
C4851;RALN;ND;CD;0;0;5;2;0;0
C4851;RALN;ND;CC;0;0;26;9;0;0
C6732;RALN;ND;CC;0;0;4;2;0;0
C7226;RALN;ND;CC;0;0;3;5;2;2
C7226;RALN;ND;CD;0;0;0;1;0;0
C4117;RALN;ND;CC;0;0;3;0;0;0
C358;RALN;ND;CC;0;0;0;0;2;2
C358;RALN;ND;CB;0;0;0;0;4;1
C358;RALN;ND;CD;0;0;0;0;0;1
C2289;RALN;ND;CD;0;5;3;1;0;0
C2289;RALN;ND;CB;0;1;0;0;2;0
C2289;RALN;ND;CA;0;0;0;0;1;0
C2289;RALN;ND;CC;0;4;12;8;2;0
C6495;RALN;ND;CC;3;3;12;20;10;9
C6495;RALN;ND;CB;0;0;6;5;0;0
C6495;RALN;ND;CD;0;3;6;2;8;2
P9097;RALN;ND;CB;0;0;0;0;44;5
P9097;RALN;ND;CD;0;0;6;0;5;3
P9097;RALN;ND;CC;0;0;9;4;7;1
U9450;SSNA;ME;LT;0;0;81;44;18;0
U9450;SSNA;ME;LA;0;0;5;5;0;0
U9450;SSNA;ME;MD;0;0;140;66;130;41
U9450;SSNA;ME;LP;0;0;1;0;0;0
U9450;SSNA;ME;SI;0;0;161;388;76;125
U9450;SSNA;ME;DS;0;0;1;6;0;0
U9450;SSNA;ME;SF;0;0;2;2;0;0
U9450;SSNA;ME;ST;0;0;46;26;28;9
IP13019;PRTN;NF;CA;0;0;3;13;0;0
IP13019;PRTN;NF;CC;0;0;14;45;0;0
IP13019;PRTN;NF;CB;0;0;21;107;1;0
C789;RALN;ND;CB;0;0;0;0;3;0
C789;RALN;ND;CD;0;0;0;0;1;0
U9433;SSNA;ME;DT;0;0;67;134;0;0
U9433;SSNA;ME;LT;0;0;0;0;25;20
U9433;SSNA;ME;MD;0;0;198;148;129;72
U9433;SSNA;ME;DS;0;0;1;0;7;5
U9433;SSNA;ME;SV;0;0;0;0;23;6
U9433;SSNA;ME;SI;0;0;200;586;46;60
U9433;SSNA;ME;ST;0;0;45;67;33;30
U9433;SSNA;ME;MV;0;0;0;0;27;3
U9433;SSNA;ME;SF;0;0;0;1;0;0
C1190;RALN;ND;CC;0;0;2;0;0;0
U11894;SSNA;ME;DT;0;0;0;0;0;2
U11894;SSNA;ME;LA;0;0;13;59;1;1
U11894;SSNA;ME;LT;0;0;469;1124;251;27
U11894;SSNA;ME;DP;0;0;0;0;1;0
U11894;SSNA;ME;DS;0;0;0;1;11;35
U11894;SSNA;ME;MV;0;0;1;0;55;20
U11894;SSNA;ME;SV;0;0;33;19;88;64
U11894;SSNA;ME;SI;0;0;815;3128;401;901
U11894;SSNA;ME;ST;0;0;178;268;144;193
U11894;SSNA;ME;MD;0;0;424;516;634;539
U11894;SSNA;ME;SF;0;0;9;27;0;1
J8636;SSNA;ME;LA;0;0;0;1;0;0
J8636;SSNA;ME;SI;0;0;10;63;11;65
J8636;SSNA;ME;LT;0;0;19;30;16;14
J8636;SSNA;ME;SV;0;0;0;0;1;0
J8636;SSNA;ME;MD;0;0;22;17;35;22
J8636;SSNA;ME;DS;0;0;0;0;1;4
J8636;SSNA;ME;ST;0;0;5;5;12;18
U9548;SSNA;ME;SI;0;0;75;348;58;245
U9548;SSNA;ME;ST;0;0;26;41;28;23
U9548;SSNA;ME;SV;0;0;0;1;15;3
U9548;SSNA;ME;LT;0;0;31;139;22;18
U9548;SSNA;ME;DS;0;0;0;0;0;3
U9548;SSNA;ME;MV;0;0;0;0;8;1
U9548;SSNA;ME;MD;0;0;0;0;111;113
U9560;SSNA;ME;SI;0;0;73;367;22;104
U9560;SSNA;ME;SV;0;0;0;0;13;3
U9560;SSNA;ME;ST;0;0;15;33;21;28
U9560;SSNA;ME;LT;0;0;85;189;17;9
U9560;SSNA;ME;MV;0;0;0;0;8;4
U9560;SSNA;ME;DS;0;0;0;0;1;8
U9560;SSNA;ME;MD;0;0;35;56;93;80
U10516;SSNA;ME;SV;0;0;0;0;31;6
U10516;SSNA;ME;ST;0;0;23;44;26;48
U10516;SSNA;ME;MV;0;0;0;0;27;4
U10516;SSNA;ME;MD;0;0;0;0;200;130
U10516;SSNA;ME;LT;0;0;58;276;58;34
U10516;SSNA;ME;SI;0;0;153;717;123;537
U10516;SSNA;ME;DP;0;0;0;0;2;0
U10516;SSNA;ME;DS;0;0;0;0;1;1
U10516;SSNA;ME;SF;0;0;0;1;0;0
CS10915;RALN;ND;CD;0;0;1;1;0;0
CS10915;RALN;ND;CC;0;0;11;8;0;0
C6892;RALN;ND;CB;0;0;0;0;7;0
C6892;RALN;ND;CD;0;0;0;0;4;1
LS12293;LS13;NF;LI;2;2;0;0;0;0
C642;RALN;ND;CB;0;0;0;0;3;0
C3065;RALN;ND;CD;0;0;22;0;18;12
C3065;RALN;ND;CC;0;0;93;28;75;10
C3065;RALN;ND;CB;0;0;1;0;4;0
C1729;RALN;ND;CB;0;0;0;0;1;0
C1729;RALN;ND;CC;0;0;2;0;3;5
C1798;RALN;ND;CD;0;0;1;1;0;0
C1798;RALN;ND;CB;0;0;0;4;0;0
C1798;RALN;ND;CC;0;0;6;3;0;0
C4194;RALN;ND;CB;0;0;1;0;4;0
C4194;RALN;ND;CC;0;0;16;5;22;8
C4194;RALN;ND;CD;0;0;0;1;0;1
C4194;RALN;ND;CA;0;0;5;1;18;0
C4206;REFR;SC;CC;0;1;0;0;0;0
UC10925;RALN;ND;CD;0;0;4;0;0;0
UC10925;RALN;ND;CC;0;0;14;8;0;0
