ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CT;COLLABORATORI E SOSTITUTI DIRETTORI TECNICO-INFORMATICI;C40DI3;SOSTITUTO DIRET. TECN. INFORM. CAPO CON SCATTO CONV. ESPERTO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CT;COLLABORATORI E SOSTITUTI DIRETTORI TECNICO-INFORMATICI;C40CI1;VICE COLLABORATORE TECNICO INFORMATICO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CT;COLLABORATORI E SOSTITUTI DIRETTORI TECNICO-INFORMATICI;C40CI3;COLLABORATORE TECNICO-INFORMATICO ESPERTO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CT;COLLABORATORI E SOSTITUTI DIRETTORI TECNICO-INFORMATICI;C40DI2;SOSTITUTO DIRETTORE TECNICO-INFORMATICO CAPO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q32CS1;CAPO SQUADRA
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q32CS3;CAPO SQUADRA ESPERTO CON SCATTO CONVENZIONALE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q32CS2;CAPO SQUADRA ESPERTO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30AB5;VIGILE DEL FUOCO COORDINATORE CON SCATTO CONVENZIONALE AIB
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30AB2;VIGILE DEL FUOCO QUALIFICATO AIB
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30VF2;VIGILE DEL FUOCO QUALIFICATO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30VF1;VIGILE DEL FUOCO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30AB3;VIGILE DEL FUOCO ESPERTO AIB
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30VF4;VIGILE DEL FUOCO COORDINATORE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30VF5;VIGILE DEL FUOCO COORDINATORE CON SCATTO CONVENZIONALE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30AB4;VIGILE DEL FUOCO COORDINATORE AIB
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;V30VF3;VIGILE DEL FUOCO ESPERTO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q32AB1;CAPO SQUADRA AIB
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q34AB2;CAPO REPARTO ESPERTO AIB
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q34CR3;CAPO REPARTO ESPERTO CON SCATTO CONVENZIONALE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q34CR2;CAPO REPARTO ESPERTO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q34CR1;CAPO REPARTO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q34AB1;CAPO REPARTO AIB
2018;VVFF;ND;PERSONALE NON DIRIGENTE;CR;VIGILI, CAPI SQUADRA, CAPI REPARTO;Q34AB3;CAPO REPARTO  ESPERTO CON SCATTO CONVENZIONALE AIB
2018;AFAM;NF;DIRIGENTI;DI;DIRIGENTI;0D0158;DIRIGENTE SCOLASTICO
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;PR;PROFESSORI;018P01;PROFESSORI DI PRIMA FASCIA
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;PR;PROFESSORI;016P02;PROFESSORI DI SECONDA FASCIA
2018;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017938;PRIMO LUOGOTENENTE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016305;MARESCIALLO DI I CLASSE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017MC0;MARESCIALLO DI I CLASSE CON 10 ANNI
2018;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015306;MARESCIALLO DI II CLASSE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017556;PRIMO MARESCIALLO
2018;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017830;LUOGOTENENTE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014307;MARESCIALLO DI III CLASSE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017834;PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;AR;PERSONALE DELLE AREE A TEMPO DET. CONTRATTO ANNUALE;012118;ASSISTENTE AREA II TEMPO DET. ANNUALE
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;AR;PERSONALE DELLE AREE A TEMPO DET. CONTRATTO ANNUALE;013CDE;COLLABORATORE AREA III TEMPO DET. ANNUALE
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;AR;PERSONALE DELLE AREE A TEMPO DET. CONTRATTO ANNUALE;011124;COADIUTORE AREA I TEMPO DET.ANNUALE
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;EA;PERSONALE ELEVATE PROFESS. T.DET. CONTRATTO ANNUALE;013160;DIRETTORE DELL UFFICIO DI RAGIONERIA TEMPO DET.ANNUALE (EP1)
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;PD;PROFESSORI A TEMPO DET. CONTRATTO ANNUALE;016PD2;PROFESSORI DI SECONDA FASCIA TEMPO DET.ANNUALE
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;PD;PROFESSORI A TEMPO DET. CONTRATTO ANNUALE;018PD1;PROFESSORI DI PRIMA FASCIA TEMPO DET.ANNUALE
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;EP;PERSONALE ELEVATE PROFESSIONALITA;013504;DIRETTORE AMMINISTRATIVO EP2
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;EP;PERSONALE ELEVATE PROFESSIONALITA;013159;DIRETTORE DELL UFFICIO DI RAGIONERIA (EP1)
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;PA;PERSONALE DELLE AREE;011121;COADIUTORE AREA I
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;PA;PERSONALE DELLE AREE;012117;ASSISTENTE AREA II
2018;AFAM;AT;PERSONALE DOCENTE E PERSONALE TECNICO AMMINISTRATIVO;PA;PERSONALE DELLE AREE;013CTE;COLLABORATORE AREA III
2018;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014324;MARESCIALLO
2018;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015238;MARESCIALLO ORDINARIO
2018;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016MC0;MARESCIALLO CAPO CON 10 ANNI
2018;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016224;MARESCIALLO CAPO
2018;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017938;PRIMO LUOGOTENENTE
2018;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017830;LUOGOTENENTE
2018;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017556;PRIMO MARESCIALLO
2018;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017834;PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017834;PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017556;PRIMO MARESCIALLO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017830;LUOGOTENENTE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016C10;CAPO DI I CLASSE CON 10 ANNI
2018;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017938;PRIMO LUOGOTENENTE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015347;CAPO DI II CLASSE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016332;CAPO DI I CLASSE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014333;CAPO DI III CLASSE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017556;PRIMO MARESCIALLO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017830;LUOGOTENENTE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017834;PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016C10;CAPO DI I CLASSE CON 10 ANNI
2018;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015347;CAPO DI II CLASSE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014333;CAPO DI III CLASSE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016332;CAPO DI I CLASSE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017938;PRIMO LUOGOTENENTE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015350;SECONDO CAPO SCELTO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015959;SECONDO CAPO SCELTO QUALIFICA SPECIALE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015960;SECONDO CAPO SCELTO CON 4 ANNI NEL GRADO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014308;SERGENTE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014349;SECONDO CAPO
2018;PPEN;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;015191;ISPETTORE
2018;PPEN;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;017837;ISPETTORE SUPERIORE  SUPS CON 8 ANNI NELLA QUALIFICA
2018;PPEN;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;017268;ISPETTORE SUPERIORE SUPS
2018;PPEN;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;014201;VICE ISPETTORE
2018;PPEN;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;017951;"SOSTITUTO COMMISSARIO ""COORDINATORE"""
2018;PPEN;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;016192;ISPETTORE CAPO
2018;PPEN;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;017836;SOSTITITUTO COMMISSARIO
2018;PPEN;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;016IC0;ISPETTORE CAPO CON 10 ANNI
2018;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43AB3;DIRETTORE VICEDIRIGENTE AIB
2018;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43D02;DIRETTORE
2018;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43D03;DIRETTORE VICEDIRIGENTE
2018;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43D04;DIRETTORE VICEDIRIGENTE CON SCATTO 16 ANNI
2018;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43AB2;DIRETTORE AIB
2018;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43D01;VICE DIRETTORE
2018;VVFF;DV;PERSONALE DIRETTIVO;VD;DIRETTIVI;D43D05;DIRETTORE VICEDIRIGENTE CON SCATTO 26 ANNI
2018;RESA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;028000;LIV.RETR. A4
2018;RESA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;027259;P.E. A3 ASSISTENTE CAPO C.F.
2018;RESA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;027000;LIV.RETR. A3
2018;RESA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;025000;LIV. RETR. A2
2018;RESA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;025181;P.E. A2 ASSISTENTE C.F.
2018;RESA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;023000;LIV. RETR. A1
2018;RESA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;028842;P.E.A4
2018;RESA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0A5FOR;P.E.A5
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;030000;LIV. RETR. B1
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;034000;LIV. RETR. B3
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;036000;LIV. RETR. B4
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;037FOR;P.E. B5
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032192;P.E. B2 ISPETT. CAPO C.F.
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;030191;P.E. B1 ISPETTORE C.F.
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;034268;P.E. B3 ISPETT. SUP. C.F.
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;037000;LIV.RETR.B5
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;038000;LIV.RETR.B6
2018;RESA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032000;LIV. RETR. B2
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;040000;LIV. RETR. C1
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;043000;LIV. RETR. C3
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042000;LIV. RETR. C2
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;045000;LIV.RETR. C4
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;097FOR;P.E. C6
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;043581;P.E. C3 UFF. CAPO C.F.
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042192;P.E. C2 UFF. ISTRUTTORE C.F.
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;046000;LIV.RETR. C5
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;046580;P.E. C5
2018;RESA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;045580;P.E. C4 UFF. SUPER. C. F.
2018;RESA;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;RESA;NF;DIRIGENTI;DI;DIRIGENTI;0D0I97;DIRIGENTE CON INCARICO DI DIRETTORE GENERALE
2018;RESA;NF;DIRIGENTI;DI;DIRIGENTI;0D0IDD;DIRIGENTE CON INCARICO DI DIRETTORE DI DIPARTIMENTO
2018;RESA;NF;DIRIGENTI;DI;DIRIGENTI;0D0164;DIRIGENTE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;027000;POSIZIONE ECONOMICA A3
2018;RESI;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;023000;POSIZIONE ECONOMICA A1
2018;RESI;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;025000;POSIZIONE ECONOMICA A2
2018;RESI;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;038000;POSIZIONE ECONOMICA B6
2018;RESI;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;036CF0;POSIZIONE ECONOMICA B4 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;037000;POSIZIONE ECONOMICA B5
2018;RESI;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;030000;POSIZIONE ECONOMICA B1
2018;RESI;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;036000;POSIZIONE ECONOMICA B4
2018;RESI;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032000;POSIZIONE ECONOMICA B2
2018;RESI;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;034000;POSIZIONE ECONOMICA B3
2018;RESI;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032CF0;POSIZIONE ECONOMICA B2 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042000;POSIZIONE ECONOMICA C2
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042CF0;POSIZIONE ECONOMICA C2 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;043CF0;POSIZIONE ECONOMICA C3 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;040000;POSIZIONE ECONOMICA C1
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C7000;POSIZIONE ECONOMICA C7
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C7CF0;POSIZIONE ECONOMICA C7 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;097CF0;POSIZIONE ECONOMICA C6 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;046000;POSIZIONE ECONOMICA C5
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C8CF0;POSIZIONE ECONOMICA C8 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;045000;POSIZIONE ECONOMICA C4
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;097000;POSIZIONE ECONOMICA C6
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C8000;POSIZIONE ECONOMICA C8
2018;RESI;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;043000;POSIZIONE ECONOMICA C3
2018;RESI;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;050000;POSIZIONE ECONOMICA D3
2018;RESI;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;051000;POSIZIONE ECONOMICA D4
2018;RESI;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;052000;POSIZIONE ECONOMICA D5
2018;RESI;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;052CF0;POSIZIONE ECONOMICA D5 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D6CF0;POSIZIONE ECONOMICA D6 CORPO FORESTALE
2018;RESI;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;048000;POSIZIONE ECONOMICA D1
2018;RESI;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;049000;POSIZIONE ECONOMICA D2
2018;RESI;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D6000;POSIZIONE ECONOMICA D6
2018;RESI;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;RESI;NF;DIRIGENTI;DI;DIRIGENTI;0D0079;QUALIFICA DIRIGENZIALE A TEMPO INDETERMINATO 2^ FASCIA
2018;RESI;NF;DIRIGENTI;DI;DIRIGENTI;0D0918;QUALIFICA DIRIGENZIALE A TEMPO INDETERMINATO 3^ FASCIA
2018;RESI;NF;DIRIGENTI;DI;DIRIGENTI;0D0077;QUALIFICA DIRIGENZIALE ATEMPO INDETERMINATO 1^ FASCIA
2018;REVA;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;022000;POSIZIONE ECONOMICA A
2018;REVA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;030000;POSIZIONE ECONOMICA B1
2018;REVA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;033000;POSIZIONE ECONOMICA B2S
2018;REVA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;034000;POSIZIONE ECONOMICA B3
2018;REVA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;034561;POS. EC. B3-GUARDIA  FORESTALE 5 A.
2018;REVA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032VF1;POSIZIONE ECONOMICA B2  VIGILE DEL FUOCO
2018;REVA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032000;POSIZIONE ECONOMICA B2
2018;REVA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;034VF5;POSIZIONE ECONOMICA B3  VIGILE DEL FUOCO > 5 ANNI
2018;REVA;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032561;POS. EC. B2-GUARDIA  FORESTALE
2018;REVA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;040000;POSIZIONE ECONOMICA C1
2018;REVA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042CR1;POSIZIONE ECONOMICA C2  CAPO REPARTO  VVFF
2018;REVA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;040211;POS. EC. C1-BRIGADIERE FORESTALE
2018;REVA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042324;POS. EC. C2- MARESCIALLO FORESTALE
2018;REVA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042000;POSIZIONE ECONOMICA C2
2018;REVA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042CA0;POSIZIONE ECONOMICA C2  COLLAB. TECNICO ANTINCENDI  VVFF
2018;REVA;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;040CS1;POSIZIONE ECONOMICA C1  CAPO SQUADRA  VVFF
2018;REVA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;047IS3;POSIZIONE ECONOMICA D  ISPETTORE ANTINCENDI DIRETTORE-VVFF
2018;REVA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;047IS2;POSIZIONE ECONOMICA D  ISPETTORE ANTINCENDI  VVFF
2018;REVA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;047000;POSIZIONE ECONOMICA D
2018;REVA;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;REVA;NF;DIRIGENTI;DI;DIRIGENTI;0D0164;DIRIGENTI
2018;ASSI;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2018;ASSI;RT;RICERCATORI E TECNOLOGI;RI;RICERCATORI;0D0093;RICERCATORE
2018;ASSI;RT;RICERCATORI E TECNOLOGI;TC;TECNOLOGI;0D0398;PRIMO TECNOLOGO
2018;ASSI;RT;RICERCATORI E TECNOLOGI;TC;TECNOLOGI;0D0090;DIRIGENTE TECNOLOGO
2018;ASSI;RT;RICERCATORI E TECNOLOGI;TC;TECNOLOGI;0D0094;TECNOLOGO
2018;ASSI;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0097;DIRETTORE  GENERALE
2018;CSTA;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0376;REFERENDARIO
2018;CSTA;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0374;PRESIDENTE CONSIGLIO DI STATO
2018;CSTA;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0COE;CONSIGLIERE DI STATO ED EQUIP.
2018;CSTA;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0PSE;PRESIDENTE DI SEZIONE ED EQUIP.
2018;CSTA;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0362;I REFERENDARIO
2018;AVST;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0845;AVVOCATO GENERALE AGGIUNTO
2018;AVST;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0381;AVVOCATO GENERALE
2018;AVST;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0383;PROCURATORE II CLASSE
2018;AVST;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0A2E;AVVOCATO II CLASSE ED EQUIP.
2018;AVST;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0382;PROCURATORE I CLASSE
2018;AVST;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0A1E;AVVOCATO I CLASSE ED EQUIP.
2018;AVST;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0379;AVVOCATO III CLASSE
2018;AVST;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0380;AVVOCATO IV CLASSE
2018;CDIP;CD;PERSONALE CARR. DIPLOMATICA;E1;CARRIERA DIPLOMATICA;0D0106;AMBASCIATORE
2018;CDIP;CD;PERSONALE CARR. DIPLOMATICA;E1;CARRIERA DIPLOMATICA;0D0108;CONSIGLIERE DI LEGAZIONE
2018;CDIP;CD;PERSONALE CARR. DIPLOMATICA;E1;CARRIERA DIPLOMATICA;0D0110;SEGRETARIO DI LEGAZIONE
2018;CDIP;CD;PERSONALE CARR. DIPLOMATICA;E1;CARRIERA DIPLOMATICA;0D0107;"CONSIGLIERE D'AMBASCIATA"
2018;CDIP;CD;PERSONALE CARR. DIPLOMATICA;E1;CARRIERA DIPLOMATICA;0D0109;MINISTRO PLENIPOTENZIARIO
2018;CPRE;CP;PERSONALE CARR. PREFETTIZIA;I1;CARRIERA PREFETTIZIA;0D0111;PREFETTO
2018;CPRE;CP;PERSONALE CARR. PREFETTIZIA;I1;CARRIERA PREFETTIZIA;0D0291;CONSIGLIERE DI PREFETTURA
2018;CPRE;CP;PERSONALE CARR. PREFETTIZIA;I1;CARRIERA PREFETTIZIA;0D0112;VICE PREFETTO
