ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C2276;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2213;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2772;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
ER11810;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C6115;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9122;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C2497;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PA124;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5417;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5606;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3569;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C986;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1245;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2676;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6045;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5334;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3954;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C293;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10912;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5113;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5554;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2627;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3027;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7490;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10945;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4703;RALN;CD;049000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4242;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6357;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6198;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7545;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C680;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5170;RALN;CD;049000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10908;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
C6032;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C963;RALN;CD;049000;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C4399;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5551;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C695;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7576;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1173;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10778;RALN;CD;049000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C3296;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1701;RALN;CD;049000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2341;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC9698;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10187;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1047;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7682;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5897;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1593;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UC10894;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
UC10203;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1987;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2867;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1860;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12247;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0
C1325;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1359;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4456;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2383;RALN;CD;049000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C4931;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10654;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9191;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7708;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7269;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1100;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6277;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2621;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4505;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3639;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C537;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6008;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6348;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C971;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6635;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7550;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2690;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4864;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1008;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4236;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
RA12338;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1960;RALN;CD;049000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6005;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM9114;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
P9082;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C12270;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1522;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4027;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6217;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7563;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2469;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC11811;RALN;CD;049000;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
C6965;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4726;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10438;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
UC10414;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7560;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3220;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C7194;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2480;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1114;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
PA131;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7161;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12442;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7267;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10916;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2411;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7245;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5525;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS11104;RALN;CD;049000;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
C1225;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10951;RALN;CD;049000;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0
C5370;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2493;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
C1891;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
C1919;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7022;RALN;CD;049000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C1651;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2139;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2975;RALN;CD;049000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1396;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5638;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7137;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C1439;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6023;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5360;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10777;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C770;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4963;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N10732;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7463;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2702;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM9080;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C1552;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3020;RALN;CD;049000;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC12414;RALN;CD;049000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C5361;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5491;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8125;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3889;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2525;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C4087;RALN;CD;049000;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2989;RALN;CD;049000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C2201;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2003;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4774;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7096;RALN;CD;049000;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C4326;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC11864;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
C5418;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1387;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12800;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6534;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10632;RALN;CD;049000;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7986;RALN;CD;049000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
UC8709;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1959;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
N10731;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10772;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7416;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C972;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
P10803;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5955;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5168;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4915;RALN;CD;049000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4135;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2802;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2973;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C694;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1759;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
UC10890;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9207;RALN;CD;049000;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6365;RALN;CD;049000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2808;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C387;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7631;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1310;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5947;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS10932;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2881;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2269;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6058;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1014;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9056;RALN;CD;049000;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C668;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3981;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3900;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4451;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10652;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C3609;RALN;CD;049000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C4394;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4723;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7098;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9194;RALN;CD;049000;1;3;1;0;2;1;0;0;0;0;0;0;0;0;1;0
C4544;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7085;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7600;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1773;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2897;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C1429;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP12287;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
UC10663;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9081;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9029;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
P9049;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
C7324;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1720;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6735;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5799;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4658;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3184;RALN;CD;049000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6228;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5391;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3285;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9104;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3008;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7737;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1710;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5240;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
N10808;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2363;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C344;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1627;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12257;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1743;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1505;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5068;RALN;CD;049000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C6618;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CS9920;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC13141;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM9058;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
C12892;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4624;RALN;CD;049000;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1182;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3108;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10148;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1718;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7984;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5032;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C379;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1859;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7484;RALN;CD;049000;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1
C2668;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4675;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1652;RALN;CD;049000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10901;RALN;CD;049000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
P9032;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5337;RALN;CD;049000;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0
C1246;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3620;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC14080;RALN;CD;049000;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
C6816;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3063;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2216;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
C7679;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C864;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10361;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C2503;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C659;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6108;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4475;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
T11072;RALN;CD;049000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7492;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4439;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8011;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C4350;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4954;RALN;CD;049000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C2845;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6677;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC10514;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1950;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7596;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2253;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4788;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7897;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9201;RALN;CD;049000;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1
C2188;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4171;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8045;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3912;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1236;RALN;CD;049000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2893;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2335;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
N8877;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10013;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C6549;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3794;RALN;CD;049000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4975;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7722;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3087;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7810;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC9701;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5669;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9072;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9192;RALN;CD;049000;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1801;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
