ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;FASCIA7_UOMINI;FASCIA8_UOMINI;FASCIA9_UOMINI;FASCIA10_UOMINI;FASCIA11_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE;FASCIA7_DONNE;FASCIA8_DONNE;FASCIA9_DONNE;FASCIA10_DONNE;FASCIA11_DONNE
U10516;SSNA;SV;S16022;4;1;2;0;13;13;0;0;0;0;0;0;6;0;1;1;5;2;0;0;0;0;0;0
U10516;SSNA;SI;S18863;0;0;4;2;3;0;0;0;0;0;0;0;0;0;28;8;17;6;0;0;0;0;0;0
U10516;SSNA;LT;T14007;7;0;6;3;1;1;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0
U10516;SSNA;LT;T16026;3;4;10;1;1;3;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0
U10516;SSNA;LA;A11030;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10516;SSNA;LT;T13660;17;4;5;3;7;0;0;0;0;0;0;0;85;36;103;80;32;1;0;0;0;0;0;0
U10516;SSNA;SF;S14S51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10516;SSNA;LT;T14S59;4;1;10;4;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
U10516;SSNA;LT;T14063;8;0;0;1;2;1;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0
U10516;SSNA;LA;A14005;13;0;3;0;0;6;0;0;0;0;0;0;38;3;51;26;18;52;0;0;0;0;0;0
U10516;SSNA;LA;A18869;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;2;1;0;0;0;0;0;0;0
U10516;SSNA;SF;S16019;8;2;2;0;10;5;0;0;0;0;0;0;59;5;36;14;39;46;2;0;0;0;0;0
U10516;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
U10516;SSNA;LT;T12057;0;2;5;4;0;4;0;0;0;0;0;0;1;3;13;4;0;1;0;0;0;0;0;0
U10516;SSNA;LT;T13059;61;0;1;6;2;10;0;0;0;0;0;0;8;0;0;1;1;5;0;0;0;0;0;0
U10516;SSNA;LA;A12017;13;0;4;3;0;2;0;0;0;0;0;0;13;1;17;2;10;27;0;0;0;0;0;0
AG9899;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
AG9899;SSNA;LA;A12017;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0
AG9899;SSNA;LT;T14007;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AG9899;SSNA;SI;S16020;3;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
AG9899;SSNA;LA;A14005;1;0;2;0;1;4;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0
AG9899;SSNA;LA;A16028;11;12;0;0;0;1;0;0;0;0;0;0;6;27;2;1;0;3;0;0;0;0;0;0
AG9899;SSNA;LT;T14063;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AG9899;SSNA;LT;T12057;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
AG9899;SSNA;LT;T16026;12;2;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;3;0;0;0;0;0;0
AG9899;SSNA;LT;T13059;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AG9899;SSNA;LT;T18868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP10501;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
IP10501;SSNA;SI;S14056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IP10501;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP10501;SSNA;LA;A18869;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10501;SSNA;SF;S16019;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
IP10501;SSNA;LT;T12057;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10501;SSNA;LT;T13660;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;2;0;0;0;0;0;0
IP10501;SSNA;LT;T14007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10501;SSNA;SI;S16020;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;0;0;0;0
IP10501;SSNA;LA;A14005;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
U9463;SSNA;LT;T12057;8;3;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
U9463;SSNA;LA;A14005;22;5;2;1;0;0;0;0;0;0;0;0;24;0;0;0;1;0;0;0;0;0;0;0
U9463;SSNA;LT;T11008;3;11;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0
U9463;SSNA;LA;A11030;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9463;SSNA;ST;S16021;19;2;2;14;6;9;0;0;0;0;0;0;20;0;3;9;0;7;0;0;0;0;0;0
U9463;SSNA;LT;T16026;3;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
U9463;SSNA;ST;S18864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
U9463;SSNA;LT;T13059;0;8;9;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0
U9463;SSNA;SF;S16019;1;1;2;4;0;0;0;0;0;0;0;0;5;0;0;3;1;0;0;0;0;0;0;0
U9463;SSNA;SI;S18863;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
U9463;SSNA;SI;S16020;63;22;42;83;21;58;3;0;0;0;0;0;94;33;61;108;24;107;8;0;0;0;0;0
U9463;SSNA;LA;A16028;3;3;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;1;0;0;0;0;0
U9463;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
U9463;SSNA;LT;T12058;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9463;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U9463;SSNA;LT;T13660;45;6;11;2;0;3;0;0;0;0;0;0;69;8;8;2;0;0;0;0;0;0;0;0
U9463;SSNA;LT;T14063;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8629;SSNA;ST;S16021;2;1;0;2;0;2;1;0;0;0;0;0;11;2;2;1;2;0;8;0;0;0;0;0
J8629;SSNA;SF;S16019;1;0;0;0;0;0;1;0;0;0;0;0;4;1;1;1;1;0;2;0;0;0;0;0
J8629;SSNA;LT;T13660;7;2;3;2;1;0;0;0;0;0;0;0;25;7;8;18;8;4;0;0;0;0;0;0
J8629;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
J8629;SSNA;LT;T12057;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;3;4;0;0;0;0;0;0
J8629;SSNA;LT;T16026;1;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
J8629;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
J8629;SSNA;SV;S16022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
J8629;SSNA;LT;T11008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;0;0;0;0;0;0;0
J8629;SSNA;LT;T14063;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8629;SSNA;SI;S16020;16;1;4;2;0;0;2;0;0;0;0;0;80;24;23;28;19;19;90;0;0;0;0;0
J8629;SSNA;LA;A14005;3;0;1;1;0;0;0;0;0;0;0;0;14;0;2;3;4;0;0;0;0;0;0;0
J8629;SSNA;RR;N18694;3;0;0;0;0;0;3;0;0;0;0;0;21;0;0;0;0;0;9;0;0;0;0;0
J8629;SSNA;LA;A13870;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
J8629;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
J8629;SSNA;LT;T18868;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8629;SSNA;RR;N16695;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;8;0;0;0;0;0
J8629;SSNA;LA;A12017;6;0;2;0;2;3;0;0;0;0;0;0;1;0;0;2;1;4;0;0;0;0;0;0
J8629;SSNA;LA;A16028;0;0;0;0;0;0;0;0;0;0;0;0;4;1;4;2;2;2;1;0;0;0;0;0
IP12292;SSNA;SF;S14053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
IP12292;SSNA;LT;T12057;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP12292;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
IP12292;SSNA;LT;T14S59;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
IP12292;SSNA;LT;T13660;0;3;1;0;0;0;0;0;0;0;0;0;1;7;7;4;0;0;0;0;0;0;0;0
IP12292;SSNA;LA;A14005;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
IP12292;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
IP12292;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
IP12292;SSNA;LA;A16028;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
IP12292;SSNA;SI;S16020;0;1;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0
IP12292;SSNA;SF;S16019;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0
IP12292;SSNA;LT;T16026;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
IP12292;SSNA;LA;A13870;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP12292;SSNA;SF;S18866;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J9489;SSNA;ST;S16021;50;9;19;9;10;7;6;0;0;0;0;0;87;14;40;11;28;34;16;0;0;0;0;0
J9489;SSNA;LT;T14063;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
J9489;SSNA;LA;A16028;5;2;1;6;0;0;3;0;0;0;0;0;16;4;17;33;10;4;3;0;0;0;0;0
J9489;SSNA;LT;T18868;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
J9489;SSNA;LT;T12057;13;0;5;10;0;1;0;0;0;0;0;0;16;3;26;47;1;8;0;0;0;0;0;0
J9489;SSNA;RR;N16695;1;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0
J9489;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
J9489;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;0;1;1;0;0;0;0;0
J9489;SSNA;SI;S16020;271;19;83;67;44;81;47;0;0;0;0;0;870;70;181;165;150;279;207;0;0;0;0;0
J9489;SSNA;SF;S18866;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J9489;SSNA;LT;T13059;19;0;18;19;23;18;0;0;0;0;0;0;2;0;30;30;32;19;0;0;0;0;0;0
J9489;SSNA;LA;A12017;6;0;0;0;0;0;0;0;0;0;0;0;16;0;2;0;1;0;0;0;0;0;0;0
J9489;SSNA;LT;T13660;164;13;29;3;31;18;0;0;0;0;0;0;368;9;59;7;88;52;0;0;0;0;0;0
J9489;SSNA;LT;T11008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
J9489;SSNA;LA;A13870;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
J9489;SSNA;SI;S18863;0;0;2;1;0;2;4;0;0;0;0;0;0;0;3;0;5;5;20;0;0;0;0;0
J9489;SSNA;LA;A14005;24;1;8;1;0;0;0;0;0;0;0;0;63;4;46;21;9;18;0;0;0;0;0;0
J9489;SSNA;LT;T14007;0;0;2;5;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0
J9489;SSNA;LT;T14S59;1;1;12;5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
J9489;SSNA;LA;A18869;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0
J9489;SSNA;ST;S18864;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
J9489;SSNA;SV;S18865;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
J9489;SSNA;RR;N18694;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
J9489;SSNA;LT;T16026;13;2;5;4;0;0;0;0;0;0;0;0;5;2;5;2;1;0;0;0;0;0;0;0
J9489;SSNA;SF;S16019;7;0;1;0;2;2;1;0;0;0;0;0;29;1;7;3;3;5;10;0;0;0;0;0
J9489;SSNA;SV;S16022;0;0;0;0;0;2;1;0;0;0;0;0;1;1;0;0;1;2;3;0;0;0;0;0
CS11103;SSNA;LT;T16026;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U14267;SSNA;SV;S16022;1;0;0;6;11;0;1;0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0
U14267;SSNA;LA;A16028;1;2;1;0;0;0;0;0;0;0;0;0;4;1;3;1;0;0;0;0;0;0;0;0
U14267;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0
U14267;SSNA;SI;S14S52;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
U14267;SSNA;LA;A13870;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U14267;SSNA;LT;T13660;1;14;5;1;0;0;0;0;0;0;0;0;22;53;12;0;1;1;0;0;0;0;0;0
U14267;SSNA;LT;T12057;3;9;0;1;5;0;0;0;0;0;0;0;3;7;0;0;1;0;0;0;0;0;0;0
U14267;SSNA;LT;T16026;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U14267;SSNA;LA;A11030;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
U14267;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;2;0;0;0;0;0;0;0
U14267;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
U14267;SSNA;LT;T14063;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U14267;SSNA;ST;S16021;3;2;6;12;10;1;0;0;0;0;0;0;9;5;3;4;4;0;0;0;0;0;0;0
U14267;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U14267;SSNA;LT;T13059;7;5;5;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U14267;SSNA;SI;S16020;10;42;34;22;7;3;1;0;0;0;0;0;50;108;85;107;27;6;0;0;0;0;0;0
U14267;SSNA;LT;T11008;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
U14267;SSNA;LA;A12017;1;0;0;1;4;0;0;0;0;0;0;0;0;7;0;3;7;0;0;0;0;0;0;0
U14267;SSNA;LA;A14005;0;1;1;1;6;0;0;0;0;0;0;0;0;0;1;3;6;2;0;0;0;0;0;0
U14267;SSNA;SF;S16019;6;2;8;4;0;0;0;0;0;0;0;0;9;9;7;6;3;0;0;0;0;0;0;0
ER14219;SSNA;LT;T14063;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ER14219;SSNA;LT;T11008;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER14219;SSNA;LA;A14005;2;0;2;0;0;0;0;0;0;0;0;0;1;0;13;0;0;0;0;0;0;0;0;0
ER14219;SSNA;LA;A16028;2;0;5;0;0;0;0;0;0;0;0;0;2;1;18;0;0;0;0;0;0;0;0;0
ER14219;SSNA;LT;T14007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER14219;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ER14219;SSNA;LA;A12017;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ER14219;SSNA;LA;A11030;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14351;AFAM;PR;018P01;13;0;5;6;1;4;8;0;0;0;0;0;5;0;1;3;3;3;6;0;0;0;0;0
CV14351;AFAM;AR;011124;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
CV14351;AFAM;AR;012118;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CV14351;AFAM;PA;013CTE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14351;AFAM;PA;011121;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;8;0;2;0;0;0;0;0;0
CV14351;AFAM;PA;012117;0;0;3;1;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
CV14351;AFAM;EP;013159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CV14351;AFAM;PD;018PD1;40;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
CV14351;AFAM;EA;013160;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14351;AFAM;EP;013504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U9556;SSNA;LT;T13059;18;5;8;4;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U9556;SSNA;LA;A14005;8;3;5;1;0;0;0;0;0;0;0;0;39;16;23;3;1;4;0;0;0;0;0;0
U9556;SSNA;LA;A12017;7;3;3;2;0;0;0;0;0;0;0;0;8;5;31;6;1;1;0;0;0;0;0;0
U9556;SSNA;LA;A11030;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
U9556;SSNA;LA;A16028;1;3;5;2;0;0;0;0;0;0;0;0;11;10;9;11;3;0;0;0;0;0;0;0
U9556;SSNA;LT;T14063;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9556;SSNA;ST;S16021;12;9;4;4;0;2;0;0;0;0;0;0;26;11;5;10;10;13;0;0;0;0;0;0
U9556;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
U9556;SSNA;SV;S16022;8;0;1;2;2;5;0;0;0;0;0;0;8;1;4;1;1;1;0;0;0;0;0;0
U9556;SSNA;LA;A18869;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0
U9556;SSNA;LT;T13660;13;8;12;3;2;0;0;0;0;0;0;0;135;53;106;19;11;3;0;0;0;0;0;0
U9556;SSNA;SF;S16019;9;3;6;3;5;0;0;0;0;0;0;0;31;16;10;10;12;7;0;0;0;0;0;0
U9556;SSNA;LT;T11008;0;0;3;0;0;1;0;0;0;0;0;0;0;0;4;2;2;2;0;0;0;0;0;0
U9556;SSNA;LT;T12058;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9556;SSNA;LT;T14007;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9556;SSNA;SI;S16020;63;21;25;26;8;20;1;0;0;0;0;0;269;96;86;140;52;199;5;0;0;0;0;0
U9556;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
U9556;SSNA;LA;A13870;1;0;1;0;0;0;0;0;0;0;0;0;13;0;2;2;1;0;0;0;0;0;0;0
U9556;SSNA;LT;T12057;8;6;7;1;2;2;0;0;0;0;0;0;2;3;18;2;3;3;0;0;0;0;0;0
U9556;SSNA;LT;T16024;1;0;0;1;0;0;0;0;0;0;0;0;11;6;3;4;0;0;1;0;0;0;0;0
U9556;SSNA;LT;T16026;1;2;2;2;1;0;0;0;0;0;0;0;4;0;0;2;0;0;1;0;0;0;0;0
U9556;SSNA;LT;T14S59;0;3;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
U9556;SSNA;SI;S18863;0;0;2;0;0;0;0;0;0;0;0;0;1;0;14;0;0;0;0;0;0;0;0;0
CV14415;AFAM;AR;011124;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
CV14415;AFAM;PD;018PD1;13;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
CV14415;AFAM;PR;018P01;6;3;1;2;6;7;1;0;0;0;0;0;6;0;4;0;1;1;0;0;0;0;0;0
CV14415;AFAM;EP;013159;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14415;AFAM;PA;011121;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0
CV14415;AFAM;PA;012117;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0
AC14405;AFAM;AR;013CDE;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AC14405;AFAM;AR;011124;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AC14405;AFAM;PD;018PD1;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AC14405;AFAM;PA;012117;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
AC14405;AFAM;AR;012118;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
AC14405;AFAM;EP;013504;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AC14405;AFAM;PA;011121;0;0;0;2;0;3;0;0;0;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0
AC14405;AFAM;PR;018P01;9;5;4;2;3;2;0;0;0;0;0;0;3;2;4;2;5;0;0;0;0;0;0;0
ER14013;SSNA;LT;T14007;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
ER14013;SSNA;SI;S16020;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ER14013;SSNA;LA;A16028;5;2;0;0;0;0;1;0;0;0;0;0;8;3;1;1;0;0;2;0;0;0;0;0
ER14013;SSNA;LA;A18869;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER14013;SSNA;LA;A14005;2;1;0;0;0;0;0;0;0;0;0;0;3;4;1;0;0;0;0;0;0;0;0;0
ER14013;SSNA;SV;S16022;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
ER14013;SSNA;LT;T16026;3;2;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0
K8648;SSNA;LA;A13870;0;0;1;2;2;4;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0
K8648;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
K8648;SSNA;LT;T14007;0;0;0;1;3;0;0;0;0;0;0;0;0;2;1;4;5;0;0;0;0;0;0;0
K8648;SSNA;LT;T18868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
K8648;SSNA;RR;N18694;2;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0
K8648;SSNA;LA;A16028;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;2;5;0;0;0;0;0
K8648;SSNA;ST;S16021;0;0;1;1;1;0;5;0;0;0;0;0;3;3;0;7;16;2;22;0;0;0;0;0
K8648;SSNA;RR;N16695;0;0;0;4;0;0;3;0;0;0;0;0;7;0;0;7;0;0;5;0;0;0;0;0
K8648;SSNA;LT;T13059;0;7;5;6;5;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
K8648;SSNA;LT;T16026;0;0;0;0;0;0;8;0;0;0;0;0;1;1;0;0;0;0;4;0;0;0;0;0
K8648;SSNA;LA;A14005;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;3;7;1;0;0;0;0;0;0
K8648;SSNA;LT;T14063;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
K8648;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0
K8648;SSNA;LT;T12057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
IC12888;AFAM;AR;011124;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
IC12888;AFAM;PD;018PD1;13;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
