ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
C6871;RALN;ND;CB;0;0;1;4;0;0;0;0;0;0
C6871;RALN;ND;CC;0;0;0;3;1;1;0;0;0;0
C7627;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
C9911;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C9911;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
C6478;RALN;ND;CC;0;0;9;1;1;1;0;0;0;0
C4889;RALN;ND;CC;0;0;3;1;1;1;0;0;0;0
CS10307;RALN;ND;CD;0;0;0;0;0;0;0;10;0;0
CS10307;RALN;ND;CC;0;0;0;0;0;0;0;3;0;0
D8320;EN60;ND;LI;108;202;0;0;0;0;0;0;0;0
C743;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C743;RALN;ND;CD;0;0;0;0;1;3;1;4;0;0
C743;RALN;ND;CC;0;0;0;0;1;0;0;2;0;0
C3615;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C3615;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C5007;RALN;ND;CD;0;0;2;0;0;0;0;1;0;0
C5007;RALN;ND;CB;0;0;0;0;0;3;0;1;0;0
C5007;RALN;ND;CC;0;0;7;7;1;2;0;1;0;0
C3837;RALN;ND;CB;0;0;0;0;7;0;0;0;0;0
C3837;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C4357;RALN;ND;CB;0;0;0;5;0;0;0;0;0;0
C4357;RALN;ND;CD;0;0;0;0;1;0;0;0;0;0
C4357;RALN;ND;CC;0;0;0;3;0;0;0;0;0;0
C4229;RALN;ND;CD;0;0;0;0;2;0;0;0;0;0
C4229;RALN;ND;CC;0;0;7;2;11;4;0;0;0;0
C4229;RALN;ND;CB;0;0;4;1;8;5;0;1;0;0
C4229;RALN;ND;CA;0;0;0;1;6;3;0;0;0;0
C6910;RALN;ND;CC;0;0;0;0;0;4;0;0;0;0
C1538;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C6377;RALN;ND;CC;0;0;3;0;0;0;0;0;0;0
J8635;SSNA;ND;FI;0;0;0;0;0;0;4;0;0;0
J8635;SSNA;ND;SI;0;0;58;135;37;47;0;0;0;0
J8635;SSNA;ND;LA;0;0;0;0;0;0;93;49;0;0
J8635;SSNA;ND;MD;0;0;0;0;47;50;0;16;0;0
J8635;SSNA;ND;ST;0;0;19;33;12;22;0;0;0;0
J8635;SSNA;ND;LT;0;0;25;37;8;3;0;0;0;0
C5491;RALN;ND;CC;0;0;6;0;10;0;0;0;0;0
C5491;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
FL12057;LS13;NF;LI;2;7;32;9;2;2;0;0;0;0
U14263;SSNA;ND;LT;0;0;0;0;21;1;0;1;0;0
U14263;SSNA;ND;SV;0;0;0;0;25;7;0;0;0;0
U14263;SSNA;ND;LA;0;0;2;3;0;0;2;5;0;0
U14263;SSNA;ND;MD;0;0;87;150;53;80;1;1;0;0
U14263;SSNA;ND;ST;0;0;25;37;21;25;0;0;0;0
U14263;SSNA;ND;PL;0;0;0;0;0;0;0;3;0;0
U14263;SSNA;ND;BI;0;0;2;9;2;8;0;0;0;0
U14263;SSNA;ND;MV;0;0;0;0;43;25;0;0;0;0
U14263;SSNA;ND;SI;0;0;150;684;41;118;1;2;0;0
C4317;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C4317;RALN;ND;CC;0;0;0;4;3;4;0;0;0;0
C4317;RALN;ND;CB;0;0;0;0;2;1;0;0;0;0
V12403;RALN;ND;CD;0;0;0;0;0;0;5;10;0;0
V12403;RALN;ND;CA;0;0;0;0;0;0;0;1;0;0
V12403;RALN;ND;CC;0;0;0;0;0;0;8;29;0;0
V12403;RALN;ND;CB;0;0;0;0;0;0;1;0;0;0
P9099;RALN;ND;CB;0;0;0;0;19;1;1;3;0;0
P9099;RALN;ND;CC;0;0;6;0;18;0;5;4;0;0
P9099;RALN;ND;CD;0;0;2;0;8;0;6;20;0;0
C4063;RALN;ND;CD;0;0;10;2;10;1;0;0;0;0
C4063;RALN;ND;CC;0;0;31;17;29;13;0;2;0;0
C6895;RALN;ND;CD;1;2;0;0;0;0;0;0;0;0
C6895;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C6895;RALN;ND;CC;1;6;0;0;0;0;0;0;0;0
IP10490;RALN;ND;CD;0;0;2;3;1;3;0;1;0;0
IP10490;SSNA;ND;SI;0;0;36;86;0;0;0;0;0;0
IP10490;SSNA;ND;LT;0;0;108;212;19;38;0;2;0;0
IP10490;SSNA;ND;DA;0;0;0;0;0;0;0;3;0;0
IP10490;SSNA;ND;LA;0;0;0;2;0;0;7;16;0;0
IP10490;SSNA;ND;PS;0;0;0;0;0;0;0;1;0;0
IP10490;RALN;ND;CC;0;0;7;11;6;7;0;1;0;0
C2260;RALN;ND;CC;0;0;1;0;0;0;0;1;0;0
C2260;RALN;ND;CD;0;0;1;0;0;0;0;3;0;0
D8343;EN60;ND;LI;0;0;0;0;3;1;0;0;0;0
ER12580;PRBZ;NF;CD;0;0;0;0;0;0;3;1;0;0
C5348;RALN;ND;CD;0;0;1;0;0;1;0;1;0;0
C5348;RALN;ND;CB;0;0;1;1;5;1;1;1;0;0
C5348;RALN;ND;CC;0;0;2;8;4;3;0;1;0;0
C2309;RALN;ND;CB;0;0;0;0;0;0;1;2;0;0
C2309;RALN;ND;CC;0;0;0;0;0;0;0;5;0;0
U9556;SSNA;ND;SF;0;0;0;5;0;0;0;0;0;0
U9556;SSNA;ND;LA;0;0;0;1;0;0;0;0;0;0
U9556;SSNA;ND;LT;0;0;65;246;44;22;0;0;0;0
U9556;SSNA;ND;SI;0;0;130;563;21;102;0;0;0;0
U9556;SSNA;ND;MV;0;0;0;0;5;4;0;0;0;0
U9556;SSNA;ND;SV;0;0;0;0;13;6;0;0;0;0
U9556;SSNA;ND;MD;0;0;52;57;69;58;0;0;0;0
U9556;SSNA;ND;BI;0;0;0;0;0;3;0;0;0;0
U9556;SSNA;ND;ST;0;0;25;39;5;8;0;0;0;0
C661;RALN;ND;CD;0;0;0;0;0;0;1;0;0;0
C3987;RALN;ND;CD;0;0;2;2;0;0;0;0;0;0
C3987;RALN;ND;CC;0;0;15;0;0;0;0;2;0;0
C3987;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
C7550;RALN;ND;CC;0;0;0;3;0;2;1;4;0;0
C3043;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C3043;RALN;ND;CC;0;0;0;2;0;2;0;2;0;0
C3043;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
C7335;RALN;ND;CC;0;0;2;0;0;0;1;4;0;0
C7335;RALN;ND;CD;0;0;0;0;0;0;1;1;0;0
C7335;RALN;ND;CB;0;0;0;0;1;1;0;1;0;0
C2890;RALN;ND;CC;0;0;9;5;9;5;0;0;0;0
C2890;RALN;ND;CA;0;0;1;0;0;0;0;0;0;0
C2890;RALN;ND;CB;0;0;1;0;0;0;0;0;0;0
C2890;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
Q9173;UNIV;ND;CE;0;1;0;0;4;3;42;33;0;0
Q9173;UNIV;ND;CB;0;3;0;0;4;2;3;8;0;0
Q9173;UNIV;ND;CD;12;44;0;0;16;5;109;203;0;0
Q9173;UNIV;ND;CC;4;52;0;0;13;2;48;211;0;0
Q9156;UNIV;ND;CE;0;0;0;0;0;0;1;2;0;0
Q9156;UNIV;ND;CC;0;0;0;0;0;0;23;39;0;0
Q9156;UNIV;ND;CD;0;0;0;0;0;0;13;14;0;0
Q9156;UNIV;ND;CB;0;0;0;0;0;0;1;2;0;0
Q9158;UNIV;ND;CD;3;7;17;2;0;0;193;451;0;0
Q9158;UNIV;ND;CC;11;16;59;16;0;0;194;424;0;0
Q9158;UNIV;ND;CE;0;0;30;0;0;0;30;66;0;0
Q9158;UNIV;ND;CB;0;1;45;26;0;0;14;29;0;0
U9491;SSNA;ND;LT;0;1;93;284;29;20;0;5;0;0
U9491;SSNA;ND;DT;0;0;0;0;0;0;0;1;0;0
U9491;SSNA;ND;LA;0;0;2;5;0;0;2;15;0;0
U9491;SSNA;ND;DA;0;0;0;0;0;0;1;1;0;0
U9491;SSNA;ND;SF;0;0;5;33;0;0;0;1;0;0
U9491;SSNA;ND;DP;0;0;0;0;1;2;0;0;0;0
U9491;SSNA;ND;FM;0;0;0;0;2;8;0;0;0;0
U9491;SSNA;ND;CH;0;0;0;0;0;1;0;0;0;0
U9491;SSNA;ND;MV;0;0;0;2;12;9;0;0;0;0
U9491;SSNA;ND;MD;0;0;64;62;56;42;2;0;0;0
U9491;SSNA;ND;SV;0;0;0;1;29;18;0;1;0;0
U9491;SSNA;ND;ST;0;0;33;45;11;14;0;1;0;0
U9491;SSNA;ND;SI;0;0;197;619;27;51;0;1;0;0
Q9175;UNIV;ND;CC;0;0;2;2;7;4;27;53;0;0
Q9175;UNIV;ND;CD;0;0;0;0;6;4;19;47;0;0
Q9175;UNIV;ND;CB;0;0;5;2;3;3;2;1;0;0
Q9175;UNIV;ND;CE;0;0;0;0;0;0;5;7;0;0
C3625;RALN;ND;CA;0;0;0;0;2;0;0;0;0;0
C3625;RALN;ND;CC;0;0;0;0;0;2;1;0;0;0
C1143;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C4519;RALN;ND;CC;0;1;0;0;0;1;0;6;0;0
C4519;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C4519;RALN;ND;CD;0;0;0;0;1;1;0;4;0;0
LS12193;LS13;NF;LI;1;1;0;0;0;0;26;38;0;0
C1170;RALN;ND;CC;0;0;0;0;0;0;0;3;0;0
C5674;RALN;ND;CD;0;0;1;0;0;0;1;4;0;0
C5674;RALN;ND;CC;0;0;2;3;0;0;1;8;0;0
C7223;RALN;ND;CB;0;0;0;0;7;0;0;0;0;0
C7223;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C7223;RALN;ND;CC;0;0;3;3;2;0;0;4;0;0
C8135;RALN;ND;CC;0;0;2;3;2;3;0;0;0;0
C8135;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
IR8565;ASSI;2F;8L;0;0;0;0;0;0;0;2;0;0
IR8565;ASSI;2F;7L;0;5;0;0;0;0;7;11;0;0
IR8565;ASSI;2F;4L;1;2;0;0;0;0;6;8;0;0
IR8565;ASSI;2F;TC;12;15;0;0;0;0;94;69;0;0
IR8565;ASSI;2F;6L;2;2;0;0;0;0;27;15;0;0
IR8565;ASSI;2F;RI;1;2;0;0;0;0;14;11;0;0
IR8565;ASSI;2F;5L;1;4;0;0;0;0;11;28;0;0
C2217;RALN;ND;CB;0;0;1;0;2;1;1;1;0;0
C2217;RALN;ND;CC;0;0;7;2;2;3;0;0;0;0
C2217;RALN;ND;CD;0;0;0;0;1;0;2;0;0;0
C6004;RALN;ND;CC;0;0;9;2;1;4;3;16;0;0
C6004;RALN;ND;CB;0;0;0;0;0;0;1;4;0;0
C6004;RALN;ND;CD;0;0;2;1;0;2;2;5;0;0
C5913;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C5913;RALN;ND;CC;0;0;0;1;0;0;0;0;0;0
C6404;RALN;ND;CC;0;0;8;1;0;0;0;0;0;0
C4446;RALN;ND;CD;0;0;0;0;1;1;0;0;0;0
C4446;RALN;ND;CC;0;0;0;0;1;1;0;0;0;0
C4274;RALN;ND;CC;0;0;8;15;17;15;25;39;0;0
C4274;RALN;ND;CA;0;0;23;6;10;2;3;4;0;0
C4274;RALN;ND;CB;0;0;8;3;22;11;15;15;0;0
C4274;RALN;ND;CD;0;0;1;1;7;6;36;39;0;0
C4420;RALN;ND;CC;0;0;8;11;7;4;0;3;0;0
C4420;RALN;ND;CB;0;0;0;0;0;0;0;2;0;0
C4420;RALN;ND;CA;0;0;0;2;0;0;0;0;0;0
C4420;RALN;ND;CD;0;0;1;0;2;0;1;3;0;0
C8259;RALN;ND;CC;0;0;6;5;0;0;0;0;0;0
C8184;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C8184;RALN;ND;CC;0;0;0;0;0;0;1;0;0;0
C8184;RALN;ND;CD;0;0;0;0;0;0;1;0;0;0
C3697;RALN;ND;CC;0;0;1;5;0;1;0;0;0;0
C2859;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
C6724;RALN;ND;CA;0;0;2;0;0;0;0;0;0;0
C6724;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
C6724;RALN;ND;CB;0;0;2;1;0;0;0;0;0;0
C6724;RALN;ND;CD;0;0;3;0;0;0;0;0;0;0
C6405;RALN;ND;CC;0;2;0;0;0;0;0;0;0;0
C2296;RALN;ND;CC;0;0;0;0;0;0;0;2;0;0
ES12933;RALN;ND;CC;0;0;0;0;0;0;3;3;0;0
ES12933;RALN;ND;CD;0;0;0;0;0;0;4;3;0;0
ES12933;RALN;ND;CB;0;0;8;20;0;0;1;3;0;0
C5307;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
C8294;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C8294;RALN;ND;CC;0;0;1;1;0;1;0;0;0;0
C1578;RALN;ND;CB;0;0;0;0;2;1;1;0;0;0
C1578;RALN;ND;CD;0;0;2;0;1;0;0;0;0;0
C1578;RALN;ND;CC;0;0;6;3;5;5;0;0;0;0
C1005;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C1005;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C634;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
C4388;RALN;ND;CC;0;0;1;0;0;0;0;0;0;0
C8222;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
P9087;RALN;ND;CC;0;0;0;0;1;0;0;1;0;0
P9087;RALN;ND;CA;0;0;0;0;6;0;0;0;0;0
P9087;RALN;ND;CD;0;0;0;0;2;0;0;6;0;0
P9087;RALN;ND;CB;0;0;0;0;13;0;1;0;0;0
C6331;RALN;ND;CC;0;0;3;4;0;0;0;2;0;0
C6331;RALN;ND;CD;0;0;1;1;0;0;3;2;0;0
C6331;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
C5117;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C5117;RALN;ND;CC;0;0;3;3;1;0;0;0;0;0
R9192;RALN;ND;CD;0;0;0;0;0;0;5;19;0;0
R9192;RALN;ND;CB;0;0;0;0;0;0;9;10;0;0
R9192;RALN;ND;CC;0;0;0;0;0;0;21;42;0;0
R9192;RALN;ND;CD;0;0;0;0;0;0;220;142;0;0
R9192;RALN;ND;CB;0;0;0;0;0;0;34;45;0;0
R9192;RALN;ND;PC;0;0;0;0;0;0;2;0;0;0
C2220;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C2220;RALN;ND;CC;0;0;0;0;0;1;0;3;0;0
C2220;RALN;ND;CB;0;0;4;0;1;2;2;5;0;0
IR9963;UNIV;ND;RI;0;0;0;0;0;0;36;18;0;0
IR9963;UNIV;ND;CE;0;0;0;0;0;0;1;0;0;0
IR9963;UNIV;ND;PR;0;0;0;0;0;0;20;3;0;0
IR9963;ERIC;ND;5L;40;52;4;0;2;2;5;0;0;0
IR9963;ERIC;ND;RI;0;0;0;0;0;0;339;201;0;0
IR9963;ERIC;ND;7L;7;21;1;0;1;1;0;0;0;0
IR9963;ERIC;ND;6L;61;23;5;1;9;1;2;0;0;0
IR9963;ERIC;ND;8L;10;4;1;1;0;0;0;0;0;0
IR9963;ERIC;ND;TC;4;4;0;0;0;0;182;80;0;0
IR9963;ERIC;ND;4L;79;44;14;0;18;0;4;0;0;0
J8629;SSNA;ND;MD;0;0;0;0;0;0;2;6;0;0
J8629;SSNA;ND;FM;0;0;0;0;0;0;0;1;0;0
J8629;SSNA;ND;BI;0;0;0;0;0;0;0;1;0;0
J8629;SSNA;ND;PL;0;0;0;0;0;0;0;1;0;0
J8629;SSNA;ND;ST;0;0;0;0;0;0;0;2;0;0
J8629;SSNA;ND;LT;0;0;0;0;0;0;2;2;0;0
J8629;SSNA;ND;DP;0;0;0;0;0;0;0;1;0;0
J8629;SSNA;ND;SI;0;0;0;0;0;0;0;3;0;0
J8629;SSNA;ND;DA;0;0;0;0;0;0;0;4;0;0
J8629;SSNA;ND;LA;0;0;0;0;0;0;4;27;0;0
C5433;RALN;ND;CC;0;0;2;1;2;1;0;0;0;0
CV14415;AFAM;AT;PA;0;0;0;0;0;0;0;4;0;0
CV14415;AFAM;AT;EP;0;0;0;0;0;0;0;1;0;0
U9459;SSNA;ND;LT;0;0;7;14;0;0;0;0;0;0
U9459;SSNA;ND;BI;0;0;0;0;0;4;0;0;0;0
U9459;SSNA;ND;MV;0;0;0;0;28;5;0;0;0;0
U9459;SSNA;ND;LA;0;0;0;1;0;0;0;0;0;0
U9459;SSNA;ND;MD;0;0;36;16;4;5;0;0;0;0
C6062;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C6062;RALN;ND;CC;0;0;7;3;8;5;0;0;0;0
C6062;RALN;ND;CD;0;0;1;1;1;1;0;0;0;0
K8641;SSNA;ND;LP;0;1;0;0;0;0;1;8;0;0
K8641;SSNA;ND;LA;0;2;0;0;0;0;11;37;0;0
K8641;SSNA;ND;DT;0;0;0;0;0;0;1;0;0;0
K8641;SSNA;ND;DP;0;0;0;0;0;0;1;0;0;0
K8641;SSNA;ND;DA;0;0;0;0;0;0;1;2;0;0
K8641;SSNA;ND;PS;0;0;0;0;0;1;0;1;0;0
K8641;SSNA;ND;ST;0;0;0;0;0;7;4;31;0;0
K8641;SSNA;ND;BI;0;1;0;0;0;3;0;6;0;0
K8641;SSNA;ND;LT;1;1;0;0;12;6;11;20;0;0
K8641;SSNA;ND;MV;0;2;0;0;7;7;5;12;0;0
C4473;RALN;ND;CC;0;0;1;4;1;1;0;0;0;0
C4473;RALN;ND;CD;0;0;2;0;1;1;0;0;0;0
C7880;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
C7880;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C4551;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C448;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C448;RALN;ND;CC;0;0;0;0;0;0;1;2;0;0
C4571;RALN;ND;CC;0;0;3;0;3;1;0;0;0;0
C4571;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C4571;RALN;ND;CD;0;0;0;0;0;0;1;2;0;0
C4571;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C8038;RALN;ND;CC;0;0;3;0;0;0;0;0;0;0
C2335;RALN;ND;CC;0;0;3;0;0;0;0;0;0;0
Q9169;UNIV;ND;CC;0;0;0;0;0;0;3;25;0;0
Q9169;UNIV;ND;CD;0;0;0;0;0;0;4;6;0;0
Q9169;UNIV;ND;CB;0;0;0;0;0;0;3;2;0;0
C2429;RALN;ND;CC;0;0;4;1;0;0;0;0;0;0
C2429;RALN;ND;CB;0;0;1;0;0;0;0;0;0;0
C577;RALN;ND;CC;0;0;7;3;1;1;0;0;0;0
C577;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
C577;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C3729;RALN;ND;CC;0;0;0;0;0;0;0;2;0;0
C6911;RALN;ND;CC;0;0;1;0;2;1;0;0;0;0
C1832;PRBZ;NF;CB;0;0;3;0;3;0;0;0;0;0
C5693;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
C5693;RALN;ND;CC;0;0;4;3;4;2;0;1;0;0
C5693;RALN;ND;CD;0;0;1;0;1;1;1;0;0;0
C2876;RALN;ND;CC;0;0;4;0;0;0;4;11;0;0
C2876;RALN;ND;CB;0;0;2;0;0;0;1;2;0;0
C2876;RALN;ND;CD;0;0;1;0;0;0;2;8;0;0
C8296;RALN;ND;CD;0;0;0;0;1;0;0;0;0;0
C8296;RALN;ND;CC;0;0;3;0;4;0;0;0;0;0
C5532;RALN;ND;CC;0;0;30;47;17;1;15;42;0;0
C5532;RALN;ND;CD;0;0;6;5;7;5;11;23;0;0
C5532;RALN;ND;CB;0;0;4;2;22;0;5;24;0;0
C5973;RALN;ND;CD;0;0;0;0;0;0;1;3;0;0
C5973;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
C5973;RALN;ND;CC;0;0;0;0;0;0;2;3;0;0
V9747;RALN;ND;CC;0;0;0;0;0;0;1;6;0;0
V9747;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
V9747;RALN;ND;CB;0;0;0;0;0;0;1;0;0;0
C6143;RALN;ND;CC;0;0;0;0;1;3;0;1;0;0
C6143;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C5562;RALN;ND;CD;0;0;0;0;0;0;1;1;0;0
C5562;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
C6452;RALN;ND;CD;0;0;0;0;0;0;1;2;0;0
C6452;RALN;ND;CC;0;0;0;0;0;0;1;1;0;0
CV14375;AFAM;AT;PA;0;0;4;8;0;0;2;4;0;0
P9035;RALN;ND;CA;0;0;2;0;0;0;0;0;0;0
P9035;RALN;ND;CB;0;0;11;1;16;0;7;7;0;0
P9035;RALN;ND;CC;0;0;2;0;3;0;5;2;0;0
P9035;RALN;ND;CD;0;0;2;0;5;0;6;4;0;0
U14017;REFR;SC;CD;0;0;0;0;0;0;2;15;0;0
U14017;SSNA;ND;SF;0;0;0;4;0;0;0;0;0;0
U14017;SSNA;ND;LA;0;0;11;28;2;0;9;57;0;0
U14017;REFR;SC;CC;0;0;0;0;0;0;0;8;0;0
U14017;SSNA;ND;MD;0;0;245;326;0;0;1;2;0;0
U14017;SSNA;ND;DP;0;0;1;0;0;0;0;1;0;0
U14017;SSNA;ND;BI;0;0;1;5;0;0;0;4;0;0
U14017;SSNA;ND;ST;0;0;122;231;120;177;0;4;0;0
U14017;SSNA;ND;PL;0;0;0;0;0;0;0;4;0;0
U14017;SSNA;ND;SI;0;0;441;2152;152;605;0;5;0;0
U14017;SSNA;ND;LT;0;0;318;1213;109;55;13;6;0;0
U14017;SSNA;ND;SV;0;0;0;0;2;6;0;0;0;0
C4374;RALN;ND;CD;0;0;0;1;0;1;0;5;0;0
C4374;RALN;ND;CC;0;0;5;4;5;8;1;3;0;0
C4374;RALN;ND;CB;0;0;2;14;0;0;0;0;0;0
C1968;RALN;ND;CC;0;0;0;0;0;0;1;0;0;0
C1968;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C4860;RALN;ND;CC;0;0;3;1;1;1;0;0;0;0
C4860;RALN;ND;CB;0;0;2;0;0;0;0;0;0;0
PN8532;EPNE;ME;AT;0;0;0;0;0;0;0;4;0;0
PN8532;EPNE;ME;FU;0;0;0;0;0;0;2;4;0;0
C7897;RALN;ND;CD;0;0;0;0;0;0;3;1;0;0
C7897;RALN;ND;CB;0;0;0;0;0;0;0;2;0;0
C7897;RALN;ND;CC;0;0;0;0;0;0;2;1;0;0
CS9936;RALN;ND;CD;0;0;0;0;0;0;2;6;0;0
CS9936;RALN;ND;CC;0;0;0;0;0;0;2;3;0;0
C12521;RALN;ND;CD;0;0;0;0;0;0;1;0;0;0
C7635;RALN;ND;CC;0;0;2;3;0;1;2;4;0;0
C7635;RALN;ND;CB;0;0;0;0;0;0;1;2;0;0
C7635;RALN;ND;CD;0;0;1;1;0;2;2;5;0;0
Q9155;UNIV;ND;CE;0;2;0;0;0;0;3;10;0;0
Q9155;UNIV;ND;CC;3;10;2;0;10;1;47;197;0;0
Q9155;UNIV;ND;CD;5;5;0;0;5;2;42;85;0;0
Q9155;UNIV;ND;CB;2;3;2;0;3;0;9;28;0;0
C3251;RALN;ND;CC;0;0;27;11;16;0;6;13;0;0
C3251;RALN;ND;CD;0;0;4;1;3;0;1;6;0;0
C3251;RALN;ND;CB;0;0;0;0;0;0;1;5;0;0
C6819;RALN;ND;CA;0;0;0;0;4;0;0;0;0;0
C6819;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C6819;RALN;ND;CC;0;0;4;0;4;0;0;0;0;0
C7655;RALN;ND;CC;0;0;1;0;0;0;0;0;0;0
C7655;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C4174;RALN;ND;CC;1;0;9;5;18;5;0;3;0;0
C4174;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
V9733;RALN;ND;CC;3;2;0;0;0;0;0;0;0;0
UC10767;RALN;ND;CC;0;0;17;13;12;5;4;14;0;0
UC10767;RALN;ND;CB;0;0;4;7;0;0;1;1;0;0
UC10767;RALN;ND;CD;0;0;0;0;3;7;5;4;0;0
P9092;RALN;ND;CB;0;0;0;0;24;0;0;0;2;6
P9092;RALN;ND;CD;0;0;1;0;1;0;0;0;18;29
P9092;RALN;ND;CC;0;0;7;1;24;5;0;0;18;12
C324;RALN;ND;CD;0;1;3;0;3;0;0;1;0;0
C324;RALN;ND;CB;0;0;0;0;0;0;1;0;0;0
C324;RALN;ND;CC;0;0;6;1;5;2;0;0;0;0
IP11003;PRTN;NF;CB;0;0;14;72;0;0;0;0;0;0
IP11003;PRTN;NF;CD;0;0;0;1;0;0;0;0;0;0
IP11003;PRTN;NF;CC;0;0;0;5;0;0;0;0;0;0
IP11003;PRTN;NF;CA;0;0;0;19;0;0;0;0;0;0
C2011;RALN;ND;CC;0;0;0;0;0;1;0;0;0;0
C2011;RALN;ND;CA;0;0;0;0;0;1;0;0;0;0
C5025;RALN;ND;CC;0;0;1;0;0;0;0;0;0;0
C5025;RALN;ND;CD;0;0;2;0;0;0;0;0;0;0
C3410;RALN;ND;CD;0;0;0;0;0;0;1;5;0;0
C3410;RALN;ND;CC;0;0;10;8;9;3;1;4;0;0
K8648;SSNA;ND;LA;0;0;0;0;0;0;67;509;0;0
K8648;SSNA;ND;MV;0;0;0;0;0;0;5;83;0;0
K8648;SSNA;ND;ST;0;0;0;0;0;0;76;373;0;0
K8648;SSNA;ND;LT;0;0;2;0;0;0;280;90;0;0
K8648;SSNA;ND;DA;0;0;0;0;0;0;1;1;0;0
C2307;PRBZ;NF;CC;0;0;0;0;0;0;0;2;0;0
C2307;PRBZ;NF;CB;0;0;8;0;8;0;2;2;0;0
C2307;PRBZ;NF;CD;0;0;1;0;1;0;0;1;0;0
UC9862;RALN;ND;CD;0;0;2;1;0;0;0;1;0;0
UC9862;RALN;ND;CB;0;0;0;0;2;0;1;0;0;0
UC9862;RALN;ND;CC;0;0;10;4;0;0;0;2;0;0
C4636;RALN;ND;CB;0;0;0;0;9;0;0;0;0;0
C4636;RALN;ND;CD;0;0;0;0;0;0;0;2;0;0
C4636;RALN;ND;CC;0;0;4;1;2;0;0;3;0;0
C6495;RALN;ND;CB;0;0;4;3;0;0;2;3;0;0
C6495;RALN;ND;CC;2;8;12;9;10;7;12;26;0;0
C6495;RALN;ND;CD;1;7;6;2;8;1;16;36;0;0
IP10785;RALN;ND;CC;0;0;0;3;0;0;0;0;0;0
IP10785;RALN;ND;CD;0;0;7;11;5;9;0;0;0;0
IP10785;RALN;ND;CB;0;0;1;72;2;67;0;0;0;0
U9412;SSNA;ND;PL;0;0;0;0;0;0;0;1;0;0
U9412;SSNA;ND;SF;0;0;6;14;0;1;0;4;0;0
U9412;SSNA;ND;BI;0;0;0;0;0;0;0;3;0;0
U9412;SSNA;ND;DT;0;0;0;0;1;0;0;0;0;0
U9412;SSNA;ND;DA;0;0;0;0;0;0;5;1;0;0
