ANNO|CODI_CONTRATTO|CODI_MACROCATEGORIA|DESC_MACROCATEGORIA|CODI_CATEGORIA|DESC_CATEGORIA|CODI_QUALIFICA|DESC_QUALIFICA
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|018396|VIII LIV. - OPERATORE AMMINISTRATIVO
2016|ERIC|RT|RICERCATORI E TECNOLOGI|RI|RICERCATORI|0D0089|DIRIGENTE DI RICERCA
2016|ERIC|RT|RICERCATORI E TECNOLOGI|RI|RICERCATORI|0D0093|RICERCATORE
2016|ERIC|RT|RICERCATORI E TECNOLOGI|RI|RICERCATORI|0D0397|PRIMO RICERCATORE
2016|ERIC|RT|RICERCATORI E TECNOLOGI|TC|TECNOLOGI|0D0E94|TECNOLOGO ENEA III RUOLO ESAURIMENTO
2016|ERIC|RT|RICERCATORI E TECNOLOGI|TC|TECNOLOGI|0D0E98|TECNOLOGO ENEA II RUOLO ESAURIMENTO
2016|ERIC|RT|RICERCATORI E TECNOLOGI|TC|TECNOLOGI|0D0090|DIRIGENTE TECNOLOGO
2016|ERIC|RT|RICERCATORI E TECNOLOGI|TC|TECNOLOGI|0D0094|TECNOLOGO
2016|ERIC|RT|RICERCATORI E TECNOLOGI|TC|TECNOLOGI|0D0398|PRIMO TECNOLOGO
2016|ERIC|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0077|DIRIGENTE I FASCIA
2016|ERIC|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0078|DIRIGENTE I FASCIA A TEMPO DETERM.
2016|ERIC|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0E00|DIRIGENTE A TEMPO INDETERMINATO ENEA
2016|ERIC|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0E99|DIRIGENTE A TEMPO DETERMINATO ENEA
2016|ERIC|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0079|DIRIGENTE II FASCIA
2016|ERIC|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0080|DIRIGENTE II FASCIA A TEMPO DETERM.
2016|GGFF|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000180|ALLIEVI
2016|GGFF|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|014324|MARESCIALLO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|015238|MARESCIALLO ORDINARIO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|016MC0|MARESCIALLO CAPO CON 10 ANNI
2016|GGFF|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|016224|MARESCIALLO CAPO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017237|MARESCIALLO AIUTANTE
2016|GGFF|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017836|MARESCIALLO AIUTANTE LUOGOTENENTE
2016|GGFF|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017837|MARESCIALLO AIUTANTE CON 8 ANNI NEL GRADO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|PP|APPUNTATI|013210|APPUNTATO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|PP|APPUNTATI|013231|APPUNTATO SCELTO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|PP|APPUNTATI|013234|FINANZIERE
2016|GGFF|ND|PERSONALE NON DIRIGENTE|PP|APPUNTATI|013236|FINANZIERE SCELTO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|PP|APPUNTATI|013842|APPUNTATO SCELTO CON 8 ANNI NEL GRADO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|014211|BRIGADIERE
2016|GGFF|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|014230|VICE BRIGADIERE
2016|GGFF|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|015212|BRIGADIERE CAPO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|015839|BRIGADIERE CAPO CON 8 ANNI NEL GRADO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|017225|SOTTOTENENTE
2016|GGFF|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018213|CAPITANO
2016|GGFF|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018226|TENENTE
2016|GGFF|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|019222|MAGGIORE
2016|GGFF|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|019312|TENENTE COLONNELLO
2016|GGFF|NF|DIRIGENTI|DI|DIRIGENTI |0D0217|COLONNELLO
2016|GGFF|NF|DIRIGENTI|DI|DIRIGENTI |0D0218|COLONNELLO + 25 ANNI
2016|GGFF|NF|DIRIGENTI|DI|DIRIGENTI |0D0219|COMANDANTE GENERALE
2016|GGFF|NF|DIRIGENTI|DI|DIRIGENTI |0D0220|GENERALE DI BRIGATA
2016|GGFF|NF|DIRIGENTI|DI|DIRIGENTI |0D0221|GENERALE DI DIVISIONE
2016|GGFF|NF|DIRIGENTI|DI|DIRIGENTI |0D0524|COLONNELLO + 23 ANNI
2016|GGFF|NF|DIRIGENTI|DI|DIRIGENTI |0D0554|GENERALE CORPO DI ARMATA
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0228|TENENTE COLONNELLO + 15 ANNI
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0229|TENENTE COLONNELLO + 25 ANNI
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0232|CAPITANO + 15 ANNI
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0233|CAPITANO + 25 ANNI
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0302|MAGGIORE + 15 ANNI
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0525|TENENTE COLONNELLO + 23 ANNI
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0526|TENENTE COLONNELLO + 13 ANNI
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0528|MAGGIORE + 13 ANNI
2016|GGFF|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0530|CAPITANO + 13 ANNI
2016|LS13|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|0000ND|PERSONALE NON DIRIGENTE
2016|LS13|NF|DIRIGENTI|DI|DIRIGENTI |0D00NF|PERSONALE DIRIGENTE
2016|MAMI|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0387|MAGISTRATO CORTE D'APPELLO
2016|MAMI|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0388|MAGISTRATO CORTE DI CASS. CON F. SUP.
2016|MAMI|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0389|MAGISTRATO CORTE DI CASSAZIONE
2016|MAMI|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0391|MAGISTRATO DI TRIBUNALE CON PIU' 3 ANNI
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT1|MAGIST.  CON FUNZ. DIRETT. APICALI GIUDICANTI DI LEGITTIMITÀ
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT2|MAGIST. CON FUNZ. DIRETT. APICALI REQUIRENTI DI LEGITTIMITÀ
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT3|MAGISTRATI CON FUNZIONI DIRETTIVE SUPERIORI DI LEGITTIMITÀ
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT4|MAGISTRATI ORDINARI VII VALUT. PROF.
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT5|MAGISTRATI ORDINARI V VALUT. PROF.
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT6|MAGISTRATI ORDINARI DOPO 1 ANNO DALLA III VALUT. PROF.
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT7|MAGISTRATI ORDINARI  I  VALUT. PROF.
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT8|MAGISTRATI ORDINARI
2016|MGOR|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0MT9|MAGISTRATI ORDINARI IN TIROCINIO
2016|MMAA|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FBT|VOLONTARI IN FERMA PREFISSATA QUADRIENNALE RAFFERMAT
2016|MMAA|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FP1|VOLONTARI IN FERMA PREFISSATA DI 1 ANNO
2016|MMAA|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FP4|VOLONTARI IN FERMA PREFISSATA QUADRIENNALE
2016|MMAA|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000SCM|ALLIEVI SCUOLE MILITARI
2016|MMAA|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000180|ALLIEVI
2016|MMAA|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|014833|U.F.P. GUARDIAMARINA
2016|MMAA|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|017832|U.F.P. SOTTOTENENTE DI VASCELLO
2016|MMAA|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|014333|CAPO DI III CLASSE
2016|MMAA|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|015347|CAPO DI II CLASSE
2016|MMAA|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|016C10|CAPO DI I CLASSE CON 10 ANNI
2016|MMAA|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|016332|CAPO DI I CLASSE
2016|MMAA|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017556|PRIMO MARESCIALLO
2016|MMAA|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017830|PRIMO MARESCIALLO LUOGOTENENTE
2016|MMAA|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017834|PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2016|MMAA|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|014308|SERGENTE
2016|MMAA|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|014349|SECONDO CAPO
2016|MMAA|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|015350|SECONDO CAPO SCELTO
2016|MMAA|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|017335|GUARDIAMARINA
2016|MMAA|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018338|SOTTOTENENTE DI VASCELLO
2016|MMAA|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018354|TENENTE DI VASCELLO
2016|MMAA|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|019341|CAPITANO DI CORVETTA
2016|MMAA|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|019343|CAPITANO DI FREGATA
2016|MMAA|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013337|SOTTOCAPO DI I CLASSE SCELTO
2016|MMAA|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013351|SOTTOCAPO DI I CLASSE
2016|MMAA|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013352|SOTTOCAPO DI II CLASSE
2016|MMAA|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013353|SOTTOCAPO DI III CLASSE
2016|MMAA|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013843|SOTTOCAPO DI 1^ CLASSE SCELTO CON 8 ANNI NEL GRADO
2016|MMAA|NF|DIRIGENTI|DI|DIRIGENTI |0D0SGD|CAPO SM/SGD
2016|MMAA|NF|DIRIGENTI|DI|DIRIGENTI |0D0334|CONTRAMMIRAGLIO
2016|MMAA|NF|DIRIGENTI|DI|DIRIGENTI |0D0339|AMMIRAGLIO DI DIVISIONE
2016|MMAA|NF|DIRIGENTI|DI|DIRIGENTI |0D0340|AMMIRAGLIO DI SQUADRA
2016|MMAA|NF|DIRIGENTI|DI|DIRIGENTI |0D0345|CAPITANO DI VASCELLO
2016|MMAA|NF|DIRIGENTI|DI|DIRIGENTI |0D0346|CAPITANO DI VASCELLO + 25 ANNI
2016|MMAA|NF|DIRIGENTI|DI|DIRIGENTI |0D0562|CAPITANO DI VASCELLO + 23 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0331|CAPITANO DI FREGATA + 25 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0342|CAPITANO DI CORVETTA + 15 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0344|CAPITANO DI FREGATA + 15 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0563|CAPITANO DI FREGATA + 23 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0565|CAPITANO DI CORVETTA + 25 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0566|CAPITANO DI CORVETTA + 23 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0567|CAPITANO DI CORVETTA + 13 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0568|TENENTE DI VASCELLO + 25 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0569|TENENTE DI VASCELLO + 23 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0570|TENENTE DI VASCELLO + 15 ANNI
2016|MMAA|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0571|TENENTE DI VASCELLO + 13 ANNI
2016|MNST|AP|ALTRO PERSONALE|PC|PERSONALE CONTRATTISTA|000061|CONTRATTISTI
2016|MNST|MM|DIRIGENTI PROFESSIONALITÀ SANITARIE (MINISTERO SALUTE)|MS|DIRIGENTI PROFESSIONALITÀ SANITARIE (MINISTERO SALUTE)|0D0497|DIRIGENTI PROFESSIONALITÀ SANITARIE (MINISTERO SALUTE)
2016|MNST|ND|PERSONALE NON DIRIGENTE|1A|PRIMA AREA|023F01|PRIMA AREA - FASCIA 1
2016|MNST|ND|PERSONALE NON DIRIGENTE|1A|PRIMA AREA|024F02|PRIMA AREA - FASCIA 2
2016|MNST|ND|PERSONALE NON DIRIGENTE|1A|PRIMA AREA|024F03|PRIMA AREA - FASCIA 3
2016|MNST|ND|PERSONALE NON DIRIGENTE|2A|SECONDA AREA|030F01|SECONDA AREA - FASCIA 1
2016|MNST|ND|PERSONALE NON DIRIGENTE|2A|SECONDA AREA|032F02|SECONDA AREA - FASCIA 2
2016|MNST|ND|PERSONALE NON DIRIGENTE|2A|SECONDA AREA|034F03|SECONDA AREA - FASCIA 3
2016|MNST|ND|PERSONALE NON DIRIGENTE|2A|SECONDA AREA|035F04|SECONDA AREA - FASCIA 4
2016|MNST|ND|PERSONALE NON DIRIGENTE|2A|SECONDA AREA|035F05|SECONDA AREA - FASCIA 5
2016|MNST|ND|PERSONALE NON DIRIGENTE|2A|SECONDA AREA|035F06|SECONDA AREA - FASCIA 6
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|0E0076|DIRETTORE DIVISIONE R.E.
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|0E0083|ISPETTORE GENERALE R.E.
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|040F01|TERZA AREA - FASCIA 1
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|041F02|TERZA AREA - FASCIA 2
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|042F03|TERZA AREA - FASCIA 3
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|043F04|TERZA AREA - FASCIA 4
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|044F05|TERZA AREA - FASCIA 5
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|044F06|TERZA AREA - FASCIA 6
2016|MNST|ND|PERSONALE NON DIRIGENTE|3A|TERZA AREA|044F07|TERZA AREA - FASCIA 7
2016|MNST|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0CDP|CAPI DIPARTIMENTO/SEGRETARI GENERALI
2016|MNST|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0077|DIRIGENTE I FASCIA
2016|MNST|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0078|DIRIGENTE I FASCIA A TEMPO DETERM.
2016|MNST|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0079|DIRIGENTE II FASCIA
2016|MNST|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0080|DIRIGENTE II FASCIA A TEMPO DETERM.
2016|MNST|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0594|DIRIGENTE MED.,VETER. ECC. II FASCIA
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF01|CAT. A - F1
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF02|CAT. A - F2
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF03|CAT. A - F3
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF04|CAT. A - F4
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF05|CAT. A - F5
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF06|CAT. A - F6
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF07|CAT. A - F7
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF08|CAT. A - F8
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CA|CATEGORIA A|0CAF09|CAT. A - F9
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF01|CAT. B - F1
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF02|CAT. B - F2
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF03|CAT. B - F3
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF04|CAT. B - F4
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF05|CAT. B - F5
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF06|CAT. B - F6
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF07|CAT. B - F7
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF08|CAT. B - F8
2016|PCMD|ND|PERSONALE NON DIRIGENTE|CB|CATEGORIA B|0CBF09|CAT. B - F9
2016|PCMD|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0CON|CONSIGLIERE
2016|PCMD|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0077|DIRIGENTE I FASCIA
2016|PCMD|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0078|DIRIGENTE I FASCIA A TEMPO DETERM.
2016|PCMD|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0079|DIRIGENTE II FASCIA
2016|PCMD|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0080|DIRIGENTE II FASCIA A TEMPO DETERM.
2016|PCMD|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0376|REFERENDARIO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013179|AGENTE SCELTO/AGENTE SCELTO TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013181|ASSISTENTE/ASSISTENTE TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013257|AGENTE/AGENTE TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013259|ASSISTENTE CAPO/ASSISTENTE CAPO TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013842|ASSISTENTE CAPO CON 8 ANNI NELLA QUALIFICA
2016|PPEN|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|014201|VICE ISPETTORE/VICE ISPETTORE TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|015191|ISPETTORE/ISPETTORE TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|016IC0|ISPETTORE CAPO CON 10 ANNI
2016|PPEN|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|016192|ISPETTORE CAPO/ISPETTORE CAPO TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017268|ISPETTORE SUPERIORE/ISPETTORE SUPERIORE TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017836|ISPET. SUP. SOST. COMMISSARIO/ISPETTORE SUP. SOST. DIR. TECN
2016|PPEN|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017837|ISPETTORE SUPERIORE CON 8 ANNI NELLA QUALIFICA
2016|PPEN|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|014197|SOVRINTENDENTE/SOVRINTENDENTE TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|014280|VICE SOVRINTENDENTE/VICE SOVRINTENDENTE TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|015198|SOVRINTENDENTE CAPO/SOVRINTENTENDE CAPO TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|015839|SOVRINTENDENTE CAPO CON 8 ANNI NELLA QUALIFICA
2016|PPEN|ND|PERSONALE NON DIRIGENTE|VD|DIRETTIVI|017256|VICE COMMISSARIO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|VD|DIRETTIVI|018182|COMMISSARIO/DIRETTORE TECNICO
2016|PPEN|ND|PERSONALE NON DIRIGENTE|VD|DIRETTIVI|018185|COMMISSARIO CAPO/DIRETTORE TECNICO CAPO
2016|PPEN|NF|DIRIGENTI|DI|DIRIGENTI |0E0220|GENERALE DI BRIGATA
2016|PPEN|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0930|COMMISSARIO CAPO + 13 ANNI
2016|PPEN|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0934|COMMISSARIO + 13 ANNI
2016|PPSS|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000180|ALLIEVI
2016|PPSS|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013179|AGENTE SCELTO
2016|PPSS|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013181|ASSISTENTE
2016|PPSS|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013257|AGENTE
2016|PPSS|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013259|ASSISTENTE CAPO
2016|PPSS|ND|PERSONALE NON DIRIGENTE|AS|ASSISTENTI E AGENTI|013842|ASSISTENTE CAPO CON 8 ANNI NELLA QUALIFICA
2016|PPSS|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|014201|VICE ISPETTORE
2016|PPSS|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|015191|ISPETTORE
2016|PPSS|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|016IC0|ISPETTORE CAPO CON 10 ANNI
2016|PPSS|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|016192|ISPETTORE CAPO
2016|PPSS|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017268|ISPETTORE SUPERIORE S. UPS
2016|PPSS|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017836|ISPETTORE SUP. S. UPS  SOSTIT. COMMISSARIO
2016|PPSS|ND|PERSONALE NON DIRIGENTE|IP|ISPETTORI|017837|ISPETTORE SUPERIORE S.UPS CON 8 ANNI NELLA QUALIFICA
2016|PPSS|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|014197|SOVRINTENDENTE
2016|PPSS|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|014280|VICE SOVRINTENDENTE
2016|PPSS|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|015198|SOVRINTENDENTE CAPO
2016|PPSS|ND|PERSONALE NON DIRIGENTE|RS|SOVRINTENDENTI|015839|SOVRINTENDENTE CAPO CON 8 ANNI NELLA QUALIFICA
2016|PPSS|ND|PERSONALE NON DIRIGENTE|VD|DIRETTIVI|017256|VICE COMMISSARIO
2016|PPSS|ND|PERSONALE NON DIRIGENTE|VD|DIRETTIVI|018182|COMMISSARIO
2016|PPSS|ND|PERSONALE NON DIRIGENTE|VD|DIRETTIVI|018185|COMMISSARIO CAPO
2016|PPSS|ND|PERSONALE NON DIRIGENTE|VD|DIRETTIVI|019207|VICE QUESTORE AGGIUNTO
2016|PPSS|NF|DIRIGENTI|DI|DIRIGENTI |0D0189|DIRIGENTE SUPERIORE
