REGIONE;ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;UOMINI;DONNE
R00161;IP10550;RALN;CB;055000;0;4
R00161;IP10550;RALN;CB;037493;2;0
R00161;IP10550;RALN;CB;037492;3;9
R00161;IP10550;RALN;DI;0D0165;0;1
R00063;C3443;REFR;CC;040000;4;16
R00063;C3443;REFR;CC;042000;6;10
R00063;C3443;REFR;CC;045000;11;22
R00063;C3443;REFR;XA;0PL908;3;1
R00063;C3443;REFR;DF;0D0095;1;0
R00063;C3443;REFR;XA;0PL909;0;1
R00063;C3443;REFR;CB;037000;8;5
R00063;C3443;REFR;CD;050000;1;11
R00063;C3443;REFR;XA;0PL910;2;4
R00063;C3443;REFR;CB;038000;2;6
R00063;C3443;REFR;CB;0B7000;6;14
R00063;C3443;REFR;XC;0PL900;1;0
R00063;C3443;REFR;CB;034000;4;2
R00063;C3443;REFR;CB;032000;7;6
R00063;C3443;REFR;XA;0PL911;0;2
R00063;C3443;REFR;CD;049000;3;0
R00063;C3443;REFR;CC;043000;2;5
R00063;C3443;REFR;CC;046000;8;14
R00063;C3443;REFR;CB;036000;3;7
R00063;C3443;REFR;CC;0C7000;0;1
R00063;C3443;REFR;CA;025000;0;1
R00063;C3443;REFR;CB;0B8000;1;3
R00063;C3443;REFR;CD;051000;7;8
R00063;C3443;REFR;CD;048000;4;11
R00063;C3443;REFR;XB;0PL904;1;0
R00063;C3443;REFR;DI;0D0100;3;2
R00063;C3443;REFR;CA;027000;0;2
R00063;C3443;REFR;XB;0PL907;1;0
R00063;C3443;REFR;CD;0D7000;5;9
R00063;C3443;REFR;CA;028000;5;1
R00063;C3443;REFR;CA;023000;2;1
R00063;C3443;REFR;CD;052000;3;3
R00063;C3443;REFR;CD;0D6000;1;1
R00063;C3443;REFR;RP;000096;1;0
R00063;C3443;REFR;FP;0D0102;1;0
R00063;C3443;REFR;CB;030000;9;6
R00063;C3443;REFR;DI;0D0099;1;1
R00063;C3443;REFR;CA;0A5000;3;3
R00063;C3443;REFR;XA;0PL916;4;6
R00152;C2930;RALN;CC;0C1000;2;21
R00152;C2930;RALN;CA;028000;1;1
R00152;C2930;RALN;CD;099000;1;0
R00152;C2930;RALN;CB;037493;1;1
R00152;C2930;RALN;CD;049000;1;0
R00152;C2930;RALN;CC;045000;1;0
R00152;C2930;RALN;CC;046000;1;1
R00152;C2930;RALN;CA;0A1000;3;3
R00152;C2930;RALN;CD;0D1000;1;1
R00152;C2930;RALN;CB;054000;5;8
R00152;C2930;RALN;FP;0D0485;0;1
R00161;C4674;RALN;DI;0D0164;3;0
R00161;C4674;RALN;CB;038491;1;0
R00161;C4674;RALN;CC;046000;2;3
R00161;C4674;RALN;CB;034000;0;3
R00161;C4674;RALN;CC;043000;1;7
R00161;C4674;RALN;CB;036495;1;2
R00161;C4674;RALN;FP;0D0103;1;0
R00161;C4674;RALN;CA;0A5000;0;1
R00161;C4674;RALN;CB;036494;4;1
R00161;C4674;RALN;RP;000096;0;1
R00161;C4674;RALN;DI;0D0165;1;0
R00161;C4674;RALN;CB;038490;4;0
R00161;C4674;RALN;CC;045000;7;10
R00161;C4674;RALN;CB;037493;1;1
R00161;C4674;RALN;CD;050000;4;7
R00161;C4674;RALN;CB;037492;1;1
R00161;C4674;RALN;CD;049000;6;5
R00161;C4674;RALN;CC;0C1000;9;9
R00161;C4674;RALN;CC;042000;8;11
R00161;C4674;RALN;CB;055000;1;1
R00161;C4674;RALN;CB;054000;2;0
R00161;C4674;RALN;CD;0D1000;6;5
R00161;C4674;RALN;CB;032000;1;1
R00161;C4674;RALN;CD;0D4000;2;4
R00161;C4674;RALN;CB;0B7A00;2;0
R00205;C6561;RALN;CC;045000;6;15
R00205;C6561;RALN;CC;046000;1;2
R00205;C6561;RALN;CD;099000;0;1
R00205;C6561;RALN;CB;037493;2;0
R00205;C6561;RALN;CC;043000;6;7
R00205;C6561;RALN;CB;036494;1;0
R00205;C6561;RALN;CB;0B7000;2;0
R00205;C6561;RALN;CB;038491;1;2
R00205;C6561;RALN;DI;0D0164;1;1
R00205;C6561;RALN;CA;028000;2;0
R00205;C6561;RALN;CB;038490;2;0
R00205;C6561;RALN;CC;042000;8;1
R00205;C6561;RALN;CB;0B7A00;2;2
R00205;C6561;RALN;CB;034000;2;0
R00205;C6561;RALN;CD;050000;3;2
R00205;C6561;RALN;CA;0A5000;1;0
R00205;C6561;RALN;CB;036495;0;1
R00205;C6561;RALN;CD;049000;1;1
R00205;C6561;RALN;FP;0D0103;0;1
R00205;C6561;RALN;CD;0D4000;2;3
R00205;C6561;RALN;CC;0C1000;6;4
R00205;C6561;RALN;CD;0D1000;3;3
R00205;C6561;RALN;CB;037492;3;0
R00205;C6561;RALN;DI;0D0165;2;0
R00090;C5619;RALN;CB;037492;2;0
R00090;C5619;RALN;CD;049000;1;0
R00090;C5619;RALN;CB;034000;1;0
R00090;C5619;RALN;CD;0D5000;0;1
R00090;C5619;RALN;CD;0D4000;1;0
R00090;C5619;RALN;CB;036494;0;1
R00090;C5619;RALN;CC;046000;0;1
R00090;C5619;RALN;CC;042000;0;2
R00152;C3636;RALN;CD;0D1000;2;1
R00152;C3636;RALN;CB;034000;4;7
R00152;C3636;RALN;CC;043000;1;0
R00152;C3636;RALN;FP;0D0102;1;0
R00152;C3636;RALN;CD;050000;5;2
R00152;C3636;RALN;CD;099000;0;2
R00152;C3636;RALN;CB;032000;1;0
R00152;C3636;RALN;CC;0C1000;2;3
R00152;C3636;RALN;CB;054000;1;9
R00152;C3636;RALN;CC;042000;1;0
R00152;C3636;RALN;CD;049000;0;1
R00152;C3636;RALN;CB;036495;1;0
R00152;C3636;RALN;CA;0A1000;1;0
R00125;C767;RALN;CC;046000;0;1
R00125;C767;RALN;CC;042000;0;1
R00125;C767;RALN;CB;0B7A00;1;0
R00125;C767;RALN;CD;0D1000;1;0
R00125;C767;RALN;CB;037492;1;0
R00125;C767;RALN;CB;036494;1;0
R00125;C767;RALN;CC;0C1000;1;1
R00125;C767;RALN;CD;0D5000;0;1
R00063;C3738;REFR;XA;0PL911;0;1
R00063;C3738;REFR;CC;097000;0;1
R00063;C3738;REFR;CC;043000;1;3
R00063;C3738;REFR;RP;000096;1;1
R00063;C3738;REFR;CC;042000;2;3
R00063;C3738;REFR;XA;0PL908;0;1
R00063;C3738;REFR;CC;045000;2;2
R00063;C3738;REFR;CA;023000;1;0
R00063;C3738;REFR;CA;028000;1;0
R00063;C3738;REFR;CB;034000;2;3
R00063;C3738;REFR;XA;0PL910;1;0
R00063;C3738;REFR;CD;050000;1;2
R00063;C3738;REFR;CC;046000;0;2
R00063;C3738;REFR;CB;030000;1;2
R00063;C3738;REFR;CB;032000;4;1
R00063;C3738;REFR;CB;038000;2;5
R00063;C3738;REFR;CD;052000;0;1
R00063;C3738;REFR;CD;0D6000;0;2
R00063;C3738;REFR;CB;037000;0;1
R00063;C3738;REFR;CA;027000;0;3
R00063;C3738;REFR;CD;051000;0;4
R00063;C3738;REFR;CC;040000;2;11
R00063;C3738;REFR;CB;0B7000;0;3
R00063;C3738;REFR;CD;049000;1;4
R00063;C3738;REFR;CD;048000;4;11
R00063;C3738;REFR;FP;0D0103;1;0
R00063;C3738;REFR;CB;036000;2;3
R00063;C3738;REFR;XA;0PL916;3;0
R00063;C3738;REFR;XA;0PL909;2;0
R00090;C6805;RALN;CD;0D1000;0;1
R00090;C6805;RALN;CA;027000;0;1
R00090;C6805;RALN;CC;045000;1;1
R00090;C6805;RALN;CD;0D5000;0;1
R00090;C6805;RALN;CB;055000;0;1
R00090;C6805;RALN;CC;042000;1;1
R00090;C6805;RALN;CC;043000;0;1
R00090;C6805;RALN;CC;0C1000;1;0
R00090;C6805;RALN;CD;050000;0;1
R00090;C6805;RALN;CB;036494;2;1
R00090;C6805;RALN;CC;046000;0;1
R00090;C6805;RALN;CA;028000;0;1
R00090;C6805;RALN;CB;0B7A00;0;1
R00090;C6805;RALN;CD;049000;1;1
R00081;C4314;RALN;CB;032000;0;1
R00081;C4314;RALN;CD;050000;1;0
R00081;C4314;RALN;CB;034000;1;1
R00081;C4314;RALN;CC;046000;0;2
R00081;C4314;RALN;CD;049000;0;2
R00081;C4314;RALN;CB;036494;3;2
R00081;C4314;RALN;CD;0D7000;0;3
R00081;C4314;RALN;CB;037493;1;0
R00081;C4314;RALN;CD;099000;0;1
R00081;C4314;RALN;CB;036495;1;0
R00081;C4314;RALN;CC;042000;1;0
R00081;C4314;RALN;CB;0B7A00;0;2
R00081;C4314;RALN;CD;0D5000;1;0
R00081;C4314;RALN;CB;0B8000;0;4
R00081;C4314;RALN;CB;038490;0;1
R00116;C1982;RALN;CC;046000;1;0
R00116;C1982;RALN;CD;050000;0;1
R00116;C1982;RALN;CB;032000;3;0
R00116;C1982;RALN;CB;036494;1;0
R00116;C1982;RALN;CB;034000;0;2
R00116;C1982;RALN;FP;0D0103;0;1
R00116;C1982;RALN;CD;0D4000;1;1
R00063;C907;REFR;CD;050000;0;2
R00063;C907;REFR;CD;049000;0;1
R00063;C907;REFR;CB;038000;1;0
R00063;C907;REFR;CC;043000;0;2
R00063;C907;REFR;XA;0PL908;1;0
R00205;C564;RALN;CD;049000;0;1
R00205;C564;RALN;CC;042000;1;0
R00205;C564;RALN;CC;0C1000;1;1
R00205;C564;RALN;CC;046000;1;1
R00205;C564;RALN;CD;0D1000;0;1
R00205;C564;RALN;CD;0D4000;1;0
R00205;C564;RALN;CD;050000;1;0
R00054;UC10240;RALN;CD;049000;3;12
R00054;UC10240;RALN;CB;037493;0;2
R00054;UC10240;RALN;CC;042000;4;13
R00054;UC10240;RALN;CC;043000;6;12
R00054;UC10240;RALN;CB;036494;3;2
R00054;UC10240;RALN;SP;0D0I95;3;2
R00054;UC10240;RALN;CD;0D1000;4;22
R00054;UC10240;RALN;CA;025000;0;2
R00054;UC10240;RALN;DI;0D0164;1;0
R00054;UC10240;RALN;CA;027000;1;1
R00054;UC10240;RALN;CB;032000;0;2
R00054;UC10240;RALN;CC;046000;2;8
R00054;UC10240;RALN;CB;038490;3;2
R00054;UC10240;RALN;CD;0D5000;1;3
R00054;UC10240;RALN;CC;045000;5;6
R00054;UC10240;RALN;CB;055000;5;3
R00054;UC10240;RALN;CB;034000;0;1
R00054;UC10240;RALN;CD;0D4000;1;6
R00054;UC10240;RALN;CB;054000;2;7
R00054;UC10240;RALN;CB;037492;0;2
R00054;UC10240;RALN;CC;0C1000;19;30
R00054;UC10240;RALN;DI;0D0165;1;0
R00054;UC10240;RALN;CD;050000;4;10
R00045;C2341;RALN;CB;034000;1;0
R00045;C2341;RALN;CD;0D1000;2;1
R00045;C2341;RALN;CB;0B7A00;1;0
R00045;C2341;RALN;CA;027000;1;0
R00045;C2341;RALN;CA;0A5000;2;1
R00045;C2341;RALN;CB;038490;0;1
R00045;C2341;RALN;CA;028000;1;0
R00045;C2341;RALN;CD;049000;0;1
R00045;C2341;RALN;CC;046000;5;0
R00045;C2341;RALN;CD;099000;1;0
R00045;C2341;RALN;CB;036495;2;0
R00045;C2341;RALN;CC;0C1000;5;2
R00045;C2341;RALN;CA;025000;2;0
R00045;C2341;RALN;CB;038491;1;0
R00045;C2341;RALN;CA;0A1000;3;0
R00090;P9120;RALN;CA;0A5000;3;0
R00090;P9120;RALN;CD;0D1000;12;12
R00090;P9120;RALN;CC;042000;6;10
R00090;P9120;RALN;CD;050000;9;15
R00090;P9120;RALN;CD;049000;16;26
R00090;P9120;RALN;CB;034000;1;0
R00090;P9120;RALN;CB;054000;2;2
R00090;P9120;RALN;DI;0D0165;0;1
R00090;P9120;RALN;CA;028000;1;1
R00090;P9120;RALN;CC;045000;6;15
R00090;P9120;RALN;FP;0D0102;0;1
R00090;P9120;RALN;CB;038491;3;1
R00090;P9120;RALN;CD;0D4000;1;9
R00090;P9120;RALN;CB;0B7000;1;1
R00090;P9120;RALN;CC;0C1000;1;5
R00090;P9120;RALN;CC;043000;4;18
R00090;P9120;RALN;CB;037492;1;4
R00090;P9120;RALN;CB;038490;1;3
R00090;P9120;RALN;CA;0A1000;1;1
R00090;P9120;RALN;DI;0D0164;1;0
R00090;P9120;RALN;CB;0B7A00;2;6
R00090;P9120;RALN;CA;027000;1;1
R00090;P9120;RALN;CB;036494;2;2
R00090;P9120;RALN;CC;046000;17;34
R00090;P9120;RALN;CD;099000;18;11
R00090;P9120;RALN;CB;032000;2;0
R00090;P9120;RALN;CD;0D5000;7;19
R00090;P9120;RALN;CB;036495;2;4
R00090;P9120;RALN;CB;037493;2;1
R00134;OL13016;EPNE;AA;023000;0;1
R00134;OL13016;EPNE;AC;045000;0;1
R00134;OL13016;EPNE;AC;040000;1;0
R00134;OL13016;EPNE;AB;032000;1;1
R00045;C3187;RALN;CC;046000;9;7
R00045;C3187;RALN;CD;0D4000;4;0
R00045;C3187;RALN;CC;045000;6;7
R00045;C3187;RALN;DI;0D0164;1;1
R00045;C3187;RALN;CD;050000;2;2
R00045;C3187;RALN;CC;0C1000;6;1
R00045;C3187;RALN;CC;043000;0;2
R00045;C3187;RALN;RP;000096;3;0
R00045;C3187;RALN;CB;036495;4;0
R00045;C3187;RALN;CB;034000;1;0
R00045;C3187;RALN;CD;099000;2;1
R00045;C3187;RALN;CB;055000;2;1
R00045;C3187;RALN;DI;0D0165;1;0
R00045;C3187;RALN;CD;0D1000;2;5
R00045;C3187;RALN;FP;0D0102;1;0
R00045;C3187;RALN;CB;038491;2;1
R00045;C3187;RALN;CB;054000;1;1
R00054;C1641;RALN;CC;042000;0;2
R00054;C1641;RALN;CD;0D4000;1;0
R00054;C1641;RALN;CC;045000;0;2
R00054;C1641;RALN;CB;0B7A00;0;1
R00054;C1641;RALN;CC;043000;0;1
R00054;C1641;RALN;CD;049000;0;1
R00054;C1641;RALN;CC;046000;0;3
R00054;C1641;RALN;CD;050000;0;1
R00054;C1641;RALN;CB;054000;1;1
R00054;C1641;RALN;CD;0D1000;1;0
R00054;C1641;RALN;CB;037492;1;0
R00161;C403;RALN;CD;0D4000;3;1
R00161;C403;RALN;CD;049000;0;2
R00161;C403;RALN;CC;042000;3;6
R00161;C403;RALN;CA;027000;0;1
R00161;C403;RALN;CB;055000;2;2
R00161;C403;RALN;CC;045000;3;1
R00161;C403;RALN;CB;0B7000;1;0
R00161;C403;RALN;CC;0C1000;0;2
R00161;C403;RALN;CA;025000;1;0
R00161;C403;RALN;CB;0B8000;1;2
R00161;C403;RALN;CC;097000;3;1
R00161;C403;RALN;CB;034000;0;1
R00161;C403;RALN;CB;032000;1;1
R00161;C403;RALN;CB;036494;3;3
R00161;C403;RALN;CB;037492;3;1
R00161;C403;RALN;CC;046000;0;5
R00161;C403;RALN;CD;099000;1;1
R00161;C403;RALN;CD;0D7000;0;1
R00161;C403;RALN;CC;043000;2;1
R00161;C403;RALN;CD;0D1000;0;1
R00161;C403;RALN;RP;000096;1;0
R00161;C403;RALN;CB;0B7A00;0;1
R00161;C403;RALN;CD;050000;1;3
R00045;C2012;RALN;CB;037493;2;0
R00045;C2012;RALN;CC;097000;1;1
R00045;C2012;RALN;FP;0D0103;1;0
R00045;C2012;RALN;CB;038490;1;0
R00045;C2012;RALN;CC;046000;1;0
R00045;C2012;RALN;CC;045000;2;0
R00036;C3163;RALN;CB;034000;0;1
R00036;C3163;RALN;CD;049000;2;0
R00036;C3163;RALN;CB;032000;1;0
R00036;C3163;RALN;CC;042000;1;0
R00036;C3163;RALN;CD;050000;1;0
R00036;C3163;RALN;FP;0D0103;1;0
R00036;C3163;RALN;CC;043000;1;0
R00036;C3163;RALN;CA;027000;1;0
R00090;C7889;RALN;CB;038490;1;0
R00090;C7889;RALN;CC;045000;0;1
R00090;C7889;RALN;CC;046000;0;4
R00090;C7889;RALN;CC;042000;0;3
R00090;C7889;RALN;CD;049000;1;1
R00090;C7889;RALN;CC;043000;1;0
R00090;C7889;RALN;CC;0C1000;0;2
R00090;C7889;RALN;CB;037492;0;1
R00090;C7889;RALN;CB;038491;0;1
R00090;C7889;RALN;CD;050000;1;1
R00090;C7889;RALN;CD;0D1000;0;1
R00090;C7889;RALN;CD;0D5000;0;1
R00161;C5562;RALN;CD;0D1000;3;3
R00161;C5562;RALN;CC;046000;2;7
R00161;C5562;RALN;CC;043000;2;0
R00161;C5562;RALN;SP;0D0I95;1;0
R00161;C5562;RALN;CB;032000;0;1
R00161;C5562;RALN;CD;049000;0;1
R00161;C5562;RALN;CC;042000;2;2
R00161;C5562;RALN;CC;045000;0;3
R00161;C5562;RALN;RP;000096;1;1
R00161;C5562;RALN;FP;0D0103;1;0
R00161;C5562;RALN;CB;037492;1;0
R00161;C5562;RALN;CB;0B7000;1;0
R00161;C5562;RALN;CB;0B7A00;0;1
R00161;C5562;RALN;CC;0C1000;0;2
R00152;C3725;RALN;CC;0C1000;6;19
R00152;C3725;RALN;CD;0D4000;1;0
R00152;C3725;RALN;CB;054000;0;5
R00152;C3725;RALN;CC;046000;5;2
R00152;C3725;RALN;FP;0D0103;1;0
R00152;C3725;RALN;CB;037493;1;0
R00152;C3725;RALN;CB;034000;2;0
R00152;C3725;RALN;CC;043000;1;0
R00152;C3725;RALN;CD;0D1000;0;2
R00090;C3850;RALN;CB;034000;0;1
R00090;C3850;RALN;FP;0D0102;0;1
R00090;C3850;RALN;CD;099000;0;1
R00090;C3850;RALN;CA;028000;0;1
R00090;C3850;RALN;CC;043000;2;15
R00090;C3850;RALN;CD;050000;4;6
R00090;C3850;RALN;CB;038490;1;3
R00090;C3850;RALN;CD;0D5000;3;4
R00090;C3850;RALN;CB;037493;0;1
R00090;C3850;RALN;CB;036495;0;3
R00090;C3850;RALN;CA;027000;0;1
R00090;C3850;RALN;CB;032000;0;1
R00090;C3850;RALN;CA;0A1000;1;3
R00090;C3850;RALN;CC;042000;7;22
R00090;C3850;RALN;CB;036494;1;3
R00090;C3850;RALN;CB;055000;4;1
R00090;C3850;RALN;CA;025000;1;1
R00090;C3850;RALN;CD;0D4000;6;1
R00090;C3850;RALN;CB;054000;1;0
R00090;C3850;RALN;CC;097000;0;1
R00090;C3850;RALN;CB;037492;1;0
R00090;C3850;RALN;CD;049000;3;2
R00090;C3850;RALN;CB;0B7A00;0;3
R00090;C3850;RALN;CC;045000;5;16
R00090;C3850;RALN;DI;0D0164;2;3
R00090;C3850;RALN;CC;046000;2;3
R00090;C3850;RALN;CD;0D1000;4;6
R00090;C3850;RALN;CC;0C1000;14;22
R00125;C5105;RALN;CB;038490;1;0
R00125;C5105;RALN;CC;046000;1;3
R00125;C5105;RALN;CD;099000;1;1
R00125;C5105;RALN;CC;043000;1;1
R00125;C5105;RALN;CC;042000;1;1
R00125;C5105;RALN;CC;045000;1;2
R00125;C5105;RALN;CC;0C1000;1;2
R00125;C5105;RALN;CB;0B7A00;1;0
R00125;C5105;RALN;CA;027000;0;1
R00125;C5105;RALN;CD;050000;1;1
R00125;C5105;RALN;CB;034000;0;1
R00125;C5105;RALN;CD;049000;1;0
R00125;C5105;RALN;CD;0D1000;1;0
R00125;C5105;RALN;CB;038491;0;1
R00107;UC10278;RALN;CD;0D5000;1;0
R00107;UC10278;RALN;CC;046000;1;0
R00107;UC10278;RALN;CD;049000;1;0
R00107;UC10278;RALN;CC;0C1000;0;1
R00107;UC10278;RALN;CC;042000;0;1
R00107;UC10278;RALN;CC;045000;1;0
R00107;C6790;RALN;CC;046000;0;1
R00107;C6790;RALN;CD;0D4000;0;1
R00107;C6790;RALN;CD;049000;1;0
R00107;C6790;RALN;CD;099000;0;2
R00107;C6790;RALN;CB;055000;1;0
R00161;C510;RALN;CC;043000;3;2
R00161;C510;RALN;CB;0B7A00;1;0
R00161;C510;RALN;CB;036495;0;1
R00161;C510;RALN;CC;046000;1;1
R00161;C510;RALN;CD;0D1000;1;1
R00161;C510;RALN;CA;028000;1;0
R00161;C510;RALN;CB;0B7000;2;0
R00161;C510;RALN;CD;050000;1;0
R00161;C510;RALN;CC;042000;1;0
R00161;C510;RALN;CC;045000;0;1
R00161;C510;RALN;CB;038491;0;1
R00161;C510;RALN;CD;049000;0;1
R00161;C510;RALN;CD;0D4000;1;0
R00161;C510;RALN;CC;0C1000;1;1
R00198;C7930;REVA;CA;022000;1;0
R00198;C7930;REVA;FP;0D0103;0;1
R00198;C7930;REVA;CC;042000;0;3
R00198;C7930;REVA;CD;047000;0;1
R00198;C7930;REVA;CC;040000;0;1
R00198;C7930;REVA;CB;034000;3;0
R00107;C6715;RALN;CB;036495;1;0
R00107;C6715;RALN;CB;055000;1;0
R00107;C6715;RALN;CD;0D4000;1;1
R00107;C6715;RALN;CB;0B7000;1;0
R00107;C6715;RALN;CB;036494;1;0
R00107;C6715;RALN;CC;0C1000;1;2
R00107;C6715;RALN;CD;0D5000;1;0
R00107;C6715;RALN;CC;046000;1;2
R00107;C6715;RALN;CC;042000;1;0
R00107;C6715;RALN;CC;097000;1;2
R00107;C6715;RALN;CB;0B8000;1;1
R00107;C7244;RALN;CB;036495;3;2
R00107;C7244;RALN;CB;034000;1;0
R00107;C7244;RALN;CD;0D5000;0;1
R00107;C7244;RALN;CC;045000;0;1
R00107;C7244;RALN;CC;043000;4;0
R00107;C7244;RALN;CD;049000;1;0
R00107;C7244;RALN;SP;0D0I95;0;1
R00107;C7244;RALN;CB;037492;1;0
R00107;C7244;RALN;CC;0C1000;0;1
R00107;C7244;RALN;FP;0D0103;0;1
R00107;C7244;RALN;CD;0D4000;2;0
R00090;C3767;RALN;CB;054000;1;0
R00090;C3767;RALN;CC;046000;2;3
R00090;C3767;RALN;CB;0B7A00;1;2
R00090;C3767;RALN;CB;034000;2;0
R00090;C3767;RALN;CB;032000;1;0
R00090;C3767;RALN;CC;043000;0;1
R00090;C3767;RALN;CC;045000;1;0
R00090;C3767;RALN;CD;099000;0;2
R00198;C2904;REVA;FP;0D0103;0;1
R00198;C2904;REVA;CA;022000;0;1
R00198;C2904;REVA;CC;040000;0;1
R00198;C2904;REVA;CC;042000;1;2
R00198;C2904;REVA;CD;047000;1;0
R00198;C2904;REVA;CB;032000;1;1
R00198;C2904;REVA;CB;034000;1;0
R00107;C3665;RALN;CD;0D1000;7;15
R00107;C3665;RALN;CC;042000;4;7
R00107;C3665;RALN;DI;0D0165;1;1
R00107;C3665;RALN;CD;050000;1;4
R00107;C3665;RALN;CB;037493;5;7
R00107;C3665;RALN;CB;034000;2;3
R00107;C3665;RALN;CB;032000;1;1
R00107;C3665;RALN;CC;045000;5;11
R00107;C3665;RALN;CB;0B8000;1;0
R00107;C3665;RALN;CB;0B7A00;17;4
R00107;C3665;RALN;CB;055000;4;1
R00107;C3665;RALN;CC;0C1000;13;7
R00107;C3665;RALN;DI;0D0164;2;0
R00107;C3665;RALN;CD;0D4000;7;8
R00107;C3665;RALN;CC;043000;1;2
R00107;C3665;RALN;CD;099000;1;1
R00107;C3665;RALN;CB;038490;2;0
R00107;C3665;RALN;CB;054000;4;2
R00107;C3665;RALN;CB;038491;4;0
R00107;C3665;RALN;CC;046000;3;22
R00107;C3665;RALN;CB;036495;6;1
R00107;C3665;RALN;CD;0D7000;1;0
R00107;C3665;RALN;CD;0D5000;5;6
R00107;C3665;RALN;FP;0D0103;1;0
R00107;C3665;RALN;RP;000096;1;2
R00107;C3665;RALN;CD;049000;3;6
R00107;C3665;RALN;CC;097000;1;9
R00107;C3665;RALN;CB;036494;2;2
R00205;C4219;RALN;CC;0C1000;2;1
R00205;C4219;RALN;CB;038490;1;0
R00205;C4219;RALN;CB;0B7A00;1;0
R00205;C4219;RALN;CC;046000;1;2
R00205;C4219;RALN;CB;032000;1;0
R00198;C7827;REVA;CA;022000;1;0
R00198;C7827;REVA;CB;032000;5;0
R00198;C7827;REVA;FP;0D0103;0;1
R00198;C7827;REVA;CB;034000;2;0
R00198;C7827;REVA;CD;047000;2;2
R00198;C7827;REVA;CC;042000;4;9
R00198;C7827;REVA;CC;040000;6;3
R00090;C448;RALN;CD;0D1000;0;1
R00090;C448;RALN;CB;055000;1;0
R00090;C448;RALN;CC;0C1000;1;0
R00090;C448;RALN;CB;0B8000;0;1
R00090;C448;RALN;CC;043000;0;1
R00090;C448;RALN;CC;042000;0;1
R00045;C6912;RALN;CD;0D4000;1;0
R00045;C6912;RALN;CA;027000;0;1
R00045;C6912;RALN;CC;045000;1;0
R00045;C6912;RALN;FP;0D0485;1;0
R00045;C6912;RALN;CC;043000;1;0
R00045;C6912;RALN;CB;034000;1;1
R00198;C7822;REVA;CC;042000;2;1
R00198;C7822;REVA;CA;022000;1;1
R00198;C7822;REVA;CC;040000;0;1
R00198;C7822;REVA;CB;032000;1;0
R00090;C901;RALN;CC;043000;0;2
R00090;C901;RALN;CD;0D4000;0;1
R00090;C901;RALN;CB;032000;0;2
R00090;C901;RALN;CB;036495;0;2
R00090;C901;RALN;CA;0A1000;0;1
R00090;C901;RALN;CB;055000;2;2
R00090;C901;RALN;CD;049000;1;0
R00090;C901;RALN;CB;038491;1;0
R00090;C901;RALN;CB;0B7A00;0;1
R00090;C901;RALN;CC;042000;1;1
R00090;C901;RALN;CB;054000;2;2
R00090;C901;RALN;FP;0D0103;1;0
R00090;C901;RALN;CC;045000;0;1
R00090;C901;RALN;CB;038490;1;0
R00090;C901;RALN;CB;036494;0;1
R00090;C901;RALN;CD;0D1000;2;2
R00090;C901;RALN;CC;0C1000;7;8
R00090;C901;RALN;CD;0D5000;2;0
R00090;C901;RALN;CD;050000;4;0
R00125;C2882;RALN;CC;043000;0;1
R00125;C2882;RALN;CC;0C1000;1;0
R00125;C2882;RALN;CA;027000;0;1
R00125;C2882;RALN;CB;037492;1;0
R00125;C2882;RALN;CD;049000;1;0
R00125;C2882;RALN;CB;034000;2;0
R00198;C3498;REVA;CA;022000;1;0
R00198;C3498;REVA;CC;040000;0;1
R00198;C3498;REVA;FP;0D0103;0;1
R00198;C3498;REVA;CD;047000;0;2
R00198;C3498;REVA;CB;032000;5;0
R00198;C3498;REVA;CC;042000;1;6
R00054;C750;RALN;CB;032000;0;2
R00054;C750;RALN;CC;045000;0;1
R00054;C750;RALN;CD;0D4000;1;2
R00054;C750;RALN;CB;037492;1;0
R00054;C750;RALN;CC;0C1000;5;4
R00054;C750;RALN;CB;054000;2;2
R00054;C750;RALN;CD;0D5000;0;1
R00054;C750;RALN;CC;042000;0;3
R00054;C750;RALN;CD;0D1000;1;3
R00054;C750;RALN;CD;049000;1;3
R00054;C750;RALN;CC;043000;1;4
R00054;C750;RALN;CD;050000;2;0
R00134;C4268;RALN;CB;032000;5;16
R00134;C4268;RALN;FP;0D0102;1;0
R00134;C4268;RALN;CC;046000;27;4
R00134;C4268;RALN;CC;0C1000;1;2
R00134;C4268;RALN;CA;0A5000;16;0
R00134;C4268;RALN;CD;0D1000;0;1
R00134;C4268;RALN;CB;037492;3;0
R00134;C4268;RALN;CC;045000;2;2
R00134;C4268;RALN;CB;0B7000;1;7
R00134;C4268;RALN;RP;000096;1;1
R00134;C4268;RALN;CB;036495;2;0
R00134;C4268;RALN;CB;0B7A00;1;1
R00134;C4268;RALN;SP;0D0I95;1;0
R00134;C4268;RALN;CD;0D5000;2;2
R00134;C4268;RALN;CD;049000;1;3
R00134;C4268;RALN;CA;025000;0;3
R00134;C4268;RALN;CB;037493;7;3
R00134;C4268;RALN;CB;038491;0;4
R00134;C4268;RALN;CD;099000;1;7
R00134;C4268;RALN;CC;042000;6;3
R00198;C476;REVA;CB;032000;34;41
R00198;C476;REVA;CC;042000;31;40
R00198;C476;REVA;CA;022000;5;50
R00198;C476;REVA;FP;0D0102;0;1
R00198;C476;REVA;CB;034000;1;0
R00198;C476;REVA;CB;033000;0;5
R00198;C476;REVA;DI;0D0164;3;3
R00198;C476;REVA;CB;030000;16;0
