ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIENO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
C3303;RALN;CB;0B7A00;0;1;0;0;0;0
C3303;RALN;CD;0D4000;0;2;0;0;0;0
C3303;RALN;CC;045000;2;4;0;0;0;1
C3303;RALN;CB;055000;0;0;0;0;0;1
C3303;RALN;CB;036495;1;0;0;0;0;0
C5513;RALN;CB;0B7A00;4;2;0;0;1;0
C5513;RALN;CB;0B8000;6;8;0;0;0;1
C5513;RALN;DI;0D0165;2;0;0;0;0;0
C5513;RALN;CB;036494;0;2;0;0;0;0
C5513;RALN;CD;0D5000;3;2;0;0;0;0
C5513;RALN;CD;0D1000;2;4;0;0;0;0
C5513;RALN;CB;034000;0;6;0;1;1;2
C5513;RALN;CA;0A5000;1;0;0;0;0;0
C5513;RALN;CB;055000;3;0;0;0;0;0
C5513;RALN;CB;038491;0;4;0;0;0;0
C5513;RALN;CD;050000;5;9;0;0;0;0
C5513;RALN;CB;032000;0;0;0;0;0;2
C5513;RALN;CB;037493;1;1;0;0;0;0
C5513;RALN;CD;099000;0;5;0;0;0;0
C5513;RALN;CD;0D4000;1;5;1;0;0;0
C5513;RALN;CB;037492;0;1;0;0;0;1
C5513;RALN;CC;046000;6;5;0;0;0;0
C5513;RALN;CC;097000;4;1;0;0;0;1
C5513;RALN;CC;043000;1;5;0;0;0;1
C5513;RALN;RP;000096;1;1;0;0;0;0
C5513;RALN;CB;054000;0;1;0;0;0;0
C5513;RALN;FP;0D0102;1;0;0;0;0;0
C5513;RALN;DI;0D0164;2;0;0;0;0;0
C5513;RALN;CC;042000;0;7;0;0;0;0
C5513;RALN;DF;0D0098;1;0;0;0;0;0
C5513;RALN;CB;0B7000;2;3;0;0;0;0
C5513;RALN;CD;049000;1;4;0;0;0;0
C5513;RALN;CC;0C1000;9;21;0;0;0;0
C5513;RALN;CB;036495;0;5;2;0;0;0
C5513;RALN;CC;045000;4;7;0;0;0;0
C5513;RALN;CB;038490;3;3;0;0;0;0
UC12462;RALN;SP;0D0I95;1;0;0;0;0;0
UC12462;RALN;CC;045000;0;1;0;0;0;0
UC12462;RALN;CC;043000;0;1;0;0;0;0
UC12462;RALN;CC;0C1000;0;1;0;0;0;0
UC12462;RALN;CB;054000;1;0;0;0;0;0
UC12462;RALN;CB;036494;0;2;0;0;0;0
UC12462;RALN;CD;0D4000;0;3;0;0;0;0
UC12462;RALN;CD;0D1000;1;0;0;0;0;0
C5232;RALN;CB;055000;2;0;0;0;0;0
C5232;RALN;CC;097000;0;1;0;0;0;0
C5232;RALN;CC;045000;0;1;0;0;0;0
C5232;RALN;CD;050000;0;1;0;0;0;0
C5232;RALN;CC;0C1000;0;1;0;0;0;0
C5232;RALN;CC;046000;0;2;0;0;0;0
C5232;RALN;CC;043000;0;1;0;0;0;0
C5232;RALN;CD;0D4000;0;2;0;0;0;0
CS9913;RALN;CD;050000;0;1;0;0;0;0
CS9913;RALN;CD;0D1000;0;10;0;0;0;1
CS9913;RALN;CC;042000;0;1;0;0;0;0
CS9913;RALN;DI;0D0164;0;1;0;0;0;0
CS9913;RALN;CB;054000;0;1;0;0;0;0
CS9913;RALN;CC;0C1000;1;1;0;0;0;1
CS9913;RALN;CC;046000;0;1;0;0;0;0
CS9913;RALN;CB;036495;0;1;0;0;0;0
C8036;RALN;CB;037492;1;0;0;0;0;0
C8036;RALN;CD;0D7000;2;0;0;0;0;0
C8036;RALN;CB;034000;2;0;0;0;0;0
C8036;RALN;CB;055000;1;0;0;0;0;0
C8036;RALN;CC;045000;2;1;0;0;0;0
C8036;RALN;CC;0C1000;5;6;0;0;0;2
C8036;RALN;CB;032000;5;0;0;0;0;0
C8036;RALN;CC;043000;2;2;0;0;0;0
C8036;RALN;CB;036495;1;0;0;0;0;0
C8036;RALN;CD;0D5000;0;1;0;0;0;0
C8036;RALN;CC;042000;2;2;0;0;0;0
C8036;RALN;CB;0B7A00;1;2;0;0;0;0
C8036;RALN;CD;0D4000;0;2;0;0;0;0
C8036;RALN;CC;097000;1;2;0;0;0;0
C8036;RALN;CD;099000;1;2;0;0;0;0
C8036;RALN;CC;046000;1;1;0;0;0;0
C8036;RALN;CD;050000;1;0;0;0;0;0
C8036;RALN;CB;054000;1;0;0;0;0;0
C8036;RALN;CD;0D1000;2;4;0;0;0;0
C6601;RALN;CD;049000;0;0;0;0;0;1
C6601;RALN;CC;045000;0;2;0;0;0;0
C6601;RALN;CD;050000;1;2;0;0;0;0
C6601;RALN;CB;038490;0;0;0;0;1;0
C6601;RALN;CD;0D1000;0;2;0;1;0;0
C6601;RALN;CB;054000;0;0;0;0;0;1
C6601;RALN;CB;034000;1;0;0;0;0;0
C6601;RALN;CB;0B7A00;1;0;0;0;0;0
C6601;RALN;CC;042000;0;0;0;0;0;1
C6601;RALN;CC;0C1000;1;5;0;0;0;1
C6601;RALN;CD;0D4000;0;1;0;0;0;0
OL13330;EPNE;AB;030000;0;1;0;0;0;0
C6155;RALN;CD;0D1000;1;0;0;0;0;0
C6155;RALN;CC;046000;2;0;0;0;0;0
C6155;RALN;CB;037493;0;2;0;0;0;0
C6155;RALN;CC;0C1000;1;0;0;0;0;1
C6155;RALN;CB;054000;0;0;0;0;1;1
C6155;RALN;CA;0A1000;0;0;0;0;1;0
C6155;RALN;CB;038491;0;1;0;0;0;0
C2484;RALN;CC;045000;0;0;0;1;0;0
C2484;RALN;CD;0D1000;0;1;0;0;0;0
C2484;RALN;CC;043000;1;0;0;0;0;0
C2484;RALN;CB;034000;1;0;0;0;0;0
C2484;RALN;CC;0C1000;1;0;0;0;0;0
C4695;RALN;CD;049000;0;2;0;0;0;0
C4695;RALN;CC;043000;1;0;0;0;0;0
C4695;RALN;CA;0A1000;1;0;0;0;0;0
C4695;RALN;CD;0D4000;0;1;0;0;0;0
C4695;RALN;CC;042000;1;1;0;0;0;0
C4695;RALN;CB;054000;1;0;0;0;0;0
C4695;RALN;CC;0C1000;2;0;0;0;0;0
C4695;RALN;CC;046000;0;0;0;1;0;1
C4695;RALN;CC;045000;1;2;0;0;0;1
C4695;RALN;CA;025000;1;0;0;0;0;0
C6893;RALN;CC;042000;1;0;0;0;0;0
C6893;RALN;CC;043000;1;0;0;0;0;0
C6893;RALN;CA;0A6000;1;0;0;0;0;0
C6893;RALN;CC;097000;2;1;0;0;0;0
C6893;RALN;CB;034000;1;0;0;0;0;0
UC12301;RALN;CD;050000;0;1;0;0;0;0
UC12301;RALN;DI;0D0164;1;0;0;0;0;0
UC12301;RALN;CC;045000;0;1;0;0;0;0
OL13626;EPNE;AC;043000;1;1;0;0;0;0
OL13626;EPNE;AC;040000;1;0;0;0;0;0
OL13740;EPNE;D1;0D0077;0;1;0;0;0;0
OL13740;EPNE;AA;023000;0;1;0;1;0;0
OL13740;EPNE;AB;034000;1;0;0;0;0;0
OL13740;EPNE;AC;045000;1;0;0;0;0;0
OL13740;EPNE;AC;040000;2;0;0;0;0;0
OL13740;EPNE;AB;030000;1;0;0;0;0;0
OL13740;EPNE;AA;027000;1;0;0;0;0;0
OL13740;EPNE;AC;046000;1;0;0;0;0;0
OL13740;EPNE;AB;032000;1;0;0;0;0;0
C6686;RALN;CB;0B8000;0;2;0;0;0;0
C6686;RALN;CC;045000;0;1;0;0;0;0
C6686;RALN;CB;038491;1;1;0;0;0;0
C6686;RALN;CB;032000;0;0;0;0;1;0
C6686;RALN;CC;042000;0;0;0;0;0;1
C6686;RALN;CC;046000;1;2;0;0;0;0
C6686;RALN;CB;054000;1;0;0;0;0;0
C6686;RALN;CC;0C1000;0;1;0;0;0;0
C6686;RALN;CC;097000;0;1;0;0;0;1
C6686;RALN;CD;050000;0;1;0;0;0;0
C6686;RALN;CD;0D4000;1;1;0;0;0;0
IP10600;RALN;CC;042000;0;1;0;0;0;0
IP10600;RALN;CD;049000;1;2;0;0;0;0
IP10600;RALN;CD;0D5000;0;1;0;0;0;0
IP10600;RALN;CC;045000;0;1;0;0;0;0
IP10600;RALN;CB;037493;1;0;0;0;0;0
IP10600;RALN;CD;0D1000;1;3;0;0;0;0
V9782;RALN;CC;046000;2;0;0;0;0;0
V9782;RALN;CB;0B8000;1;0;0;0;0;0
V9782;RALN;CD;0D7000;1;1;0;0;0;1
V9782;RALN;DI;0D0164;0;1;0;0;0;0
V9782;RALN;CD;0D5000;1;0;0;0;0;0
V9782;RALN;CC;097000;3;3;0;0;0;0
V9782;RALN;CB;0B7000;0;1;0;0;0;0
C6277;RALN;CC;097000;0;2;0;0;0;0
C6277;RALN;CD;099000;0;1;0;0;0;0
C6277;RALN;CC;045000;0;3;0;0;0;0
C6277;RALN;CB;034000;1;0;0;0;0;0
C6277;RALN;CB;032000;1;0;0;0;0;0
C6277;RALN;CC;043000;3;1;0;0;0;1
C6277;RALN;CB;0B8000;0;0;0;0;0;1
C6277;RALN;CC;046000;0;4;0;1;0;0
C6277;RALN;RP;000096;0;1;0;0;0;0
C6277;RALN;CC;0C1000;3;7;0;0;0;0
C6277;RALN;CB;038490;0;1;0;0;0;0
C6277;RALN;CD;0D1000;3;2;0;0;0;0
C6277;RALN;CD;049000;0;0;0;0;0;2
C6277;RALN;CB;054000;1;0;0;0;0;0
C6277;RALN;CC;042000;0;3;0;0;0;0
C6277;RALN;SP;0D0I96;0;1;0;0;0;0
C549;RALN;CB;036495;1;0;0;0;0;0
C549;RALN;CD;049000;1;0;0;0;0;0
C549;RALN;CD;0D4000;1;0;0;0;0;0
C549;RALN;CC;0C1000;1;0;0;1;0;0
C549;RALN;CD;050000;1;0;0;0;0;0
PA11808;RALN;CD;0D1000;1;2;0;0;0;0
PA11808;RALN;CC;0C1000;1;0;0;0;0;0
C1523;RALN;CB;038490;1;0;0;0;0;0
C1523;RALN;CC;042000;1;2;0;0;0;0
C1523;RALN;CC;045000;1;1;0;0;0;0
C1523;RALN;CD;0D4000;2;0;0;0;0;0
C1523;RALN;CC;0C1000;15;4;0;0;22;45
C1523;RALN;FP;0D0102;0;1;0;0;0;0
C1523;RALN;CB;032000;1;0;0;0;0;0
C1523;RALN;CA;0A1000;4;2;0;0;4;3
C1523;RALN;CB;036495;2;3;0;0;0;0
C1523;RALN;CD;0D5000;1;1;0;0;0;0
C1523;RALN;CB;054000;8;2;0;0;3;25
C1523;RALN;CD;0D1000;0;1;0;0;0;2
C1523;RALN;CB;0B7000;0;1;0;0;0;0
C1523;RALN;CA;0A5000;1;0;0;0;0;0
C1523;RALN;CC;046000;1;4;0;0;0;0
C1523;RALN;CC;043000;3;4;0;0;0;0
C1523;RALN;CA;028000;1;0;0;0;0;0
C1523;RALN;CD;050000;3;2;0;0;0;0
C1523;RALN;CB;0B7A00;1;0;0;0;0;0
C1523;RALN;CB;037493;0;2;0;0;0;0
C1523;RALN;CD;099000;1;1;0;0;0;0
C6291;RALN;CB;038490;0;0;0;0;0;1
C6291;RALN;CC;0C1000;0;0;1;0;0;0
C6291;RALN;CC;043000;0;1;0;0;0;0
C5838;RALN;CD;0D4000;0;1;0;0;0;0
C5838;RALN;CB;036494;1;0;0;0;0;0
C5838;RALN;CC;042000;1;0;0;0;0;0
C5838;RALN;CD;0D5000;0;2;0;0;0;0
C5838;RALN;CB;034000;0;0;0;1;0;0
C5838;RALN;CD;049000;1;0;0;0;0;0
C5838;RALN;CC;046000;2;3;0;0;0;0
C5838;RALN;CC;097000;0;2;0;0;0;0
C837;RALN;CB;054000;0;0;0;1;0;0
C837;RALN;CD;099000;0;1;0;0;0;0
C1263;RALN;CC;042000;0;0;0;0;0;1
C1263;RALN;CC;045000;1;0;0;0;0;0
C1263;RALN;CD;0D1000;0;0;1;0;0;0
C1263;RALN;CC;0C1000;4;2;0;0;0;0
C1263;RALN;CB;0B8000;3;0;0;0;0;0
C1263;RALN;CD;0D4000;2;1;0;0;0;0
C1263;RALN;CB;037492;1;1;0;0;0;0
C1263;RALN;SP;0D0I95;1;0;0;0;0;0
C1263;RALN;CC;043000;0;3;0;0;0;0
C1263;RALN;CB;037493;1;0;0;0;0;0
C1263;RALN;CB;038490;1;0;0;0;0;0
C1263;RALN;CB;034000;0;0;1;0;0;0
C1263;RALN;CC;046000;2;3;0;0;0;0
C1263;RALN;CC;097000;2;1;0;0;0;0
C1263;RALN;CB;0B7000;0;1;0;0;0;0
C1263;RALN;CB;036495;1;0;0;0;0;0
C1263;RALN;CB;0B7A00;1;0;0;0;0;0
K8643;SSNA;LA;A13870;0;2;0;1;0;0
K8643;SSNA;LT;T14063;4;1;0;0;0;0
K8643;SSNA;LT;T14007;13;11;1;0;0;0
K8643;SSNA;CH;SD0A15;0;1;0;0;0;0
K8643;SSNA;MV;SD0E74;4;4;0;0;0;0
K8643;SSNA;MV;SD0A73;4;6;0;0;0;0
K8643;SSNA;LT;T13059;6;0;0;0;0;0
K8643;SSNA;DA;AD0S31;2;3;0;0;0;0
K8643;SSNA;LT;T12057;6;8;0;0;0;0
K8643;SSNA;BI;SD0A12;1;0;0;0;0;0
K8643;SSNA;LT;T16026;13;30;0;0;0;0
K8643;SSNA;CH;SD0E16;0;1;0;0;0;0
K8643;SSNA;MV;SD0E73;8;9;0;0;0;0
K8643;SSNA;LA;A16028;5;5;0;0;0;0
K8643;SSNA;LT;T14S59;9;1;0;0;0;0
K8643;SSNA;LA;A14005;3;18;0;0;0;0
K8643;SSNA;DG;0D0097;1;0;0;0;0;0
K8643;SSNA;RR;N16695;3;3;0;0;0;0
K8643;SSNA;CH;SD0E15;1;2;0;0;0;0
K8643;SSNA;BI;SD0E12;1;5;0;0;0;0
K8643;SSNA;DT;TD0S01;1;0;0;0;0;0
K8643;SSNA;DG;0D0163;1;0;0;0;0;0
K8643;SSNA;DG;0D0482;1;0;0;0;0;0
K8643;SSNA;RR;N18694;2;15;0;0;0;0
K8643;SSNA;ST;S16021;0;3;0;0;0;0
K8643;SSNA;LA;A18869;1;3;0;0;0;0
K8643;SSNA;ST;S18864;3;23;0;0;0;2
K8643;SSNA;LT;T18868;8;10;0;0;0;0
IP10785;RALN;CB;036495;1;1;0;1;0;0
IP10785;RALN;CD;049000;0;0;0;0;0;1
IP10785;RALN;CC;046000;0;2;0;0;0;0
IP10785;RALN;CD;0D5000;1;0;0;0;0;0
IP10785;RALN;CB;055000;0;52;0;0;0;3
IP10785;RALN;CD;0D4000;1;0;0;0;0;0
IP10785;RALN;CC;045000;0;4;0;0;0;0
IP10785;RALN;CB;038490;0;1;0;0;0;0
IP10785;RALN;CB;037492;0;3;0;0;0;1
IP10785;RALN;CB;036494;0;7;0;4;0;6
IP10785;RALN;CC;043000;1;0;0;0;0;0
IP10785;RALN;CB;034000;1;0;0;0;0;0
IP10785;RALN;CD;0D1000;1;7;0;0;0;0
IP10785;RALN;CC;0C1000;5;22;0;0;0;1
IP10785;RALN;CA;0A1000;0;0;0;0;0;1
IP10785;RALN;CA;028000;0;2;0;0;0;0
C6642;RALN;CB;055000;0;1;0;0;0;0
C6642;RALN;CC;0C1000;1;1;0;0;0;0
C6642;RALN;CD;0D4000;0;1;0;0;0;0
C6642;RALN;CC;043000;1;1;0;0;0;1
C6642;RALN;CD;049000;0;1;0;0;0;0
C6642;RALN;CC;046000;0;2;0;0;0;0
C6642;RALN;CB;037493;0;1;0;0;0;0
C6642;RALN;CB;036495;1;0;0;0;0;0
C6642;RALN;CD;0D1000;1;2;0;0;0;0
C6642;RALN;CC;042000;1;3;0;0;0;0
C5777;RALN;CC;042000;0;1;0;0;0;0
C5777;RALN;CB;032000;1;0;1;0;0;0
C5777;RALN;CC;045000;0;1;0;0;0;0
C5777;RALN;CD;0D4000;0;1;0;0;0;0
C5777;RALN;FP;0D0103;1;0;0;0;0;0
C5777;RALN;CC;043000;1;0;0;0;0;0
C3759;RALN;CD;0D1000;1;0;0;0;0;0
C3759;RALN;CC;045000;0;1;0;0;0;0
C3759;RALN;CB;054000;1;0;0;0;0;0
C3759;RALN;CB;032000;1;0;0;0;0;0
C624;PRBZ;CA;000727;0;0;0;0;0;1
C624;PRBZ;CB;000726;2;0;0;0;1;0
C624;PRBZ;CC;000722;0;1;0;0;0;1
C624;PRBZ;CB;000723;0;1;0;0;0;0
C624;PRBZ;CC;000721;1;0;0;0;0;0
OL13205;EPNE;AC;042000;0;1;0;0;0;0
OL13205;EPNE;AC;045000;0;1;0;0;0;0
C3075;RALN;CD;0D4000;0;1;0;0;0;0
C3075;RALN;CD;049000;0;1;0;0;0;0
C3075;RALN;CB;037493;0;0;0;0;0;1
C3075;RALN;CC;097000;1;2;0;0;0;0
C3075;RALN;CD;050000;0;1;0;0;0;0
C3075;RALN;CB;0B8000;1;0;0;0;0;0
C3075;RALN;CC;043000;1;0;0;0;0;0
C3075;RALN;FP;0D0103;1;0;0;0;0;0
C3075;RALN;CB;038491;0;1;0;0;0;0
C3075;RALN;CC;045000;1;1;0;0;0;0
C3075;RALN;CC;046000;0;1;0;0;0;0
C206;RALN;CB;055000;0;0;0;0;0;1
C206;RALN;CC;045000;0;2;0;0;0;0
C206;RALN;CB;038490;0;0;0;0;0;1
C206;RALN;CC;046000;0;1;0;0;0;3
C206;RALN;CC;042000;1;0;0;0;0;0
C206;RALN;CD;0D1000;1;1;0;0;0;0
C206;RALN;CB;0B7000;1;0;0;0;0;0
C206;RALN;CC;0C1000;0;2;0;0;0;0
OL13695;EPNE;AC;040000;0;1;0;0;0;1
OL13695;EPNE;AB;032000;0;0;0;0;0;2
C1675;PRTN;CB;0BE000;1;0;0;0;0;0
C1675;PRTN;CC;0CE000;0;1;0;0;0;0
C1675;PRTN;CC;056000;0;1;0;0;0;0
OL14000;EPNE;AA;027000;0;0;0;1;0;0
C5553;RALN;SP;0D0I96;0;0;0;1;0;0
C5553;RALN;CB;037492;1;0;0;0;0;0
C5553;RALN;CD;049000;1;0;0;0;0;0
C5849;RALN;CD;049000;0;1;0;0;0;0
C5849;RALN;CB;034000;4;0;0;0;0;1
C5849;RALN;CB;032000;0;1;0;0;0;0
C5849;RALN;CB;054000;3;0;0;0;0;0
C5849;RALN;CC;046000;2;1;0;0;0;0
C5849;RALN;CB;036495;2;0;0;1;0;0
C5849;RALN;CC;0C1000;2;3;0;0;0;0
C5849;RALN;CB;037493;0;1;0;0;0;0
C5849;RALN;CB;055000;0;0;0;0;0;1
C5849;RALN;CB;0B8000;1;1;0;0;0;0
C5849;RALN;CB;0B7000;0;1;0;0;0;0
C5849;RALN;CC;097000;0;1;0;0;0;0
C5849;RALN;CC;043000;0;5;0;0;0;1
C5849;RALN;CD;0D4000;0;1;0;0;0;0
C5849;RALN;CC;042000;2;0;0;0;0;0
C5849;RALN;FP;0D0102;1;0;0;0;0;0
C5849;RALN;CD;0D5000;2;2;0;0;0;0
C5849;RALN;CB;038491;0;2;0;0;0;0
C5849;RALN;CD;0D1000;0;3;0;0;0;0
C5849;RALN;CC;045000;1;1;0;1;0;1
C5849;RALN;CD;050000;1;2;0;0;0;0
C8244;RALN;CD;0D1000;1;1;0;1;0;0
C8244;RALN;CB;038491;0;0;0;0;0;1
C8244;RALN;CD;099000;1;1;0;0;0;0
C8244;RALN;CC;097000;1;0;0;0;0;0
C8244;RALN;CC;0C1000;1;0;0;0;0;0
C8244;RALN;CD;050000;5;1;0;0;0;0
C8244;RALN;CC;045000;2;2;0;0;0;0
C8244;RALN;CD;0D5000;0;1;0;0;0;0
C8244;RALN;CC;042000;1;2;0;0;0;0
C8244;RALN;CC;043000;2;9;0;0;0;0
C8244;RALN;RP;000096;0;1;0;0;0;0
C8244;RALN;FP;0D0103;0;1;0;0;0;0
C8244;RALN;CB;034000;0;0;0;0;1;0
C8244;RALN;CB;037492;1;1;0;0;0;0
C5248;RALN;CC;045000;0;0;1;0;0;0
C5248;RALN;CA;0A1000;1;0;0;0;0;0
C5248;RALN;CD;0D1000;0;0;0;1;0;0
C5248;RALN;CC;043000;2;1;0;0;0;0
C5248;RALN;CD;050000;3;1;0;0;0;0
C5248;RALN;CB;034000;2;0;0;0;0;0
C5248;RALN;CB;037492;1;0;0;0;0;0
C5248;RALN;FP;0D0103;1;0;0;0;0;0
C5248;RALN;CB;037493;3;0;0;0;0;0
C2625;RALN;CD;050000;1;0;0;0;0;0
C2625;RALN;CB;0B8000;1;2;0;0;0;0
C2625;RALN;CC;043000;0;0;0;0;0;1
C2625;RALN;CC;097000;1;1;0;0;0;0
C2625;RALN;FP;0D0103;0;1;0;0;0;0
C2625;RALN;CD;0D1000;1;1;0;0;0;0
C2625;RALN;CB;036495;0;0;0;0;0;1
C2625;RALN;CD;0D5000;0;1;0;0;1;1
C2625;RALN;CC;045000;0;0;0;0;0;1
C2625;RALN;CD;049000;0;1;0;0;0;0
C2625;RALN;CB;054000;1;0;0;0;0;0
C2625;RALN;CB;0B7A00;0;1;0;0;0;0
C2625;RALN;CC;0C1000;3;1;1;0;0;1
C2625;RALN;CC;046000;1;0;0;0;0;0
C3929;RALN;CC;046000;1;2;0;0;0;0
C3929;RALN;CA;0A1000;2;0;0;0;0;0
C3929;RALN;CA;0A5000;2;0;0;0;0;0
C3929;RALN;CD;099000;1;1;0;0;0;0
C3929;RALN;CC;045000;1;1;0;0;0;0
C3929;RALN;CB;037493;1;1;0;0;0;0
C3929;RALN;CC;0C1000;2;0;0;0;0;0
C3929;RALN;CB;038491;0;1;0;0;0;0
C3929;RALN;CB;036495;1;0;0;0;0;0
C3929;RALN;FP;0D0103;1;0;0;0;0;0
C6154;REFR;CD;048000;0;3;0;0;0;0
C6154;REFR;XA;0PL908;1;0;0;0;0;0
C6154;REFR;XA;0PL909;1;0;0;0;0;0
C6154;REFR;CA;027000;0;0;0;1;0;0
C6154;REFR;CB;0B8000;1;0;0;0;0;0
C6154;REFR;CC;045000;3;1;0;0;0;0
C6154;REFR;CB;030000;2;0;0;0;0;0
C6154;REFR;CB;032000;1;0;0;0;0;0
C6154;REFR;CC;043000;0;0;0;0;0;1
C6154;REFR;CC;040000;1;0;0;0;0;0
C2239;RALN;CC;097000;1;0;0;0;0;0
C2239;RALN;CC;0C1000;0;0;0;1;1;0
C2239;RALN;CB;032000;1;0;0;0;0;0
C2239;RALN;CC;046000;1;0;0;0;0;0
C2239;RALN;CD;049000;1;0;0;0;0;1
C2239;RALN;CB;034000;0;0;0;0;3;0
C6252;RALN;CA;027000;1;0;0;0;0;0
C6252;RALN;CC;046000;0;2;0;0;0;0
C8005;RALN;FP;0D0103;1;0;0;0;0;0
C8005;RALN;CB;036494;0;2;0;0;0;1
C8005;RALN;CD;0D4000;1;1;0;0;0;1
C8005;RALN;CB;032000;2;0;0;0;0;1
C8005;RALN;CC;045000;1;6;0;0;0;1
C8005;RALN;CC;0C1000;0;5;0;0;0;1
C8005;RALN;CB;054000;6;0;0;0;0;0
C8005;RALN;CC;043000;1;3;0;0;0;2
C8005;RALN;CC;042000;4;2;0;0;0;2
C8005;RALN;CB;038490;1;1;0;0;0;0
C8005;RALN;CB;038491;1;0;0;0;0;0
C8005;RALN;CD;0D5000;0;1;0;0;0;0
C8005;RALN;CB;055000;2;2;0;0;0;0
C8005;RALN;CD;049000;1;3;0;0;0;0
C8005;RALN;CC;097000;0;2;0;0;0;1
C8005;RALN;RP;000096;0;0;0;0;0;2
C8005;RALN;CB;0B7A00;0;1;0;0;0;0
C8005;RALN;CD;0D7000;0;1;0;0;0;0
C8005;RALN;CB;037492;0;1;0;0;0;0
C8005;RALN;CD;0D1000;2;3;0;0;0;0
C8005;RALN;CD;050000;0;5;0;1;0;0
C8005;RALN;CC;046000;1;1;0;0;0;0
C8241;RALN;CD;0D1000;0;0;0;0;2;0
C8241;RALN;CB;054000;0;0;0;0;2;0
C8241;RALN;CC;046000;1;0;0;0;0;0
C8241;RALN;CA;027000;0;0;0;0;1;0
C8241;RALN;FP;0D0103;0;1;0;0;0;0
C8241;RALN;CB;034000;0;0;0;0;2;0
C8241;RALN;CA;0A1000;0;0;1;0;0;3
C8241;RALN;CB;038490;0;1;0;0;0;0
C8241;RALN;CC;0C1000;0;1;0;0;0;0
C3042;RALN;CC;042000;94;147;1;8;3;34
C3042;RALN;CD;049000;30;93;1;0;0;7
C3042;RALN;CB;055000;26;3;0;0;0;0
C3042;RALN;CD;0D4000;80;145;2;1;3;7
C3042;RALN;CB;054000;22;82;0;14;0;1
C3042;RALN;CA;0A6000;11;4;0;0;1;1
C3042;RALN;CD;050000;52;106;0;1;0;8
C3042;RALN;CC;043000;28;50;0;4;0;7
C3042;RALN;DI;0D0165;3;12;0;0;0;0
C3042;RALN;CC;0C1000;161;212;1;22;4;26
C3042;RALN;CC;097000;66;104;0;0;1;9
C3042;RALN;CD;0D5000;44;74;0;1;0;8
C3042;RALN;CB;034000;3;26;0;2;0;0
C3042;RALN;DG;0D0097;1;0;0;0;0;0
C3042;RALN;CD;0D1000;76;117;0;0;0;1
C3042;RALN;CB;037492;17;20;0;0;0;4
C3042;RALN;CA;028000;3;6;0;0;0;1
C3042;RALN;CA;027000;1;1;0;0;0;0
C3042;RALN;CD;0D7000;12;12;0;0;0;0
C3042;RALN;CA;0A5000;14;12;0;0;0;3
C3042;RALN;CD;099000;16;17;1;0;0;0
C3042;RALN;FP;0D0102;1;0;0;0;0;0
C3042;RALN;CB;0B8000;105;49;1;0;4;6
C3042;RALN;CB;036495;9;14;0;2;1;2
C3042;RALN;CB;037493;14;27;1;0;0;2
C3042;RALN;CC;046000;180;213;3;3;5;26
C3042;RALN;CB;036494;48;37;1;0;0;4
C3042;SCLA;DO;014155;3;49;0;0;0;0
C3042;RALN;CB;038490;18;13;0;0;2;4
C3042;RALN;CC;045000;109;144;6;5;2;28
C3042;RALN;RP;000096;20;12;0;0;0;0
C3042;RALN;CA;025000;0;0;0;1;0;0
C3042;RALN;CB;032000;8;67;0;5;0;3
C3042;RALN;CB;0B7A00;111;64;7;0;3;3
C3042;RALN;DF;0D0098;0;1;0;0;0;0
C3042;RALN;CB;038491;13;35;0;1;0;2
C3042;RALN;DI;0D0164;21;15;0;0;0;0
C3042;RALN;CB;0B7000;13;38;0;0;0;0
C5161;RALN;CB;034000;0;0;0;0;1;0
C5161;RALN;CD;049000;0;1;0;0;0;1
C5161;RALN;CA;0A5000;0;0;0;1;0;0
C5161;RALN;CB;037492;1;0;0;0;0;0
LS12166;LS13;LI;0000ND;1;1;0;1;0;0
C6144;RALN;CC;0C1000;792;2042;3;9;4;30
C6144;RALN;CB;054000;199;101;0;0;3;4
C6144;RALN;CD;050000;635;792;3;13;15;87
C6144;RALN;DG;0D0097;1;0;0;0;0;0
C6144;RALN;FP;0D0102;1;0;0;0;0;0
C6144;RALN;CB;034000;48;49;2;0;1;3
C6144;RALN;CB;037493;57;54;1;0;2;1
C6144;RALN;CD;0D1000;256;695;10;13;0;16
C6144;RALN;CD;099000;313;516;4;5;5;40
C6144;RALN;CB;036495;47;22;0;0;2;1
C6144;RALN;CC;097000;1310;3490;29;41;38;397
C6144;RALN;CB;032000;39;36;1;0;2;4
C6144;RALN;CC;045000;481;2126;8;10;7;121
C6144;RALN;CD;0D4000;318;297;2;3;7;47
C6144;RALN;DI;0D0164;87;37;0;0;0;0
C6144;RALN;CB;0B7A00;6;6;1;0;0;3
C6144;RALN;CD;0D5000;25;42;5;5;3;11
C6144;RALN;DI;0D0165;3;2;0;0;0;0
C6144;RALN;CC;043000;722;2265;14;16;13;159
C6144;RALN;CB;0B7000;30;11;1;1;0;0
C6144;RALN;CD;049000;65;125;4;7;1;19
C6144;RALN;PC;000061;39;59;0;2;1;0
C6144;RALN;CD;0D7000;110;187;13;6;3;26
C6144;RALN;CC;042000;129;848;8;10;4;45
