ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
C6361;PRBZ;NF;CB;0;0;1;0;1;0;0;0;0;0
PA149;REFR;SC;CB;1;4;0;0;0;0;0;0;0;0
C6858;PRBZ;NF;CC;0;0;1;0;1;0;0;0;0;0
C6858;PRBZ;NF;CB;0;0;9;0;9;0;0;0;0;0
C3575;RALN;ND;CC;0;0;1;1;1;1;0;0;0;0
C3954;RALN;ND;CC;0;0;0;0;2;2;0;0;0;0
C3954;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C7923;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C7923;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C4479;RALN;ND;CC;2;12;6;3;7;4;0;0;0;0
C4479;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C4479;RALN;ND;CD;1;2;0;0;0;0;0;0;0;0
Q9184;UNIV;ND;CD;40;72;0;0;0;0;0;0;0;0
Q9184;UNIV;ND;CC;37;104;1;1;0;0;0;0;0;0
Q9184;UNIV;ND;CE;7;9;0;0;0;0;0;0;0;0
Q9184;UNIV;ND;CB;0;3;0;1;0;0;0;0;0;0
C1099;PRBZ;NF;CB;0;0;0;0;1;0;0;0;0;0
IC49;EPNE;ME;PC;0;1;0;0;0;0;0;0;0;0
C3543;RALN;ND;CD;0;3;0;0;0;0;0;0;0;0
C3543;RALN;ND;CC;5;1;0;0;4;1;0;0;0;0
C3543;RALN;ND;CB;1;1;0;0;0;0;0;0;0;0
C6543;RALN;ND;CC;0;0;1;2;0;0;0;0;0;0
RS9203;RESA;NF;CB;94;140;165;10;226;18;0;0;0;0
RS9203;RESA;NF;CC;138;247;25;4;50;17;0;0;0;0
RS9203;RESA;NF;CD;243;389;23;9;28;15;0;0;0;0
RS9203;RESA;NF;CA;45;54;467;81;610;118;0;0;0;0
RS9203;RESA;NF;PC;39;57;0;0;0;0;0;0;0;0
D8314;EN60;ND;LI;5;10;0;0;9;0;0;0;0;0
C8094;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C8094;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
P9107;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
P9107;RALN;ND;CD;15;17;3;0;6;0;0;0;0;0
P9107;RALN;ND;CC;22;26;8;0;15;0;0;0;0;0
C4880;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C4880;RALN;ND;CC;3;0;10;1;10;2;0;0;0;0
C4880;RALN;ND;CD;4;1;0;0;0;0;0;0;0;0
C2425;PRTN;NF;CC;0;1;0;0;0;0;0;0;0;0
C5576;RALN;ND;CD;0;0;0;0;1;0;0;0;0;0
C5576;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C4371;RALN;ND;CC;12;14;27;15;30;15;0;0;0;0
C4371;RALN;ND;CD;11;18;2;1;2;1;0;0;0;0
C4371;RALN;ND;CA;0;0;0;0;3;0;0;0;0;0
C4371;RALN;ND;CB;4;3;0;0;1;0;0;0;0;0
C6960;RALN;ND;CB;0;1;0;0;1;0;0;0;0;0
C6960;RALN;ND;CD;2;0;0;0;0;0;0;0;0;0
C6960;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
Q9135;UNIV;ND;CC;0;0;0;0;2;0;0;0;0;0
Q9135;UNIV;ND;CB;0;0;16;6;0;0;0;0;0;0
Q9135;UNIV;ND;CD;0;0;0;0;0;1;0;0;0;0
C6857;RALN;ND;CC;1;1;0;0;0;0;0;0;0;0
C6857;RALN;ND;CD;1;1;0;0;0;0;0;0;0;0
C5715;RALN;ND;CA;0;0;1;3;0;0;0;0;0;0
C5715;RALN;ND;CB;1;1;6;0;15;0;0;0;0;0
C5715;RALN;ND;CC;1;2;40;11;16;5;0;0;0;0
C5715;RALN;ND;CD;3;0;6;3;5;3;0;0;0;0
C4199;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C5347;RALN;ND;CB;1;0;0;0;2;0;0;0;0;0
C5347;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
C5347;RALN;ND;CC;0;1;3;2;1;0;0;0;0;0
LS11988;LS13;NF;LI;6;8;47;19;0;0;0;0;0;0
C5249;RALN;ND;CC;0;0;19;2;14;2;0;0;0;0
C5249;RALN;ND;CB;0;0;6;0;14;1;0;0;0;0
C5249;RALN;ND;CD;0;0;3;0;1;0;0;0;0;0
AG12611;ERIC;ND;6L;7;23;0;0;0;0;0;0;0;0
AG12611;ERIC;ND;5L;6;10;0;0;0;0;0;0;0;0
AG12611;ERIC;ND;7L;9;13;0;0;0;0;0;0;0;0
AG12611;ERIC;ND;4L;5;15;0;0;0;0;0;0;0;0
AG12611;ERIC;ND;RI;8;28;0;0;0;0;0;0;0;0
AG12611;ERIC;ND;8L;2;4;0;0;0;0;0;0;0;0
AG12611;ERIC;ND;TC;5;4;0;0;0;0;0;0;0;0
LS12070;LS13;NF;LI;17;32;0;0;0;0;0;0;0;0
C2652;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C2652;RALN;ND;CD;0;3;0;0;0;0;0;0;0;0
IP10523;RALN;ND;CB;0;0;17;41;0;0;0;0;0;0
IP10523;RALN;ND;CA;0;0;0;4;0;0;0;0;0;0
C4782;RALN;ND;CC;0;0;1;0;0;0;0;0;0;0
C5782;REFR;SC;CC;0;5;0;0;0;0;0;0;0;0
C5782;REFR;SC;CD;1;0;0;0;0;0;0;0;0;0
C5782;REFR;SC;CB;0;1;0;0;0;0;0;0;0;0
C2884;RALN;ND;CD;0;1;1;0;0;0;0;0;0;0
C2884;RALN;ND;CC;0;6;7;2;0;0;0;0;0;0
C2884;RALN;ND;CB;1;0;0;0;0;0;0;0;0;0
C5559;RALN;ND;CC;1;1;0;2;0;0;0;0;0;0
C349;RALN;ND;CA;0;0;0;0;3;0;0;0;0;0
C349;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C349;RALN;ND;CC;0;0;1;2;2;2;0;0;0;0
C349;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
D8410;EN60;ND;LI;7;12;0;0;0;0;0;0;0;0
UC11802;RALN;ND;PC;0;0;0;0;20;0;0;0;0;0
UC11802;RALN;ND;CC;1;0;0;0;0;0;0;0;0;0
UC11802;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
UC11802;RALN;ND;CD;1;1;0;0;2;0;0;0;0;0
C2307;PRBZ;NF;CC;0;5;0;0;0;0;0;0;0;0
C2307;PRBZ;NF;CD;0;0;1;0;1;0;0;0;0;0
C2307;PRBZ;NF;CB;2;2;7;0;7;0;0;0;0;0
C8288;RALN;ND;CD;1;3;0;0;0;0;0;0;0;0
C6442;RALN;ND;CA;0;0;0;0;3;0;0;0;0;0
C6442;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C6442;RALN;ND;CC;0;2;6;2;8;2;0;0;0;0
C6442;RALN;ND;CB;0;1;0;0;3;1;0;0;0;0
C2392;PRTN;NF;CB;0;0;0;0;4;0;0;0;0;0
C2392;PRTN;NF;CC;0;0;0;0;1;0;0;0;0;0
P9055;RALN;ND;CA;2;4;0;0;0;0;0;0;0;0
P9055;RALN;ND;CB;14;7;0;0;27;5;0;0;0;0
P9055;RALN;ND;CC;7;18;0;0;5;2;0;0;0;0
P9055;RALN;ND;CD;14;10;0;0;7;0;0;0;0;0
C6693;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C6693;RALN;ND;CC;0;0;0;3;0;2;0;0;0;0
C2810;PRBZ;NF;CB;0;0;4;0;4;0;0;0;0;0
C859;RALN;ND;CA;2;0;1;0;1;0;0;0;0;0
C859;RALN;ND;CC;98;118;75;23;61;18;0;0;0;0
C859;RALN;ND;CB;10;55;2;5;28;2;0;0;0;0
C859;RALN;ND;CD;26;77;8;1;15;2;0;0;0;0
C1277;RALN;ND;CC;2;10;4;4;3;0;0;0;0;0
C1277;RALN;ND;CB;0;2;0;0;2;0;0;0;0;0
C1277;RALN;ND;CD;2;5;2;0;0;0;0;0;0;0
D10956;EN60;ND;LI;24;21;0;0;0;0;0;0;0;0
AU10075;AUIN;ND;LI;39;88;0;0;0;0;0;0;0;0
N8719;REVA;NF;CC;1;5;0;0;0;0;0;0;0;0
N8719;REVA;NF;CB;0;1;0;0;0;0;0;0;0;0
N8719;REVA;NF;CA;0;0;3;35;3;35;0;0;0;0
N8719;REVA;NF;CD;1;6;0;0;0;0;0;0;0;0
C4815;PRBZ;NF;CB;0;0;2;0;2;0;0;0;0;0
CV14370;AFAM;AT;PA;0;0;2;8;0;0;0;0;0;0
IP10630;RALN;ND;CB;0;0;5;34;0;0;0;0;0;0
IP10630;RALN;ND;CD;0;0;2;1;0;0;0;0;0;0
IP10630;RALN;ND;CC;0;0;1;4;0;0;0;0;0;0
C3808;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C6898;RALN;ND;CB;1;0;0;0;0;0;0;0;0;0
C4437;PRBZ;NF;CB;0;0;0;0;4;0;0;0;0;0
C7785;PRBZ;NF;CB;0;2;7;0;7;0;0;0;0;0
C7785;PRBZ;NF;CC;2;12;0;0;0;0;0;0;0;0
C7785;PRBZ;NF;CD;1;1;0;0;0;0;0;0;0;0
Q9130;UNIV;ND;CE;35;42;0;0;0;0;0;0;0;0
Q9130;UNIV;ND;CC;236;300;0;0;0;0;0;0;0;0
Q9130;UNIV;ND;RI;0;0;0;0;12;15;0;0;0;0
Q9130;UNIV;ND;PR;0;0;0;0;41;11;0;0;0;0
Q9130;UNIV;ND;CB;107;80;1;0;0;0;0;0;0;0
Q9130;UNIV;ND;CD;207;279;0;3;0;2;0;0;0;0
OR13223;EPNE;ME;AB;3;5;0;0;0;0;0;0;0;0
OR13223;EPNE;ME;AC;3;5;0;0;0;0;0;0;0;0
C6158;RALN;ND;CB;0;0;1;2;0;1;0;0;0;0
C6158;RALN;ND;CC;0;0;2;1;2;2;0;0;0;0
P9066;RALN;ND;CA;1;0;0;0;1;0;0;0;0;0
P9066;RALN;ND;CB;32;14;0;0;38;0;0;0;0;0
P9066;RALN;ND;CC;8;4;0;0;2;0;0;0;0;0
P9066;RALN;ND;CD;4;3;0;0;2;0;0;0;0;0
C4829;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C4829;RALN;ND;CC;0;0;2;1;2;2;0;0;0;0
OL12974;EPNE;ME;AC;1;4;0;0;0;0;0;0;0;0
OL12974;EPNE;ME;AB;1;17;0;0;0;0;0;0;0;0
OL12974;EPNE;ME;AA;2;0;0;0;0;0;0;0;0;0
C12894;PRTN;NF;CC;0;0;2;1;0;0;0;0;0;0
C1976;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C1976;RALN;ND;CC;0;1;0;0;3;4;0;0;0;0
C1976;RALN;ND;CD;0;1;0;0;1;0;0;0;0;0
C1976;RALN;ND;CB;0;3;0;0;3;0;0;0;0;0
OL13187;EPNE;ME;AB;0;6;0;0;0;0;0;0;0;0
ER10715;RALN;ND;CC;4;9;0;0;0;0;0;0;0;0
ER10715;RALN;ND;CD;14;11;0;0;0;0;0;0;0;0
CS10263;RALN;ND;PC;0;0;0;0;1;0;0;0;0;0
LS12836;LS13;NF;LI;4215;3124;23;3;47;5;0;0;0;0
C855;RALN;ND;CB;0;2;0;0;1;0;0;0;0;0
C855;RALN;ND;CD;2;2;0;0;0;0;0;0;0;0
C855;RALN;ND;CC;2;1;0;0;0;1;0;0;0;0
C4974;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C5009;RALN;ND;CB;0;3;0;0;0;0;0;0;0;0
C5009;RALN;ND;CD;0;1;1;0;0;0;0;0;0;0
C5009;RALN;ND;CC;0;4;2;1;0;0;0;0;0;0
C3725;RALN;ND;CC;1;1;3;3;0;0;0;0;0;0
C3810;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C3810;RALN;ND;CC;0;3;0;0;0;0;0;0;0;0
C3810;RALN;ND;CD;1;4;0;0;0;0;0;0;0;0
C4427;RALN;ND;CC;0;0;0;0;0;1;0;0;0;0
C4427;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
D8369;RALN;ND;CC;0;0;4;5;0;0;0;0;0;0
D8369;RALN;ND;CB;0;0;1;1;0;0;0;0;0;0
D8369;RALN;ND;CD;0;0;9;6;0;0;0;0;0;0
C2797;RALN;ND;CC;1;1;5;0;15;0;0;0;0;0
C2797;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
CV14468;AFAM;AT;PA;1;2;6;6;0;0;0;0;0;0
C5318;RALN;ND;CC;0;2;1;2;0;0;0;0;0;0
C5318;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C7922;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
E8535;EPNE;ME;AC;1;1;1;0;1;0;0;0;0;0
LS11967;LS13;NF;LI;8;18;0;0;0;0;0;0;0;0
V12588;RALN;ND;CC;12;32;0;0;0;0;0;0;0;0
V12588;RALN;ND;CD;7;8;0;0;0;0;0;0;0;0
V12588;RALN;ND;CB;7;13;0;0;0;0;0;0;0;0
CM9044;RALN;ND;CB;10;8;0;0;12;1;0;0;0;0
CM9044;RALN;ND;CC;29;24;0;0;6;0;0;0;0;0
CM9044;RALN;ND;CD;25;26;0;0;3;0;0;0;0;0
D8344;RALN;ND;CA;0;0;2;0;0;0;0;0;0;0
D8344;RALN;ND;CB;8;17;0;1;0;0;0;0;0;0
D8344;RALN;ND;CC;25;34;0;0;3;0;0;0;0;0
D8344;RALN;ND;CD;15;10;0;0;3;0;0;0;0;0
UC10745;RALN;ND;CD;0;0;0;0;1;0;0;0;0;0
UC10745;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
OL13658;EPNE;ME;AB;0;1;0;0;0;0;0;0;0;0
C1989;PRBZ;NF;PC;0;0;3;0;3;0;0;0;0;0
C1989;PRBZ;NF;CB;0;0;6;0;6;0;0;0;0;0
C1989;PRBZ;NF;CA;0;0;1;0;1;0;0;0;0;0
C5867;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C5867;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
C5867;RALN;ND;CC;1;0;0;0;0;0;0;0;0;0
C8266;RALN;ND;CB;1;2;2;2;5;10;0;0;0;0
C8266;RALN;ND;CC;0;1;3;0;3;0;0;0;0;0
C8266;RALN;ND;CD;0;1;2;0;3;3;0;0;0;0
C1003;RALN;ND;CD;0;3;0;0;0;0;0;0;0;0
C1003;RALN;ND;CB;0;2;0;2;0;0;0;0;0;0
C1003;RALN;ND;CC;0;3;3;3;3;2;0;0;0;0
C6484;RALN;ND;CB;1;22;0;0;6;0;0;0;0;0
C6484;RALN;ND;CC;5;18;6;0;6;2;0;0;0;0
C6484;RALN;ND;CD;0;2;0;0;0;0;0;0;0;0
N8720;REVA;NF;CB;0;0;1;46;1;57;0;0;0;0
C6032;RALN;ND;CC;1;8;2;1;2;2;0;0;0;0
C6032;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C6032;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C6738;RALN;ND;CA;0;0;0;1;0;0;0;0;0;0
C6738;RALN;ND;CB;0;0;1;0;0;0;0;0;0;0
C6738;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C6738;RALN;ND;CD;0;0;1;1;0;0;0;0;0;0
C1280;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C8228;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C8228;RALN;ND;CC;1;0;0;0;1;3;0;0;0;0
C8228;RALN;ND;CD;1;0;0;0;1;0;0;0;0;0
AG11871;AGID;1F;C3;30;28;0;0;0;0;0;0;0;0
AG11871;AGID;1F;C2;5;7;0;0;0;0;0;0;0;0
AG11871;AGID;1F;C1;3;0;0;0;0;0;0;0;0;0
C4756;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C4756;RALN;ND;CC;0;1;0;0;0;6;0;0;0;0
C4756;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C7737;RALN;ND;CC;0;0;0;0;0;1;0;0;0;0
C1505;RALN;ND;CB;1;0;0;0;2;0;0;0;0;0
C3248;RALN;ND;CD;3;8;0;0;0;0;0;0;0;0
C3248;RALN;ND;CC;2;10;3;0;0;0;0;0;0;0
C3248;RALN;ND;CB;0;2;0;0;3;0;0;0;0;0
C3814;PRTN;NF;CA;0;0;0;0;2;0;0;0;0;0
C3814;PRTN;NF;CD;0;0;0;0;2;0;0;0;0;0
C3814;PRTN;NF;CB;0;0;0;0;6;1;0;0;0;0
C3814;PRTN;NF;CC;0;0;0;0;2;1;0;0;0;0
AA8548;EPNE;ME;AB;3;2;0;0;0;0;0;0;0;0
AA8548;EPNE;ME;AC;4;7;0;0;0;0;0;0;0;0
C3926;RALN;ND;CB;0;0;0;2;4;2;0;0;0;0
C3926;RALN;ND;CC;0;0;1;1;2;1;0;0;0;0
IP10709;RALN;ND;CB;0;0;6;20;0;0;0;0;0;0
IP10709;RALN;ND;CD;0;0;1;2;0;0;0;0;0;0
C8299;RALN;ND;CC;4;9;2;3;1;2;0;0;0;0
C8299;RALN;ND;CB;2;4;0;0;0;1;0;0;0;0
C8299;RALN;ND;CD;3;4;0;0;1;0;0;0;0;0
LS14197;LS13;NF;LI;7;18;0;0;0;0;0;0;0;0
P9067;RALN;ND;CB;1;5;0;0;14;0;0;0;0;0
P9067;RALN;ND;CD;9;29;0;0;0;0;0;0;0;0
P9067;RALN;ND;CC;15;32;5;2;7;1;0;0;0;0
C7946;RALN;ND;CD;1;1;0;0;0;0;0;0;0;0
C6865;RALN;ND;CA;0;2;6;0;9;0;0;0;0;0
C6865;RALN;ND;CD;3;3;0;1;3;1;0;0;0;0
C6865;RALN;ND;CB;2;2;0;0;2;0;0;0;0;0
C6865;RALN;ND;CC;5;6;13;3;2;2;0;0;0;0
C4312;RALN;ND;CB;0;2;0;0;3;0;0;0;0;0
C4312;RALN;ND;CD;1;1;3;1;7;0;0;0;0;0
C4312;RALN;ND;CC;3;3;3;3;1;2;0;0;0;0
C5678;RALN;ND;CC;2;4;1;1;0;0;0;0;0;0
C5678;RALN;ND;CB;0;4;0;0;0;0;0;0;0;0
C5678;RALN;ND;CD;0;4;0;0;0;0;0;0;0;0
C4095;PRBZ;NF;CB;0;0;4;0;4;0;0;0;0;0
C7099;PRBZ;NF;CA;0;0;3;0;3;0;0;0;0;0
C7099;PRBZ;NF;CB;0;1;13;0;13;0;0;0;0;0
C7099;PRBZ;NF;CD;0;0;1;0;1;0;0;0;0;0
C7099;PRBZ;NF;CC;0;2;0;0;0;0;0;0;0;0
ER11953;RALN;ND;CD;19;4;0;0;0;0;0;0;0;0
ER11953;LS13;NF;LI;29;1;0;0;0;0;0;0;0;0
C2407;RALN;ND;CB;10;10;1;0;13;2;0;0;0;0
C2407;RALN;ND;CA;0;6;0;0;2;0;0;0;0;0
C2407;RALN;ND;CC;11;29;18;13;11;10;0;0;0;0
C2407;RALN;ND;CD;7;22;0;0;0;0;0;0;0;0
C2262;RALN;ND;CD;1;2;0;0;0;0;0;0;0;0
C2262;RALN;ND;CC;0;4;0;0;0;0;0;0;0;0
C281;REVA;NF;CC;0;1;0;0;0;0;0;0;0;0
C5401;RALN;ND;CB;0;0;0;0;1;3;0;0;0;0
C5401;RALN;ND;CC;0;0;1;3;0;0;0;0;0;0
C12251;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C12251;RALN;ND;CC;2;6;0;0;0;0;0;0;0;0
C12251;RALN;ND;CD;2;1;0;0;0;0;0;0;0;0
C4474;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C4474;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C1125;PRTN;NF;CB;0;1;0;0;0;0;0;0;0;0
C6992;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C1564;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C1564;RALN;ND;CA;1;0;0;0;0;0;0;0;0;0
C1564;RALN;ND;CC;0;2;7;6;8;6;0;0;0;0
C1564;RALN;ND;CB;2;0;0;0;0;0;0;0;0;0
C2598;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C2598;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
C2598;RALN;ND;CD;1;0;0;0;3;1;0;0;0;0
C6645;RALN;ND;CB;3;2;0;1;10;1;0;0;0;0
C6645;RALN;ND;CD;9;6;0;1;0;0;0;0;0;0
C6645;RALN;ND;CC;10;7;5;1;0;3;0;0;0;0
RS9830;PRTN;NF;VD;54;66;0;0;36;4;0;0;0;0
RS9830;SCTN;NF;SA;0;0;16;12;0;0;0;0;0;0
RS9830;PRTN;NF;CB;1;13;0;0;0;0;0;0;0;0
RS9830;PRTN;NF;CB;49;374;40;42;293;1;0;0;0;0
RS9830;PRTN;NF;CA;3;1;13;0;0;0;0;0;0;0
RS9830;PRTN;NF;VF;0;0;166;2;5;1;0;0;0;0
RS9830;PRTN;NF;CD;241;469;0;0;112;18;0;0;0;0
RS9830;PRTN;NF;PC;2;1;0;0;0;0;0;0;0;0
RS9830;PRTN;NF;CC;203;518;7;19;228;12;0;0;0;0
RS9830;PRTN;NF;CC;5;14;0;0;0;0;0;0;0;0
RS9830;PRTN;NF;VD;3;4;0;0;0;0;0;0;0;0
RS9830;PRTN;NF;CD;6;5;0;0;0;0;0;0;0;0
M8653;MNST;MM;1A;2;2;2;0;1;0;0;0;0;0
M8653;MNST;MM;2A;52;128;65;93;45;70;0;0;0;0
M8653;MNST;MM;3A;93;194;15;32;29;65;0;0;0;0
C2869;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C2869;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C4488;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C8199;RALN;ND;CC;0;2;0;0;0;0;0;0;0;0
C2410;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C596;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C596;RALN;ND;CA;0;0;1;0;0;0;0;0;0;0
C596;RALN;ND;CB;0;0;1;0;0;1;0;0;0;0
C596;RALN;ND;CC;0;0;12;2;1;4;0;0;0;0
C6456;RALN;ND;CC;0;5;0;0;1;0;0;0;0;0
C6456;RALN;ND;CD;1;2;0;0;0;0;0;0;0;0
C6456;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C4564;RALN;ND;CD;0;0;0;1;0;1;0;0;0;0
C4564;RALN;ND;CC;0;0;5;0;0;0;0;0;0;0
LS12010;LS13;NF;LI;7;21;0;0;0;0;0;0;0;0
C8001;RALN;ND;CC;1;6;2;2;0;0;0;0;0;0
C8001;RALN;ND;CD;1;5;0;0;0;0;0;0;0;0
C8001;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C4187;RALN;ND;CA;0;0;0;1;0;0;0;0;0;0
C4187;RALN;ND;CC;0;0;14;9;0;0;0;0;0;0
C4187;RALN;ND;CD;0;0;4;11;0;0;0;0;0;0
C4187;RALN;ND;CB;0;0;15;2;0;0;0;0;0;0
C865;RALN;ND;CB;0;5;0;0;0;0;0;0;0;0
C865;RALN;ND;CC;1;8;5;0;2;1;0;0;0;0
C865;RALN;ND;CD;0;6;0;0;0;0;0;0;0;0
C7881;PRBZ;NF;CD;0;0;0;3;0;3;0;0;0;0
C7881;PRBZ;NF;CB;0;0;0;15;0;15;0;0;0;0
C7881;PRBZ;NF;CC;0;2;0;0;0;0;0;0;0;0
C2590;REVA;NF;CB;0;0;0;0;6;0;0;0;0;0
C2590;REVA;NF;CC;0;1;4;1;0;0;0;0;0;0
C8108;RALN;ND;CB;0;0;0;0;5;1;0;0;0;0
C8108;RALN;ND;CC;0;0;4;2;0;2;0;0;0;0
C8108;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C5308;PRBZ;NF;CA;0;0;2;0;2;0;0;0;0;0
C4762;RALN;ND;CB;1;0;0;0;0;0;0;0;0;0
C5646;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
U10735;SSNA;ND;SV;0;0;11;3;46;17;0;0;0;0
U10735;SSNA;ND;LA;0;0;2;2;0;0;0;0;0;0
U10735;SSNA;ND;LT;0;0;372;154;336;79;0;0;0;0
U10735;SSNA;ND;SF;0;0;0;3;0;0;0;0;0;0
U10735;SSNA;ND;DP;0;0;0;0;5;1;0;0;0;0
U10735;SSNA;ND;CH;0;0;0;0;1;0;0;0;0;0
U10735;SSNA;ND;BI;0;0;1;8;3;9;0;0;0;0
U10735;SSNA;ND;FI;0;0;0;0;7;13;0;0;0;0
U10735;SSNA;ND;SI;0;0;832;707;732;594;0;0;0;0
U10735;SSNA;ND;MD;0;0;271;158;300;158;0;0;0;0
U10735;SSNA;ND;ST;0;0;114;45;112;50;0;0;0;0
U10735;SSNA;ND;MV;0;0;10;5;26;23;0;0;0;0
P9047;RALN;ND;CB;0;0;0;0;11;0;0;0;0;0
P9047;RALN;ND;CC;0;0;5;0;0;0;0;0;0;0
C1442;RALN;ND;CD;2;2;0;0;0;0;0;0;0;0
OL13964;EPNE;ME;AA;1;4;0;0;0;0;0;0;0;0
C4112;PRBZ;NF;CA;0;0;0;0;1;0;0;0;0;0
C6498;PRBZ;NF;CB;0;0;4;0;4;0;0;0;0;0
OR13509;EPNE;ME;AB;0;2;0;0;0;0;0;0;0;0
OR13509;EPNE;ME;AC;1;0;0;0;0;0;0;0;0;0
C7230;RALN;ND;CA;0;0;0;2;0;0;0;0;0;0
C7230;RALN;ND;CB;0;0;1;2;3;0;0;0;0;0
C7230;RALN;ND;CC;0;0;2;0;1;0;0;0;0;0
C446;RALN;ND;CC;0;1;0;1;2;0;0;0;0;0
C446;RALN;ND;CB;1;0;0;0;1;0;0;0;0;0
C446;RALN;ND;CD;0;0;0;1;1;0;0;0;0;0
C2748;RALN;ND;CA;0;0;1;0;0;0;0;0;0;0
C2748;RALN;ND;CC;0;0;4;0;0;0;0;0;0;0
C6758;RALN;ND;CC;5;15;0;0;0;1;0;0;0;0
C6758;RALN;ND;CB;1;0;0;0;0;0;0;0;0;0
C6758;RALN;ND;CD;8;6;0;0;0;1;0;0;0;0
C7254;RALN;ND;CB;0;0;1;0;0;0;0;0;0;0
C7254;RALN;ND;CC;0;1;2;3;0;0;0;0;0;0
C678;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C678;RALN;ND;CC;0;0;0;0;1;1;0;0;0;0
C678;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
C5208;RALN;ND;CC;0;1;0;0;2;2;0;0;0;0
CS10380;RALN;ND;CC;2;10;0;0;0;0;0;0;0;0
UC10585;RALN;ND;PC;0;0;3;0;16;0;0;0;0;0
UC10585;RALN;ND;CC;0;0;2;1;0;0;0;0;0;0
C3522;RALN;ND;CB;45;73;0;0;7;1;0;0;0;0
C3522;RALN;ND;CC;58;95;47;20;45;28;0;0;0;0
C3522;RALN;ND;CD;31;50;1;1;5;3;0;0;0;0
C5260;RALN;ND;CB;1;1;0;0;0;0;0;0;0;0
C5260;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C1192;RALN;ND;CC;0;0;17;7;2;1;0;0;0;0
C1192;RALN;ND;CD;0;0;3;0;3;1;0;0;0;0
Q9146;UNIV;ND;CD;2;0;8;31;2;3;0;0;0;0
Q9146;UNIV;ND;CE;1;0;0;0;0;0;0;0;0;0
Q9146;UNIV;ND;CC;0;1;54;36;13;4;0;0;0;0
