"Istituzione","Contratto","Categoria","Qualifica","Causale Assunzione","Uomini","Donne"
"U9549","SSNA","DG","0D0097","A24","1","0"
"U9549","SSNA","DG","0D0482","A24","2","0"
"U9549","SSNA","DG","0D0163","A24","0","1"
"AG9899","SSNA","DA","AD0612","A24","0","1"
"AG9899","SSNA","LT","T16026","A24","1","0"
"U9437","SSNA","SI","S16020","A24","0","1"
"U9434","SSNA","MD","SD0035","A24","0","2"
"U9434","SSNA","MD","SD0035","A24","4","0"
"U9434","SSNA","SI","S16020","A24","0","1"
"U9434","SSNA","SI","S16020","A24","4","0"
"U9434","SSNA","DG","0D0097","A24","1","0"
"U9434","SSNA","DG","0D0163","A24","1","0"
"U10330","SSNA","MD","SD0035","A24","0","1"
"U10330","SSNA","MD","SD0035","A24","1","0"
"U10330","SSNA","SI","S16020","A24","0","5"
"U10330","SSNA","SI","S16020","A24","10","0"
"U10330","SSNA","LT","T12057","A24","1","0"
"U10330","SSNA","LA","A16028","A24","1","0"
"U10330","SSNA","LA","A14005","A24","0","1"
"PU11803","SSNA","MD","SD0035","A24","0","2"
"PU11803","SSNA","DA","AD0612","A24","0","1"
"PU11803","SSNA","DA","AD0612","A24","1","0"
"J8638","SSNA","MD","SD0035","A24","0","2"
"J8638","SSNA","MD","SD0035","A24","1","0"
"J8638","SSNA","DA","AD0A31","A24","1","0"
"J8638","SSNA","SI","S16020","A24","0","3"
"J8638","SSNA","SI","S16020","A24","1","0"
"J8638","SSNA","LA","A16028","A24","1","0"
"J8638","SSNA","LA","A13018","A24","0","1"
"J8638","SSNA","DG","0D0482","A24","1","0"
"K8645","SSNA","DG","0D0097","A24","1","0"
"K8645","SSNA","DG","0D0482","A24","1","0"
"J8637","SSNA","MD","SD0035","A24","0","1"
"J8637","SSNA","DS","SD0A38","A24","1","0"
"J8637","SSNA","DS","SD0A12","A24","0","1"
"J8637","SSNA","SI","S16020","A24","0","2"
"J8637","SSNA","ST","S16021","A24","1","0"
"J8637","SSNA","DG","0D0097","A24","0","1"
"J8637","SSNA","DG","0D0482","A24","0","1"
"J8637","SSNA","DG","0D0163","A24","1","0"
"PU9818","SSNA","MD","SD0E33","A24","2","0"
"PU9818","SSNA","MD","SD0N33","A24","0","1"
"PU9818","SSNA","MD","SD0N33","A24","1","0"
"PU9818","SSNA","MD","SD0035","A24","0","25"
"PU9818","SSNA","MD","SD0035","A24","33","0"
"PU9818","SSNA","MD","SD0036","A24","0","1"
"PU9818","SSNA","MD","SD0036","A24","14","0"
"PU9818","SSNA","MO","SD0A48","A24","1","0"
"PU9818","SSNA","DS","SD0A65","A24","0","1"
"PU9818","SSNA","DA","AD0032","A24","1","0"
"PU9818","SSNA","SI","S18023","A24","0","6"
"PU9818","SSNA","SI","S18023","A24","11","0"
"PU9818","SSNA","SI","S16020","A24","0","71"
"PU9818","SSNA","SI","S16020","A24","26","0"
"PU9818","SSNA","SI","S14E52","A24","0","1"
"PU9818","SSNA","ST","S16021","A24","0","3"
"PU9818","SSNA","ST","S16021","A24","27","0"
"PU9818","SSNA","SF","S16019","A24","1","0"
"PU9818","SSNA","LT","T16026","A24","1","0"
"PU9818","SSNA","LT","T14E59","A24","2","0"
"PU9818","SSNA","LT","T13660","A24","0","5"
"PU9818","SSNA","LT","T13660","A24","3","0"
"PU9818","SSNA","LT","T12057","A24","0","2"
"PU9818","SSNA","LT","T12057","A24","2","0"
"PU9818","SSNA","LT","T11008","A24","0","2"
"PU9818","SSNA","LT","T11008","A24","4","0"
"PU9818","SSNA","LA","A18029","A24","0","1"
"PU9818","SSNA","LA","A16028","A24","0","1"
"PU9818","SSNA","LA","A16028","A24","1","0"
"PU9818","SSNA","LA","A14005","A24","0","7"
"PU9818","SSNA","LA","A14005","A24","4","0"
"PU9818","SSNA","LA","A12017","A24","0","4"
"PU9818","SSNA","LA","A11030","A24","0","1"
"PU9818","SSNA","LA","A11030","A24","1","0"
"U12387","SSNA","MD","SD0E33","A24","1","0"
"U12387","SSNA","MD","SD0E34","A24","0","1"
"U12387","SSNA","MD","SD0035","A24","3","0"
"U12387","SSNA","MD","SD0036","A24","0","1"
"U12387","SSNA","DS","SD0A38","A24","1","0"
"U12387","SSNA","DA","AD0612","A24","1","0"
"U12387","SSNA","SI","S16020","A24","0","14"
"U12387","SSNA","SI","S16020","A24","3","0"
"U12387","SSNA","LT","T13059","A24","1","0"
"U12387","SSNA","LT","T13660","A24","0","1"
"U12387","SSNA","LT","T13660","A24","1","0"
"U12387","SSNA","LA","A16028","A24","0","1"
"U12387","SSNA","LA","A16028","A24","1","0"
"U12387","SSNA","LA","A14005","A24","0","1"
"U12387","SSNA","LA","A12017","A24","0","1"
"U12388","SSNA","MD","SD0035","A24","0","1"
"U12388","SSNA","MD","SD0035","A24","1","0"
"U12388","SSNA","DA","AD0A31","A24","1","0"
"U12388","SSNA","SI","S16020","A24","0","8"
"U12388","SSNA","SI","S16020","A24","2","0"
"U12388","SSNA","ST","S16021","A24","0","1"
"U12388","SSNA","ST","S16021","A24","1","0"
"U12388","SSNA","SV","S18921","A24","0","1"
"U12388","SSNA","SV","S16022","A24","0","1"
"U12388","SSNA","LA","A14005","A24","0","1"
"U12388","SSNA","DG","0D0097","A24","0","1"
"U12388","SSNA","DG","0D0482","A24","0","1"
"U12388","SSNA","DG","0D0163","A24","0","1"
"U9426","SSNA","MD","SD0035","A24","0","2"
"U9426","SSNA","MD","SD0035","A24","1","0"
"U9426","SSNA","MD","SD0036","A24","1","0"
"U9426","SSNA","SI","S16020","A24","0","9"
"U9426","SSNA","ST","S16021","A24","1","0"
"U9426","SSNA","LA","A14005","A24","1","0"
"U9426","SSNA","DG","0D0097","A24","1","0"
"U9426","SSNA","DG","0D0482","A24","0","1"
"U10324","SSNA","MD","SD0035","A24","0","3"
"U10324","SSNA","SI","S16020","A24","0","3"
"U10324","SSNA","SI","S16020","A24","2","0"
"U9431","SSNA","MD","SD0035","A24","0","8"
"U9431","SSNA","MD","SD0035","A24","5","0"
"U9431","SSNA","MD","SD0036","A24","0","1"
"U9431","SSNA","MD","SD0036","A24","3","0"
"U9431","SSNA","DS","SD0A65","A24","0","4"
"U9431","SSNA","DA","AD0612","A24","1","0"
"U9431","SSNA","SI","S16020","A24","0","4"
"U9431","SSNA","SI","S16020","A24","1","0"
"U9431","SSNA","LA","A12017","A24","1","0"
"U9431","SSNA","DG","0D0097","A24","1","0"
"U9428","SSNA","MD","SD0035","A24","3","0"
"U9428","SSNA","MD","SD0036","A24","0","1"
"U9428","SSNA","DS","SD0A38","A24","1","0"
"U9428","SSNA","SI","S16020","A24","0","14"
"U9428","SSNA","SI","S16020","A24","3","0"
"U9428","SSNA","LT","T13059","A24","1","0"
"U9428","SSNA","LT","T13660","A24","0","1"
"U9428","SSNA","LT","T13660","A24","1","0"
"U9428","SSNA","LA","A16028","A24","0","1"
"U9428","SSNA","LA","A16028","A24","1","0"
"U9428","SSNA","LA","A14005","A24","0","1"
"U9428","SSNA","LA","A12017","A24","0","1"
"U9428","SSNA","DG","0D0163","A24","1","0"
"U9429","SSNA","MD","SD0E33","A24","2","0"
"U9429","SSNA","MD","SD0N33","A24","1","0"
"U9429","SSNA","MD","SD0035","A24","0","1"
"U9429","SSNA","DS","SD0E39","A24","0","1"
"U9429","SSNA","DS","SD0A38","A24","0","1"
"U9429","SSNA","DA","AD0032","A24","1","0"
"U9429","SSNA","SI","S16020","A24","0","21"
"U9429","SSNA","SI","S16020","A24","15","0"
"U9429","SSNA","ST","S16021","A24","0","1"
"U9429","SSNA","ST","S16021","A24","3","0"
"U9429","SSNA","LP","P16006","A24","1","0"
"U9429","SSNA","LT","T13660","A24","0","7"
"U9429","SSNA","LT","T13660","A24","8","0"
"U9429","SSNA","DG","0D0163","A24","1","0"
"AP9855","SSNA","DP","PD0606","A24","0","1"
"AP9855","SSNA","DP","PD0606","A24","5","0"
"AP9855","SSNA","DA","AD0612","A24","0","1"
"AP9855","SSNA","LT","T18027","A24","0","1"
"AP9855","SSNA","LT","T18027","A24","5","0"
"AP9855","SSNA","LT","T16026","A24","0","7"
"AP9855","SSNA","LT","T16026","A24","8","0"
"AP9855","SSNA","LT","T14007","A24","0","2"
"AP9855","SSNA","LT","T14007","A24","3","0"
"AP9855","SSNA","LA","A14005","A24","0","7"
"AP9855","SSNA","LA","A14005","A24","2","0"
"U9435","SSNA","MD","SD0E33","A24","0","1"
"U9435","SSNA","MD","SD0E33","A24","2","0"
"U9435","SSNA","MD","SD0035","A24","0","4"
"U9435","SSNA","MD","SD0035","A24","4","0"
"U9435","SSNA","DA","AD0S31","A24","0","1"
"U9435","SSNA","SI","S18023","A24","0","1"
"U9435","SSNA","SI","S16020","A24","3","0"
"U9435","SSNA","SV","S16022","A24","1","0"
"U9432","SSNA","MD","SD0035","A24","0","9"
"U9432","SSNA","MD","SD0035","A24","4","0"
"U9432","SSNA","MD","SD0036","A24","0","1"
"U9432","SSNA","MD","SD0036","A24","1","0"
"U9432","SSNA","SI","S16020","A24","0","13"
"U9432","SSNA","SI","S16020","A24","4","0"
"U9432","SSNA","ST","S16021","A24","0","2"
"U9432","SSNA","ST","S16021","A24","1","0"
"U9432","SSNA","SF","S18922","A24","0","1"
"U9432","SSNA","SF","S18922","A24","1","0"
"U9432","SSNA","LT","T13660","A24","0","2"
"U9432","SSNA","LT","T13660","A24","5","0"
"U9433","SSNA","MD","SD0035","A24","3","0"
"U9430","SSNA","MD","SD0E33","A24","0","1"
"U9430","SSNA","MD","SD0E33","A24","1","0"
"U9430","SSNA","MD","SD0035","A24","0","1"
"U9430","SSNA","MD","SD0035","A24","2","0"
"U9430","SSNA","SI","S16020","A24","0","2"
"U10755","SSNA","SI","S16020","A24","0","4"
"U10755","SSNA","SI","S16020","A24","4","0"
"U10755","SSNA","LT","T13660","A24","0","9"
"U10755","SSNA","LT","T13660","A24","8","0"
"U10755","SSNA","LA","A12017","A24","0","12"
"U10755","SSNA","LA","A12017","A24","3","0"
"U10753","SSNA","MD","SD0035","A24","0","2"
"U10753","SSNA","MD","SD0036","A24","0","1"
"U10753","SSNA","SI","S16020","A24","2","0"
"U10753","SSNA","SF","S16019","A24","1","0"
"U10753","SSNA","LT","T13660","A24","0","4"
"U10753","SSNA","LT","T13660","A24","4","0"
"U10753","SSNA","LT","T12057","A24","0","1"
"AP11913","SSNA","DA","AD0612","A24","1","0"
"U10746","SSNA","MD","SD0N34","A24","0","1"
"U10746","SSNA","MD","SD0035","A24","2","0"
"U10746","SSNA","MV","SD0A73","A24","1","0"
"U10746","SSNA","DS","SD0E66","A24","0","4"
"U10746","SSNA","DS","SD0E66","A24","1","0"
"U10746","SSNA","SI","S16020","A24","0","6"
"U10746","SSNA","SI","S16020","A24","9","0"
"U10746","SSNA","SI","S14E52","A24","1","0"
"U10746","SSNA","ST","S16021","A24","1","0"
"U10746","SSNA","LT","T16024","A24","0","1"
"K8642","SSNA","DG","0D0482","A24","1","0"
"U10743","SSNA","LP","P16006","A24","1","0"
"U10748","SSNA","LT","T16026","A24","1","0"
"U10740","SSNA","MD","SD0035","A24","1","0"
"U10740","SSNA","LT","T12057","A24","1","0"
"U10740","SSNA","LT","T11008","A24","0","1"
"U10739","SSNA","MD","SD0035","A24","2","0"
"U10738","SSNA","SI","S16020","A24","0","1"
"U10738","SSNA","SI","S16020","A24","1","0"
"U10738","SSNA","ST","S16021","A24","1","0"
"U10857","SSNA","MD","SD0E34","A24","1","0"
"U10857","SSNA","DS","SD0A65","A24","0","1"
"U10857","SSNA","SI","S16020","A24","4","0"
"U10857","SSNA","SI","S13052","A24","1","0"
"U10857","SSNA","LT","T12057","A24","0","1"
"U10857","SSNA","LT","T11008","A24","0","29"
"U10857","SSNA","LT","T11008","A24","15","0"
"U10852","SSNA","MD","SD0E34","A24","1","0"
"U12262","SSNA","MD","SD0035","A24","0","2"
"U12262","SSNA","MD","SD0035","A24","2","0"
"U12262","SSNA","DS","SD0A38","A24","1","0"
"U12262","SSNA","DA","AD0032","A24","1","0"
"U12262","SSNA","SI","S16020","A24","0","15"
"U12262","SSNA","SI","S16020","A24","5","0"
"U12262","SSNA","ST","S16021","A24","0","1"
"U12262","SSNA","SV","S16022","A24","0","2"
"U12262","SSNA","SF","S16019","A24","0","1"
"U12262","SSNA","SF","S16019","A24","1","0"
"U12262","SSNA","LA","A18029","A24","0","1"
"U12262","SSNA","LA","A14005","A24","0","1"
"U12263","SSNA","MD","SD0E33","A24","0","1"
"U12263","SSNA","MD","SD0035","A24","0","8"
"U12263","SSNA","MD","SD0035","A24","5","0"
"U12263","SSNA","MD","SD0036","A24","1","0"
"U12263","SSNA","DS","SD0A12","A24","0","1"
"U12263","SSNA","DS","SD0A12","A24","1","0"
"U12263","SSNA","DT","TD0S67","A24","1","0"
"U12263","SSNA","DT","TD0A67","A24","0","1"
"U12263","SSNA","DA","AD0032","A24","0","2"
"U12263","SSNA","DA","AD0A31","A24","0","1"
"U12263","SSNA","SI","S18023","A24","0","1"
"U12263","SSNA","SI","S18023","A24","1","0"
"U12263","SSNA","SI","S16020","A24","0","6"
"U12263","SSNA","SI","S16020","A24","1","0"
"U12263","SSNA","ST","S16021","A24","0","1"
"U12263","SSNA","SF","S16019","A24","0","1"
"U12263","SSNA","LT","T13660","A24","0","4"
"U12263","SSNA","LT","T13660","A24","2","0"
"U12263","SSNA","LA","A18029","A24","0","1"
"U12263","SSNA","LA","A16028","A24","0","1"
"U12263","SSNA","DG","0D0097","A24","1","0"
"U12263","SSNA","DG","0D0482","A24","1","0"
"U12263","SSNA","DG","0D0163","A24","1","0"
"U12263","SSNA","DG","0D0484","A24","0","1"
"U12263","SSNA","DG","0D0484","A24","1","0"
"ER12446","SSNA","LA","A14005","A24","0","1"
"ER12446","SSNA","DG","0D0482","A24","1","0"
"ER12446","SSNA","DG","0D0163","A24","0","1"
"AP9841","SSNA","LT","T16026","A24","0","5"
"AP9841","SSNA","LT","T16026","A24","2","0"
"AP9841","SSNA","DG","0D0482","A24","1","0"
"IP10501","SSNA","LT","T12057","A24","1","0"
"IP10842","SSNA","DG","0D0097","A24","0","1"
"U12259","SSNA","MD","SD0E33","A24","0","1"
"U12259","SSNA","MD","SD0035","A24","0","4"
"U12259","SSNA","MD","SD0035","A24","15","0"
"U12259","SSNA","MD","SD0036","A24","2","0"
"U12259","SSNA","MV","SD0A73","A24","0","1"
"U12259","SSNA","DS","SD0A38","A24","1","0"
"U12259","SSNA","DA","AD0032","A24","1","0"
"U12259","SSNA","DA","AD0S31","A24","0","1"
"U12259","SSNA","SI","S18023","A24","0","1"
"U12259","SSNA","SI","S16020","A24","0","5"
"U12259","SSNA","SI","S16020","A24","2","0"
"U12259","SSNA","ST","S16021","A24","0","8"
"U12259","SSNA","ST","S16021","A24","2","0"
"U12259","SSNA","SF","S16019","A24","0","1"
"U12259","SSNA","LT","T16026","A24","0","1"
"U12259","SSNA","LT","T13059","A24","1","0"
"U12259","SSNA","LT","T13660","A24","0","13"
"U12259","SSNA","LT","T13660","A24","7","0"
"J8629","SSNA","MD","SD0035","A24","0","3"
"J8629","SSNA","SI","S16020","A24","0","6"
"J8629","SSNA","SI","S16020","A24","3","0"
"J8636","SSNA","MD","SD0035","A24","0","1"
"U12256","SSNA","MD","SD0E33","A24","1","0"
"U12256","SSNA","MD","SD0E34","A24","0","1"
"U12256","SSNA","MD","SD0E34","A24","1","0"
"U12256","SSNA","MD","SD0035","A24","0","13"
"U12256","SSNA","MD","SD0035","A24","7","0"
"U12256","SSNA","MD","SD0036","A24","0","1"
"U12256","SSNA","SI","S16020","A24","0","36"
"U12256","SSNA","SI","S16020","A24","5","0"
"U12256","SSNA","LT","T13660","A24","0","1"
"U12256","SSNA","LT","T13660","A24","1","0"
"U12256","SSNA","DG","0D0163","A24","0","1"
"U12256","SSNA","DG","0D0484","A24","1","0"
"IP11863","SSNA","SI","S18023","A24","1","0"
"U12261","SSNA","MD","SD0035","A24","0","6"
"U12261","SSNA","MD","SD0035","A24","6","0"
"U12261","SSNA","DA","AD0032","A24","1","0"
"U12261","SSNA","DA","AD0A31","A24","1","0"
"U12261","SSNA","SI","S16020","A24","0","4"
"U12261","SSNA","SI","S16020","A24","4","0"
"U12261","SSNA","LT","T14007","A24","0","1"
"U12261","SSNA","DG","0D0484","A24","1","0"
"PU10574","SSNA","MD","SD0E33","A24","0","2"
"PU10574","SSNA","MD","SD0E33","A24","16","0"
"PU10574","SSNA","MD","SD0N33","A24","1","0"
"PU10574","SSNA","MD","SD0E34","A24","0","5"
"PU10574","SSNA","MD","SD0E34","A24","5","0"
"PU10574","SSNA","MD","SD0035","A24","0","124"
"PU10574","SSNA","MD","SD0035","A24","101","0"
"PU10574","SSNA","MD","SD0036","A24","0","1"
"PU10574","SSNA","MD","SD0036","A24","5","0"
"PU10574","SSNA","DS","SD0E39","A24","0","1"
"PU10574","SSNA","DS","SD0A38","A24","0","10"
"PU10574","SSNA","DS","SD0A38","A24","1","0"
"PU10574","SSNA","DS","SD0A12","A24","0","8"
"PU10574","SSNA","DS","SD0A12","A24","3","0"
"PU10574","SSNA","DS","SD0E66","A24","1","0"
"PU10574","SSNA","DS","SD0A65","A24","1","0"
"PU10574","SSNA","SI","S18023","A24","0","11"
"PU10574","SSNA","SI","S18023","A24","2","0"
"PU10574","SSNA","SI","S16020","A24","0","372"
"PU10574","SSNA","SI","S16020","A24","100","0"
"PU10574","SSNA","SI","S14E52","A24","0","23"
"PU10574","SSNA","SI","S14E52","A24","15","0"
"PU10574","SSNA","ST","S18920","A24","1","0"
"PU10574","SSNA","ST","S16021","A24","0","56"
"PU10574","SSNA","ST","S16021","A24","30","0"
"PU10574","SSNA","SF","S18922","A24","0","1"
"PU10574","SSNA","SF","S16019","A24","0","19"
"PU10574","SSNA","SF","S16019","A24","4","0"
"PU10574","SSNA","LT","T16024","A24","1","0"
"PU10574","SSNA","LT","T16026","A24","3","0"
"PU10574","SSNA","LT","T14007","A24","3","0"
"PU10574","SSNA","LT","T14E59","A24","2","0"
"PU10574","SSNA","LT","T13059","A24","0","2"
"PU10574","SSNA","LT","T13660","A24","0","82"
"PU10574","SSNA","LT","T13660","A24","29","0"
"PU10574","SSNA","LT","T12057","A24","0","4"
"PU10574","SSNA","LT","T12057","A24","3","0"
"PU10574","SSNA","LT","T12058","A24","0","2"
"PU10574","SSNA","LT","T12058","A24","1","0"
"PU10574","SSNA","LT","T11008","A24","0","34"
"PU10574","SSNA","LT","T11008","A24","32","0"
"PU10574","SSNA","LA","A16028","A24","0","5"
"PU10574","SSNA","LA","A16028","A24","2","0"
"PU10574","SSNA","LA","A14005","A24","0","15"
"PU10574","SSNA","LA","A14005","A24","11","0"
"PU10574","SSNA","LA","A12017","A24","0","3"
"PU10574","SSNA","LA","A12017","A24","11","0"
"PU10574","SSNA","LA","A11030","A24","0","1"
"U9629","SSNA","MD","SD0E33","A24","0","1"
"U9629","SSNA","MD","SD0035","A24","0","2"
"U9629","SSNA","MD","SD0035","A24","2","0"
"U9629","SSNA","DA","AD0032","A24","1","0"
"U9629","SSNA","LT","T13660","A24","0","1"
"U9629","SSNA","LT","T11008","A24","0","2"
"U9629","SSNA","LT","T11008","A24","1","0"
"U9630","SSNA","DA","AD0032","A24","1","0"
"U9646","SSNA","SI","S16020","A24","0","1"
"U9646","SSNA","SI","S16020","A24","12","0"
"U9646","SSNA","SI","S14E52","A24","0","1"
"U9646","SSNA","SI","S14E52","A24","1","0"
"U9646","SSNA","SI","S13052","A24","0","1"
"U9646","SSNA","LT","T13660","A24","0","10"
"PU10539","SSNA","DG","0D0482","A24","1","0"
"PU10539","SSNA","PC","000061","A24","1","0"
"U9636","SSNA","MD","SD0036","A24","1","0"
"U9636","SSNA","SI","S16020","A24","0","1"
"U9635","SSNA","DP","PD0A45","A24","1","0"
"U9631","SSNA","MD","SD0035","A24","0","5"
"U9631","SSNA","MD","SD0035","A24","4","0"
"U9631","SSNA","MD","SD0036","A24","0","1"
"U9631","SSNA","MD","SD0036","A24","1","0"
"U9631","SSNA","MV","SD0A73","A24","0","1"
"U9631","SSNA","DS","SD0A65","A24","1","0"
"U9631","SSNA","SI","S16020","A24","0","9"
"U9631","SSNA","SF","S16019","A24","0","2"
"U9631","SSNA","LT","T14E59","A24","1","0"
"U9631","SSNA","LT","T13059","A24","4","0"
"U9631","SSNA","LT","T13660","A24","0","1"
"U9631","SSNA","LT","T12057","A24","2","0"
"U9632","SSNA","MD","SD0035","A24","0","3"
"U9632","SSNA","MD","SD0035","A24","1","0"
"U9632","SSNA","LT","T11008","A24","1","0"
"U9632","SSNA","DG","0D0097","A24","0","1"
"U9632","SSNA","DG","0D0482","A24","1","0"
"U9537","SSNA","SI","S16020","A24","0","1"
"U9537","SSNA","LT","T13660","A24","0","1"
"U9525","SSNA","MD","SD0035","A24","0","2"
"U9525","SSNA","DG","0D0482","A24","0","1"
"U12349","SSNA","MD","SD0E33","A24","0","1"
"U12349","SSNA","MD","SD0E33","A24","3","0"
"U12349","SSNA","MD","SD0035","A24","0","8"
"U12349","SSNA","MD","SD0035","A24","9","0"
"U12349","SSNA","MD","SD0036","A24","0","3"
"U12349","SSNA","MD","SD0036","A24","5","0"
"U12349","SSNA","DS","SD0A38","A24","0","3"
"U12349","SSNA","DS","SD0A41","A24","1","0"
"U12349","SSNA","DS","SD0040","A24","0","1"
"U12349","SSNA","DS","SD0A65","A24","0","1"
"U12349","SSNA","SI","S16020","A24","0","38"
"U12349","SSNA","SI","S16020","A24","16","0"
"U12349","SSNA","ST","S18920","A24","0","1"
"U12349","SSNA","ST","S16021","A24","0","2"
"U12349","SSNA","ST","S16021","A24","2","0"
"U12349","SSNA","SV","S18921","A24","1","0"
"U12349","SSNA","SV","S16022","A24","0","1"
"U12349","SSNA","SF","S16019","A24","0","4"
"U12349","SSNA","LT","T16024","A24","0","6"
"U12349","SSNA","LT","T16026","A24","0","3"
"U12349","SSNA","LT","T16026","A24","2","0"
"U12349","SSNA","LT","T13660","A24","0","20"
"U12349","SSNA","LT","T13660","A24","7","0"
"U12349","SSNA","LT","T12057","A24","0","3"
"U12349","SSNA","LT","T12057","A24","4","0"
"U12349","SSNA","LA","A16028","A24","1","0"
"U12349","SSNA","LA","A14005","A24","0","1"
"U12349","SSNA","LA","A12017","A24","0","1"
"U12349","SSNA","DG","0D0097","A24","1","0"
"U12349","SSNA","DG","0D0482","A24","1","0"
"U12349","SSNA","DG","0D0163","A24","1","0"
"U12349","SSNA","DG","0D0484","A24","0","1"
"U12242","SSNA","LT","T12057","A24","1","0"
"U10601","SSNA","DS","SD0A12","A24","0","1"
"U9534","SSNA","DA","AD0032","A24","1","0"
"U9534","SSNA","SI","S16020","A24","0","2"
"U12350","SSNA","MD","SD0E33","A24","2","0"
"U12350","SSNA","MD","SD0035","A24","0","1"
"U12350","SSNA","MD","SD0036","A24","1","0"
"U12350","SSNA","MD","SD0597","A24","1","0"
"U12350","SSNA","DA","AD0032","A24","1","0"
"U12350","SSNA","DA","AD0612","A24","1","0"
"U12350","SSNA","SI","S16020","A24","0","1"
"U12350","SSNA","ST","S14054","A24","0","1"
"U12350","SSNA","SF","S16019","A24","0","1"
"U12350","SSNA","LT","T13660","A24","0","2"
"ER11079","SSNA","MD","SD0035","A24","1","0"
"U10327","SSNA","DG","0D0097","A24","1","0"
"U10327","SSNA","DG","0D0482","A24","1","0"
"U10327","SSNA","DG","0D0163","A24","1","0"
"U9412","SSNA","MD","SD0035","A24","0","14"
"U9412","SSNA","MD","SD0035","A24","8","0"
"U9412","SSNA","MD","SD0597","A24","1","0"
"U9412","SSNA","DP","PD0046","A24","1","0"
"U9412","SSNA","SI","S16020","A24","0","3"
"U9412","SSNA","SI","S16020","A24","1","0"
"U9412","SSNA","SF","S16019","A24","2","0"
"U9412","SSNA","LT","T14063","A24","1","0"
"U9412","SSNA","LT","T13660","A24","0","2"
"U9412","SSNA","LT","T13660","A24","3","0"
"U9412","SSNA","LT","T12057","A24","2","0"
"U9412","SSNA","LA","A12017","A24","1","0"
"U9412","SSNA","DG","0D0163","A24","0","1"
"ER10862","SSNA","DG","0D0097","A24","1","0"
"AP194","SSNA","DG","0D0097","A24","1","0"
"AP194","SSNA","DG","0D0163","A24","1","0"
"U9414","SSNA","DA","AD0A31","A24","0","1"
"U9414","SSNA","SI","S16020","A24","0","4"
"U9414","SSNA","ST","S16021","A24","0","2"
"U9414","SSNA","SF","S16019","A24","0","2"
"U9414","SSNA","LA","A14005","A24","0","12"
"U9414","SSNA","LA","A14005","A24","5","0"
"U9414","SSNA","LA","A12017","A24","0","1"
"U9414","SSNA","DG","0D0097","A24","1","0"
"U9414","SSNA","DG","0D0482","A24","1","0"
"ER12610","SSNA","DG","0D0097","A24","1","0"
"ER12610","SSNA","DG","0D0482","A24","1","0"
"ER12610","SSNA","DG","0D0163","A24","0","1"
"ER12610","SSNA","DG","0D0484","A24","0","1"
