"Istituzione","Contratto","Macrocategoria","Categoria","Tele Lavoro Uomini","Tele Lavoro Donne","Soggetti Turnazione Uomini","Soggetti Turnazione Donne","Soggetti Reperibilità Uomini","Soggeti Reperibilità Donne"
"C4034","PRBZ","ND","CB","0","0","0","0","4","0"
"C4044","RALN","ND","CB","0","0","0","0","1","0"
"C4054","RALN","ND","CB","0","0","8","0","24","5"
"C4057","REFR","ND","CB","0","0","0","19","4","0"
"C4063","RALN","ND","CB","0","0","2","2","1","0"
"C4071","RALN","ND","CB","0","0","1","0","5","0"
"C4076","RALN","ND","CB","0","0","1","3","0","0"
"C4091","RALN","ND","CB","0","0","2","3","3","0"
"C4101","RALN","ND","CB","0","0","0","0","1","0"
"C4108","RALN","ND","CB","0","0","1","0","4","0"
"C4112","PRBZ","ND","CB","0","0","0","0","2","0"
"C4113","RALN","ND","CB","0","0","0","0","2","0"
"C4117","RALN","ND","CB","0","0","1","0","0","0"
"C4118","RALN","ND","CB","0","0","1","0","0","0"
"C4120","RALN","ND","CB","0","0","0","0","5","0"
"C4124","RALN","ND","CB","0","0","4","0","4","0"
"C4131","PRBZ","ND","CB","0","0","0","0","2","0"
"C4135","RALN","ND","CB","0","0","1","0","0","0"
"C4136","RALN","ND","CB","0","0","2","3","0","0"
"C4138","RALN","ND","CB","0","0","0","0","9","2"
"C4144","RALN","ND","CB","0","0","0","0","1","0"
"C1543","RALN","ND","CB","0","0","0","0","7","0"
"C4151","RALN","ND","CB","0","0","0","0","7","2"
"C4164","RALN","ND","CB","0","0","0","0","4","0"
"C4167","RALN","ND","CB","0","0","1","2","13","0"
"C8296","RALN","ND","CB","0","0","0","0","2","1"
"C4173","RALN","ND","CB","0","0","0","0","11","0"
"C4174","RALN","ND","CB","0","0","0","0","6","0"
"C4175","RALN","ND","CB","0","0","0","0","9","1"
"C4177","RALN","ND","CB","0","0","0","0","2","1"
"C4187","RALN","ND","CB","0","0","1","0","0","0"
"C4188","RALN","ND","CB","0","0","1","3","0","0"
"C4194","RALN","ND","CB","0","0","0","0","3","0"
"C4195","RALN","ND","CB","0","0","0","0","1","0"
"C4197","RALN","ND","CB","0","0","1","6","12","0"
"C4204","RALN","ND","CB","0","0","0","0","4","1"
"C4207","RALN","ND","CB","0","0","0","0","0","4"
"C4208","RALN","ND","CB","0","0","0","2","6","1"
"C4221","RALN","ND","CB","0","0","6","15","6","0"
"C4223","RALN","ND","CB","0","0","1","0","0","0"
"C4224","RALN","ND","CB","0","0","0","0","3","0"
"C4226","RALN","ND","CB","0","0","0","0","1","0"
"C4229","RALN","ND","CB","0","0","9","5","11","3"
"C4233","RALN","ND","CB","0","0","1","0","2","0"
"C4241","RALN","ND","CB","0","0","0","0","4","1"
"C4242","RALN","ND","CB","0","0","0","0","2","0"
"C4247","RALN","ND","CB","0","0","1","0","5","0"
"C4251","PRBZ","ND","CB","0","0","46","0","14","0"
"C4252","RALN","ND","CB","0","0","0","0","0","2"
"C4257","RALN","ND","CB","0","0","0","0","2","0"
"C4260","RALN","ND","CB","0","0","0","0","3","1"
"C4276","RALN","ND","CB","0","0","0","0","1","0"
"C4278","RALN","ND","CB","0","0","0","0","2","0"
"C4308","RALN","ND","CB","2","12","370","255","204","60"
"C4312","RALN","ND","CB","0","0","0","0","1","0"
"C4314","RALN","ND","CB","0","0","0","8","0","0"
"C4319","RALN","ND","CB","0","0","0","2","3","0"
"C4328","RALN","ND","CB","0","0","0","0","0","1"
"C4334","RALN","ND","CB","0","0","2","3","11","0"
"C4335","RALN","ND","CB","0","0","10","0","0","0"
"C4338","RALN","ND","CB","0","0","0","1","6","1"
"C4339","RALN","ND","CB","0","0","2","0","8","0"
"C4343","RALN","ND","CB","0","0","4","4","4","4"
"C4347","RALN","ND","CB","0","0","12","115","17","25"
"C4349","RALN","ND","CB","0","0","0","0","3","0"
"C4357","RALN","ND","CB","0","0","0","8","0","0"
"C4361","RALN","ND","CB","0","0","0","0","3","0"
"C4368","RALN","ND","CB","0","0","0","0","2","1"
"C4374","RALN","ND","CB","0","0","0","13","0","0"
"C4378","RALN","ND","CB","0","0","0","0","2","0"
"C4409","RALN","ND","CB","0","0","4","3","13","2"
"C4424","REFR","ND","CB","0","0","0","3","19","0"
"C4427","RALN","ND","CB","0","0","0","0","2","1"
"C4430","RALN","ND","CB","0","0","0","0","3","1"
"C4432","RALN","ND","CB","0","0","0","0","1","0"
"C4437","PRBZ","ND","CB","0","0","0","0","3","0"
"C4442","RALN","ND","CB","0","0","0","0","2","1"
"C4448","RALN","ND","CB","0","0","2","1","0","0"
"C8300","RALN","ND","CB","0","0","0","0","12","2"
"C4449","RALN","ND","CB","0","0","0","0","0","1"
"C4461","RALN","ND","CB","0","0","3","28","6","0"
"C4462","RALN","ND","CB","0","0","0","0","3","1"
"C4477","RALN","ND","CB","0","0","0","0","1","0"
"C4481","RALN","ND","CB","0","0","0","0","1","0"
"C4487","RALN","ND","CB","0","0","0","0","2","0"
"C4654","RALN","ND","CB","0","0","4","0","0","0"
"C4655","RALN","ND","CB","0","0","0","0","2","1"
"C4659","RALN","ND","CB","0","0","0","0","6","0"
"C4657","RALN","ND","CB","0","0","0","0","5","0"
"C4496","RALN","ND","CB","0","0","0","0","12","0"
"C4503","RALN","ND","CB","0","0","1","1","0","0"
"C4504","RALN","ND","CB","0","0","0","1","0","1"
"C669","RALN","ND","CB","0","0","2","1","6","0"
"C4513","RALN","ND","CB","0","0","0","0","10","0"
"C4527","RALN","ND","CB","0","0","0","0","1","1"
"C4528","RALN","ND","CB","0","0","0","0","5","1"
"C4540","RALN","ND","CB","0","0","0","3","0","0"
"C4543","RALN","ND","CB","0","0","1","3","8","0"
"C4570","RALN","ND","CB","0","0","0","0","2","0"
"C4571","RALN","ND","CB","0","0","0","0","2","0"
"C4585","RALN","ND","CB","0","0","0","0","1","0"
"C4590","RALN","ND","CB","0","0","1","0","9","1"
"C4598","RALN","ND","CB","0","0","0","2","5","0"
"C4601","RALN","ND","CB","0","0","0","0","3","0"
"C4603","RALN","ND","CB","0","0","0","0","1","0"
"C4610","RALN","ND","CB","0","0","0","0","0","1"
"C4612","RALN","ND","CB","0","0","0","0","0","1"
"C4623","RALN","ND","CB","0","0","0","0","0","1"
"C4624","RALN","ND","CB","0","0","0","0","33","2"
"C4630","RALN","ND","CB","0","0","0","0","7","3"
"C4636","RALN","ND","CB","0","0","0","0","9","0"
"C4635","RALN","ND","CB","0","0","0","0","2","0"
"C4643","RALN","ND","CB","0","0","0","0","3","0"
"C4660","RALN","ND","CB","0","0","1","0","0","0"
"C4666","RALN","ND","CB","0","0","0","0","5","0"
"C4669","RALN","ND","CB","0","0","0","0","10","0"
"C4674","RALN","ND","CB","0","0","1","0","5","1"
"C4518","RALN","ND","CB","0","0","0","0","10","0"
"C4692","RALN","ND","CB","0","0","0","0","4","0"
"C4694","RALN","ND","CB","0","0","0","0","1","3"
"C4433","REVA","ND","CB","0","0","0","0","2","0"
"C4703","RALN","ND","CB","0","0","1","0","0","0"
"C4712","RALN","ND","CB","0","1","7","7","3","0"
"C4732","REVA","ND","CB","0","0","0","0","4","0"
"C4736","RALN","ND","CB","0","0","0","0","1","0"
"C4756","RALN","ND","CB","0","0","2","0","0","0"
"C4757","REFR","ND","CB","0","0","0","2","0","0"
"C4778","RALN","ND","CB","0","0","0","0","4","3"
"C4780","RALN","ND","CB","0","0","0","0","1","0"
"C4785","RALN","ND","CB","0","0","0","0","1","0"
"C4787","REFR","ND","CB","0","0","2","0","0","0"
"C4788","RALN","ND","CB","0","0","0","0","7","0"
"C4789","RALN","ND","CB","0","0","0","0","1","0"
"C4790","RALN","ND","CB","0","0","2","0","0","2"
"C4802","RALN","ND","CB","0","0","0","0","1","0"
"C4803","RALN","ND","CB","0","0","0","0","2","1"
"C4809","RALN","ND","CB","0","0","0","0","3","0"
"C4810","RALN","ND","CB","0","0","0","0","1","1"
"C4815","PRBZ","ND","CB","0","0","0","0","2","0"
"C4818","RALN","ND","CB","0","0","1254","37","136","0"
"C4823","RALN","ND","CB","0","0","1","0","0","0"
"C4829","RALN","ND","CB","0","0","0","0","5","0"
"C4836","RALN","ND","CB","0","0","0","0","2","0"
"C4847","RALN","ND","CB","0","0","0","0","2","0"
"C4859","RALN","ND","CB","0","0","1","5","1","1"
"C4862","RALN","ND","CB","0","0","0","0","1","0"
"C4877","RALN","ND","CB","0","0","10","0","29","0"
"C4878","RALN","ND","CB","0","0","0","0","9","0"
"C4879","RALN","ND","CB","0","0","0","0","5","0"
"C4893","RALN","ND","CB","0","0","0","0","2","1"
"C4907","PRBZ","ND","CB","0","0","0","0","3","0"
"C4904","RALN","ND","CB","0","0","1","4","7","2"
"C4908","PRBZ","ND","CB","0","0","0","0","4","0"
"C4910","RALN","ND","CB","0","0","23","34","28","1"
"C4915","RALN","ND","CB","0","0","1","31","0","1"
"C4921","RALN","ND","CB","0","0","0","0","1","2"
"C4920","RALN","ND","CB","0","0","0","0","14","2"
"C4930","RALN","ND","CB","0","0","2","0","6","1"
"C4971","RALN","ND","CB","0","0","0","0","2","0"
"C4996","RALN","ND","CB","0","0","0","0","2","0"
"C5007","RALN","ND","CB","0","0","0","0","7","2"
"C5012","PRBZ","ND","CB","0","0","0","0","2","0"
"C5015","RALN","ND","CB","0","0","0","2","0","0"
"C5016","RALN","ND","CB","0","0","0","1","0","0"
"C5023","RALN","ND","CB","0","0","0","0","4","0"
"C5032","RALN","ND","CB","0","0","0","0","7","2"
"C5038","RALN","ND","CB","0","0","0","0","1","0"
"C5056","PRBZ","ND","CB","0","0","5","0","4","0"
"C5064","RALN","ND","CB","0","0","1","2","12","0"
"C5065","RALN","ND","CB","0","0","0","0","4","0"
"C5073","RALN","ND","CB","0","0","4","0","0","0"
"C5088","RALN","ND","CB","0","0","7","0","0","0"
"C5099","RALN","ND","CB","0","0","1","0","2","0"
"C5105","RALN","ND","CB","0","0","2","0","4","0"
"C5106","RALN","ND","CB","0","0","0","0","5","0"
"C5114","RALN","ND","CB","0","0","2","4","1","0"
"C5127","RALN","ND","CB","0","0","2","1","12","3"
"C5131","RALN","ND","CB","0","0","19","6","47","1"
"C5136","RALN","ND","CB","0","0","0","0","9","0"
"C5151","RALN","ND","CB","0","0","0","0","0","1"
"C5165","RALN","ND","CB","0","0","0","0","4","0"
"C5163","RALN","ND","CB","0","0","1","0","3","0"
"C5170","RALN","ND","CB","0","0","135","51","158","27"
"C5171","RALN","ND","CB","0","0","0","0","9","1"
"C5179","RALN","ND","CB","0","0","0","0","2","5"
"C5182","RALN","ND","CB","0","0","0","0","1","0"
"C5187","RALN","ND","CB","0","0","0","0","4","0"
"C5208","RALN","ND","CB","0","0","0","0","1","0"
"C5215","RALN","ND","CB","0","0","0","3","5","1"
"C5218","PRBZ","ND","CB","0","0","0","0","9","0"
"C5226","RALN","ND","CB","0","2","0","0","0","0"
"C5234","RALN","ND","CB","0","0","2","1","9","0"
"C5249","RALN","ND","CB","0","0","38","2","0","0"
"C5256","REFR","ND","CB","0","0","0","0","3","0"
"C5259","RALN","ND","CB","0","0","0","0","1","0"
"C5263","RALN","ND","CB","0","0","3","2","9","2"
"C5267","RALN","ND","CB","0","0","0","0","9","0"
"C5269","RALN","ND","CB","0","0","0","0","10","0"
"C5275","RALN","ND","CB","0","0","1","0","4","0"
"C5317","PRTN","ND","CB","1","0","0","0","15","0"
"C5336","RALN","ND","CB","0","0","6","5","30","0"
"C5337","RALN","ND","CB","0","0","11","18","25","1"
"C5338","RALN","ND","CB","0","0","0","0","2","0"
"C5339","RALN","ND","CB","0","0","0","0","6","0"
"C5340","RALN","ND","CB","0","0","0","0","27","0"
"C5346","RALN","ND","CB","0","0","0","2","0","0"
"C5347","RALN","ND","CB","0","0","0","0","3","0"
"C5348","RALN","ND","CB","0","0","2","1","4","0"
"C5358","RALN","ND","CB","0","0","0","0","1","1"
"C5364","RALN","ND","CB","0","0","0","0","1","0"
"C5386","RALN","ND","CB","0","0","3","2","0","0"
"C5401","RALN","ND","CB","0","0","0","0","4","3"
"C5411","RALN","ND","CB","0","0","6","1","3","0"
"C5412","RALN","ND","CB","0","0","0","3","8","0"
"C5423","RALN","ND","CB","0","0","0","0","6","0"
"C5439","RALN","ND","CB","0","0","0","0","8","1"
"C5457","RALN","ND","CB","0","0","0","0","1","1"
"C5461","RALN","ND","CB","0","0","1","0","11","0"
"C5463","RALN","ND","CB","0","0","0","0","1","0"
"C5469","RALN","ND","CB","0","0","3","0","0","2"
"C5474","RALN","ND","CB","0","0","0","0","7","0"
"C5477","RALN","ND","CB","0","0","0","0","2","0"
"C5467","RALN","ND","CB","0","0","0","0","1","0"
"C5502","RALN","ND","CB","0","0","3","0","8","0"
"C4811","RALN","ND","CB","0","0","0","0","5","1"
"C5512","RALN","ND","CB","0","0","0","1","2","1"
"C5513","RALN","ND","CB","0","0","1","4","19","0"
"C5514","RALN","ND","CB","0","0","0","0","1","0"
"C5518","RALN","ND","CB","0","0","0","0","11","0"
"C5525","RALN","ND","CB","0","1","15","4","27","2"
"C5540","RALN","ND","CB","0","0","0","0","3","0"
"C5559","RALN","ND","CB","0","0","0","0","1","0"
"C5560","RALN","ND","CB","0","0","2","3","1","2"
"C5570","RALN","ND","CB","0","0","3","1","0","1"
"C5579","RALN","ND","CB","0","0","0","0","1","0"
"C5591","RALN","ND","CB","0","0","1","0","3","1"
"C5592","RALN","ND","CB","0","0","0","0","3","0"
"C5597","RALN","ND","CB","0","0","0","0","4","0"
"C5598","RALN","ND","CB","0","0","0","0","1","0"
"C5608","RALN","ND","CB","0","0","0","0","5","0"
"C5609","RALN","ND","CB","0","0","0","0","17","3"
"C5611","RALN","ND","CB","0","0","1","0","2","0"
"C5617","RALN","ND","CB","0","0","1","0","2","0"
"C5627","RALN","ND","CB","0","0","0","2","7","0"
"C5633","RALN","ND","CB","0","0","0","0","0","1"
"C5644","RALN","ND","CB","0","0","0","0","3","0"
"C1520","RALN","ND","CB","0","0","0","0","9","0"
"C5641","RALN","ND","CB","0","0","2","0","2","0"
"C5660","RALN","ND","CB","0","0","0","0","1","1"
"C5664","RALN","ND","CB","0","0","2","0","15","0"
"C5665","RALN","ND","CB","0","0","1","0","0","0"
"C5674","RALN","ND","CB","0","0","0","0","2","0"
"C5675","REFR","ND","CB","0","0","0","0","4","0"
"C5677","REFR","ND","CB","0","0","8","2","16","0"
"C5684","RALN","ND","CB","0","0","45","1","21","0"
"C5702","RALN","ND","CB","0","0","5","0","9","0"
"C5694","RALN","ND","CB","0","0","0","0","13","0"
"C5711","PRBZ","ND","CB","0","0","0","0","1","0"
"C5715","RALN","ND","CB","0","0","11","0","14","1"
"C4658","RALN","ND","CB","0","0","1","7","8","1"
"C5717","RALN","ND","CB","0","0","0","0","2","0"
"C5719","RALN","ND","CB","0","0","0","0","3","0"
"C5723","RALN","ND","CB","0","0","5","9","6","1"
"C5729","RALN","ND","CB","0","0","0","0","3","0"
"C5732","RALN","ND","CB","0","0","207","1","66","1"
"C5734","REFR","ND","CB","0","0","0","0","3","0"
"C5761","RALN","ND","CB","0","1","4","9","0","0"
"C5764","PRBZ","ND","CB","0","0","0","0","4","0"
"C12306","RALN","ND","CB","0","0","1","2","0","0"
"C5774","PRTN","ND","CB","0","0","0","0","7","0"
"C5775","PRBZ","ND","CB","0","0","0","0","1","0"
"C5784","RALN","ND","CB","0","0","0","0","3","0"
"C5794","RALN","ND","CB","0","0","0","0","2","0"
"C5795","RALN","ND","CB","0","0","0","0","1","2"
"C12472","PRTN","ND","CB","0","0","0","0","14","0"
"C8266","RALN","ND","CB","0","0","1","2","5","5"
"C5523","RALN","ND","CB","0","0","0","0","2","0"
"C5808","RALN","ND","CB","0","0","1","1","3","1"
"C5810","RALN","ND","CB","0","0","2","0","3","0"
"C5828","RALN","ND","CB","0","0","0","0","0","1"
"C5839","RALN","ND","CB","0","0","3","0","0","0"
"C5841","RALN","ND","CB","0","0","0","0","1","0"
"C5842","RALN","ND","CB","0","0","0","0","2","0"
"C5843","RALN","ND","CB","0","0","4","0","1","1"
"C8286","RALN","ND","CB","0","0","0","0","4","2"
"C5862","RALN","ND","CB","0","0","5","0","8","1"
"C5866","RALN","ND","CB","0","0","0","0","0","1"
"C5867","RALN","ND","CB","0","0","2","1","0","0"
"C5869","RALN","ND","CB","0","0","0","2","5","0"
"C5873","RALN","ND","CB","0","0","0","2","9","0"
"C5876","RALN","ND","CB","0","0","3","0","6","0"
"C5880","RALN","ND","CB","0","0","0","0","6","1"
"C5885","RALN","ND","CB","0","0","0","0","11","0"
"C5887","RALN","ND","CB","0","0","0","0","6","2"
"C5891","PRBZ","ND","CB","0","0","0","0","3","0"
"C5897","RALN","ND","CB","0","0","2","4","0","0"
"C5906","RALN","ND","CB","0","0","0","0","10","0"
"C5907","RALN","ND","CB","0","0","0","0","0","1"
"C5912","RALN","ND","CB","0","0","0","2","1","0"
"C5913","RALN","ND","CB","0","0","0","0","1","0"
"C5917","RALN","ND","CB","0","0","0","3","13","1"
"C5916","RALN","ND","CB","0","0","15","20","1","0"
"C5925","PRBZ","ND","CB","0","0","0","0","11","0"
"C5931","RALN","ND","CB","0","0","0","0","0","1"
"C5945","RALN","ND","CB","0","0","0","0","1","0"
"C5950","RALN","ND","CB","0","0","1","0","0","0"
"C5955","RALN","ND","CB","0","0","2","1","0","0"
"C5964","RALN","ND","CB","0","0","0","1","0","1"
"C5971","RALN","ND","CB","0","0","14","18","1","0"
"C5980","RALN","ND","CB","0","0","0","0","7","0"
"C5973","RALN","ND","CB","0","0","0","0","4","0"
"C5995","RALN","ND","CB","0","0","0","0","7","0"
"C6006","RALN","ND","CB","0","0","0","0","2","0"
"C6004","RALN","ND","CB","0","0","0","0","0","3"
"C6020","RALN","ND","CB","0","0","1","1","0","0"
"C6022","RALN","ND","CB","0","0","0","0","2","1"
"C6023","RALN","ND","CB","0","0","0","0","2","0"
"C6060","RALN","ND","CB","0","0","0","0","0","1"
"C6062","RALN","ND","CB","0","0","0","0","3","0"
"C6103","RALN","ND","CB","0","0","0","0","14","2"
"C6118","RALN","ND","CB","0","0","2","0","4","0"
"C6120","RALN","ND","CB","0","0","2","0","0","0"
"C6130","RALN","ND","CB","0","0","1","1","4","0"
"C6143","RALN","ND","CB","0","0","0","0","2","0"
"C6144","RALN","ND","CB","1","0","222","31","140","2"
"C6151","RALN","ND","CB","0","0","0","0","3","0"
"C6158","RALN","ND","CB","0","0","0","0","1","0"
"C4618","RALN","ND","CB","0","0","0","0","12","1"
"C6198","RALN","ND","CB","0","0","0","0","16","0"
"C6201","RALN","ND","CB","0","0","0","0","8","2"
"C6207","RALN","ND","CB","0","0","0","0","5","0"
"C6219","RALN","ND","CB","0","0","0","0","4","0"
"C6231","RALN","ND","CB","0","0","0","0","1","0"
"C6233","RALN","ND","CB","0","0","0","1","0","0"
"C6237","RALN","ND","CB","0","0","2","0","4","0"
"C6239","RALN","ND","CB","0","0","0","0","7","1"
"C6250","RALN","ND","CB","0","0","0","0","9","0"
"C6261","REFR","ND","CB","0","0","0","0","6,83","0"
"C6275","REVA","ND","CB","0","0","0","0","1","0"
"C6277","RALN","ND","CB","0","0","0","0","3","0"
"C6296","RALN","ND","CB","0","0","20","1","93","6"
"C6309","PRBZ","ND","CB","0","0","0","0","2","0"
"C6316","RALN","ND","CB","0","0","0","0","2","0"
"C6317","RALN","ND","CB","0","0","0","0","0","1"
"C6324","RALN","ND","CB","0","0","0","0","3","0"
"C6334","PRTN","ND","CB","0","0","0","0","1","0"
"C6345","RALN","ND","CB","0","0","15","7","11","3"
"C6351","RALN","ND","CB","0","0","0","0","1","0"
"C6361","PRBZ","ND","CB","0","0","0","0","1","0"
"C6365","RALN","ND","CB","0","0","6","0","19","1"
"C8299","RALN","ND","CB","0","0","0","0","3","1"
"C6367","RALN","ND","CB","0","0","0","0","2","0"
"C6385","RALN","ND","CB","0","0","0","0","0","3"
"C6389","REFR","ND","CB","0","0","0","1","8","0"
"C6407","RALN","ND","CB","0","0","0","0","3","0"
"C6405","RALN","ND","CB","0","0","0","1","0","0"
"C6423","RALN","ND","CB","0","0","0","0","8","0"
"C6424","PRBZ","ND","CB","0","0","0","0","1","0"
"C6436","RALN","ND","CB","0","0","3","8","0","0"
"C6454","RALN","ND","CB","0","0","0","0","4","0"
"C6455","REFR","ND","CB","0","0","0","0","1","1"
"C6456","RALN","ND","CB","0","0","1","3","4","0"
"C6460","RALN","ND","CB","0","0","0","0","1","0"
"C6466","RALN","ND","CB","0","0","4","0","1","0"
"C6473","RALN","ND","CB","0","0","1","7","0","2"
"C6475","RALN","ND","CB","0","0","0","0","6","0"
"C5329","RALN","ND","CB","0","0","4","5","0","0"
"C6476","RALN","ND","CB","0","0","0","0","1,33","0"
"C3104","RALN","ND","CB","0","0","0","0","2","0"
"C6461","RALN","ND","CB","0","0","0","0","13","0"
"C6482","RALN","ND","CB","0","0","1","4","1","1"
"C670","RALN","ND","CB","0","0","0","0","0","1"
"C6483","RALN","ND","CB","0","0","0","0","7","0"
"C6485","RALN","ND","CB","0","0","0","0","4","0"
"C6490","RALN","ND","CB","0","0","3","0","1","0"
"C6495","RALN","ND","CB","0","0","6","5","0","0"
"C6498","PRBZ","ND","CB","0","0","0","0","4","0"
"C6501","PRBZ","ND","CB","0","0","0","0","1","0"
"C6503","RALN","ND","CB","0","0","0","0","4","0"
"C6512","RALN","ND","CB","0","0","0","0","0","0,56"
"C6520","RALN","ND","CB","0","0","2","0","7","0"
"C6537","RALN","ND","CB","0","0","0","0","9","0"
"C6528","PRBZ","ND","CB","0","0","0","0","3","0"
"C6549","RALN","ND","CB","0","0","0","0","2","0"
"C6553","RALN","ND","CB","0","0","0","0","0","0,71"
"C6552","RALN","ND","CB","0","0","0","0","3","0"
"C6555","RALN","ND","CB","0","0","5","3","8","0"
"C6560","RALN","ND","CB","0","0","1","8","0","0"
"C6571","RALN","ND","CB","0","0","2","0","9","0"
"C6580","PRBZ","ND","CB","0","0","0","0","1","0"
"C6581","RALN","ND","CB","0","0","0","0","1","1"
"C6596","RALN","ND","CB","0","0","2","0","0","1"
"C6592","RALN","ND","CB","0","0","0","0","3","0"
"C6605","RALN","ND","CB","0","0","2","21","4","0"
"C6613","RALN","ND","CB","0","0","0","0","1","0"
"C6619","RALN","ND","CB","0","0","0","0","1","0"
"C6632","RALN","ND","CB","0","0","0","0","3","0"
"C6638","RALN","ND","CB","0","0","0","0","11","0"
"C6645","RALN","ND","CB","0","0","0","0","11","2"
"C6647","RALN","ND","CB","0","0","9","0","3","0"
"C6819","RALN","ND","CB","0","0","0","0","4","0"
"C6821","RALN","ND","CB","0","0","0","0","4","0"
"C6825","RALN","ND","CB","0","0","0","1","17","0"
"C6826","RALN","ND","CB","0","0","0","0","1","0"
"C6830","RALN","ND","CB","0","0","0","0","2","0"
"C6630","RALN","ND","CB","0","0","18","6","11","0"
"C6644","RALN","ND","CB","0","0","0","0","10","0"
"C6658","PRBZ","ND","CB","0","0","0","0","4","0"
"C6662","RALN","ND","CB","0","0","1","1","0","0"
"C6671","RALN","ND","CB","0","0","1","0","4","0"
"C6684","RALN","ND","CB","0","0","0","0","3","2"
"C6696","RALN","ND","CB","0","0","0","0","2","0"
"C6697","RALN","ND","CB","0","0","0","0","2","0"
"C6698","RALN","ND","CB","0","0","0","0","1","0"
"C6699","RALN","ND","CB","0","0","0","0","11","0"
"C6702","RALN","ND","CB","0","0","0","0","7","0"
"C6704","RALN","ND","CB","0","0","0","0","9","3"
"C6708","RALN","ND","CB","0","0","0","0","2","1"
"C6711","RALN","ND","CB","0","0","0","0","0","1"
"C6719","RALN","ND","CB","0","0","0","0","8","0"
"C6764","RALN","ND","CB","0","0","0","0","5","0"
"C6765","RALN","ND","CB","0","0","3","0","6","0"
"C6766","RALN","ND","CB","0","0","0","0","3","1"
"C6767","RALN","ND","CB","0","0","0","0","11","0"
"C6676","RALN","ND","CB","0","0","0","0","3","0"
"C6681","RALN","ND","CB","0","0","0","3","0","0"
"C6682","RALN","ND","CB","0","0","0","0","1","1"
"C6687","RALN","ND","CB","0","0","0","0","2","0"
"C6688","RALN","ND","CB","0","0","0","0","1","0"
"C6693","RALN","ND","CB","0","0","0","0","0","1"
"C6722","RALN","ND","CB","0","0","0","0","5","0"
"C6739","RALN","ND","CB","0","0","1","0","0","0"
"C6741","RALN","ND","CB","0","0","0","0","0","1"
"C8246","RALN","ND","CB","0","0","0","0","3","0"
"C6752","RALN","ND","CB","0","0","0","0","4","0"
"C6761","RALN","ND","CB","0","0","2","0","1","0"
"C6770","RALN","ND","CB","0","0","0","0","10","0"
"C6781","RALN","ND","CB","0","0","0","0","1","0"
"C6807","RALN","ND","CB","0","0","0","0","7","0"
"C6801","RALN","ND","CB","0","0","0","0","2","0"
"C6792","RALN","ND","CB","0","0","0","0","5","0"
"C6799","RALN","ND","CB","0","0","1","6","0","0"
"C6858","PRBZ","ND","CB","0","0","0","0","7","0"
"C6860","RALN","ND","CB","0","0","1","12","0","0"
"C6867","RALN","ND","CB","0","0","0","0","11","0"
"C6876","RALN","ND","CB","0","0","1","0","27","1"
"C5738","RALN","ND","CB","0","0","0","3","9","2"
"C6883","RALN","ND","CB","0","0","0","0","10","1"
"C6884","RALN","ND","CB","0","0","1","1","0","0"
"C6891","RALN","ND","CB","0","0","0","0","2","1"
"C6892","RALN","ND","CB","0","0","0","0","8","0"
"C6894","RALN","ND","CB","0","0","1","0","1","0"
"C6318","RALN","ND","CB","0","0","0","0","4","0"
"C6902","RALN","ND","CB","0","0","11","7","4","0"
"C6909","RALN","ND","CB","0","0","0","0","0","1"
"C1769","RALN","ND","CB","0","0","6","12","11","0"
"C8254","RALN","ND","CB","0","0","0","0","0","2"
"C6922","RALN","ND","CB","0","0","0","0","1","1"
"C6924","RALN","ND","CB","0","0","0","0","5","0"
"C12275","RALN","ND","CB","0","0","0","0","2","1"
"C6936","RALN","ND","CB","0","0","0","0","17","0"
"C6940","RALN","ND","CB","0","0","0","0","21","0"
"C6951","RALN","ND","CB","0","0","0","0","3","0"
"C6954","RALN","ND","CB","0","0","0","0","4","0"
"C6955","RALN","ND","CB","0","0","0","0","0","1"
"C6975","RALN","ND","CB","0","0","0","0","7","1"
"C6984","PRBZ","ND","CB","0","0","0","0","1","0"
"C6982","PRBZ","ND","CB","0","0","0","0","1","0"
"C6995","PRBZ","ND","CB","0","0","0","0","2","0"
"C6999","RALN","ND","CB","0","0","5","2","22","0"
"C7010","RALN","ND","CB","0","0","0","0","2","0"
"C7025","RALN","ND","CB","0","0","0","0","3","0"
"C7043","RALN","ND","CB","0","0","0","0","6","0"
"C7065","PRBZ","ND","CB","0","0","0","0","2","0"
"C7066","RALN","ND","CB","0","0","0","0","0","2"
"C7063","RALN","ND","CB","0","0","9","0","10","3"
"C7068","RALN","ND","CB","0","1","1","4","3","0"
"C7071","RALN","ND","CB","0","0","0","0","2","2"
"C7076","RALN","ND","CB","0","0","0","2","3","0"
"C7084","RALN","ND","CB","0","0","0","0","4","0"
"C7092","RALN","ND","CB","0","0","3","0","4","1"
"C7096","RALN","ND","CB","0","0","40","35","58","5"
"C7099","PRBZ","ND","CB","0","0","0","0","11","0"
"C7106","RALN","ND","CB","0","0","0","0","3","0"
"C7108","RALN","ND","CB","0","0","0","0","2","1"
"C7120","RALN","ND","CB","0","0","25","16","6","0"
"C7020","RALN","ND","CB","0","0","3","0","12","0"
"C7123","RALN","ND","CB","0","0","3","0","3","0"
"C7130","PRBZ","ND","CB","0","0","0","0","3","0"
"C7154","RALN","ND","CB","0","0","0","0","5","0"
"C7164","RALN","ND","CB","0","0","2","0","1","2"
"C7165","RALN","ND","CB","0","0","2","0","0","1"
"C7166","RALN","ND","CB","0","0","0","0","6","0"
