REGIONE;ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;UOMINI;DONNE
R00125;C1038;RALN;CB;037493;0;2
R00125;C1038;RALN;CC;043000;2;2
R00125;C1038;RALN;CB;036495;1;0
R00125;C1038;RALN;CC;045000;1;3
R00125;C1038;RALN;CB;032000;1;0
R00125;C1038;RALN;CB;038490;0;1
R00125;C1038;RALN;CD;0D1000;1;2
R00125;C1038;RALN;CC;0C1000;0;2
R00125;C1038;RALN;CD;049000;0;2
R00125;C1038;RALN;CC;042000;1;5
R00125;C1038;RALN;CB;034000;2;1
R00125;C1038;RALN;CB;037492;2;0
R00125;C1038;RALN;CC;046000;0;3
R00125;C1038;RALN;CD;0D4000;2;1
R00125;C1038;RALN;CD;050000;1;1
R00125;C7738;RALN;CC;046000;1;1
R00125;C7738;RALN;CD;049000;0;2
R00125;C7738;RALN;CD;0D1000;1;0
R00125;C7738;RALN;CB;055000;1;0
R00125;C7738;RALN;CC;045000;1;0
R00107;C2487;RALN;CB;0B7000;1;0
R00107;C2487;RALN;CD;0D4000;0;1
R00107;C2487;RALN;CB;034000;0;1
R00107;C2487;RALN;CD;0D1000;1;1
R00107;C2487;RALN;CD;0D5000;1;0
R00107;C2487;RALN;FP;0D0103;1;0
R00107;C2487;RALN;CB;054000;1;0
R00107;C2487;RALN;CB;038491;1;0
R00107;C2487;RALN;CC;097000;1;1
R00107;C2487;RALN;CC;043000;1;1
R00107;C2487;RALN;CC;042000;0;2
R00072;V14225;RALN;CB;038491;0;1
R00072;V14225;RALN;CB;038490;0;2
R00072;V14225;RALN;CD;099000;1;2
R00072;V14225;RALN;CD;0D4000;0;2
R00072;V14225;RALN;CC;097000;12;18
R00072;V14225;RALN;CD;0D7000;5;8
R00072;V14225;RALN;DI;0D0164;2;0
R00072;V14225;RALN;CC;046000;2;4
R00072;V14225;RALN;CC;043000;0;1
R00072;V14225;RALN;CA;028000;0;1
R00072;V14225;RALN;CA;0A1000;1;0
R00072;V14225;RALN;CD;050000;1;0
R00072;V14225;RALN;CB;036495;0;2
R00072;V14225;RALN;CB;0B7A00;0;2
R00072;V14225;RALN;CB;032000;1;0
R00072;V14225;RALN;CC;045000;1;0
R00072;V14225;RALN;DG;0D0104;1;0
R00072;V14225;RALN;CB;0B8000;8;7
R00072;V14225;RALN;CB;0B7000;2;0
R00072;V14225;RALN;CD;0D5000;1;3
R00072;V14225;RALN;CA;0A5000;0;1
R00072;V14225;RALN;CB;037492;0;3
R00072;V14225;RALN;CB;037493;0;1
R00107;C395;RALN;CC;045000;0;1
R00107;C395;RALN;CD;0D5000;0;1
R00107;C395;RALN;CD;0D1000;1;1
R00107;C395;RALN;CB;054000;1;0
R00107;C395;RALN;CB;037492;1;0
R00107;C395;RALN;FP;0D0103;0;1
R00107;C395;RALN;CB;055000;1;0
R00107;C395;RALN;CC;046000;1;0
R00107;C395;RALN;CB;037493;1;0
R00107;C395;RALN;CC;0C1000;1;0
R00107;C395;RALN;CB;036495;1;0
R00107;C395;RALN;CD;0D4000;0;1
R00152;C8282;RALN;CC;046000;5;2
R00152;C8282;RALN;CB;038491;1;2
R00152;C8282;RALN;CB;037493;2;1
R00152;C8282;RALN;CB;054000;3;16
R00152;C8282;RALN;CB;0B7A00;1;0
R00152;C8282;RALN;CD;099000;3;2
R00152;C8282;RALN;CC;0C1000;5;1
R00152;C8282;RALN;FP;0D0103;1;0
R00152;C8282;RALN;CA;0A5000;2;1
R00152;C8282;RALN;CA;0A1000;4;4
R00090;C339;RALN;FP;0D0103;1;0
R00090;C339;RALN;CD;0D1000;1;0
R00090;C339;RALN;CD;0D4000;1;1
R00090;C339;RALN;CC;046000;1;8
R00090;C339;RALN;CB;055000;0;1
R00090;C339;RALN;CD;0D5000;1;0
R00090;C339;RALN;CB;036494;0;1
R00090;C339;RALN;CD;049000;1;0
R00090;C2234;RALN;CD;0D4000;0;1
R00090;C2234;RALN;CC;0C1000;1;0
R00090;C2234;RALN;CC;042000;0;1
R00090;C2234;RALN;CC;097000;0;1
R00072;C6774;RALN;CD;0D5000;1;0
R00072;C6774;RALN;CD;0D1000;1;0
R00072;C6774;RALN;CA;028000;1;0
R00072;C6774;RALN;CC;097000;0;1
R00072;C6774;RALN;CB;038490;0;2
R00072;C6774;RALN;CD;099000;0;1
R00072;C6774;RALN;CB;034000;4;0
R00072;C6774;RALN;CC;045000;0;2
R00072;C6774;RALN;CD;050000;1;0
R00072;C6774;RALN;CC;0C1000;1;1
R00072;C6774;RALN;FP;0D0103;0;1
R00072;C6774;RALN;CB;036495;1;1
R00072;C6774;RALN;CC;042000;0;1
R00072;C6774;RALN;CC;046000;1;0
R00072;C6774;RALN;CB;0B7A00;0;1
R00072;C6774;RALN;CD;0D4000;1;2
R00072;C6774;RALN;CB;054000;0;2
R00072;C6774;RALN;CB;037493;1;0
R00152;C8248;RALN;CB;032000;1;1
R00152;C8248;RALN;CC;046000;5;2
R00152;C8248;RALN;CB;037493;2;0
R00152;C8248;RALN;CB;054000;1;0
R00152;C8248;RALN;CA;0A5000;2;1
R00152;C8248;RALN;CC;042000;0;1
R00152;C8248;RALN;CD;099000;1;1
R00152;C8248;RALN;CB;038491;0;2
R00036;C3163;RALN;CB;034000;0;1
R00036;C3163;RALN;CD;0D4000;1;0
R00036;C3163;RALN;CA;027000;1;0
R00036;C3163;RALN;CC;043000;1;0
R00036;C3163;RALN;CC;042000;1;0
R00036;C3163;RALN;CB;032000;1;0
R00036;C3163;RALN;CD;049000;1;0
R00036;C3163;RALN;FP;0D0103;1;0
R00161;C1390;RALN;CC;045000;6;3
R00161;C1390;RALN;CD;099000;3;1
R00161;C1390;RALN;CC;097000;0;4
R00161;C1390;RALN;CB;037493;0;1
R00161;C1390;RALN;CA;0A5000;1;1
R00161;C1390;RALN;CC;046000;10;16
R00161;C1390;RALN;CB;055000;1;0
R00161;C1390;RALN;CC;043000;5;8
R00161;C1390;RALN;CD;0D1000;8;13
R00161;C1390;RALN;CB;0B7A00;8;3
R00161;C1390;RALN;CB;036494;1;2
R00161;C1390;RALN;CD;0D7000;0;1
R00161;C1390;RALN;CD;0D5000;4;5
R00161;C1390;RALN;CB;0B7000;1;1
R00161;C1390;RALN;CC;0C1000;11;28
R00161;C1390;RALN;DI;0D0165;1;1
R00161;C1390;RALN;CB;032000;1;4
R00161;C1390;RALN;CD;049000;4;5
R00161;C1390;RALN;CB;0B8000;2;0
R00161;C1390;RALN;CB;036495;2;3
R00161;C1390;RALN;CB;054000;1;4
R00161;C1390;RALN;CD;050000;3;3
R00161;C1390;RALN;CD;0D4000;0;4
R00161;C1390;RALN;CB;037492;0;2
R00161;C1390;RALN;CB;038491;2;1
R00161;C1390;RALN;CA;025000;0;1
R00161;C1390;RALN;CA;027000;0;1
R00161;C1390;RALN;DI;0D0164;1;0
R00161;C1390;RALN;RP;000096;2;0
R00161;C1390;RALN;CC;042000;6;10
R00161;C1390;RALN;CB;038490;1;0
R00161;C1390;RALN;CA;028000;1;0
R00161;C1390;RALN;FP;0D0102;0;1
R00161;C1390;RALN;CB;034000;1;1
R00125;C1087;RALN;CC;045000;0;5
R00125;C1087;RALN;CB;037493;1;0
R00125;C1087;RALN;CB;0B7000;0;1
R00125;C1087;RALN;CD;0D4000;2;0
R00125;C1087;RALN;CC;046000;4;1
R00125;C1087;RALN;CB;032000;0;2
R00125;C1087;RALN;CA;027000;1;0
R00125;C1087;RALN;CC;0C1000;1;2
R00125;C1087;RALN;CD;099000;1;1
R00125;C1087;RALN;CC;043000;1;1
R00125;C1087;RALN;CB;0B8000;0;2
R00125;C1087;RALN;CD;050000;0;4
R00125;C1087;RALN;CB;055000;1;0
R00125;C1087;RALN;CC;097000;0;3
R00125;C1087;RALN;CB;036495;1;1
R00125;C1087;RALN;CD;049000;0;1
R00125;C1087;RALN;CB;036494;1;0
R00125;C1087;RALN;CD;0D5000;1;0
R00161;C6074;RALN;CB;0B7000;1;0
R00161;C6074;RALN;CD;049000;0;1
R00161;C6074;RALN;CC;0C1000;0;3
R00161;C6074;RALN;CD;0D1000;2;0
R00152;C7692;RALN;CA;0A1000;5;15
R00152;C7692;RALN;CB;037493;1;1
R00152;C7692;RALN;CB;054000;1;1
R00152;C7692;RALN;CC;045000;1;2
R00152;C7692;RALN;CC;046000;1;3
R00152;C7692;RALN;CD;0D1000;1;4
R00152;C7692;RALN;CC;0C1000;4;2
R00125;CS9936;RALN;CD;050000;1;2
R00125;CS9936;RALN;CC;046000;0;3
R00125;CS9936;RALN;CC;043000;1;9
R00125;CS9936;RALN;CB;034000;0;1
R00125;CS9936;RALN;CD;0D1000;3;7
R00125;CS9936;RALN;CC;0C1000;1;0
R00125;CS9936;RALN;CC;045000;0;1
R00125;CS9936;RALN;CB;037493;0;4
R00125;CS9936;RALN;DI;0D0165;0;1
R00125;CS9936;RALN;CB;036495;1;3
R00125;CS9936;RALN;CD;0D4000;0;2
R00125;CS9936;RALN;CB;038491;0;1
R00125;CS9936;RALN;CB;054000;0;1
R00125;CS9936;RALN;CC;042000;1;5
R00125;CS9936;RALN;CD;049000;0;3
R00205;C2501;RALN;CC;045000;1;0
R00205;C2501;RALN;FP;0D0103;0;1
R00205;C2501;RALN;CB;036495;1;0
R00205;C2501;RALN;CB;036494;1;1
R00205;C2501;RALN;CD;050000;1;1
R00205;C2501;RALN;CC;042000;0;2
R00205;C2501;RALN;CD;0D4000;3;1
R00205;C2501;RALN;CD;0D1000;0;1
R00205;C2501;RALN;CB;055000;1;0
R00205;C2501;RALN;CB;0B8000;0;1
R00205;C2501;RALN;CB;038490;1;0
R00205;C2501;RALN;CB;0B7A00;0;1
R00205;C2501;RALN;CC;097000;0;4
R00205;C2501;RALN;CC;046000;2;1
R00027;C5888;RALN;CD;0D1000;2;0
R00027;C5888;RALN;CD;099000;1;0
R00027;C5888;RALN;CC;097000;1;0
R00027;C5888;RALN;CD;049000;1;0
R00027;C5888;RALN;CC;045000;4;0
R00027;C5888;RALN;CC;043000;1;0
R00027;C5888;RALN;CC;042000;2;0
R00152;C7410;RALN;CB;055000;0;2
R00152;C7410;RALN;CA;0A1000;9;8
R00152;C7410;RALN;CB;054000;12;19
R00152;C7410;RALN;CD;0D4000;2;0
R00152;C7410;RALN;CC;046000;2;7
R00152;C7410;RALN;CA;0A5000;4;2
R00152;C7410;RALN;CB;0B7A00;0;2
R00152;C7410;RALN;CD;050000;0;1
R00152;C7410;RALN;CC;0C1000;26;29
R00152;C7410;RALN;CB;037493;3;1
R00152;C7410;RALN;FP;0D0103;1;0
R00152;C7410;RALN;CD;099000;2;0
R00205;C394;RALN;CD;0D5000;1;1
R00205;C394;RALN;CC;043000;1;1
R00205;C394;RALN;CB;032000;0;1
R00205;C394;RALN;CD;049000;1;0
R00205;C394;RALN;CB;055000;1;0
R00205;C394;RALN;CB;0B8000;2;0
R00205;C394;RALN;CB;0B7A00;1;0
R00205;C394;RALN;CD;0D4000;0;1
R00205;C394;RALN;CC;042000;0;1
R00205;C394;RALN;FP;0D0102;1;0
R00205;C394;RALN;CD;0D1000;0;1
R00205;C394;RALN;CC;046000;5;3
R00205;C394;RALN;CD;0D7000;1;0
R00205;C394;RALN;CC;0C1000;1;1
R00205;C394;RALN;CD;099000;2;2
R00205;C394;RALN;CC;097000;1;8
R00161;C3731;RALN;CD;0D1000;3;2
R00161;C3731;RALN;CD;0D4000;3;2
R00161;C3731;RALN;CD;099000;0;1
R00161;C3731;RALN;CD;050000;0;1
R00161;C3731;RALN;CD;049000;2;1
R00161;C3731;RALN;CC;042000;1;0
R00161;C3731;RALN;CB;038490;3;3
R00161;C3731;RALN;CB;054000;5;3
R00161;C3731;RALN;CB;038491;1;0
R00161;C3731;RALN;CB;034000;1;1
R00161;C3731;RALN;RP;000096;0;1
R00161;C3731;RALN;CC;043000;3;4
R00161;C3731;RALN;CB;0B7A00;4;2
R00161;C3731;RALN;CC;046000;0;2
R00161;C3731;RALN;CB;055000;3;2
R00161;C3731;RALN;CC;097000;1;3
R00161;C3731;RALN;CC;0C1000;8;6
R00161;C3731;RALN;CB;036495;0;8
R00161;C3731;RALN;CD;0D5000;0;4
R00161;C3731;RALN;CC;045000;7;5
R00161;C3731;RALN;CB;0B8000;0;1
R00161;C3731;RALN;FP;0D0103;1;0
R00161;C8186;RALN;CB;037493;5;3
R00161;C8186;RALN;CB;055000;0;1
R00161;C8186;RALN;CC;046000;1;0
R00161;C8186;RALN;CD;0D5000;5;1
R00161;C8186;RALN;CB;037492;1;0
R00161;C8186;RALN;FP;0D0102;1;0
R00161;C8186;RALN;CB;032000;0;5
R00161;C8186;RALN;CB;036494;2;0
R00161;C8186;RALN;CC;0C1000;4;5
R00161;C8186;RALN;CD;0D1000;5;3
R00161;C8186;RALN;CD;050000;3;2
R00161;C8186;RALN;CC;043000;0;1
R00161;C8186;RALN;CB;054000;2;0
R00161;C8186;RALN;CC;045000;1;4
R00161;C8186;RALN;CC;042000;1;4
R00161;C8186;RALN;CB;036495;5;7
R00161;C8186;RALN;CB;0B7A00;0;2
R00161;C8186;RALN;CB;038490;8;3
R00134;C4171;RALN;DI;0D0164;4;0
R00134;C4171;RALN;CC;046000;4;8
R00134;C4171;RALN;CD;099000;3;1
R00134;C4171;RALN;CB;032000;3;0
R00134;C4171;RALN;CC;043000;0;1
R00134;C4171;RALN;CD;0D4000;1;0
R00134;C4171;RALN;CB;054000;9;0
R00134;C4171;RALN;CB;038491;1;0
R00134;C4171;RALN;CB;034000;7;0
R00134;C4171;RALN;CB;0B7000;1;0
R00134;C4171;RALN;CB;037493;2;1
R00134;C4171;RALN;CB;036495;2;0
R00134;C4171;RALN;CC;042000;7;0
R00134;C4171;RALN;CC;097000;4;3
R00134;C4171;RALN;CB;0B8000;2;0
R00134;C4171;RALN;CD;0D7000;1;1
R00134;C4171;RALN;CD;0D5000;2;2
R00134;C4171;RALN;CD;0D1000;4;3
R00134;C4171;RALN;FP;0D0102;0;1
R00134;C4171;RALN;CC;045000;7;4
R00134;C4171;RALN;CC;0C1000;8;5
R00134;C4171;RALN;CD;050000;1;1
R00090;C5260;RALN;CB;054000;0;3
R00090;C5260;RALN;CB;037492;2;0
R00090;C5260;RALN;CC;045000;0;7
R00090;C5260;RALN;CC;0C1000;2;0
R00090;C5260;RALN;CD;099000;0;1
R00090;C5260;RALN;FP;0D0103;1;0
R00090;C5260;RALN;CB;036494;3;2
R00090;C5260;RALN;CC;046000;2;10
R00090;C5260;RALN;CC;042000;1;1
R00090;C5260;RALN;CD;0D5000;2;1
R00090;C5260;RALN;CD;0D1000;1;1
R00090;C5260;RALN;CD;049000;1;1
R00090;C5260;RALN;CB;0B7A00;0;1
R00090;C5260;RALN;CD;0D4000;1;1
R00125;C873;RALN;CC;046000;1;0
R00125;C873;RALN;CD;0D4000;0;1
R00125;UC12426;RALN;CC;046000;2;6
R00125;UC12426;RALN;CD;049000;0;2
R00125;UC12426;RALN;CB;032000;1;0
R00125;UC12426;RALN;CB;0B7000;3;0
R00125;UC12426;RALN;CC;042000;0;1
R00125;UC12426;RALN;CB;038491;1;0
R00125;UC12426;RALN;CD;0D5000;2;3
R00125;UC12426;RALN;CC;0C1000;0;1
R00125;UC12426;RALN;CB;037493;1;0
R00125;UC12426;RALN;CB;0B7A00;1;0
R00125;UC12426;RALN;CC;043000;3;2
R00125;UC12426;RALN;CD;0D1000;1;1
R00125;UC12426;RALN;CB;038490;1;0
R00125;UC12426;RALN;CD;050000;2;2
R00125;UC12426;RALN;CC;045000;1;1
R00125;UC12426;RALN;CB;037492;1;0
R00125;UC12426;RALN;CB;055000;2;0
R00125;UC12426;RALN;CD;0D4000;0;1
R00027;C5981;RALN;CA;0A6000;1;0
R00027;C5981;RALN;CC;097000;16;2
R00027;C5981;RALN;CD;099000;1;1
R00027;C5981;RALN;CC;0C1000;1;0
R00027;C5981;RALN;CD;0D5000;2;0
R00027;C5981;RALN;CD;0D1000;0;1
R00027;C5981;RALN;FP;0D0103;1;0
R00027;C5981;RALN;CD;0D7000;4;0
R00027;C5981;RALN;CB;034000;0;1
R00027;C5981;RALN;CB;037492;0;1
R00027;C5981;RALN;CC;042000;1;1
R00027;C5981;RALN;CB;032000;1;0
R00027;C5981;RALN;CB;037493;0;1
R00027;C5981;RALN;CC;046000;0;1
R00027;C5981;RALN;CD;050000;1;1
R00027;C5981;RALN;CC;043000;2;4
R00125;C1970;RALN;CB;0B7A00;1;0
R00125;C1970;RALN;CD;0D4000;1;1
R00125;C1970;RALN;CC;097000;0;1
R00107;UC12346;RALN;DI;0D0165;1;0
R00107;UC12346;RALN;CD;0D1000;1;2
R00107;UC12346;RALN;SP;0D0I95;1;0
R00107;UC12346;RALN;CC;097000;1;0
R00107;UC12346;RALN;CD;0D5000;0;1
R00107;UC12346;RALN;DF;0D0095;1;0
R00107;UC12346;RALN;CC;0C1000;1;1
R00107;UC12346;RALN;CD;050000;0;1
R00107;UC12346;RALN;CC;042000;0;1
R00107;UC12346;RALN;CB;038490;1;0
R00107;UC12346;RALN;CD;0D7000;1;0
R00027;C4127;RALN;CB;034000;0;4
R00027;C4127;RALN;CD;0D4000;1;0
R00027;C4127;RALN;CD;0D5000;0;1
R00027;C4127;RALN;CB;0B7000;0;2
R00027;C4127;RALN;CA;025000;2;1
R00027;C4127;RALN;CB;032000;0;2
R00027;C4127;RALN;CD;099000;1;0
R00027;C4127;RALN;CC;042000;1;0
R00027;C4127;RALN;CA;027000;1;4
R00027;C4127;RALN;CC;043000;1;0
R00027;C4127;RALN;CC;097000;4;1
R00134;C3162;RALN;CC;0C1000;13;8
R00134;C3162;RALN;CB;038490;2;0
R00134;C3162;RALN;CD;0D1000;0;10
R00134;C3162;RALN;CC;046000;0;1
R00134;C3162;RALN;CA;028000;2;1
R00134;C3162;RALN;CC;042000;1;1
R00134;C3162;RALN;CC;097000;0;1
R00134;C3162;RALN;CB;032000;1;0
R00134;C3162;RALN;CC;045000;8;10
R00134;C3162;RALN;DI;0D0165;1;1
R00134;C3162;RALN;CB;036495;2;0
R00134;C3162;RALN;RP;000096;1;0
R00134;C3162;RALN;CD;050000;2;1
R00134;C3162;RALN;CD;049000;1;0
R00134;C3162;RALN;CB;034000;1;0
R00134;C3162;RALN;CC;043000;13;9
R00134;C3162;RALN;DI;0D0164;3;0
R00134;C3162;RALN;FP;0D0102;1;0
R00134;C3162;RALN;CD;0D5000;1;0
R00134;C3162;RALN;CA;0A5000;1;1
R00134;C3162;RALN;CA;0A1000;3;0
R00125;C4481;RALN;CD;0D5000;0;1
R00125;C4481;RALN;CB;038491;0;1
R00125;C4481;RALN;CD;050000;0;1
R00125;C4481;RALN;CD;0D4000;1;2
R00125;C4481;RALN;CB;037493;1;0
R00125;C4481;RALN;CD;049000;0;2
R00125;C4481;RALN;CB;0B7000;0;1
R00125;C4481;RALN;FP;0D0103;0;1
R00125;C4481;RALN;CC;046000;0;2
R00125;C4481;RALN;CC;097000;0;1
R00125;C4481;RALN;CC;0C1000;2;1
R00125;C4481;RALN;CC;042000;1;2
R00125;C4481;RALN;CC;045000;0;3
R00125;C4481;RALN;CB;055000;1;0
R00125;C4481;RALN;CC;043000;0;2
R00125;C1966;RALN;CD;0D4000;0;1
R00125;C1966;RALN;CB;036494;1;0
R00125;C1966;RALN;CC;045000;0;1
R00125;C1966;RALN;CC;097000;1;0
R00027;C5984;RALN;CD;099000;1;0
R00027;C5984;RALN;CA;0A5000;0;1
R00027;C5984;RALN;CB;038491;1;0
R00027;C5984;RALN;CC;045000;0;1
R00027;C5984;RALN;CC;046000;2;0
R00027;C5984;RALN;CC;097000;1;0
R00027;C5984;RALN;CB;054000;1;0
R00027;C5984;RALN;CC;042000;0;1
R00027;C5984;RALN;CC;043000;1;0
R00027;C5984;RALN;CB;034000;1;0
R00036;C1676;RALN;CD;0D4000;1;0
R00036;C1676;RALN;CC;0C1000;1;1
R00036;C1676;RALN;CA;025000;1;1
R00036;C1676;RALN;FP;0D0103;0;1
R00036;C1676;RALN;CB;055000;4;0
R00036;C1676;RALN;CC;042000;1;0
R00134;P9042;RALN;CD;099000;4;1
R00134;P9042;RALN;DI;0D0164;2;1
R00134;P9042;RALN;CD;050000;3;1
R00134;P9042;RALN;CB;034000;1;0
R00134;P9042;RALN;CC;0C1000;3;3
R00134;P9042;RALN;CD;0D4000;2;0
R00134;P9042;RALN;CD;049000;4;0
R00134;P9042;RALN;CB;036495;5;0
R00134;P9042;RALN;DI;0D0165;1;0
R00134;P9042;RALN;CA;0A1000;16;0
R00134;P9042;RALN;CC;046000;4;5
R00134;P9042;RALN;CB;038490;1;0
R00134;P9042;RALN;CB;0B8000;9;3
R00134;P9042;RALN;CC;097000;15;19
R00134;P9042;RALN;CA;027000;1;0
R00134;P9042;RALN;CA;0A6000;5;1
R00134;P9042;RALN;CD;0D7000;2;0
R00134;P9042;RALN;CC;045000;0;1
R00134;P9042;RALN;CB;0B7000;2;1
R00134;P9042;RALN;CA;028000;3;0
R00134;P9042;RALN;CB;0B7A00;1;0
R00134;P9042;RALN;CB;054000;0;1
R00134;P9042;RALN;CB;032000;4;0
R00134;P9042;RALN;CD;0D5000;1;0
R00134;P9042;RALN;FP;0D0102;1;0
R00134;P9042;RALN;CD;0D1000;0;1
R00134;P9042;RALN;CC;042000;0;3
R00018;C5057;RALN;CA;027000;2;2
R00018;C5057;RALN;CB;034000;2;0
R00018;C5057;RALN;CA;0A6000;2;0
R00018;C5057;RALN;DI;0D0165;2;0
R00018;C5057;RALN;CB;0B7A00;1;3
R00018;C5057;RALN;CC;0C1000;3;11
R00018;C5057;RALN;DI;0D0164;1;1
R00018;C5057;RALN;CB;032000;2;2
R00018;C5057;RALN;CD;050000;2;0
R00018;C5057;RALN;CD;0D4000;0;1
R00018;C5057;RALN;CB;037493;0;1
R00018;C5057;RALN;CA;028000;1;0
R00018;C5057;RALN;CC;042000;2;4
R00018;C5057;RALN;CC;043000;3;7
R00018;C5057;RALN;CD;049000;1;5
R00018;C5057;RALN;CC;045000;4;3
R00018;C5057;RALN;CB;055000;0;2
R00018;C5057;RALN;CC;046000;1;2
R00018;C5057;RALN;CD;0D5000;0;1
R00018;C5057;RALN;CD;0D1000;4;4
R00018;C5057;RALN;FP;0D0102;0;1
R00018;C5057;RALN;CB;036495;1;0
R00090;C8221;RALN;CD;050000;3;1
R00090;C8221;RALN;CB;037493;0;1
R00090;C8221;RALN;CB;036494;0;1
R00090;C8221;RALN;CB;038490;1;1
R00090;C8221;RALN;CB;036495;0;2
R00090;C8221;RALN;CD;0D5000;1;0
R00090;C8221;RALN;CC;097000;0;1
R00090;C8221;RALN;CD;0D1000;0;1
R00090;C8221;RALN;CD;099000;1;0
R00090;C8221;RALN;CC;045000;1;8
R00090;C8221;RALN;CB;054000;1;0
R00090;C8221;RALN;CD;0D4000;0;1
R00090;C8221;RALN;CC;0C1000;2;0
R00090;C8221;RALN;CB;037492;1;0
R00090;C8221;RALN;CC;043000;2;1
R00054;C6310;RALN;CC;043000;2;3
R00054;C6310;RALN;CD;0D1000;2;5
R00054;C6310;RALN;CB;034000;6;1
R00054;C6310;RALN;CD;0D7000;0;1
R00054;C6310;RALN;CB;036494;3;1
R00054;C6310;RALN;CB;038491;4;1
R00054;C6310;RALN;CA;0A1000;2;1
R00054;C6310;RALN;CC;046000;4;10
R00054;C6310;RALN;CD;0D5000;0;3
R00054;C6310;RALN;CC;097000;0;6
R00054;C6310;RALN;CD;099000;0;2
R00054;C6310;RALN;CB;037492;1;0
R00054;C6310;RALN;CC;045000;2;2
R00054;C6310;RALN;CB;032000;3;1
R00054;C6310;RALN;DI;0D0164;2;0
R00054;C6310;RALN;CC;042000;7;12
R00054;C6310;RALN;CD;049000;2;4
R00054;C6310;RALN;CD;0D4000;0;6
R00054;C6310;RALN;CA;025000;2;1
R00054;C6310;RALN;CC;0C1000;5;11
R00054;C6310;RALN;CB;0B7A00;2;1
R00054;C6310;RALN;CB;037493;3;1
R00054;C6310;RALN;FP;0D0102;0;1
R00090;C5530;RALN;CB;034000;1;1
R00090;C5530;RALN;CD;050000;1;1
R00090;C5530;RALN;CB;054000;3;0
R00090;C5530;RALN;CC;045000;1;1
R00090;C5530;RALN;CB;036495;2;1
R00090;C5530;RALN;CD;099000;1;0
R00090;C5530;RALN;CB;038490;0;1
R00090;C5530;RALN;CB;032000;1;0
R00090;C5530;RALN;CD;0D4000;0;1
R00090;C5530;RALN;CC;043000;1;2
R00090;C5530;RALN;CC;0C1000;1;2
R00090;C5530;RALN;CD;049000;0;2
R00090;C5530;RALN;CC;042000;1;2
R00090;C3291;RALN;CB;036495;0;1
R00090;C3291;RALN;FP;0D0102;0;1
R00090;C3291;RALN;CC;042000;2;3
R00090;C3291;RALN;CD;0D7000;0;1
R00090;C3291;RALN;CA;027000;1;0
R00090;C3291;RALN;CD;099000;0;1
R00090;C3291;RALN;CD;050000;1;1
R00090;C3291;RALN;CB;0B8000;0;4
R00090;C3291;RALN;CB;0B7A00;0;1
R00090;C3291;RALN;CB;055000;2;1
R00090;C3291;RALN;CC;0C1000;5;3
R00090;C3291;RALN;CD;0D1000;1;4
R00090;C3291;RALN;CD;0D5000;0;2
R00090;C3291;RALN;CB;038491;0;1
R00090;C3291;RALN;CC;097000;1;2
R00090;C3291;RALN;DI;0D0164;2;0
R00090;C3291;RALN;CA;028000;1;0
R00090;C3291;RALN;CB;038490;1;3
R00090;C3291;RALN;CC;046000;0;1
R00090;C3291;RALN;CD;0D4000;1;1
R00090;C3291;RALN;CB;037492;2;0
R00090;C3291;RALN;CC;043000;1;1
R00090;C3291;RALN;CC;045000;1;1
R00116;C3722;RALN;CB;055000;0;1
R00116;C3722;RALN;CC;045000;2;1
R00116;C3722;RALN;CC;046000;0;1
R00116;C3722;RALN;CB;037492;1;0
R00116;C3722;RALN;FP;0D0103;1;0
R00116;C3722;RALN;CD;0D1000;0;1
R00116;C3722;RALN;CB;034000;1;0
R00116;C3722;RALN;CC;0C1000;1;1
R00116;C3722;RALN;CC;042000;1;0
R00116;C3722;RALN;CC;043000;0;1
R00116;C3722;RALN;CB;036495;0;1
R00090;C2021;RALN;CC;042000;0;1
R00090;C2021;RALN;CB;038490;1;6
R00090;C2021;RALN;CB;037493;1;0
R00090;C2021;RALN;CC;045000;2;3
R00090;C2021;RALN;CB;0B7A00;0;2
R00090;C2021;RALN;CD;0D5000;2;0
R00090;C2021;RALN;CB;036495;1;0
R00090;C2021;RALN;CD;099000;0;1
R00090;C2021;RALN;CD;0D1000;1;2
R00090;C2021;RALN;CC;097000;1;2
R00090;C2021;RALN;CC;0C1000;2;2
R00090;C2021;RALN;CC;046000;0;3
R00090;C2021;RALN;CB;032000;1;0
R00090;C2021;RALN;FP;0D0102;0;1
R00090;C2021;RALN;CD;0D4000;0;1
R00090;C2021;RALN;CD;050000;3;3
R00090;C2021;RALN;CB;037492;0;1
R00090;C2021;RALN;CB;036494;0;2
R00090;C7609;RALN;CB;0B7A00;0;2
R00090;C7609;RALN;CD;049000;0;1
R00090;C7609;RALN;CC;046000;0;1
R00090;C7609;RALN;CC;097000;1;0
R00090;C7609;RALN;CC;045000;0;2
R00090;C7609;RALN;CB;038491;0;1
R00090;C7609;RALN;CD;050000;0;1
R00090;C7609;RALN;CC;042000;0;2
R00090;C7609;RALN;CD;0D1000;0;2
R00090;C7609;RALN;CB;055000;1;0
R00090;C7609;RALN;CB;036495;0;1
R00090;C7609;RALN;CB;032000;1;0
R00072;C5660;RALN;CD;0D1000;0;1
R00072;C5660;RALN;CB;055000;1;0
R00072;C5660;RALN;CA;028000;1;0
R00072;C5660;RALN;CC;045000;1;0
R00072;C5660;RALN;CB;032000;3;0
R00072;C5660;RALN;CB;036494;0;1
R00072;C5660;RALN;CC;042000;4;2
